01.06.2020 00:00;Bel_D11;Vwz_D11;Bel_D12;Vwz_D12;Bel_D21;Vwz_D21;Bel_D41;Vwz_D41;Bel_D42;Vwz_D42;Bel_MP1;Vwz_MP1;Bel_MP2;Vwz_MP2;Bel_MP3;Vwz_MP3;Bel_MP4;Vwz_MP4;Bel_MP5;Vwz_MP5;Bel_T1_2;Vwz_T1_2;Bel_T3_4;Vwz_T3_4
15.07.2020 20:00;19;499190;45;941001;0;0;318;299105;43;75860;4;2020;4;2000;5;2520;5;2430;5;2600;26;25529;11;46890
15.07.2020 21:00;5;162600;25;576044;0;0;235;206878;35;29140;4;1960;4;1970;4;2100;4;2080;4;2000;3;2800;2;1580
15.07.2020 22:00;8;163320;16;453115;0;0;198;156040;49;24920;3;1560;3;1490;2;1040;2;960;2;1020;5;6270;0;0
15.07.2020 23:00;4;36415;12;207400;0;0;115;66670;33;33750;3;1520;3;1450;3;1520;3;1620;3;1460;0;0;1;420
16.07.2020 00:00;2;45260;8;173719;0;0;62;38700;25;8090;1;540;1;500;1;540;1;500;1;540;0;0;0;0
16.07.2020 01:00;1;32030;1;25930;0;0;38;23310;23;8010;0;0;0;0;1;480;1;540;1;540;0;0;0;0
16.07.2020 02:00;1;57860;3;131200;0;0;26;12600;11;5490;1;480;1;490;0;0;0;0;0;0;0;0;0;0
16.07.2020 03:00;0;0;0;0;0;0;36;23290;10;5580;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.07.2020 04:00;1;44270;3;67760;0;0;27;17190;17;8370;1;500;1;490;3;1540;3;1480;3;1500;0;0;1;660
16.07.2020 05:00;5;130612;8;99700;0;0;154;89180;32;29960;3;1460;3;1530;5;2500;5;2500;5;2510;1;880;0;0
16.07.2020 06:00;7;156557;15;159067;0;0;317;247900;64;46440;7;3560;7;3490;9;4680;9;4640;8;4100;2;2330;0;0
16.07.2020 07:00;20;769494;41;1055216;0;0;502;472777;68;169270;9;4480;9;4480;7;3450;9;4580;10;5060;0;0;2;1750
16.07.2020 08:00;27;940007;42;926309;0;0;578;661724;75;175210;8;4040;8;3980;7;3540;7;3480;8;4080;6;22170;4;6930
16.07.2020 09:00;17;585420;45;1106608;0;0;468;561576;67;155760;5;2480;5;2510;6;3000;6;3120;6;3020;3;2550;4;3150
16.07.2020 10:00;29;535425;65;1102625;0;0;488;608226;63;111590;6;3000;6;3030;6;3100;6;2960;6;3020;3;5010;2;1870
16.07.2020 11:00;25;682205;95;1278541;0;0;514;670925;75;176412;7;3460;7;3470;6;2960;7;3550;7;3550;7;6659;4;3280
16.07.2020 12:00;29;534381;84;1474323;0;0;535;818687;62;144672;8;4100;8;4060;7;3600;8;4160;8;4090;5;5390;4;2600
16.07.2020 13:00;35;721204;89;1516497;0;0;561;753560;73;273985;8;4120;9;4460;7;3580;7;3450;8;3980;2;1920;0;0
16.07.2020 14:00;36;782839;83;1127492;0;0;560;785389;74;268790;9;4640;9;4510;8;4050;8;4000;9;4550;6;6980;9;7240
16.07.2020 15:00;45;849741;76;1330413;0;0;619;734597;83;113300;9;4680;9;4500;7;3660;8;4000;8;3990;7;5740;7;4910
16.07.2020 16:00;42;693307;79;1380641;0;0;583;705329;81;133270;9;4560;9;4400;8;3950;9;4590;10;5140;11;19830;7;7490
16.07.2020 17:00;29;367444;73;1735773;0;0;602;1259500;65;149125;9;4560;9;4540;8;4160;8;4020;9;4580;18;17160;4;4140
16.07.2020 18:00;26;769398;64;1170957;0;0;554;690744;66;161720;8;3990;9;4510;7;3650;7;3560;9;4490;8;8410;1;26790
16.07.2020 19:00;17;478646;55;1225288;0;0;444;520720;58;55662;6;2990;6;3010;7;3570;8;4040;8;3960;8;6340;2;1410
16.07.2020 20:00;7;267663;33;748355;0;0;341;280574;54;31860;5;2560;5;2510;3;1480;4;2080;4;2080;5;4910;2;2870
16.07.2020 21:00;7;399734;26;438589;0;0;199;152510;52;19710;3;1520;3;1510;3;1500;3;1480;4;1960;2;3260;3;2000
16.07.2020 22:00;7;273100;22;403380;0;0;156;116350;56;21420;5;2450;5;2520;2;980;2;1080;2;1020;0;0;0;0
16.07.2020 23:00;5;159010;14;228154;0;0;107;59040;37;12600;2;960;2;980;3;1500;3;1560;3;1560;0;0;0;0
17.07.2020 00:00;0;0;2;32220;0;0;59;32310;14;3870;1;540;1;480;1;500;1;480;1;540;0;0;0;0
17.07.2020 01:00;3;70180;6;219650;0;0;26;17820;15;4590;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2020 02:00;3;89260;2;108027;0;0;28;18720;14;4680;0;0;0;0;0;0;0;0;0;0;0;0;2;1390
17.07.2020 03:00;0;0;0;0;0;0;25;14490;11;5670;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2020 04:00;0;0;4;1170;0;0;20;15930;11;3870;1;500;1;490;2;1080;2;1040;2;970;0;0;0;0
17.07.2020 05:00;4;163891;7;244200;0;0;145;97591;28;27090;3;1580;3;1480;5;2603;5;2460;5;2540;1;770;0;0
17.07.2020 06:00;7;234082;12;177521;0;0;275;199026;53;65287;8;4000;8;3950;9;4600;9;4590;8;4090;1;860;1;1340
17.07.2020 07:00;6;102828;40;932827;0;0;480;494063;64;110310;8;4100;8;4000;9;4460;9;4520;10;5170;6;8180;3;3270
17.07.2020 08:00;14;585632;59;1205508;0;0;481;525574;71;111566;9;4720;9;4510;8;4030;8;4040;8;4010;1;2530;1;680
17.07.2020 09:00;28;813422;57;958666;0;0;430;497404;57;69930;6;3150;6;2950;6;3080;6;3050;6;3040;1;590;4;2920
17.07.2020 10:00;22;580221;68;1240661;0;0;477;565142;82;171263;6;3120;5;2450;6;3120;6;2970;6;3090;9;11760;4;7990
17.07.2020 11:00;30;649690;74;1324600;0;0;498;624624;75;155646;6;3080;7;3430;7;3520;7;3560;7;3590;6;5910;1;1720
17.07.2020 12:00;37;858474;88;1340368;0;0;516;788500;83;156995;8;4040;8;3920;7;3470;8;4130;8;3980;9;9540;5;10410
17.07.2020 13:00;33;738002;81;1437498;0;0;544;758971;79;183030;9;4490;9;4540;8;3970;8;4100;8;4060;3;1930;2;4230
17.07.2020 14:00;41;1043333;79;1109029;0;0;584;865870;69;119510;9;4550;9;4600;9;4660;9;4670;9;4520;6;5960;1;870
17.07.2020 15:00;35;1025232;98;1771120;0;0;538;663764;95;236913;9;4540;9;4450;9;4570;9;4490;9;4600;6;4640;6;6670
17.07.2020 16:00;39;928574;79;1521848;0;0;575;651925;63;109790;10;5100;9;4430;9;4570;9;4500;9;4520;25;58950;0;0
17.07.2020 17:00;25;565380;79;1540444;0;0;539;599063;57;92400;8;4130;9;4530;9;4650;9;4610;9;4640;18;21220;7;8730
17.07.2020 18:00;31;823016;69;1484459;0;0;499;592779;66;70810;9;4560;9;4450;9;4570;9;4740;9;4470;11;32120;7;8570
17.07.2020 19:00;17;422367;67;1364607;0;0;417;461584;51;138790;8;4240;8;3960;8;4120;8;4030;8;4120;2;1270;1;470
17.07.2020 20:00;20;416571;66;1010540;0;0;326;336238;47;74220;5;2560;5;2510;5;2420;5;2580;5;2540;14;12470;3;3390
17.07.2020 21:00;9;130020;44;1011689;0;0;232;203644;33;56250;2;1020;2;980;4;2010;4;1980;4;2060;3;2880;1;650
17.07.2020 22:00;8;125440;23;617614;0;0;193;166220;53;25910;5;2490;5;2500;2;980;2;960;2;1020;3;1840;2;1490
17.07.2020 23:00;3;38650;10;308266;0;0;150;83510;54;16920;2;1040;2;990;3;1520;3;1520;3;1520;0;0;0;0
18.07.2020 00:00;5;124065;14;305618;0;0;118;75870;35;10440;1;500;1;500;1;540;1;490;1;480;5;6440;2;1320
18.07.2020 01:00;4;128400;19;292027;0;0;77;49230;33;23040;0;0;0;0;1;540;1;500;1;500;0;0;1;760
18.07.2020 02:00;4;215950;7;261384;0;0;63;33731;24;56510;1;540;1;490;0;0;0;0;0;0;0;0;0;0
18.07.2020 03:00;0;0;5;143307;0;0;47;48770;22;7740;0;0;1;500;0;0;0;0;1;480;1;510;0;0
18.07.2020 04:00;1;78280;2;85264;0;0;38;21780;23;11700;2;1020;2;990;3;1440;3;1540;3;1520;0;0;0;0
18.07.2020 05:00;0;0;9;266050;0;0;64;58580;22;9070;3;1550;3;1530;1;500;1;540;1;470;0;0;0;0
18.07.2020 06:00;4;133630;7;87660;0;0;94;55170;23;12510;4;1920;4;2000;2;1020;2;1040;3;1520;0;0;1;280
18.07.2020 07:00;3;66735;25;601707;0;0;113;98743;32;25920;4;1970;4;1580;4;2040;4;2000;4;1940;0;0;0;0
18.07.2020 08:00;13;220165;33;628908;0;0;227;172500;33;42162;5;2600;5;2900;4;1990;4;2060;4;2050;3;3520;1;2753
18.07.2020 09:00;18;304576;54;921340;0;0;303;288934;59;71910;4;2060;5;2480;4;2060;4;1980;5;2570;7;5610;2;3700
18.07.2020 10:00;29;656195;68;1110034;0;0;399;425258;58;84600;5;2660;4;2070;5;2540;5;2520;5;2600;8;5760;8;9420
18.07.2020 11:00;27;697315;92;1221814;0;0;468;528219;63;189940;4;2010;5;2450;5;2600;5;2520;5;2500;5;4900;3;2070
18.07.2020 12:00;33;445447;87;1164095;0;0;535;641470;50;102670;4;2030;5;2530;3;1560;3;1480;4;2040;4;4000;0;0
18.07.2020 13:00;30;615360;89;1329260;0;0;504;514197;62;163840;6;2960;5;2470;5;2560;5;2620;5;2510;3;2120;4;3070
18.07.2020 14:00;29;623980;73;1267964;0;0;570;746387;59;122570;4;1950;5;2480;5;2530;5;2580;5;2510;3;2590;11;9670
18.07.2020 15:00;21;351048;83;1178097;0;0;519;634764;58;72890;5;2530;6;2970;4;2020;4;2000;5;2520;10;7890;5;5300
18.07.2020 16:00;18;380560;76;1249577;0;0;439;462108;61;144590;4;2010;4;2070;5;2540;5;2600;5;2590;23;38867;3;2970
18.07.2020 17:00;20;527567;65;1220108;0;0;451;496718;48;64890;5;2530;5;2490;5;2430;5;2520;5;2490;10;27260;3;8080
18.07.2020 18:00;24;530980;73;1304380;0;0;443;454184;49;75140;2;980;3;1480;3;1560;3;1480;4;2020;7;14900;2;1100
18.07.2020 19:00;17;332210;59;935982;0;0;395;397299;41;64970;5;2520;5;2480;4;1960;4;1990;4;2120;9;9890;18;26765
18.07.2020 20:00;13;190680;54;889317;0;0;344;321548;34;37970;3;1540;3;1470;5;2480;5;2620;5;2500;2;2710;2;1280
18.07.2020 21:00;7;117800;38;870231;0;0;228;200379;33;32210;4;2110;4;2020;3;1460;3;1480;4;2020;4;5250;2;1100
18.07.2020 22:00;6;140336;29;513312;0;0;216;159010;51;32920;3;1480;3;1500;2;1080;2;1040;2;1020;2;1750;1;770
18.07.2020 23:00;4;168588;19;431340;0;0;174;133415;45;35010;3;1490;3;1490;4;1990;4;1940;4;2100;1;390;0;0
19.07.2020 00:00;4;142080;15;341683;0;0;130;77930;46;14760;1;540;1;490;2;980;2;1040;2;1000;0;0;0;0
19.07.2020 01:00;0;0;6;277690;0;0;92;50760;30;8190;1;500;1;500;1;500;1;540;1;500;0;0;0;0
19.07.2020 02:00;1;46880;1;180;0;0;64;32310;24;6930;1;480;1;500;0;0;0;0;0;0;0;0;0;0
19.07.2020 03:00;1;56510;8;214306;0;0;38;21050;25;8820;1;500;1;500;1;540;1;480;1;500;0;0;0;0
19.07.2020 04:00;1;23930;10;77120;0;0;36;19260;22;11430;1;540;1;490;2;1020;2;1020;2;970;0;0;0;0
19.07.2020 05:00;1;540;7;29270;0;0;48;26180;9;3960;1;480;1;500;0;0;0;0;0;0;0;0;0;0
19.07.2020 06:00;3;64430;8;38850;0;0;39;19497;15;6570;3;1480;3;1440;2;1020;2;1020;2;1020;0;0;0;0
19.07.2020 07:00;1;47240;9;82780;0;0;27;14670;19;8100;2;1050;2;1000;2;1020;2;960;2;960;0;0;0;0
19.07.2020 08:00;8;161363;19;360882;0;0;52;40770;18;13680;4;2060;4;2020;3;1520;3;1440;3;1580;0;0;0;0
19.07.2020 09:00;12;245917;58;820627;0;0;138;94830;58;157987;3;1520;3;1480;3;1570;3;1460;3;1520;8;6320;1;560
19.07.2020 10:00;21;462813;64;709855;0;0;210;178620;60;96100;3;1540;3;1530;3;1590;3;1520;3;1620;7;4810;0;0
19.07.2020 11:00;69;1025058;67;967173;0;0;247;265830;53;137060;3;1480;3;1470;3;1560;3;1500;2;1010;6;5390;2;1330
19.07.2020 12:00;28;373179;72;1019167;0;0;281;292920;50;111220;4;1960;4;2040;4;2020;4;2040;4;2160;3;1990;2;1350
19.07.2020 13:00;27;486402;71;911043;0;0;248;201791;47;107569;3;1500;3;1470;3;1470;3;1440;3;1560;6;4640;9;11357
19.07.2020 14:00;29;459586;45;641321;0;0;259;223080;42;44550;4;2160;4;2000;4;2040;4;2000;4;2070;12;7690;4;7010
19.07.2020 15:00;17;431217;31;337561;0;0;261;227801;37;31760;3;1570;3;1490;3;1576;3;1500;3;1500;13;15020;5;6920
19.07.2020 16:00;14;293962;25;463422;0;0;294;240409;41;35000;4;1990;4;1990;3;1480;4;1950;4;2020;0;0;1;1080
19.07.2020 17:00;5;168550;29;338227;0;0;286;206379;48;17910;2;980;3;1490;3;1540;3;1590;2;960;11;9240;5;5310
19.07.2020 18:00;21;483576;32;517266;0;0;287;210510;47;29700;4;2080;4;1970;4;2100;4;2040;4;1980;3;3230;1;1070
19.07.2020 19:00;15;407688;21;276799;0;0;291;224620;30;29070;3;1490;3;1470;3;1510;3;1540;3;1460;0;0;1;600
19.07.2020 20:00;15;475930;18;447988;0;0;241;194640;36;50850;3;1540;3;1480;4;2060;4;2060;4;2010;1;570;3;3290
19.07.2020 21:00;6;212340;9;88550;0;0;185;114640;35;15570;4;1980;4;2000;3;1480;3;1440;3;1470;2;1570;2;3360
19.07.2020 22:00;7;224753;8;270557;0;0;170;102909;40;16110;3;1570;3;1520;3;1440;3;1530;3;1500;0;0;0;0
19.07.2020 23:00;4;91150;7;53090;0;0;109;76590;37;12330;2;1030;1;500;3;1620;3;1470;3;1460;0;0;0;0
20.07.2020 00:00;2;85120;11;339510;0;0;65;38430;26;8640;1;540;1;500;2;1040;2;1020;3;1560;0;0;0;0
20.07.2020 01:00;0;0;3;60560;0;0;37;24020;20;7380;0;0;1;500;1;540;1;470;1;540;1;700;0;0
20.07.2020 02:00;1;29070;1;630;0;0;27;13680;16;5580;1;500;1;480;0;0;0;0;0;0;0;0;0;0
20.07.2020 03:00;1;450;1;180;0;0;19;13410;5;2250;0;0;1;480;0;0;0;0;1;540;0;0;1;550
20.07.2020 04:00;2;46060;9;142350;0;0;24;16290;22;7650;1;540;1;500;2;960;2;1036;2;1040;0;0;0;0
20.07.2020 05:00;5;106260;16;314711;0;0;138;101670;30;24570;3;1580;3;1480;5;2490;5;2440;5;2440;0;0;0;0
20.07.2020 06:00;5;192897;13;185010;0;0;309;205477;47;42190;9;4560;8;3920;9;4640;9;4520;8;4080;1;1410;1;1000
20.07.2020 07:00;19;394560;38;1073524;0;0;517;556970;75;89630;8;4090;8;4060;9;4490;9;4640;9;4530;4;6295;4;2270
20.07.2020 08:00;23;683683;57;1263310;0;0;535;662501;83;144960;7;3420;8;4070;8;3940;8;3910;8;4080;5;5200;6;5780
20.07.2020 09:00;21;558000;50;1184917;0;0;478;515707;73;79168;6;3020;6;3000;6;3060;6;3110;6;3060;5;4990;5;8940
20.07.2020 10:00;31;584341;60;859199;0;0;459;622089;85;198790;6;2940;6;3010;5;2540;4;2100;5;2560;4;3970;4;5160
20.07.2020 11:00;35;666971;88;1280614;0;0;505;778824;84;91800;7;3420;7;3460;6;3020;7;3510;7;3500;16;23390;11;43770
20.07.2020 12:00;28;588616;85;1243845;0;0;489;675084;83;212503;8;4020;8;3920;8;4020;8;4040;8;4040;16;12970;2;1050
20.07.2020 13:00;38;588744;86;1333179;0;0;505;627629;83;139840;9;4680;9;4690;8;4040;8;3900;8;3940;11;7830;7;3857
20.07.2020 14:00;39;596243;77;1536468;0;0;538;649288;65;201545;8;4040;9;4520;9;4660;9;4440;9;4600;24;28638;1;770
20.07.2020 15:00;33;826240;68;1304350;0;0;548;750991;72;175810;8;4130;9;4500;9;4480;9;4500;9;4480;1;1930;4;2980
20.07.2020 16:00;36;812232;73;1206323;0;0;546;629104;85;190600;10;5110;9;4300;9;4510;9;4570;9;4520;12;15290;8;12880
20.07.2020 17:00;24;597529;83;1427365;0;0;564;922451;68;117970;9;4560;9;4690;9;4580;8;4130;9;4630;18;16308;6;3630
20.07.2020 18:00;25;728006;66;1131525;0;0;494;530363;77;143450;9;4510;8;4010;9;4680;9;4640;9;4440;10;11440;13;54233
20.07.2020 19:00;17;256291;65;1205368;0;0;392;392508;60;101060;6;2960;8;3960;8;3990;8;4120;8;4090;22;24868;1;720
20.07.2020 20:00;16;365510;46;756950;0;0;302;237220;57;90710;4;2020;4;2040;5;2560;4;2010;5;2490;9;10550;1;1400
20.07.2020 21:00;8;217684;26;675931;0;0;221;129330;37;33480;2;1040;3;1500;4;2010;4;1980;4;2000;4;4940;1;610
20.07.2020 22:00;4;41380;23;535020;0;0;181;140280;60;22680;5;2460;5;2510;2;1000;2;1040;2;1020;3;2740;0;0
20.07.2020 23:00;2;45620;10;115653;0;0;110;57368;37;21950;2;1040;2;1000;3;1560;3;1540;3;1500;1;730;0;0
21.07.2020 00:00;4;168260;5;35540;0;0;64;37620;26;8550;1;540;1;500;1;500;1;500;1;480;0;0;0;0
21.07.2020 01:00;1;48050;2;25380;0;0;31;17730;13;4590;0;0;0;0;1;480;1;540;1;500;1;510;0;0
21.07.2020 02:00;3;102750;3;3420;0;0;23;14940;20;6390;1;490;1;500;0;0;0;0;0;0;0;0;1;570
21.07.2020 03:00;0;0;3;60511;0;0;21;13500;11;4320;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.07.2020 04:00;0;0;1;270;0;0;34;22490;16;5580;1;500;1;500;2;1020;2;1080;2;1000;0;0;0;0
21.07.2020 05:00;5;171240;10;242080;0;0;147;100136;35;21050;4;1960;4;2000;5;2520;5;2490;5;2540;1;640;0;0
21.07.2020 06:00;7;353840;14;342960;0;0;316;243647;54;56690;6;2990;7;3560;9;4540;9;4750;8;3870;0;0;0;0
21.07.2020 07:00;17;460577;40;971183;0;0;511;570588;70;108317;9;4620;9;4470;9;4560;9;4470;10;5060;0;0;3;2410
21.07.2020 08:00;20;605744;41;917097;0;0;532;557486;70;69894;8;4070;8;4040;8;4030;8;3990;8;4050;2;1530;3;3620
21.07.2020 09:00;25;505316;58;1051525;0;0;447;452819;344;285370;5;2460;5;2520;6;3215;6;3020;6;2980;19;32530;7;7330
21.07.2020 10:00;31;913283;74;1130216;0;0;550;623760;503;475904;5;2540;6;2950;6;2990;6;2890;6;3050;12;25980;3;3320
21.07.2020 11:00;37;654901;81;1309611;0;0;560;710010;152;303763;7;3380;7;3470;6;3000;6;2960;6;3060;12;11570;0;0
21.07.2020 12:00;40;663552;77;1281071;0;0;509;624947;91;164040;8;4030;8;3920;8;4040;8;4100;8;4060;5;4110;9;6720
21.07.2020 13:00;29;678930;62;1041839;0;0;505;747629;62;128548;9;4520;9;4520;8;4040;8;3960;8;4150;6;5849;3;4040
21.07.2020 14:00;46;970120;74;1099892;0;0;575;733155;82;165650;9;4460;9;4520;9;4590;9;4370;9;4370;11;47430;4;3870
21.07.2020 15:00;31;704619;71;1147032;0;0;526;605270;88;74230;10;4870;10;5140;8;3990;8;3910;8;4100;15;24980;6;5410
21.07.2020 16:00;27;783443;63;1097126;0;0;570;633354;71;81630;9;4560;8;4050;9;4380;9;4520;9;4620;10;12170;4;3490
21.07.2020 17:00;31;879171;78;1352049;0;0;531;738818;85;160496;7;3600;9;4490;9;4770;9;4790;9;4380;14;15800;22;30209
21.07.2020 18:00;27;695052;73;1295830;0;0;462;508154;71;134090;10;4890;10;5080;9;4510;9;4440;9;4470;17;21559;13;12130
21.07.2020 19:00;24;523613;51;1291930;0;0;328;700119;145;212740;8;3960;8;4090;8;4100;8;4100;8;4020;4;5700;5;4800
21.07.2020 20:00;13;347767;40;881261;0;0;287;273410;51;106144;4;1990;4;2010;5;2520;5;2590;5;2520;7;3940;1;720
21.07.2020 21:00;11;161420;38;738281;0;0;229;232190;35;16290;2;1020;2;1000;4;1990;4;1980;4;2020;0;0;0;0
21.07.2020 22:00;7;173096;22;513273;0;0;159;115053;43;14120;5;2530;5;2500;2;1020;2;960;2;970;0;0;0;0
21.07.2020 23:00;2;5400;9;124946;0;0;103;54980;42;48680;1;480;1;540;3;1630;3;1500;3;1500;0;0;0;0
22.07.2020 00:00;2;23300;5;74950;0;0;62;31680;17;4680;1;540;1;500;1;480;1;480;1;480;1;580;0;0
22.07.2020 01:00;1;57230;3;61100;0;0;27;15020;28;7560;1;480;1;480;0;0;0;0;0;0;0;0;0;0
22.07.2020 02:00;1;46853;0;0;0;0;25;14390;15;5040;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.07.2020 03:00;2;5580;0;0;0;0;27;16020;16;5400;1;540;1;500;1;490;1;480;1;540;0;0;1;490
22.07.2020 04:00;2;92330;2;24210;0;0;26;16470;16;6300;1;490;1;480;2;1090;2;960;2;980;0;0;0;0
22.07.2020 05:00;5;212710;9;155690;0;0;146;97342;27;11160;3;1570;3;1500;5;2530;5;2530;5;2480;0;0;0;0
22.07.2020 06:00;3;127090;23;287336;0;0;312;257081;70;37530;9;4460;9;4560;9;4390;8;4160;8;4000;0;0;1;700
22.07.2020 07:00;26;819066;68;628586;0;0;543;1161726;143;233606;7;3580;7;3540;8;3930;10;5060;10;4860;1;1760;2;1990
22.07.2020 08:00;36;777969;75;945076;0;0;448;657180;123;295490;9;4470;9;4610;8;4040;8;3970;8;3990;7;6290;1;2820
22.07.2020 09:00;54;1171411;117;868685;0;0;408;603097;156;464341;5;2490;5;2560;6;3110;6;3020;6;3140;4;3540;7;11140
22.07.2020 10:00;48;766252;102;535748;0;0;338;411357;161;515007;6;2980;6;2980;5;2520;6;3090;6;3050;6;6130;1;850
22.07.2020 11:00;55;891853;106;979931;0;0;366;560659;210;609190;7;3490;7;3590;7;3600;7;3600;7;3640;5;6000;4;4970
22.07.2020 12:00;61;905761;108;827322;0;0;373;415670;177;478836;9;4570;9;4510;8;4110;8;4040;8;4070;3;3040;4;3870
22.07.2020 13:00;58;981394;114;772200;0;0;368;511460;186;631875;8;4120;7;3580;6;3070;7;3580;8;4100;6;6620;9;11510
22.07.2020 14:00;66;1021685;107;850463;0;0;384;532917;194;619822;10;5000;10;5010;8;4040;9;4540;9;4600;7;7960;6;4510
22.07.2020 15:00;64;1257861;90;1128163;0;0;410;590507;163;405147;8;4200;8;3950;9;4530;9;4550;9;4570;4;3620;8;9030
22.07.2020 16:00;84;1384839;104;1181121;0;0;459;723454;178;404163;9;4460;9;4470;8;4090;8;4030;9;4500;9;11620;4;3850
22.07.2020 17:00;63;1087182;116;893956;0;0;381;509279;173;436260;10;4920;9;4520;9;4510;9;4690;9;4590;4;6800;2;5650
