01.06.2020 00:00;Bel_D110;Vwz_D110;Bel_D111;Vwz_D111;Bel_D121_1;Vwz_D121_1;Bel_D121_2;Vwz_D121_2;Bel_D20;Vwz_D20;Bel_D21;Vwz_D21;Bel_D50;Vwz_D50;Bel_D51;Vwz_D51;Bel_D81_1;Vwz_D81_1;Bel_D81_2;Vwz_D81_2;Bel_TBS31;Vwz_TBS31;Bel_TBS31a;Vwz_TBS31a;Bel_TBS32;Vwz_TBS32;Bel_TBS32a;Vwz_TBS32a;Bel_TBS35;Vwz_TBS35;Bel_TBS35a;Vwz_TBS35a;Bel_TBS38;Vwz_TBS38;Bel_TBS38a;Vwz_TBS38a;Bel_TBS41;Vwz_TBS41;Bel_TBS41a;Vwz_TBS41a;Bel_TF35;Vwz_TF35;Bel_TF35a;Vwz_TF35a;Bel_TF41;Vwz_TF41;Bel_TF41a;Vwz_TF41a;Bel_V112;Vwz_V112;Bel_V122;Vwz_V122;Bel_V22;Vwz_V22;Bel_V52;Vwz_V52;Bel_V53;Vwz_V53;Bel_V54;Vwz_V54;Bel_V55;Vwz_V55
04.06.2020 14:00;22;37800;201;1455600;106;1520400;144;1188000;16;52800;45;814800;33;36000;141;508800;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1200;0;3600000;0;0;0;3600000;1;600;127;1561200;72;1140000;50;525000;111;582600;129;253200;185;228000;37;42000
04.06.2020 15:00;26;75600;218;1570200;127;1621800;158;1491600;12;59400;39;784800;40;93600;156;640200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;3;1800;0;3600000;1;600;150;1569600;87;1196400;39;646200;121;685800;144;302400;204;277800;28;55200
04.06.2020 16:00;28;10800;332;1810200;142;1834200;153;1590000;18;56400;53;1153200;35;8400;151;648600;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;4;4200;0;3600000;1;600;0;3600000;4;3000;160;1915200;83;1369200;46;801600;111;558000;138;267000;260;358200;32;33600
04.06.2020 17:00;40;46200;270;1784400;109;1794600;108;1463400;19;74400;66;1735800;28;37800;130;487800;0;0;0;0;1;600;0;0;1;600;0;0;0;0;2;2400;0;0;0;0;0;0;1;600;0;3600000;2;1200;0;3600000;1;600;122;2129400;74;1197000;56;1204800;93;540000;111;231000;261;419400;36;37800
04.06.2020 18:00;39;3600;173;1278000;95;1424400;99;1198200;10;162000;43;907200;37;49200;106;417000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;112;1219800;60;898800;44;454800;80;463200;94;160800;187;238800;26;28200
04.06.2020 19:00;23;13200;104;972000;64;1089600;63;963600;2;0;28;807600;24;13200;58;201600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;92;879600;36;597000;30;419400;48;199200;54;98400;111;148800;11;12600
04.06.2020 20:00;10;4800;68;772800;42;498600;43;403200;2;28800;31;297600;14;5400;48;166200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3598800;0;0;0;3598800;0;0;67;510600;34;202200;33;186600;47;164400;47;85200;76;105600;22;17400
04.06.2020 21:00;8;600;38;326400;28;527400;30;525000;0;0;5;18000;5;1200;24;87600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;38;264600;38;273600;5;16200;21;114000;23;45000;38;46800;13;38400
04.06.2020 22:00;7;64800;22;226200;23;308400;21;355800;0;0;6;44400;7;1800;20;78600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;34;56400;27;170400;5;17400;20;57000;23;31800;23;16800;16;36000
04.06.2020 23:00;3;0;14;153600;17;232200;16;166800;2;1800;3;81000;4;600;18;84000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;23;46200;22;105600;6;59400;24;36600;22;23400;14;11400;15;33000
05.06.2020 00:00;1;0;8;74400;23;414000;17;366600;1;600;2;15000;0;0;4;18600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;15;22800;18;79200;3;6000;4;5400;5;4800;4;3000;6;13800
05.06.2020 01:00;0;0;5;64800;11;358800;12;330000;0;0;3;66000;2;600;5;46800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;9;46800;16;31800;3;6600;7;9600;6;7200;6;7800;1;600
05.06.2020 02:00;0;0;2;1200;5;162600;5;120000;0;0;0;0;0;0;2;21600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;5;5400;6;44400;0;0;3;1800;2;1200;1;600;2;3600
05.06.2020 03:00;0;0;1;1200;5;208200;5;207600;0;0;0;0;0;0;3;15000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;2;6000;8;15600;0;0;6;7200;2;4200;1;1200;1;1200
05.06.2020 04:00;0;0;5;63000;7;154200;7;153600;0;0;4;42600;3;0;14;112200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;19;223200;10;33600;6;47400;18;28800;18;17400;5;6600;2;2400
05.06.2020 05:00;2;0;29;319800;19;385200;20;232800;1;0;6;128400;12;9600;64;225000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;3600000;0;0;0;3600000;0;0;38;232200;21;162000;8;21000;54;233400;60;103800;28;31200;5;16200
05.06.2020 06:00;11;1200;57;833400;41;943200;43;712200;3;21600;23;376200;23;84000;162;600600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;3600000;2;1200;0;3600000;0;0;53;712800;33;502200;20;326400;110;635400;133;277800;53;67800;13;11400
05.06.2020 07:00;24;6000;128;1365000;78;1575600;81;1407000;13;61800;61;931200;62;57600;312;765000;0;0;0;0;0;0;0;0;1;1200;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;3600000;1;600;0;3600000;0;0;94;1247400;53;781200;48;663000;174;1123200;257;593400;120;168000;32;75600
05.06.2020 08:00;24;21000;138;1354800;77;1437000;77;1270800;18;17400;66;1030800;70;198000;272;586200;0;0;0;0;0;0;0;0;1;1800;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;3600000;1;600;0;3600000;1;600;101;1527000;67;975000;50;683400;161;886800;229;490200;138;199200;30;34200
05.06.2020 09:00;19;9000;137;1224000;90;1141800;93;1032600;10;36600;41;976800;54;57600;194;614400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;2;1200;0;3600000;1;600;106;1110000;66;787800;37;702000;142;742200;171;357000;133;171600;34;48000
05.06.2020 10:00;14;30000;114;919800;78;1062000;80;945000;17;5400;37;678600;32;52800;136;538200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;3600000;0;0;0;3600000;1;600;111;858000;49;662400;37;396000;110;656400;126;242400;110;134400;26;21600
05.06.2020 11:00;28;4800;179;1294800;98;1411800;106;1101000;8;22200;44;692400;46;21600;159;633600;0;0;0;0;0;0;0;0;0;0;0;0;2;1800;0;0;0;0;0;0;0;0;0;0;0;3600000;1;600;0;3600000;0;0;139;1104000;75;783600;50;527400;128;658200;145;280200;151;189000;37;57600
05.06.2020 12:00;24;31200;189;1474200;107;1836000;106;1646400;20;73800;52;1207800;41;40200;169;583800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;1;600;0;3600000;0;0;0;3600000;2;1200;132;1669200;130;1280400;49;835200;127;675600;159;313200;173;244800;34;45600
05.06.2020 13:00;41;54000;200;1483800;113;1989600;132;1731600;13;79800;45;1217400;53;51000;174;510600;0;0;0;0;0;0;0;0;0;0;0;0;1;600;1;600;0;0;0;0;0;0;0;0;0;3600000;2;1200;0;3600000;0;0;133;1501800;69;1343400;51;789600;124;688200;159;302400;199;248400;24;22200
05.06.2020 14:00;32;96600;230;1585800;104;1691400;112;1459200;15;61200;36;1350000;33;40200;139;466800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;3600000;1;600;0;3600000;0;0;143;1645200;77;1131600;40;637800;105;570600;128;240600;209;279000;41;40200
05.06.2020 15:00;25;20400;179;1361400;125;1794600;151;1447800;12;89400;39;984000;54;58800;133;541800;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;118;1345200;80;1448400;41;582000;107;555000;127;246000;170;223800;29;27000
05.06.2020 16:00;22;4800;185;1512600;121;1686600;117;1350600;9;3000;51;1263600;30;39000;111;376800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;167;1201200;71;1099200;79;993600;93;446400;106;215400;203;296400;23;34800
05.06.2020 17:00;33;34200;167;1319400;73;1461600;124;1177800;8;44400;43;1212600;37;10200;121;402600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;142;1021800;69;717600;45;670800;97;470400;113;225600;178;238200;24;26400
05.06.2020 18:00;24;42600;123;945600;74;955800;71;737400;7;24000;42;981000;16;4200;81;199200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;107;864600;58;544800;39;591000;66;315000;79;141600;136;216600;12;13200
05.06.2020 19:00;18;37800;104;785400;46;874800;51;827400;6;1800;22;624600;15;4200;58;246600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;3600000;0;0;0;3600000;0;0;101;768000;43;249600;24;145800;63;233400;55;99000;106;134400;13;22800
05.06.2020 20:00;3;8400;47;628200;35;508200;32;295800;2;600;9;280200;11;20400;42;227400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;59;195600;23;151200;9;168600;42;205200;42;81600;48;100800;9;12600
05.06.2020 21:00;6;600;29;402600;28;564600;29;423000;3;2400;7;160200;6;2400;27;114600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;61;181200;36;277800;11;54000;25;80400;29;44400;24;24600;21;34200
05.06.2020 22:00;6;1200;25;302400;25;473400;26;406200;1;600;6;118800;7;4800;19;223800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;32;112200;35;106200;11;45000;21;76200;21;28800;24;26400;17;43800
05.06.2020 23:00;1;0;5;68400;12;242400;12;235200;0;0;2;5400;1;0;12;73200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;8;10200;17;24600;3;3000;15;32400;15;22200;3;1800;6;9000
06.06.2020 00:00;0;0;6;141600;13;282000;13;247200;0;0;3;85200;4;1200;9;86400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;14;21600;18;30000;5;44400;10;12000;9;11400;6;5400;6;10800
06.06.2020 01:00;1;0;10;112800;10;265200;12;201600;0;0;2;33000;1;1200;7;67800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;17;47400;16;91800;1;3000;6;16200;8;9000;10;7200;2;2400
06.06.2020 02:00;0;0;4;62400;5;102000;6;99600;0;0;0;0;1;0;5;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;6;8400;8;12000;0;0;7;9600;6;8400;3;1200;1;3600
06.06.2020 03:00;2;1200;4;70800;5;175200;5;175200;0;0;0;0;2;1800;3;24600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;9;16800;9;24000;0;0;5;12600;3;3600;4;3000;4;9600
06.06.2020 04:00;0;0;5;39600;2;74400;3;73800;0;0;2;38400;0;0;5;40200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;5;19200;6;21000;2;16200;5;18600;5;14400;8;4800;8;19800
06.06.2020 05:00;0;0;19;267000;9;214200;8;117600;1;600;5;97200;0;0;18;40200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;25;315600;22;199200;7;93600;18;50400;17;34800;22;26400;7;16800
06.06.2020 06:00;1;1200;20;264000;18;376200;20;284400;1;0;6;126000;6;2400;27;159000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;29;373800;28;297000;47;571200;24;119400;24;46200;21;31200;7;25800
06.06.2020 07:00;1;1200;17;349200;15;176400;14;172200;3;3600;10;252000;5;1800;27;153600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;25;147000;12;71400;11;112800;28;120600;18;835200;19;23400;5;7200
06.06.2020 08:00;4;1200;33;324000;28;648000;29;567600;5;64200;13;208200;16;7200;49;208800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;68;400800;25;355200;13;205200;39;224400;47;189000;36;37800;10;7200
06.06.2020 09:00;15;4800;52;627000;46;941400;46;821400;4;1200;21;418200;28;33000;82;415800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;55;405000;42;250800;22;187800;80;400200;75;161400;63;83400;14;16800
06.06.2020 10:00;12;25800;71;759000;44;911400;46;720000;3;1200;21;282600;20;36600;89;478200;0;0;0;0;0;0;0;0;0;0;0;0;2;2400;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;85;500400;38;300000;21;88200;77;439200;85;162000;70;85800;17;16200
06.06.2020 11:00;15;19800;86;849000;46;782400;49;708600;1;0;23;472800;24;8400;106;415800;0;0;0;0;0;0;0;0;0;0;0;0;1;600;1;600;0;0;0;0;0;0;0;0;0;3597600;1;1800;0;3597600;0;0;120;592800;44;268800;36;267600;89;447000;100;178800;98;114600;17;30000
06.06.2020 12:00;16;2400;96;783600;52;873000;64;687600;4;3000;23;442200;24;54000;69;339600;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;86;696000;41;366600;23;270600;63;273600;66;111000;97;116400;16;15600
06.06.2020 13:00;13;5400;86;933600;49;697800;53;636000;7;48600;23;286800;30;37200;81;268200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;3600000;0;0;0;3600000;1;600;92;728400;67;520800;27;165000;77;317400;81;139200;94;97800;13;14400
06.06.2020 14:00;9;21000;75;739800;34;725400;53;502800;5;1800;22;241800;29;59400;72;380400;0;0;0;0;0;0;0;0;1;600;0;0;3;3600;0;0;0;0;0;0;1;600;0;0;0;3600000;0;0;0;3600000;0;0;64;629400;24;339000;21;176400;67;300000;71;114000;78;88800;21;18000
06.06.2020 15:00;13;61800;62;995400;33;631200;52;457800;8;4200;21;322200;23;57000;71;562800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;69;487800;42;320400;21;110400;63;387600;68;129600;69;96000;11;14400
06.06.2020 16:00;4;600;56;693600;26;360600;61;277200;4;1200;12;181800;22;49200;59;284400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;52;487200;25;417000;23;464400;61;228600;57;91200;57;71400;8;6000
06.06.2020 17:00;12;28800;73;916800;57;493200;30;418200;8;25800;18;343200;23;30000;66;330600;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1200;0;3600000;0;0;0;3600000;1;600;76;519600;43;976200;29;1702800;52;210000;59;96000;72;78000;12;27000
06.06.2020 18:00;13;24600;51;647400;24;372000;23;333600;5;33600;14;157800;26;39600;48;214200;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;3600000;1;600;0;3600000;0;0;53;332400;15;351600;32;854400;47;139800;45;72000;59;60600;7;6000
06.06.2020 19:00;17;1200;57;598800;19;367200;20;306600;2;600;6;40800;23;12000;33;246000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;42;277800;10;25200;6;151200;27;196800;32;48600;48;51600;3;2400
06.06.2020 20:00;4;1200;28;300600;12;271200;12;221400;0;0;6;126600;12;56400;31;92400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;30;109800;8;27000;12;76800;30;95400;29;49200;31;33600;1;1200
06.06.2020 21:00;3;3600;28;322200;11;105000;99;36600;1;0;4;61200;6;600;30;131400;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;29;138600;11;31200;5;13800;28;98400;31;43800;34;35400;1;0
06.06.2020 22:00;4;1800;13;238800;7;204000;8;157200;0;0;3;89400;5;0;21;100800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;16;45000;13;22200;4;6600;23;78600;20;33000;14;11400;6;7800
06.06.2020 23:00;1;600;13;271200;3;92400;4;91200;0;0;0;0;3;19800;18;93000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;14;73800;16;20400;0;0;19;37800;23;24600;13;13800;1;0
07.06.2020 00:00;0;0;4;66600;3;18600;3;18000;0;0;3;91200;5;9000;8;43800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;1;600;0;3600000;0;0;6;12000;2;3600;3;8400;11;16800;9;14400;3;3000;2;6600
07.06.2020 01:00;1;0;9;70800;3;19800;3;12000;0;0;0;16800;2;1200;8;73800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;11;21600;5;4200;0;0;10;16200;10;9600;8;5400;2;2400
07.06.2020 02:00;0;0;4;99000;3;112200;3;16200;0;0;1;600;1;0;3;27000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;5;10200;5;6000;1;1800;3;9600;4;4800;4;4200;1;2400
07.06.2020 03:00;0;0;4;12000;0;0;0;0;0;0;1;34800;1;0;3;62400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;4;11400;3;3000;1;1200;7;13200;4;8400;1;600;4;4800
07.06.2020 04:00;0;0;5;37800;4;103200;4;84600;0;0;0;0;0;0;3;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;5;9000;9;23400;0;0;3;6000;4;3000;8;3000;0;0
07.06.2020 05:00;2;0;7;92400;1;11400;2;15600;0;0;2;33600;4;0;6;15600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;6;19800;1;12000;2;7800;6;16800;6;7800;6;6600;1;1800
07.06.2020 06:00;0;0;5;120600;4;102600;4;45600;0;0;0;0;1;600;2;27000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;6;24600;5;24600;0;0;2;6600;2;4800;4;6000;0;0
07.06.2020 07:00;0;0;6;91200;2;58800;2;58200;0;0;4;43200;4;1800;5;60600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2400;0;0;0;0;0;0;0;0;0;3600000;1;600;0;3600000;0;0;6;20400;2;4200;4;23400;5;42000;5;10800;8;7800;1;1200
07.06.2020 08:00;3;1800;8;177000;7;145200;5;154800;1;600;5;112200;4;1800;9;64800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;9;36600;5;8400;5;75000;8;30600;8;17400;10;12000;0;0
07.06.2020 09:00;6;3000;10;120600;4;230400;5;201000;1;0;1;600;8;9000;19;152400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;10;45000;7;14400;4;16200;17;81600;19;31800;9;10800;2;1200
07.06.2020 10:00;13;10800;25;564000;8;113400;12;193800;0;0;7;92400;11;36600;32;237600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;1;600;27;157200;7;66000;6;39000;32;112800;32;51600;28;34200;8;7200
07.06.2020 11:00;13;10800;33;358800;26;324600;19;175200;2;600;6;113400;30;52200;39;164400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;37;209400;11;94200;6;52800;40;146400;38;57600;28;34800;6;3000
07.06.2020 12:00;9;7800;35;460200;21;412200;21;328800;7;23400;17;280200;22;27000;33;198600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;42;154800;18;87000;18;70800;31;121200;32;52200;44;50400;5;2400
07.06.2020 13:00;12;22800;38;328800;41;283800;48;211200;4;600;9;81000;17;3000;40;205200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;37;171600;14;99600;8;21000;41;120600;38;58800;39;40800;4;1800
07.06.2020 14:00;15;4800;35;516000;65;323400;71;234600;11;69600;18;273000;31;63000;61;237600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;1;600;0;3600000;1;600;0;3600000;0;0;33;249000;15;49800;16;111000;56;258600;57;92400;44;48000;6;4800
07.06.2020 15:00;18;25200;45;540000;32;296400;24;228600;3;0;9;87600;22;4800;42;163200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;1;600;0;3600000;0;0;44;186000;12;30600;12;48000;42;115800;42;61800;51;54000;4;3600
07.06.2020 16:00;19;9600;50;465000;20;394200;45;370200;5;2400;18;340800;26;10200;51;235800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;45;205200;13;124800;19;193800;52;181800;50;75600;53;59400;4;3000
07.06.2020 17:00;24;19200;51;331800;48;397200;33;364200;3;52800;15;246600;20;45000;55;169800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;2;1800;0;3600000;0;0;54;256200;21;137400;18;88200;47;169800;51;78000;52;59400;5;4800
07.06.2020 18:00;18;27600;37;355200;26;479400;27;285600;3;1800;15;232800;20;27600;46;163200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;37;146400;23;90600;16;101400;47;161400;46;65400;49;45600;8;7800
07.06.2020 19:00;7;2400;28;359400;25;237000;18;238800;7;1200;5;18000;20;17400;41;159600;0;0;0;0;0;0;0;0;0;0;0;0;2;1200;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;27;103800;10;87600;4;14400;40;116400;43;61200;31;33000;2;2400
07.06.2020 20:00;9;12000;26;177600;13;220200;13;165000;1;600;11;99600;16;17400;29;126000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;25;76800;5;12000;10;68400;28;78000;28;42000;31;33600;0;0
07.06.2020 21:00;6;1800;17;201600;9;152400;11;100800;0;0;5;74400;7;10200;36;194400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;3;3000;0;3600000;0;0;17;59400;11;16800;6;57600;30;138000;32;58200;20;23400;0;0
07.06.2020 22:00;2;0;20;219000;9;121800;9;77400;2;1200;6;99600;2;1200;16;20400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;28;57600;20;28800;10;39000;19;34800;19;22200;22;16200;1;2400
07.06.2020 23:00;3;4200;7;119400;5;146400;5;80400;0;0;6;86400;1;600;8;51000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3598800;0;0;0;3598800;0;0;11;21000;10;49200;6;16200;10;34200;9;11400;12;9000;3;2400
08.06.2020 00:00;0;0;2;18600;1;22800;1;22200;0;0;0;0;0;0;4;21600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;2;6600;2;3000;0;0;4;7800;5;2400;2;2400;0;0
08.06.2020 01:00;0;0;1;2400;4;115800;4;68400;0;0;1;600;0;0;2;23400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;1;3600;5;8400;1;2400;4;4800;4;4800;1;1200;1;600
08.06.2020 02:00;0;0;4;85200;4;145200;4;74400;0;0;2;45000;0;0;2;28800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;8;9600;9;9000;3;4800;5;2400;6;2400;6;4200;4;2400
08.06.2020 03:00;0;0;3;21600;4;67800;3;67200;0;0;0;0;0;0;4;45600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;7;19200;6;23400;0;0;8;13800;3;4800;3;1200;0;0
08.06.2020 04:00;0;0;4;51000;3;100800;7;88800;0;0;2;36000;1;0;8;83400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;5;11400;6;7200;3;39000;11;40200;11;11400;3;4200;0;0
