01.06.2020 00:00;Bel_A51/1_M3_653;Vwz_A51/1_M3_653;Bel_A51_M2_652;Vwz_A51_M2_652;Bel_A55_M6_666;Vwz_A55_M6_666;Bel_H51/1_M2_652;Vwz_H51/1_M2_652;Bel_H51_M1_669;Vwz_H51_M1_669;Bel_H55_M5_665;Vwz_H55_M5_665;Bel_Schluessel_S55;Vwz_Schluessel_S55;Bel_T1;Vwz_T1;Bel_T5;Vwz_T5;Bel_T6;Vwz_T6;Bel_V55_M4_664;Vwz_V55_M4_664;Bel_VR_101_einw;Vwz_VR_101_einw;Bel_VR_102_ausw;Vwz_VR_102_ausw
12.06.2021 13:00;4;4000;4;3990;4;4000;4;3990;4;3990;4;4000;0;0;6;6040;0;0;8;8950;4;4000;28;2900;53;5400
12.06.2021 14:00;4;3990;4;4000;4;3980;4;4000;4;3990;4;4000;0;0;21;21130;0;0;11;12590;4;3980;21;2160;55;5971
12.06.2021 15:00;4;4000;4;3980;4;4000;4;3990;4;3990;4;3980;0;0;11;12070;0;0;20;25670;4;3990;26;2700;54;6231
12.06.2021 16:00;4;4000;4;3990;4;4000;4;3990;4;3990;4;4000;0;0;10;10070;0;0;12;13310;4;4000;19;1920;61;7121
12.06.2021 17:00;4;4000;4;4000;5;4990;4;4000;4;4000;5;4990;0;0;15;15990;0;0;13;15340;5;5000;24;2430;55;6000
12.06.2021 18:00;4;4000;4;4000;4;3990;4;4000;4;4000;4;3990;0;0;14;14040;0;0;15;21900;4;4000;20;2040;56;6501
12.06.2021 19:00;4;3990;4;3990;4;3980;4;3990;4;4000;4;3990;0;0;15;15090;0;0;9;10450;4;3990;7;720;47;5150
12.06.2021 20:00;2;2000;2;1990;2;2000;2;2000;2;2000;2;2000;0;0;7;7060;0;0;6;8570;2;1990;11;1120;35;4001
12.06.2021 21:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;7;7940;0;0;9;9500;2;2000;6;600;26;2690
12.06.2021 22:00;2;1990;2;1990;2;2000;2;2000;2;2000;2;2000;0;0;9;9050;0;0;9;10850;2;1990;12;1230;43;5091
12.06.2021 23:00;2;2000;2;1990;2;2000;2;1990;2;2000;2;1990;0;0;2;2020;0;0;2;2030;2;2000;13;1320;19;3053
13.06.2021 00:00;2;2000;2;2054;2;2000;2;2054;2;2000;2;2000;0;0;0;0;0;0;5;5440;2;2000;8;830;13;1330
13.06.2021 01:00;0;0;0;0;1;1000;0;0;0;0;1;1000;0;0;0;0;0;0;0;0;1;1000;3;310;8;850
13.06.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;100;3;310
13.06.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;300
13.06.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;110;3;310
13.06.2021 05:00;1;990;1;1053;1;1000;1;1053;1;1000;1;1000;0;0;0;0;0;0;0;0;1;1000;1;100;2;200
13.06.2021 06:00;3;2990;3;3000;2;1990;3;3000;3;2990;2;2000;0;0;0;0;0;0;0;0;2;2000;0;0;3;300
13.06.2021 07:00;2;2000;2;1990;2;2000;2;1990;2;1990;2;1990;0;0;0;0;0;0;2;2690;2;2000;2;200;1;100
13.06.2021 08:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;5;5030;0;0;1;1010;2;2000;4;410;5;510
13.06.2021 09:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;5;5040;0;0;3;3230;2;2000;5;500;17;1750
13.06.2021 10:00;2;2000;2;2000;3;3000;2;2000;2;2000;3;3000;0;0;6;6050;0;0;4;5470;2;2000;4;400;17;1760
13.06.2021 11:00;2;2000;2;2045;2;1990;2;2045;2;1990;2;2000;0;0;8;8950;0;0;8;8570;2;1990;15;1530;26;3091
13.06.2021 12:00;3;3000;4;3980;3;3000;4;3990;3;3000;3;2990;0;0;5;5030;0;0;7;8120;3;2990;14;1800;29;2940
13.06.2021 13:00;4;3980;4;4000;4;3990;4;4000;4;3980;4;4000;0;0;10;10060;0;0;11;11310;4;3990;15;1580;39;4000
13.06.2021 14:00;4;4000;4;4000;4;3970;4;4000;4;3990;4;4000;0;0;11;12750;0;0;4;4060;4;3990;25;2600;23;3051
13.06.2021 15:00;4;3990;4;3990;4;3990;4;3990;4;3990;4;4000;0;0;8;8080;0;0;15;16850;4;3980;7;730;19;1920
13.06.2021 16:00;4;4000;3;2990;4;4000;3;3000;4;3990;4;3990;0;0;8;8060;0;0;6;6620;4;3990;4;400;32;3662
13.06.2021 17:00;4;4000;4;3990;4;3990;4;3990;4;4000;4;4000;0;0;20;21145;0;0;16;18273;4;4000;2;200;36;4060
13.06.2021 18:00;4;4000;4;4000;4;3990;4;4000;4;3980;5;4990;0;0;9;9050;0;0;20;23170;4;4000;2;200;30;4212
13.06.2021 19:00;2;1990;2;1990;2;2000;2;2000;2;2000;2;2000;0;0;11;11950;0;0;15;18510;2;2000;4;410;47;5573
13.06.2021 20:00;2;2000;2;1990;2;2000;2;1990;2;2000;2;2000;0;0;7;7040;0;0;15;16170;2;2000;2;210;34;3830
13.06.2021 21:00;2;2000;2;1990;2;2000;2;2000;2;2000;2;2000;0;0;3;3030;0;0;2;2110;2;1990;3;300;15;1520
13.06.2021 22:00;2;2000;2;1990;2;2000;2;1990;2;2000;2;2000;0;0;2;2820;0;0;1;1020;2;2000;5;510;13;1360
13.06.2021 23:00;2;2000;2;2000;2;1990;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0;2;1990;0;0;4;410
14.06.2021 00:00;2;2000;2;2000;2;2000;2;2000;2;1990;2;1990;0;0;0;0;0;0;0;0;2;2000;1;100;3;300
14.06.2021 01:00;0;0;0;0;1;1000;0;0;0;0;1;1000;0;0;0;0;0;0;0;0;1;1000;0;0;0;0
14.06.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;100
14.06.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.06.2021 04:00;1;1000;1;1000;0;0;1;1000;1;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;200
14.06.2021 05:00;3;3000;3;2990;3;3000;3;2990;3;3000;3;3000;0;0;0;0;0;0;1;1010;3;3000;6;610;1;110
14.06.2021 06:00;4;4000;4;4000;4;3980;4;4000;4;4000;4;4000;0;0;2;2020;0;0;2;2120;4;3990;10;1050;4;410
14.06.2021 07:00;7;6980;7;6990;6;6000;7;7000;7;7000;6;5990;0;0;18;19020;0;0;14;19790;6;5990;49;61360;75;65662
14.06.2021 08:00;8;7990;8;7990;7;6980;8;7990;8;7980;7;6980;0;0;14;14100;0;0;8;8970;7;7000;51;5210;49;5711
14.06.2021 09:00;3;3000;3;3000;5;4990;3;3000;3;2990;5;4990;0;0;13;15010;0;0;10;11010;5;5000;14;1450;37;3830
14.06.2021 10:00;4;4000;4;4000;3;3000;4;4000;4;4000;3;3000;0;0;11;11070;0;0;19;27115;3;3000;23;2330;38;3910
14.06.2021 11:00;4;4000;4;4000;5;5000;4;4000;5;4990;5;5000;0;0;16;16910;0;0;14;16200;5;5000;15;1530;43;4410
14.06.2021 12:00;6;6000;6;5990;5;4980;6;5990;5;5000;6;5980;0;0;10;10060;0;0;7;7058;5;4990;25;2580;53;5901
14.06.2021 13:00;8;8000;8;7990;7;6990;8;8000;8;7990;7;7000;0;0;19;19110;0;0;11;12100;8;7990;38;4281;45;4620
14.06.2021 14:00;5;4990;5;5000;7;6990;5;5000;5;4990;7;7000;0;0;9;9050;0;0;7;7970;6;5990;36;3690;46;4700
14.06.2021 15:00;4;3980;4;3990;4;3990;4;3990;4;3990;4;3990;0;0;19;20130;0;0;16;20000;4;3990;16;1660;53;5850
14.06.2021 16:00;4;3980;4;4000;4;3990;4;4000;4;3990;4;4000;0;0;12;12070;0;0;11;12050;4;4000;7;730;61;6620
14.06.2021 17:00;4;3990;4;3990;4;3990;4;3990;4;4000;4;3980;0;0;9;9060;0;0;18;22340;4;3990;7;710;63;6500
14.06.2021 18:00;4;3990;4;3990;4;4000;4;3990;4;3980;4;3990;0;0;21;21980;0;0;14;16510;4;3990;5;554;91;9400
14.06.2021 19:00;5;5000;5;5000;4;3990;5;5000;5;4990;4;4000;0;0;18;18970;0;0;12;17300;4;4000;7;1070;51;5270
14.06.2021 20:00;3;3000;3;3000;4;4000;3;3000;3;2990;4;3990;0;0;10;11070;0;0;10;10730;4;4000;5;510;36;3670
14.06.2021 21:00;2;2000;2;2000;2;1990;2;2000;2;2000;2;2000;0;0;9;9050;0;0;8;9670;2;1980;8;830;49;5845
14.06.2021 22:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;1990;0;0;4;4020;0;0;2;2020;2;2000;4;410;12;1630
14.06.2021 23:00;2;2000;2;1990;3;2980;2;1990;2;2000;2;2000;0;0;0;0;0;0;0;0;2;2000;2;220;16;1650
15.06.2021 00:00;2;2000;2;2000;2;2000;2;2000;2;1990;2;2000;0;0;0;0;0;0;0;0;2;2000;3;300;9;910
15.06.2021 01:00;0;0;0;0;1;990;0;0;0;0;1;1000;0;0;0;0;0;0;0;0;1;1000;0;0;5;500
15.06.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;100
15.06.2021 04:00;1;1000;1;1000;0;0;1;1000;1;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;110
15.06.2021 05:00;3;2990;3;2980;3;2990;3;2990;3;3000;3;3000;0;0;0;0;0;0;0;0;3;3000;5;500;1;110
15.06.2021 06:00;4;4000;4;3990;4;3980;4;3990;4;4000;4;3990;0;0;3;3010;0;0;2;2500;4;4000;18;1830;6;630
15.06.2021 07:00;7;6980;7;6990;6;6000;7;7000;7;6980;6;5990;0;0;15;15110;0;0;15;23680;6;5990;61;6650;68;7310
15.06.2021 08:00;8;7990;8;7990;8;8000;8;7990;8;8000;8;7990;0;0;16;17946;0;0;10;11214;8;8000;24;2480;42;4340
15.06.2021 09:00;3;2990;3;3000;4;4000;3;3000;3;3000;4;4000;0;0;10;10070;0;0;16;17060;4;4000;11;1130;34;3480
15.06.2021 10:00;6;6000;7;6990;5;4990;7;6990;7;7000;5;5000;0;0;12;12080;0;0;12;12460;5;5000;18;1820;35;3590
15.06.2021 11:00;4;3980;4;4000;5;5000;4;4000;4;4000;6;5980;0;0;11;11090;0;0;11;11320;5;5000;19;1980;47;4800
15.06.2021 12:00;6;5980;5;5000;4;4000;5;5000;5;5000;5;5056;0;0;13;13070;0;0;10;10150;5;4980;31;3580;64;6880
15.06.2021 13:00;8;7960;8;7990;9;8990;8;7990;8;7990;8;7990;0;0;14;15790;0;0;10;15950;8;8000;53;6182;64;6912
15.06.2021 14:00;5;5000;5;4980;6;6000;5;4980;5;5000;6;5990;0;0;7;8730;0;0;14;15890;6;5990;58;5970;50;5512
15.06.2021 15:00;4;4000;4;3990;4;3990;4;3990;4;3980;4;4000;0;0;15;15070;0;0;12;12870;4;4000;23;2330;66;6790
15.06.2021 16:00;4;3990;4;4045;4;4000;4;4045;4;4000;4;4000;0;0;21;22090;0;0;20;25440;4;4000;21;2190;82;8480
15.06.2021 17:00;4;4000;4;4000;4;4000;4;4000;4;3990;4;3990;0;0;23;26140;0;0;32;36393;4;4000;26;2640;70;8317
15.06.2021 18:00;4;4000;4;4000;4;4000;4;4000;4;4000;4;4000;0;0;17;18090;0;0;16;19540;4;4000;14;1440;100;10310
15.06.2021 19:00;5;4980;5;5000;4;4000;5;5000;5;5000;4;3990;0;0;11;11070;0;0;8;8520;4;3990;13;1350;58;6301
15.06.2021 20:00;3;2990;3;3000;4;3990;3;3000;3;3000;4;3980;0;0;6;7030;0;0;7;7950;4;3990;17;2131;49;6108
15.06.2021 21:00;2;2000;2;1990;2;1990;2;1990;2;2000;2;2000;0;0;2;2020;0;0;3;4400;2;1990;7;720;31;3170
15.06.2021 22:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;1990;0;0;2;2020;0;0;1;1020;2;2000;7;1071;15;1872
15.06.2021 23:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;3;3010;0;0;1;1030;2;2000;11;1505;22;2260
16.06.2021 00:00;2;2000;2;2000;2;1990;2;2000;2;2000;2;2000;0;0;1;1010;0;0;0;0;2;2000;6;600;10;1010
16.06.2021 01:00;0;0;0;0;1;990;0;0;0;0;1;1000;0;0;0;0;0;0;0;0;1;1000;1;100;8;800
16.06.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;100
16.06.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;100
16.06.2021 04:00;1;1000;1;1000;0;0;1;1000;1;1000;0;0;0;0;0;0;0;0;0;0;0;0;1;110;1;110
16.06.2021 05:00;3;2990;3;2990;4;3990;3;2990;3;3000;3;3000;0;0;0;0;0;0;0;0;3;3000;9;966;2;210
16.06.2021 06:00;4;4000;4;3990;4;3990;4;3990;4;4000;4;4000;0;0;2;2020;0;0;0;0;4;4000;17;1740;6;610
16.06.2021 07:00;7;6980;7;7000;6;6000;7;7000;7;6990;5;5000;0;0;10;10090;0;0;19;23720;6;6000;49;5735;71;9159
16.06.2021 08:00;7;6980;7;6990;9;9000;7;6990;7;7000;8;7970;0;0;6;7040;0;0;10;10350;8;8000;34;3490;43;4400
16.06.2021 09:00;5;4990;5;4990;4;3990;5;4990;5;4980;4;4000;0;0;12;14070;0;0;14;15410;4;4000;10;1040;33;3420
16.06.2021 10:00;5;5055;5;4980;5;4990;5;4980;5;5000;5;4990;0;0;11;11090;0;0;17;19240;5;4990;16;1630;35;3570
16.06.2021 11:00;4;4000;4;3990;4;4000;4;4000;4;4056;4;3990;0;0;8;8030;0;0;13;15320;4;3990;25;2560;55;5600
16.06.2021 12:00;5;5000;5;4990;5;4990;5;5000;5;5000;5;4980;0;0;17;20866;0;0;12;14140;5;5000;30;3080;69;7462
16.06.2021 13:00;7;7000;8;8000;8;8000;8;8000;8;7990;8;7990;0;0;15;15100;0;0;12;13280;8;7970;62;6360;59;7607
16.06.2021 14:00;6;6000;5;4990;6;6000;5;4990;5;5000;6;6000;0;0;2;2910;0;0;11;13870;6;6000;39;4000;51;5270
16.06.2021 15:00;4;4000;4;3990;4;4000;4;4000;4;4000;5;4990;0;0;17;17120;0;0;20;20560;4;4000;23;2370;52;5701
16.06.2021 16:00;4;3980;4;4000;4;3990;4;4000;4;4000;4;3990;0;0;22;23070;0;0;5;5180;4;4000;14;1430;45;4640
16.06.2021 17:00;4;4000;4;3990;4;4000;4;3990;4;4000;4;4000;0;0;15;15140;0;0;18;18430;4;3990;36;3640;63;6891
16.06.2021 18:00;4;4000;4;3990;4;4000;4;3990;4;4000;4;3990;0;0;12;12060;0;0;20;24605;4;3990;10;1040;71;7630
16.06.2021 19:00;5;4990;5;5000;4;3990;5;5000;5;5000;4;3990;0;0;10;10940;0;0;9;9220;4;4000;11;1130;45;5491
16.06.2021 20:00;3;3000;3;3000;4;3990;3;3000;3;2990;4;3990;0;0;5;5040;0;0;6;7180;4;3990;8;810;29;2950
16.06.2021 21:00;2;1990;2;1990;2;2000;2;2000;2;2000;2;2000;0;0;2;2054;0;0;5;5130;2;2000;8;810;31;3229
16.06.2021 22:00;2;2000;2;1990;2;2000;2;1990;2;1990;2;2000;0;0;4;4030;0;0;3;4190;2;2000;10;1020;21;2572
16.06.2021 23:00;2;1990;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;1;1000;0;0;0;0;2;2000;3;300;17;2471
17.06.2021 00:00;2;1990;2;2000;2;1990;2;2000;2;2000;2;2000;0;0;1;1000;0;0;0;0;2;2000;2;577;8;830
17.06.2021 01:00;0;0;0;0;1;1000;0;0;0;0;1;1000;0;0;0;0;0;0;0;0;1;990;1;100;3;320
17.06.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;320
17.06.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1180;0;0;0;0;1;100
17.06.2021 04:00;1;1000;1;1000;0;0;1;1000;1;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;100
17.06.2021 05:00;3;3000;3;3000;3;3000;3;3000;3;3000;3;3000;0;0;0;0;0;0;0;0;3;3000;5;510;2;220
17.06.2021 06:00;4;4000;4;4000;4;3990;4;4000;4;4000;4;4000;0;0;3;3085;0;0;2;2110;4;4000;12;1230;6;610
17.06.2021 07:00;7;6990;7;7000;5;5000;7;7000;7;7000;6;5990;0;0;23;23140;0;0;13;17720;6;5990;43;4400;76;8882
17.06.2021 08:00;7;7000;7;6970;9;8990;7;6980;8;7980;8;7990;0;0;20;21850;0;0;11;12477;8;8000;21;2160;38;3890
17.06.2021 09:00;5;4990;5;5000;4;4000;5;5000;4;4055;4;4000;0;0;8;8960;0;0;12;12200;4;3990;10;1020;39;3990
17.06.2021 10:00;4;4000;5;4330;4;3990;5;4220;5;5000;4;3990;0;0;12;12060;0;0;13;13380;4;3990;9;920;42;4330
17.06.2021 11:00;4;3980;3;3670;5;5000;3;3780;3;3000;5;5000;0;0;14;15790;0;0;6;9020;5;4970;12;1240;47;5170
17.06.2021 12:00;6;5990;6;5970;5;5000;6;5980;6;5990;5;5000;0;0;9;9060;0;0;19;20620;5;5000;28;3222;48;5310
17.06.2021 13:00;8;7990;8;7990;8;7980;8;8000;8;7990;8;8000;0;0;12;12100;0;0;9;10570;8;7990;60;6210;43;4360
17.06.2021 14:00;5;4980;5;4980;6;6000;5;4990;5;4990;6;5980;0;0;12;12060;0;0;6;6800;6;5980;29;3020;41;4240
17.06.2021 15:00;4;4000;4;4000;4;4000;4;4000;4;3990;4;3990;0;0;11;12060;0;0;15;17680;4;4000;18;1860;59;6100
17.06.2021 16:00;4;3980;4;4000;4;4000;4;4000;4;3990;4;3990;0;0;12;12870;0;0;9;9480;4;4000;16;2012;48;4920
17.06.2021 17:00;4;4000;4;4000;4;3980;4;4000;4;4000;4;4000;0;0;14;14870;0;0;17;19580;4;3990;18;2241;65;7471
17.06.2021 18:00;4;4000;4;3990;4;3990;4;3990;4;4000;4;3990;0;0;10;10030;0;0;21;24310;4;4000;12;1220;55;6393
17.06.2021 19:00;5;4990;5;5000;4;4000;5;5000;5;5000;4;4000;0;0;17;19166;0;0;9;10400;4;4000;14;1440;46;4710
17.06.2021 20:00;3;2980;3;2990;4;4000;3;3000;3;3000;4;4000;0;0;3;4010;0;0;7;7210;4;4000;10;1050;37;3830
17.06.2021 21:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;7;7060;0;0;4;4050;2;2000;7;700;32;3300
17.06.2021 22:00;2;2000;2;1990;2;2000;2;1990;2;2000;2;2000;0;0;6;6040;0;0;5;5890;2;2000;8;820;26;2690
17.06.2021 23:00;2;2000;2;2000;2;2000;2;2000;2;1990;2;2000;0;0;1;1000;0;0;0;0;2;2000;2;200;24;2470
18.06.2021 00:00;2;2000;2;1990;2;2000;2;1990;2;2000;2;2000;0;0;0;0;0;0;0;0;2;2000;2;200;9;930
18.06.2021 01:00;0;0;0;0;1;1000;0;0;0;0;1;1000;0;0;0;0;0;0;0;0;1;1000;1;100;8;820
18.06.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2021 04:00;1;1000;1;1000;0;0;1;1000;1;1000;0;0;0;0;1;1000;0;0;0;0;0;0;0;0;1;100
18.06.2021 05:00;3;2990;3;3000;3;3000;3;3000;3;2980;3;2990;0;0;0;0;0;0;0;0;3;2990;6;630;2;210
18.06.2021 06:00;4;3970;4;4000;4;4000;4;4000;4;3990;4;4000;0;0;1;1000;0;0;2;2230;4;3990;7;710;9;910
18.06.2021 07:00;5;5000;5;5056;6;5980;5;5056;6;5990;6;5980;0;0;24;24236;0;0;17;21130;6;5980;47;4810;84;9010
18.06.2021 08:00;8;7990;8;8056;6;5990;8;8056;7;6990;6;5990;0;0;12;12090;0;0;11;12620;6;6000;36;3700;58;6341
18.06.2021 09:00;3;2980;4;3990;4;4000;4;3990;4;4000;4;3990;0;0;14;14050;0;0;13;15060;4;4055;20;2040;26;2660
18.06.2021 10:00;5;5000;5;5000;5;4990;5;5000;6;6000;5;4980;0;0;9;9040;0;0;14;17920;5;5000;26;2670;34;3550
18.06.2021 11:00;5;4990;4;4000;6;5990;4;4000;4;4000;6;5980;0;0;8;8080;0;0;15;17690;5;5000;32;3290;46;4710
18.06.2021 12:00;6;6000;6;5990;5;4980;6;5990;5;5000;5;5000;0;0;16;17690;0;0;16;17190;5;5000;66;6780;62;6721
18.06.2021 13:00;8;7990;8;7970;7;7000;8;7980;8;7980;7;6990;0;0;27;29120;0;0;18;21266;7;6980;41;4200;62;6700
18.06.2021 14:00;5;5000;5;5000;7;6990;5;5000;5;5000;7;7044;0;0;10;10070;0;0;17;18460;7;6990;37;4924;70;7880
18.06.2021 15:00;4;4000;4;4000;4;4000;4;4000;4;4000;4;3990;0;0;13;13060;0;0;13;16160;4;4000;21;2170;48;4920
18.06.2021 16:00;4;4000;4;4000;3;3000;4;4000;4;4000;3;2990;0;0;12;12060;0;0;5;5750;4;3990;22;2240;62;6731
18.06.2021 17:00;4;3980;4;4000;5;4990;4;4000;4;3990;5;5000;0;0;20;21000;0;0;15;15300;4;3990;25;2580;54;5500
18.06.2021 18:00;4;3990;4;4000;4;4000;4;4000;4;3990;4;3980;0;0;9;9030;0;0;14;14340;4;3990;15;1520;50;5871
18.06.2021 19:00;4;4000;5;4990;4;4000;5;4990;5;5000;4;4000;0;0;12;12070;0;0;13;13580;4;4000;16;1630;50;5520
18.06.2021 20:00;4;3990;3;2990;4;3990;3;2990;3;3000;4;3990;0;0;6;6040;0;0;4;4830;4;4000;10;1020;40;4542
18.06.2021 21:00;2;1990;2;2000;2;1980;2;2000;2;2000;2;2000;0;0;5;5020;0;0;3;3030;2;2000;13;1330;27;2740
18.06.2021 22:00;2;2000;2;1990;2;2000;2;2000;2;2000;2;2000;0;0;12;12070;0;0;5;5980;2;2000;14;1840;24;2840
18.06.2021 23:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;3;3310;2;2000;23;2420;30;3090
19.06.2021 00:00;2;2000;2;2000;2;2000;2;2000;2;1990;2;1990;0;0;0;0;0;0;1;3100;2;2000;5;510;7;1061
19.06.2021 01:00;0;0;0;0;1;1000;0;0;0;0;1;1000;0;0;0;0;0;0;0;0;1;1000;3;310;6;610
19.06.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1210
19.06.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1020;0;0;1;100;6;620
19.06.2021 04:00;1;1000;1;1000;0;0;1;1000;1;990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;210
19.06.2021 05:00;3;3000;3;3000;3;3000;3;3000;3;3000;3;3000;0;0;0;0;0;0;0;0;3;3000;1;100;1;100
19.06.2021 06:00;4;4000;4;3990;4;3980;4;3990;4;3980;4;4000;0;0;0;0;0;0;0;0;4;4000;0;0;4;410
19.06.2021 07:00;4;4049;4;4000;4;4000;4;4000;4;4000;4;4000;0;0;2;2000;0;0;0;0;4;3980;4;400;6;610
19.06.2021 08:00;5;5000;5;4980;4;3990;5;4980;5;4990;4;4000;0;0;7;7050;0;0;3;4180;4;3990;4;420;10;1050
19.06.2021 09:00;4;4000;4;3990;4;4000;4;3990;4;4000;4;3990;0;0;7;7050;0;0;3;3440;4;3990;9;930;23;2340
19.06.2021 10:00;4;4000;4;4000;4;4000;4;4000;4;4000;4;3990;0;0;11;11990;0;0;11;12720;4;3990;14;1440;41;4170
19.06.2021 11:00;4;4000;4;4000;4;3990;4;4000;4;3990;4;4000;0;0;10;10880;0;0;19;20430;4;3990;22;2250;48;4940
19.06.2021 12:00;4;3990;4;4000;4;4000;4;4000;4;3980;4;3990;0;0;10;10060;0;0;11;14380;4;4000;24;2460;47;5551
19.06.2021 13:00;4;3990;4;4000;4;4000;4;4000;4;4000;4;4000;0;0;11;11090;0;0;7;8350;4;3990;31;3180;49;5412
19.06.2021 14:00;4;3990;4;3990;5;5000;4;3990;4;4000;4;3990;0;0;10;10880;0;0;10;10120;4;4000;23;2360;42;5023
19.06.2021 15:00;4;4000;4;4000;4;3990;4;4000;4;4000;5;5000;0;0;6;6020;0;0;4;3889;4;3990;6;620;37;4161
19.06.2021 16:00;4;4000;4;3990;4;4000;4;4000;4;4000;4;4000;0;0;9;9950;0;0;6;6130;4;4000;19;2330;28;3214
19.06.2021 17:00;4;4000;4;3980;5;4990;4;3990;4;4000;5;4990;0;0;10;11050;0;0;8;8370;5;5000;22;2993;38;4270
19.06.2021 18:00;4;4000;4;3990;4;3990;4;3990;4;4000;5;5000;0;0;7;8040;0;0;4;4040;4;4000;7;1113;30;3830
19.06.2021 19:00;4;4000;4;4000;4;4000;4;4000;4;4000;4;3990;0;0;5;5020;0;0;7;8261;4;3990;7;710;30;3070
19.06.2021 20:00;2;2000;2;2000;2;1990;2;2000;2;2000;2;2000;0;0;5;5030;0;0;4;4100;2;2000;10;1020;24;2852
19.06.2021 21:00;2;2000;2;2000;2;1990;2;2000;2;2000;2;2000;0;0;7;7070;0;0;9;9120;2;2000;5;500;20;2440
19.06.2021 22:00;2;1990;2;1990;2;2000;2;1990;2;1990;2;1990;0;0;3;3020;0;0;3;3030;2;1990;2;220;24;2820
19.06.2021 23:00;2;1990;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;2;2020;0;0;1;1010;2;2000;12;1600;19;2321
20.06.2021 00:00;2;1990;2;1990;2;2000;2;1990;2;2000;2;2000;0;0;1;1010;0;0;0;0;2;1990;2;200;9;910
20.06.2021 01:00;0;0;0;0;1;1000;0;0;0;0;1;1000;0;0;0;0;0;0;0;0;1;1000;2;200;6;600
20.06.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1030;0;0;0;0;0;0
20.06.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;510;2;200
20.06.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;582
20.06.2021 05:00;1;990;1;1000;1;1000;1;1000;2;2000;1;990;0;0;0;0;0;0;0;0;1;1000;1;110;1;100
20.06.2021 06:00;3;3000;3;3000;2;1990;3;3000;2;2000;2;1990;0;0;0;0;0;0;0;0;2;2000;2;200;2;210
20.06.2021 07:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0;2;2000;1;100;5;510
20.06.2021 08:00;2;1990;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;5;5030;0;0;1;1700;2;2000;2;200;8;810
20.06.2021 09:00;2;1990;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;6;6050;0;0;2;2550;2;2000;7;1102;15;1510
20.06.2021 10:00;2;1990;2;1990;2;2000;2;2000;2;2000;2;2000;0;0;7;7050;0;0;5;5180;2;1990;9;930;15;1530
