01.06.2020 00:00;Bel_T2_b;Vwz_T2_b;Bel_T2_s;Vwz_T2_s;Bel_T3_b;Vwz_T3_b;Bel_T3_s;Vwz_T3_s;Bel_TFW;Vwz_TFW
17.05.2021 17:00;5;600;2;1200;4;600;2;1200
17.05.2021 18:00;5;1200;1;0;0;0;0;0
17.05.2021 19:00;0;0;2;1800;0;0;1;0
17.05.2021 20:00;0;0;0;0;0;0;0;0
17.05.2021 21:00;0;0;0;0;0;0;0;0
17.05.2021 22:00;0;0;0;0;0;0;0;0
17.05.2021 23:00;0;0;0;0;0;0;0;0
18.05.2021 00:00;0;0;0;0;0;0;0;0
18.05.2021 01:00;0;0;0;0;0;0;0;0
18.05.2021 02:00;0;0;0;0;0;0;0;0
18.05.2021 03:00;0;0;0;0;0;0;0;0
18.05.2021 04:00;0;0;0;0;0;0;0;0
18.05.2021 05:00;0;0;0;0;0;0;0;0
18.05.2021 06:00;0;0;0;0;0;0;0;0
18.05.2021 07:00;2;600;0;0;17;3000;7;4200
18.05.2021 08:00;2;0;5;3000;6;1200;0;0
18.05.2021 09:00;0;0;7;1200;1;0;4;1200
18.05.2021 10:00;0;0;6;4800;1;0;2;0
18.05.2021 11:00;3;1200;4;600;3;0;5;3600
18.05.2021 12:00;20;6000;10;12600;1;0;0;0
18.05.2021 13:00;1;0;0;0;0;0;0;0
18.05.2021 14:00;4;600;9;13800;10;0;6;3600
18.05.2021 15:00;7;1200;9;4800;6;600;17;12000
18.05.2021 16:00;13;3600;13;10200;0;0;4;1800
18.05.2021 17:00;4;600;3;2400;2;0;5;1200
18.05.2021 18:00;1;0;2;2400;0;0;0;0
18.05.2021 19:00;0;0;0;0;17;4200;0;0
18.05.2021 20:00;1;600;1;1200;0;0;0;0
18.05.2021 21:00;0;0;0;0;1;0;2;0
18.05.2021 22:00;0;0;0;0;0;0;0;0
18.05.2021 23:00;0;0;0;0;0;0;0;0
19.05.2021 00:00;0;0;0;0;0;0;0;0
19.05.2021 01:00;0;0;0;0;0;0;0;0
19.05.2021 02:00;0;0;0;0;0;0;0;0
19.05.2021 03:00;0;0;0;0;0;0;0;0
19.05.2021 04:00;0;0;0;0;0;0;0;0
19.05.2021 05:00;0;0;0;0;0;0;0;0
19.05.2021 06:00;0;0;0;0;0;0;0;0
19.05.2021 07:00;0;0;4;600;79;19200;13;8400
19.05.2021 08:00;0;0;0;0;5;600;2;600
19.05.2021 09:00;23;3000;3;4800;3;0;5;1800
19.05.2021 10:00;3;0;2;600;0;0;1;600
19.05.2021 11:00;32;14400;3;5400;1;0;5;1200
19.05.2021 12:00;8;600;7;1800;6;600;3;0
19.05.2021 13:00;0;0;0;0;2;600;2;600
19.05.2021 14:00;16;9000;14;19800;5;1200;0;0
19.05.2021 15:00;2;0;10;3600;25;2400;10;7200
19.05.2021 16:00;9;2400;8;1200;19;6000;2;1200
19.05.2021 17:00;31;6600;3;4200;3;600;3;1200
19.05.2021 18:00;4;600;1;600;2;0;2;0
19.05.2021 19:00;1;0;1;600;2;0;2;1200
19.05.2021 20:00;13;1800;1;600;0;0;0;0
19.05.2021 21:00;0;0;0;0;0;0;0;0
19.05.2021 22:00;0;0;0;0;0;0;0;0
19.05.2021 23:00;0;0;0;0;0;0;0;0
20.05.2021 00:00;0;0;0;0;0;0;0;0
20.05.2021 01:00;0;0;0;0;0;0;0;0
20.05.2021 02:00;0;0;0;0;0;0;0;0
20.05.2021 03:00;0;0;0;0;0;0;0;0
20.05.2021 04:00;0;0;0;0;0;0;0;0
20.05.2021 05:00;0;0;0;0;0;0;0;0
20.05.2021 06:00;0;0;0;0;1;600;2;1200
20.05.2021 07:00;0;0;2;1200;20;6000;24;13200
20.05.2021 08:00;4;0;2;600;6;1200;0;0
20.05.2021 09:00;8;1800;5;3000;5;1200;2;600
20.05.2021 10:00;4;600;4;3600;0;0;4;1200
20.05.2021 11:00;33;10800;7;6000;2;0;0;0
20.05.2021 12:00;31;6600;7;6600;1;0;0;0
20.05.2021 13:00;7;1200;0;0;1;0;5;1800
20.05.2021 14:00;1;0;4;2400;22;7800;3;600
20.05.2021 15:00;5;600;10;3000;4;600;0;0
20.05.2021 16:00;22;9600;28;8400;8;2400;7;3600
20.05.2021 17:00;32;6000;6;5400;2;0;1;600
20.05.2021 18:00;3;600;4;9000;1;0;1;600
20.05.2021 19:00;4;600;0;0;1;0;1;600
20.05.2021 20:00;1;0;3;1200;0;0;1;0
20.05.2021 21:00;0;0;0;0;0;0;0;0
20.05.2021 22:00;0;0;0;0;0;0;0;0
20.05.2021 23:00;0;0;0;0;0;0;0;0
21.05.2021 00:00;0;0;0;0;0;0;0;0
21.05.2021 01:00;0;0;0;0;0;0;0;0
21.05.2021 02:00;0;0;0;0;0;0;0;0
21.05.2021 03:00;0;0;0;0;0;0;0;0
21.05.2021 04:00;0;0;0;0;0;0;0;0
21.05.2021 05:00;0;0;0;0;0;0;0;0
21.05.2021 06:00;0;0;0;0;2;0;0;0
21.05.2021 07:00;0;0;1;1800;34;6000;13;3600
21.05.2021 08:00;13;2400;4;8400;35;5400;0;0
21.05.2021 09:00;0;0;0;0;0;0;1;0
21.05.2021 10:00;11;1800;4;1200;8;600;2;0
21.05.2021 11:00;16;4200;20;10800;5;0;4;0
21.05.2021 12:00;22;3600;6;2400;0;0;3;600
21.05.2021 13:00;1;0;6;3600;1;0;2;3600
21.05.2021 14:00;9;1800;3;5400;2;0;2;3600
21.05.2021 15:00;5;600;9;7800;1;0;2;600
21.05.2021 16:00;8;1200;9;4800;6;2400;4;3600
21.05.2021 17:00;2;0;1;1200;5;0;2;1200
21.05.2021 18:00;7;1800;5;4200;1;0;0;0
21.05.2021 19:00;2;0;0;0;1;0;5;1200
21.05.2021 20:00;0;0;0;0;2;0;1;0
21.05.2021 21:00;0;0;1;0;1;0;0;0
21.05.2021 22:00;0;0;0;0;38;5400;0;0
21.05.2021 23:00;0;0;0;0;0;0;0;0
22.05.2021 00:00;0;0;0;0;0;0;0;0
22.05.2021 01:00;0;0;0;0;4;4800;0;0
22.05.2021 02:00;0;0;0;0;0;0;0;0
22.05.2021 03:00;0;0;0;0;0;0;0;0
22.05.2021 04:00;0;0;0;0;0;0;0;0
22.05.2021 05:00;0;0;0;0;0;0;0;0
22.05.2021 06:00;0;0;0;0;0;0;0;0
22.05.2021 07:00;0;0;0;0;0;0;0;0
22.05.2021 08:00;0;0;0;0;0;0;0;0
22.05.2021 09:00;0;0;0;0;0;0;1;0
22.05.2021 10:00;0;0;8;4800;4;600;1;1200
22.05.2021 11:00;3;0;1;600;2;0;3;3000
22.05.2021 12:00;5;1200;9;17400;9;1200;5;2400
22.05.2021 13:00;2;600;1;0;2;0;0;0
22.05.2021 14:00;17;3000;9;7200;12;1200;1;4200
22.05.2021 15:00;2;0;2;0;0;0;7;1800
22.05.2021 16:00;3;600;0;0;5;1200;1;1200
22.05.2021 17:00;0;0;1;0;1;0;0;0
22.05.2021 18:00;3;600;0;0;0;0;3;1200
22.05.2021 19:00;4;10200;2;8400;0;0;0;0
22.05.2021 20:00;0;0;0;0;0;0;0;0
22.05.2021 21:00;0;0;2;600;0;0;0;0
22.05.2021 22:00;0;0;0;0;0;0;0;0
22.05.2021 23:00;0;0;0;0;0;0;0;0
23.05.2021 00:00;0;0;0;0;0;0;0;0
23.05.2021 01:00;0;0;0;0;0;0;0;0
23.05.2021 02:00;0;0;0;0;0;0;0;0
23.05.2021 03:00;0;0;0;0;0;0;0;0
23.05.2021 04:00;0;0;0;0;0;0;0;0
23.05.2021 05:00;0;0;0;0;0;0;0;0
23.05.2021 06:00;0;0;0;0;0;0;0;0
23.05.2021 07:00;0;0;0;0;0;0;0;0
23.05.2021 08:00;0;0;0;0;0;0;0;0
23.05.2021 09:00;0;0;0;0;0;0;1;2400
23.05.2021 10:00;0;0;1;1800;0;0;0;0
23.05.2021 11:00;0;0;0;0;0;0;2;0
23.05.2021 12:00;0;0;0;0;0;0;0;0
23.05.2021 13:00;0;0;1;1800;0;0;1;0
23.05.2021 14:00;0;0;11;3600;0;0;0;0
23.05.2021 15:00;0;0;0;0;4;600;5;2400
23.05.2021 16:00;0;0;0;0;0;0;0;0
23.05.2021 17:00;2;0;0;0;2;0;0;0
23.05.2021 18:00;3;600;2;0;0;0;0;0
23.05.2021 19:00;10;6000;2;6600;0;0;0;0
23.05.2021 20:00;0;0;2;2400;0;0;0;0
23.05.2021 21:00;1;0;0;0;0;0;0;0
23.05.2021 22:00;0;0;0;0;0;0;0;0
23.05.2021 23:00;0;0;0;0;0;0;0;0
24.05.2021 00:00;0;0;0;0;0;0;0;0
24.05.2021 01:00;0;0;0;0;0;0;0;0
24.05.2021 02:00;0;0;0;0;0;0;0;0
24.05.2021 03:00;0;0;0;0;0;0;0;0
24.05.2021 04:00;0;0;0;0;0;0;0;0
24.05.2021 05:00;0;0;0;0;0;0;0;0
24.05.2021 06:00;0;0;0;0;0;0;0;0
24.05.2021 07:00;0;0;0;0;0;0;0;0
24.05.2021 08:00;0;0;0;0;0;0;0;0
24.05.2021 09:00;0;0;0;0;0;0;0;0
24.05.2021 10:00;0;0;0;0;0;0;0;0
24.05.2021 11:00;0;0;0;0;0;0;0;0
24.05.2021 12:00;0;0;0;0;0;0;0;0
24.05.2021 13:00;0;0;3;1200;9;1800;0;0
24.05.2021 14:00;1;0;1;1800;0;0;1;600
24.05.2021 15:00;6;600;5;3600;2;0;0;0
24.05.2021 16:00;4;600;3;1200;0;0;1;1200
24.05.2021 17:00;1;0;2;1200;1;600;2;1200
24.05.2021 18:00;0;0;0;0;0;0;0;0
24.05.2021 19:00;0;0;0;0;0;0;0;0
24.05.2021 20:00;0;0;0;0;0;0;0;0
24.05.2021 21:00;0;0;0;0;1;0;1;0
24.05.2021 22:00;0;0;0;0;0;0;0;0
24.05.2021 23:00;0;0;0;0;0;0;0;0
25.05.2021 00:00;0;0;0;0;0;0;0;0
25.05.2021 01:00;0;0;0;0;0;0;0;0
25.05.2021 02:00;0;0;0;0;0;0;0;0
25.05.2021 03:00;0;0;0;0;0;0;0;0
25.05.2021 04:00;0;0;0;0;0;0;0;0
25.05.2021 05:00;0;0;0;0;0;0;0;0
25.05.2021 06:00;3;600;0;0;0;0;0;0
25.05.2021 07:00;1;0;6;2400;34;6600;8;6600
25.05.2021 08:00;0;0;0;0;2;0;4;600
25.05.2021 09:00;0;0;1;0;15;3000;2;4200
25.05.2021 10:00;2;0;1;600;9;1200;7;1800
25.05.2021 11:00;14;600;7;3000;3;600;4;600
25.05.2021 12:00;23;10200;19;9000;0;0;2;1200
25.05.2021 13:00;7;1200;2;2400;1;0;1;0
25.05.2021 14:00;18;3000;16;19800;1;0;7;6000
25.05.2021 15:00;6;1200;5;3000;1;0;3;2400
25.05.2021 16:00;5;0;4;1800;13;1800;12;3600
25.05.2021 17:00;8;600;3;1200;9;1200;1;0
25.05.2021 18:00;11;1200;14;5400;2;0;3;0
25.05.2021 19:00;21;5400;3;1800;0;0;0;0
25.05.2021 20:00;0;0;0;0;0;0;1;0
25.05.2021 21:00;0;0;0;0;0;0;0;0
25.05.2021 22:00;0;0;0;0;0;0;0;0
25.05.2021 23:00;0;0;0;0;0;0;0;0
26.05.2021 00:00;0;0;0;0;0;0;0;0
26.05.2021 01:00;0;0;0;0;0;0;0;0
26.05.2021 02:00;0;0;0;0;0;0;0;0
26.05.2021 03:00;0;0;0;0;0;0;0;0
26.05.2021 04:00;0;0;0;0;0;0;0;0
26.05.2021 05:00;0;0;0;0;0;0;0;0
26.05.2021 06:00;0;0;0;0;1;0;1;600
26.05.2021 07:00;0;0;2;1200;25;5400;12;6000
26.05.2021 08:00;2;0;0;0;1;0;0;0
26.05.2021 09:00;0;0;1;0;26;4800;0;0
26.05.2021 10:00;3;0;1;600;0;0;0;0
26.05.2021 11:00;26;10800;5;2400;0;0;4;2400
26.05.2021 12:00;11;2400;10;1200;3;600;5;1800
26.05.2021 13:00;1;0;0;0;2;0;0;0
26.05.2021 14:00;17;1800;1;1800;1;0;1;0
26.05.2021 15:00;1;0;3;1200;5;1200;0;0
26.05.2021 16:00;7;3000;23;16200;10;3600;9;2400
26.05.2021 17:00;0;0;4;7800;4;600;6;1200
26.05.2021 18:00;1;0;1;600;1;0;0;0
26.05.2021 19:00;1;0;1;0;1;0;0;0
26.05.2021 20:00;4;600;1;2400;0;0;0;0
26.05.2021 21:00;0;0;0;0;0;0;0;0
26.05.2021 22:00;0;0;0;0;0;0;0;0
26.05.2021 23:00;0;0;0;0;0;0;0;0
27.05.2021 00:00;0;0;0;0;0;0;0;0
27.05.2021 01:00;0;0;0;0;0;0;0;0
27.05.2021 02:00;0;0;0;0;0;0;0;0
27.05.2021 03:00;0;0;0;0;0;0;0;0
27.05.2021 04:00;0;0;0;0;0;0;0;0
27.05.2021 05:00;0;0;0;0;0;0;0;0
27.05.2021 06:00;0;0;0;0;0;0;0;0
27.05.2021 07:00;1;0;3;1200;33;5400;19;16200
27.05.2021 08:00;4;600;1;0;2;0;0;0
27.05.2021 09:00;3;600;3;1200;0;0;2;600
27.05.2021 10:00;1;0;1;0;0;0;0;0
27.05.2021 11:00;24;5400;3;0;1;0;2;0
27.05.2021 12:00;7;0;6;3600;5;1200;7;3600
27.05.2021 13:00;9;1800;0;0;0;0;3;1800
27.05.2021 14:00;9;1200;3;1800;1;0;1;0
27.05.2021 15:00;2;1200;2;1800;2;0;3;0
27.05.2021 16:00;3;600;11;11400;3;600;9;8400
27.05.2021 17:00;2;0;5;1800;11;3600;4;600
27.05.2021 18:00;1;0;2;1800;1;0;0;0
27.05.2021 19:00;0;0;0;0;10;2400;6;1800
27.05.2021 20:00;9;4200;0;0;2;600;1;0
27.05.2021 21:00;0;0;0;0;0;0;0;0
27.05.2021 22:00;0;0;0;0;0;0;0;0
27.05.2021 23:00;0;0;0;0;0;0;0;0
28.05.2021 00:00;0;0;0;0;0;0;0;0
28.05.2021 01:00;0;0;0;0;0;0;0;0
28.05.2021 02:00;0;0;0;0;0;0;0;0
28.05.2021 03:00;0;0;0;0;0;0;0;0
28.05.2021 04:00;0;0;0;0;0;0;0;0
28.05.2021 05:00;0;0;0;0;0;0;0;0
28.05.2021 06:00;0;0;0;0;0;0;0;0
28.05.2021 07:00;1;0;1;0;41;6000;13;2400
28.05.2021 08:00;5;600;1;0;0;0;2;0
28.05.2021 09:00;2;0;1;600;0;0;3;600
28.05.2021 10:00;1;0;6;1800;0;0;5;3600
28.05.2021 11:00;8;1200;17;10800;6;600;8;3000
28.05.2021 12:00;12;1200;5;3000;0;0;1;0
28.05.2021 13:00;4;600;4;3000;0;0;0;0
28.05.2021 14:00;8;600;11;12600;3;1200;0;0
28.05.2021 15:00;22;6600;11;4800;13;1800;10;7200
28.05.2021 16:00;9;1200;8;13800;6;1200;9;3000
28.05.2021 17:00;20;3600;10;8400;29;4800;8;4200
28.05.2021 18:00;7;2400;2;600;3;600;5;1200
28.05.2021 19:00;0;0;1;1800;1;0;4;2400
28.05.2021 20:00;5;600;0;0;0;0;0;0
28.05.2021 21:00;0;0;0;0;0;0;0;0
28.05.2021 22:00;0;0;0;0;0;0;0;0
28.05.2021 23:00;0;0;0;0;0;0;0;0
29.05.2021 00:00;0;0;0;0;0;0;0;0
29.05.2021 01:00;0;0;0;0;0;0;0;0
29.05.2021 02:00;0;0;0;0;0;0;0;0
29.05.2021 03:00;0;0;0;0;0;0;0;0
29.05.2021 04:00;0;0;0;0;0;0;0;0
29.05.2021 05:00;0;0;0;0;0;0;0;0
29.05.2021 06:00;0;0;0;0;0;0;0;0
29.05.2021 07:00;0;0;0;0;0;0;0;0
29.05.2021 08:00;1;600;0;0;1;600;0;0
29.05.2021 09:00;1;600;0;0;9;1800;1;600
29.05.2021 10:00;11;3000;1;600;13;2400;3;2400
29.05.2021 11:00;5;600;4;1200;2;1200;3;1200
29.05.2021 12:00;6;1800;4;4200;2;0;4;1800
29.05.2021 13:00;8;1800;0;0;27;4800;8;6000
29.05.2021 14:00;20;3000;8;12000;2;0;3;1200
29.05.2021 15:00;2;600;4;3600;1;0;1;600
29.05.2021 16:00;7;1200;7;3600;2;0;8;5400
29.05.2021 17:00;5;600;4;3000;3;0;1;0
29.05.2021 18:00;1;0;0;0;0;0;0;0
29.05.2021 19:00;18;3000;2;8400;1;0;0;0
29.05.2021 20:00;14;1800;6;5400;0;0;0;0
29.05.2021 21:00;0;0;0;0;0;0;0;0
29.05.2021 22:00;0;0;0;0;0;0;0;0
29.05.2021 23:00;0;0;0;0;0;0;0;0
30.05.2021 00:00;0;0;0;0;0;0;0;0
30.05.2021 01:00;0;0;0;0;0;0;0;0
30.05.2021 02:00;0;0;0;0;0;0;0;0
30.05.2021 03:00;0;0;0;0;0;0;0;0
30.05.2021 04:00;0;0;0;0;0;0;0;0
30.05.2021 05:00;0;0;0;0;0;0;0;0
30.05.2021 06:00;0;0;0;0;0;0;0;0
30.05.2021 07:00;0;0;0;0;0;0;0;0
30.05.2021 08:00;0;0;0;0;0;0;0;0
30.05.2021 09:00;0;0;0;0;0;0;6;1800
30.05.2021 10:00;0;0;2;0;0;0;0;0
30.05.2021 11:00;0;0;1;2400;2;0;0;0
30.05.2021 12:00;0;0;1;1800;0;0;0;0
30.05.2021 13:00;0;0;0;0;1;0;1;1800
30.05.2021 14:00;0;0;2;0;1;0;2;600
30.05.2021 15:00;4;1200;1;0;6;1200;0;0
30.05.2021 16:00;6;1200;3;0;5;600;1;600
30.05.2021 17:00;3;0;6;3000;0;0;11;2400
30.05.2021 18:00;0;0;0;0;0;0;0;0
30.05.2021 19:00;0;0;1;0;0;0;1;0
30.05.2021 20:00;0;0;0;0;0;0;0;0
30.05.2021 21:00;0;0;0;0;1;0;0;0
30.05.2021 22:00;1;1200;2;4200;0;0;0;0
30.05.2021 23:00;0;0;0;0;0;0;0;0
31.05.2021 00:00;0;0;0;0;0;0;0;0
31.05.2021 01:00;0;0;0;0;0;0;0;0
31.05.2021 02:00;0;0;0;0;0;0;0;0
31.05.2021 03:00;0;0;0;0;0;0;0;0
31.05.2021 04:00;0;0;0;0;0;0;0;0
31.05.2021 05:00;0;0;0;0;0;0;0;0
31.05.2021 06:00;0;0;0;0;0;0;0;0
31.05.2021 07:00;1;0;4;4200;39;9000;9;6600
31.05.2021 08:00;0;0;0;0;1;0;5;8400
31.05.2021 09:00;0;0;0;0;1;0;5;1200
31.05.2021 10:00;2;1200;4;1200;1;0;1;0
31.05.2021 11:00;12;1800;6;3000;1;0;6;1800
31.05.2021 12:00;13;1800;7;10800;4;0;3;2400
31.05.2021 13:00;3;0;5;3600;2;0;3;600
31.05.2021 14:00;19;7200;8;13800;1;0;4;600
31.05.2021 15:00;37;4800;15;7800;55;10200;5;5400
31.05.2021 16:00;13;2400;19;15000;10;1200;10;2400
31.05.2021 17:00;5;1800;12;15600;7;1800;5;4800
31.05.2021 18:00;2;0;3;600;3;0;4;7200
31.05.2021 19:00;14;4200;4;7200;0;0;1;1200
31.05.2021 20:00;6;1200;2;1800;1;0;1;0
31.05.2021 21:00;0;0;0;0;0;0;0;0
31.05.2021 22:00;0;0;0;0;0;0;1;1200
31.05.2021 23:00;0;0;0;0;0;0;0;0
01.06.2021 00:00;0;0;0;0;0;0;0;0
01.06.2021 01:00;0;0;0;0;0;0;0;0
01.06.2021 02:00;0;0;0;0;0;0;0;0
01.06.2021 03:00;0;0;0;0;0;0;0;0
01.06.2021 04:00;0;0;0;0;0;0;0;0
01.06.2021 05:00;0;0;0;0;0;0;0;0
01.06.2021 06:00;0;0;0;0;1;0;0;0
01.06.2021 07:00;0;0;4;1800;26;5400;15;13800
01.06.2021 08:00;8;6000;4;7800;1;0;2;600
01.06.2021 09:00;5;600;3;6600;0;0;0;0
01.06.2021 10:00;0;0;3;3000;0;0;4;1200
01.06.2021 11:00;9;1200;2;0;1;0;3;600
01.06.2021 12:00;53;9600;8;15000;0;0;5;1200
01.06.2021 13:00;2;1200;0;0;2;0;2;3600
01.06.2021 14:00;9;1200;5;9000;4;600;3;1200
01.06.2021 15:00;7;1200;8;8400;11;1200;7;3000
01.06.2021 16:00;15;4800;7;11400;11;1800;9;6600
01.06.2021 17:00;11;3600;4;4200;9;1800;3;3000
01.06.2021 18:00;0;0;1;1200;63;9000;3;7200
01.06.2021 19:00;7;7800;8;23400;5;600;2;600
01.06.2021 20:00;0;0;1;0;0;0;0;0
01.06.2021 21:00;1;0;0;0;0;0;0;0
01.06.2021 22:00;0;0;0;0;0;0;0;0
01.06.2021 23:00;0;0;0;0;0;0;0;0
02.06.2021 00:00;0;0;0;0;0;0;0;0
02.06.2021 01:00;0;0;0;0;0;0;0;0
02.06.2021 02:00;0;0;0;0;0;0;0;0
02.06.2021 03:00;0;0;0;0;0;0;0;0
02.06.2021 04:00;0;0;0;0;0;0;0;0
02.06.2021 05:00;0;0;0;0;0;0;0;0
02.06.2021 06:00;0;0;0;0;2;600;1;1200
02.06.2021 07:00;0;0;1;1200;40;11400;15;15000
02.06.2021 08:00;0;0;0;0;4;600;1;0
02.06.2021 09:00;2;0;0;0;10;2400;1;2400
02.06.2021 10:00;8;3000;8;2400;15;1800;1;600
02.06.2021 11:00;7;1200;13;9600;2;1800;1;0
02.06.2021 12:00;35;7800;19;23400;0;0;4;600
02.06.2021 13:00;1;0;1;600;3;0;1;0
02.06.2021 14:00;18;2400;10;12000;5;1200;16;5400
02.06.2021 15:00;3;600;5;4800;6;1200;5;4200
02.06.2021 16:00;16;4200;12;5400;8;1200;10;6600
02.06.2021 17:00;25;3600;12;17400;23;5400;2;0
02.06.2021 18:00;1;600;1;0;0;0;3;1800
02.06.2021 19:00;7;1800;3;4200;7;600;1;0
02.06.2021 20:00;0;0;0;0;0;0;0;0
02.06.2021 21:00;1;0;1;0;7;1200;2;1200
02.06.2021 22:00;0;0;1;1800;2;600;1;1800
02.06.2021 23:00;0;0;0;0;0;0;0;0
03.06.2021 00:00;0;0;0;0;0;0;0;0
03.06.2021 01:00;0;0;0;0;0;0;0;0
03.06.2021 02:00;0;0;0;0;0;0;0;0
03.06.2021 03:00;0;0;0;0;0;0;0;0
03.06.2021 04:00;0;0;0;0;0;0;0;0
03.06.2021 05:00;0;0;0;0;0;0;0;0
03.06.2021 06:00;0;0;0;0;0;0;0;0
03.06.2021 07:00;0;0;0;0;0;0;0;0
03.06.2021 08:00;0;0;2;1800;0;0;0;0
03.06.2021 09:00;0;0;0;0;0;0;0;0
03.06.2021 10:00;1;600;1;6600;0;0;0;0
03.06.2021 11:00;2;0;3;6000;0;0;4;3600
03.06.2021 12:00;2;0;1;1200;2;3000;1;3600
03.06.2021 13:00;6;2400;1;1200;0;0;0;0
03.06.2021 14:00;2;1200;1;1200;0;0;5;4200
03.06.2021 15:00;0;0;3;1200;0;0;0;0
03.06.2021 16:00;0;0;2;0;0;0;1;0
03.06.2021 17:00;11;1800;9;9000;4;0;0;0
03.06.2021 18:00;0;0;0;0;37;6600;2;4800
03.06.2021 19:00;0;0;0;0;0;0;0;0
03.06.2021 20:00;0;0;0;0;0;0;0;0
03.06.2021 21:00;0;0;0;0;0;0;0;0
03.06.2021 22:00;0;0;0;0;0;0;0;0
03.06.2021 23:00;0;0;0;0;0;0;0;0
04.06.2021 00:00;0;0;0;0;0;0;0;0
04.06.2021 01:00;0;0;0;0;0;0;0;0
04.06.2021 02:00;0;0;0;0;0;0;0;0
04.06.2021 03:00;0;0;0;0;0;0;0;0
04.06.2021 04:00;0;0;0;0;0;0;0;0
04.06.2021 05:00;0;0;0;0;0;0;0;0
04.06.2021 06:00;0;0;0;0;0;0;0;0
04.06.2021 07:00;0;0;0;0;0;0;1;0
04.06.2021 08:00;1;0;0;0;0;0;0;0
04.06.2021 09:00;0;0;2;1800;1;0;1;1200
04.06.2021 10:00;9;1200;4;3600;40;6600;15;12000
04.06.2021 11:00;9;1200;16;7800;10;3000;17;13200
04.06.2021 12:00;12;1200;6;9600;0;0;5;22200
04.06.2021 13:00;1;0;6;1200;1;0;10;30000
04.06.2021 14:00;1;600;4;1800;2;0;1;0
04.06.2021 15:00;24;6600;2;6600;7;1200;7;16800
04.06.2021 16:00;3;600;6;9600;10;1800;8;10200
04.06.2021 17:00;2;0;5;4800;6;0;3;0
04.06.2021 18:00;5;0;3;1800;3;0;3;600
04.06.2021 19:00;0;0;0;0;0;0;4;12600
04.06.2021 20:00;2;0;0;0;0;0;2;600
04.06.2021 21:00;0;0;5;600;0;0;0;0
04.06.2021 22:00;0;0;0;0;0;0;0;0
04.06.2021 23:00;0;0;0;0;0;0;0;0
05.06.2021 00:00;0;0;0;0;0;0;0;0
05.06.2021 01:00;0;0;0;0;0;0;0;0
05.06.2021 02:00;0;0;0;0;0;0;0;0
05.06.2021 03:00;0;0;0;0;0;0;0;0
05.06.2021 04:00;0;0;0;0;0;0;0;0
05.06.2021 05:00;0;0;0;0;0;0;0;0
05.06.2021 06:00;0;0;0;0;0;0;0;0
05.06.2021 07:00;0;0;0;0;0;0;0;0
05.06.2021 08:00;2;0;4;2400;0;0;1;1800
05.06.2021 09:00;0;0;3;1200;4;600;2;600
05.06.2021 10:00;3;0;5;1800;3;600;2;1800
05.06.2021 11:00;1;0;5;1200;6;600;7;3600
05.06.2021 12:00;2;600;3;2400;6;2400;4;1800
05.06.2021 13:00;3;0;8;4800;2;0;2;600
05.06.2021 14:00;5;0;3;600;5;600;3;600
05.06.2021 15:00;6;1200;8;3000;8;600;11;6000
05.06.2021 16:00;1;0;1;0;2;0;3;1200
05.06.2021 17:00;0;0;4;3600;1;1200;2;1800
05.06.2021 18:00;0;0;0;0;0;0;0;0
05.06.2021 19:00;1;0;0;0;0;0;0;0
05.06.2021 20:00;0;0;0;0;0;0;0;0
05.06.2021 21:00;0;0;2;1800;1;0;2;1200
05.06.2021 22:00;0;0;0;0;0;0;0;0
05.06.2021 23:00;0;0;0;0;0;0;0;0
06.06.2021 00:00;0;0;0;0;0;0;0;0
06.06.2021 01:00;0;0;0;0;0;0;0;0
06.06.2021 02:00;0;0;0;0;0;0;0;0
06.06.2021 03:00;0;0;0;0;0;0;0;0
06.06.2021 04:00;0;0;0;0;0;0;0;0
06.06.2021 05:00;0;0;0;0;0;0;0;0
06.06.2021 06:00;0;0;0;0;0;0;0;0
06.06.2021 07:00;0;0;0;0;0;0;0;0
06.06.2021 08:00;0;0;2;7800;0;0;0;0
06.06.2021 09:00;0;0;2;2400;0;0;1;0
06.06.2021 10:00;0;0;0;0;0;0;3;600
06.06.2021 11:00;0;0;0;0;0;0;0;0
06.06.2021 12:00;0;0;4;600;0;0;0;0
06.06.2021 13:00;0;0;3;6600;0;0;0;0
06.06.2021 14:00;3;600;2;1200;0;0;0;0
06.06.2021 15:00;0;0;2;1800;1;0;1;600
06.06.2021 16:00;2;600;0;0;0;0;2;8400
06.06.2021 17:00;0;0;1;0;1;0;0;0
06.06.2021 18:00;1;0;1;0;0;0;0;0
06.06.2021 19:00;1;0;16;6600;0;0;0;0
06.06.2021 20:00;2;600;0;0;0;0;0;0
06.06.2021 21:00;0;0;0;0;0;0;0;0
06.06.2021 22:00;0;0;0;0;2;600;0;0
06.06.2021 23:00;0;0;0;0;0;0;0;0
07.06.2021 00:00;0;0;0;0;0;0;0;0
07.06.2021 01:00;0;0;0;0;0;0;0;0
07.06.2021 02:00;0;0;0;0;0;0;0;0
07.06.2021 03:00;0;0;0;0;0;0;0;0
07.06.2021 04:00;0;0;0;0;0;0;0;0
07.06.2021 05:00;0;0;0;0;0;0;0;0
07.06.2021 06:00;0;0;0;0;0;0;0;0
07.06.2021 07:00;0;0;1;0;48;10200;12;3600
07.06.2021 08:00;2;0;0;0;1;0;3;600
07.06.2021 09:00;3;1200;1;0;11;2400;1;0
