01.06.2020 00:00;Bel_MP11;Vwz_MP11;Bel_MP12;Vwz_MP12;Bel_MP13;Vwz_MP13;Bel_MP51;Vwz_MP51;Bel_MP52;Vwz_MP52;Bel_MP53;Vwz_MP53;Bel_ST51;Vwz_ST51;Bel_ST55;Vwz_ST55;Bel_TBS32;Vwz_TBS32;Bel_TF32;Vwz_TF32
19.01.2021 04:00;1;1000;1;1000;1;1000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
19.01.2021 05:00;7;6990;7;6980;7;7000;7;6990;7;6990;7;7000;0;0;0;0;0;0;0;0
19.01.2021 06:00;8;7990;8;8000;8;7990;8;7980;8;7990;8;7990;0;0;0;0;2;860;0;0
19.01.2021 07:00;8;8000;8;7990;8;7990;9;8990;9;8960;9;8990;0;0;0;0;25;4560;10;7839
19.01.2021 08:00;9;8970;9;9050;10;9970;9;8990;9;8980;9;8990;0;0;0;0;16;4350;13;6509
19.01.2021 09:00;9;9000;9;8980;10;9990;10;9990;10;9970;10;10000;0;0;0;0;9;4410;6;4260
19.01.2021 10:00;9;8990;9;8990;9;8990;8;8000;8;7990;8;7990;0;0;0;0;37;12380;14;9200
19.01.2021 11:00;8;8000;8;7990;8;7990;8;8000;8;8000;8;7990;0;0;0;0;24;4740;12;7400
19.01.2021 12:00;9;8990;9;8970;8;7990;9;8980;9;8970;9;9049;0;0;0;0;45;13520;12;13440
19.01.2021 13:00;8;7980;8;7980;9;8990;8;8000;8;7980;8;8000;0;0;0;0;22;6490;12;3928
19.01.2021 14:00;10;9980;10;9980;10;9980;10;9960;10;9970;10;10000;0;0;0;0;20;6893;10;10310
19.01.2021 15:00;8;8000;8;8000;8;8000;8;7990;8;7990;8;7980;0;0;0;0;37;9930;11;4080
19.01.2021 16:00;8;7980;8;7980;8;8000;9;9000;9;9000;9;9041;0;0;0;0;63;13570;15;4800
19.01.2021 17:00;9;8980;9;9000;9;9000;8;8000;8;8048;8;8000;0;0;0;0;38;7720;22;14436
19.01.2021 18:00;8;7990;8;7990;8;7990;8;7990;8;8000;8;8000;0;0;0;0;11;3400;6;5020
19.01.2021 19:00;8;7990;8;7980;8;8054;8;7980;8;7970;8;7980;0;0;0;0;24;4036;4;3280
19.01.2021 20:00;5;5000;5;5000;5;5034;4;4000;4;4000;4;4000;0;0;0;0;2;430;2;1740
19.01.2021 21:00;4;3990;4;3990;4;3990;4;3990;4;4000;4;3970;0;0;0;0;2;540;3;3880
19.01.2021 22:00;4;4000;4;3990;4;3990;3;3000;3;3000;3;2990;0;0;0;0;0;0;0;0
19.01.2021 23:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
20.01.2021 00:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;1;1550
20.01.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.01.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.01.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.01.2021 04:00;1;1000;1;1000;1;1000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
20.01.2021 05:00;7;6990;7;6980;7;6990;7;7000;7;6990;7;6970;0;0;0;0;0;0;0;0
20.01.2021 06:00;8;7990;8;7980;8;7970;8;7990;8;7980;8;7990;0;0;0;0;4;1470;0;0
20.01.2021 07:00;8;7980;8;8000;8;7970;9;9000;9;9048;9;8980;0;0;0;0;31;8370;10;11980
20.01.2021 08:00;9;8990;9;8990;9;8980;9;8970;9;8980;9;8950;0;0;0;0;8;2250;7;5990
20.01.2021 09:00;9;8960;9;8990;8;7980;9;9000;9;9000;9;8990;0;0;0;0;15;5520;8;8820
20.01.2021 10:00;8;7980;8;8000;11;10990;8;7990;8;7990;8;8000;0;0;0;0;21;6200;14;8670
20.01.2021 11:00;8;7990;8;8000;9;8990;8;7970;8;7990;8;7990;0;0;0;0;20;4860;21;14740
20.01.2021 12:00;9;8990;8;8000;8;7990;9;8990;9;9000;9;8990;0;0;0;0;127;35140;21;24460
20.01.2021 13:00;8;8000;9;8990;9;8980;8;8000;8;7980;8;7970;0;0;0;0;39;10589;23;21740
20.01.2021 14:00;10;9980;10;10000;10;10000;10;9980;10;9990;10;9970;0;0;0;0;63;18790;18;15710
20.01.2021 15:00;8;8000;8;7970;8;7970;8;8000;8;8000;8;8000;0;0;0;0;41;11420;15;11370
20.01.2021 16:00;8;8000;8;7980;8;8000;8;7990;8;8000;8;7990;0;0;0;0;37;12449;34;26540
20.01.2021 17:00;7;6990;7;7000;7;6970;7;7000;7;6990;7;6990;0;0;0;0;25;7560;22;23060
20.01.2021 18:00;8;7990;8;7970;8;7990;8;7990;8;7990;8;7980;0;0;0;0;17;5540;13;9280
20.01.2021 19:00;7;6990;7;6980;7;6990;7;6990;7;7000;7;6990;0;0;0;0;16;4120;12;9110
20.01.2021 20:00;5;4990;5;4990;5;5000;4;4000;4;3980;4;4000;0;0;0;0;15;2548;3;2660
20.01.2021 21:00;4;3990;4;4000;4;3990;4;3980;4;3990;4;3990;0;0;0;0;2;740;1;1470
20.01.2021 22:00;4;4000;4;4000;4;4000;3;3000;3;3000;3;3000;0;0;0;0;0;0;0;0
20.01.2021 23:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
21.01.2021 00:00;2;2000;2;1990;2;2000;2;2000;2;2000;2;1990;0;0;0;0;0;0;0;0
21.01.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;830;2;1710
21.01.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.01.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.01.2021 04:00;1;1000;1;1000;1;1000;2;1990;2;2000;2;2000;0;0;0;0;0;0;0;0
21.01.2021 05:00;7;7000;7;7000;7;6990;7;6990;7;6990;7;7000;0;0;0;0;0;0;0;0
21.01.2021 06:00;8;8000;8;8047;8;7980;8;8000;8;7990;8;8000;0;0;0;0;3;1100;1;1160
21.01.2021 07:00;8;7990;8;8000;8;7990;9;8990;9;8990;9;8990;0;0;0;0;41;5042;34;28740
21.01.2021 08:00;9;8980;9;8990;10;10000;9;8970;9;8990;9;9000;0;0;0;0;20;6930;7;8900
21.01.2021 09:00;9;8990;9;8970;10;9990;9;8990;9;8990;9;9000;0;0;0;0;37;5620;7;10690
21.01.2021 10:00;8;8000;8;8000;8;7970;8;7990;8;8000;8;8000;0;0;0;0;25;5870;10;8050
21.01.2021 11:00;8;8000;8;8045;8;7970;8;7970;8;7970;8;7990;0;0;0;0;48;10960;5;8110
21.01.2021 12:00;8;8000;8;8000;8;7990;9;8980;9;8990;9;8970;0;0;0;0;54;11861;27;17494
21.01.2021 13:00;9;8990;9;8990;9;8990;8;7990;8;7990;8;8000;0;0;0;0;28;13810;7;6000
21.01.2021 14:00;10;9990;10;10000;10;9980;10;9980;10;9980;10;9990;0;0;0;0;86;19517;23;35560
21.01.2021 15:00;8;8046;8;8000;9;9054;8;7970;8;7980;8;7990;0;0;0;0;97;20677;37;53550
21.01.2021 16:00;8;7990;8;7980;8;7990;8;8000;8;8000;8;8000;0;0;0;0;50;11360;29;20009
21.01.2021 17:00;8;7990;8;8000;8;7990;7;6970;7;7000;7;6990;0;0;0;0;26;6940;25;12740
21.01.2021 18:00;8;8000;8;7990;8;7990;9;8980;9;8990;9;9000;0;0;0;0;26;9030;9;6820
21.01.2021 19:00;8;7980;8;7970;8;7990;8;7970;8;7980;8;7970;0;0;0;0;3;2390;4;4340
21.01.2021 20:00;5;4990;5;4980;5;5000;4;4000;4;3990;4;3990;0;0;0;0;1;220;1;1020
21.01.2021 21:00;4;4000;4;4000;4;4000;4;3990;4;4000;4;4000;0;0;0;0;0;0;2;830
21.01.2021 22:00;4;4000;4;4000;4;3990;3;3000;3;3054;3;3000;0;0;0;0;0;0;0;0
21.01.2021 23:00;2;1990;2;2000;2;2000;2;1980;2;1990;2;2000;0;0;0;0;0;0;0;0
22.01.2021 00:00;2;2000;2;2000;2;1990;2;1990;2;1990;2;2000;0;0;0;0;0;0;0;0
22.01.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.01.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.01.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.01.2021 04:00;1;1000;1;1000;1;1000;2;2000;2;1990;2;2000;0;0;0;0;0;0;0;0
22.01.2021 05:00;7;6980;7;6990;7;6990;7;7000;7;6990;7;6990;0;0;0;0;0;0;0;0
22.01.2021 06:00;8;7990;8;7990;10;9990;8;7980;8;7990;8;7980;0;0;0;0;4;2620;1;420
22.01.2021 07:00;8;7980;7;6980;8;7990;8;8000;8;7960;8;8000;0;0;0;0;33;4920;14;7600
22.01.2021 08:00;9;8990;9;8990;9;8990;10;9990;10;9990;10;9980;0;0;0;0;15;2950;0;0
22.01.2021 09:00;10;9970;10;9980;10;9990;9;8990;9;9000;9;8950;0;0;0;0;20;5390;4;3470
22.01.2021 10:00;8;7990;8;7990;8;7990;8;7980;8;7970;8;7990;0;0;0;0;29;7170;10;6990
22.01.2021 11:00;8;7990;8;7990;8;8000;8;8000;8;8000;8;7990;0;0;0;0;14;5520;7;2140
22.01.2021 12:00;9;9000;9;8970;8;8000;9;8990;9;8980;9;9000;0;0;0;0;41;13368;23;22448
22.01.2021 13:00;8;7990;8;8000;10;10000;8;7990;8;7990;8;7990;0;0;0;0;65;14339;18;17199
22.01.2021 14:00;10;9980;10;9990;10;9990;10;9980;10;10000;10;10000;0;0;0;0;31;5952;11;4140
22.01.2021 15:00;8;8000;8;7990;8;8000;8;7990;8;7980;8;8000;0;0;0;0;32;9250;14;9370
22.01.2021 16:00;8;7990;8;7990;8;7990;8;7990;8;7970;8;7990;0;0;0;0;47;15310;24;17367
22.01.2021 17:00;8;8000;8;7990;9;9044;8;7990;8;8044;8;7990;0;0;0;0;23;7290;16;11576
22.01.2021 18:00;9;8980;9;8980;9;9000;8;7990;8;8000;8;8000;0;0;0;0;10;2410;12;5990
22.01.2021 19:00;8;7990;8;7990;8;7980;9;9000;9;8990;9;9000;0;0;0;0;11;3210;6;2700
22.01.2021 20:00;5;5045;5;5000;5;4990;4;4000;4;4000;4;4000;0;0;0;0;3;1860;2;730
22.01.2021 21:00;4;4000;4;3990;6;5990;4;4000;4;4000;4;4000;0;0;0;0;0;0;1;1630
22.01.2021 22:00;4;4000;4;3990;4;3990;3;3000;3;3000;3;3000;0;0;0;0;2;690;0;0
22.01.2021 23:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;0;0;1;140;0;0
23.01.2021 00:00;2;2000;2;2000;2;2000;2;1990;2;1990;2;2000;0;0;0;0;0;0;0;0
23.01.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;210
23.01.2021 04:00;1;1000;1;1000;1;990;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
23.01.2021 05:00;4;4000;4;3990;4;3990;4;3990;4;3970;4;4000;0;0;0;0;0;0;0;0
23.01.2021 06:00;4;3990;4;4000;4;3970;4;4000;4;4000;4;4000;0;0;0;0;0;0;0;0
23.01.2021 07:00;4;3990;4;4000;4;4000;4;4000;4;4000;4;4000;0;0;0;0;0;0;0;0
23.01.2021 08:00;4;4000;4;3990;5;4970;4;4000;4;4000;4;3980;0;0;0;0;2;710;2;740
23.01.2021 09:00;4;4000;4;4000;4;4000;4;4000;4;3990;4;4000;0;0;0;0;16;4990;10;9745
23.01.2021 10:00;4;4000;4;3990;4;3990;4;4000;4;3990;4;4000;0;0;0;0;26;7500;4;3370
23.01.2021 11:00;4;4000;4;4000;4;3990;4;4000;4;3990;4;3990;0;0;0;0;33;10050;18;9386
23.01.2021 12:00;4;3990;4;4000;4;4000;4;4000;4;3990;4;4000;0;0;0;0;35;9400;20;15860
23.01.2021 13:00;4;4033;4;4000;4;3990;4;3980;4;3980;4;3990;0;0;0;0;29;10280;23;16410
23.01.2021 14:00;4;4000;4;4000;4;4000;4;3990;4;4000;4;3990;0;0;0;0;29;5990;16;9190
23.01.2021 15:00;4;4000;4;3990;4;3980;4;4000;4;3980;4;4000;0;0;0;0;36;10680;14;13400
23.01.2021 16:00;4;4000;4;4000;4;4000;4;3990;4;4000;4;3990;0;0;0;0;29;11520;17;18000
23.01.2021 17:00;4;3990;4;4000;4;4000;4;4000;4;3970;4;4000;0;0;0;0;41;12139;31;17517
23.01.2021 18:00;4;3970;4;3990;4;4000;4;4000;4;4000;4;3980;0;0;0;0;23;4821;7;8500
23.01.2021 19:00;4;3990;4;3980;4;3990;4;3990;4;4000;4;3990;0;0;0;0;4;1070;6;4350
23.01.2021 20:00;4;3990;4;4000;4;3990;4;4000;4;4000;4;3980;0;0;0;0;15;4420;7;3850
23.01.2021 21:00;4;4000;4;3990;4;4000;4;3990;4;4000;4;4000;0;0;0;0;0;0;0;0
23.01.2021 22:00;4;4000;4;3990;4;3990;3;3000;3;2990;3;2990;0;0;0;0;5;3090;0;0
23.01.2021 23:00;2;1990;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
24.01.2021 00:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
24.01.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.01.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.01.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.01.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.01.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.01.2021 06:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
24.01.2021 07:00;2;1990;2;2000;2;2054;2;2000;2;1990;2;2000;0;0;0;0;0;0;0;0
24.01.2021 08:00;2;1990;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;2;1180
24.01.2021 09:00;2;2000;2;1990;2;1990;2;1990;2;2000;2;2000;0;0;0;0;2;370;1;1240
24.01.2021 10:00;2;1990;2;2000;2;2000;2;2000;2;1990;2;1990;0;0;0;0;3;620;1;720
24.01.2021 11:00;2;1990;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;0;0;4;1470;0;0
24.01.2021 12:00;3;3000;3;2990;3;3000;4;3980;4;4000;4;3990;0;0;0;0;3;860;1;270
24.01.2021 13:00;4;3990;4;4000;4;4000;4;4000;4;4000;4;4000;0;0;0;0;8;2849;2;560
24.01.2021 14:00;4;3990;4;3990;4;4000;4;4000;4;3990;4;4000;0;0;0;0;9;2820;9;3310
24.01.2021 15:00;4;3970;4;3990;4;3990;4;4000;4;3980;4;3990;0;0;0;0;33;7080;7;6950
24.01.2021 16:00;4;3990;4;3990;4;3990;4;4000;4;3990;4;4000;0;0;0;0;25;6230;11;7860
24.01.2021 17:00;4;3990;4;4000;4;4000;4;4000;4;4000;4;3990;0;0;0;0;31;32930;5;10050
24.01.2021 18:00;4;3990;4;3990;4;3990;4;3980;4;3980;4;3990;0;0;0;0;2;860;4;3630
24.01.2021 19:00;3;3000;3;3000;3;2990;2;2000;2;2000;2;2000;0;0;0;0;9;2170;1;430
24.01.2021 20:00;3;3000;3;3000;3;3000;3;3000;3;2980;3;3000;0;0;0;0;7;3133;3;5300
24.01.2021 21:00;2;1990;2;2000;3;2990;2;2000;2;2000;2;2000;0;0;0;0;16;2580;0;0
24.01.2021 22:00;3;3000;3;2980;3;3000;3;3000;3;3000;3;3000;0;0;0;0;1;380;0;0
24.01.2021 23:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;0;0;1;590;0;0
25.01.2021 00:00;2;2000;2;1990;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
25.01.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.01.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.01.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.01.2021 04:00;1;1000;1;990;1;1000;2;2000;2;1990;2;2000;0;0;0;0;0;0;0;0
25.01.2021 05:00;7;6980;7;6980;7;7000;7;6980;7;6980;7;6980;0;0;0;0;0;0;0;0
25.01.2021 06:00;8;7990;8;7990;8;8000;8;8000;8;8000;8;7990;0;0;0;0;3;840;0;0
25.01.2021 07:00;7;6990;7;6980;7;6990;8;7990;8;8000;8;7990;1;640;0;0;16;5010;8;6560
25.01.2021 08:00;8;8000;8;7980;8;7990;9;8980;9;8990;9;8980;0;0;0;0;16;6350;8;6990
25.01.2021 09:00;9;8990;9;9000;9;8990;9;9000;9;8990;9;8990;0;0;0;0;50;13570;17;27272
25.01.2021 10:00;8;7990;8;7960;8;7990;8;7960;8;7950;8;8000;0;0;0;0;45;13090;30;16700
25.01.2021 11:00;8;7990;8;7990;8;8000;8;7990;8;7990;8;7990;0;0;0;0;23;9180;8;4155
25.01.2021 12:00;8;8000;8;7990;8;8000;9;8980;9;8980;9;8990;0;0;0;0;98;33480;20;26440
25.01.2021 13:00;10;9990;10;9990;10;9980;9;8990;9;8990;9;8990;0;0;0;0;103;32081;22;23030
25.01.2021 14:00;10;9990;10;9980;10;9980;10;9970;10;9980;10;10000;0;0;0;0;59;13307;17;14570
25.01.2021 15:00;8;8000;8;8000;10;9990;8;7960;8;7990;8;7990;0;0;0;0;38;12470;33;21680
25.01.2021 16:00;8;7990;8;8000;8;7990;8;8000;8;8000;8;8000;0;0;0;0;38;40160;17;12713
25.01.2021 17:00;8;7980;8;7980;8;8000;8;8000;8;8000;8;8000;0;0;0;0;39;14060;11;7830
25.01.2021 18:00;8;7960;8;8000;8;7990;8;8000;8;7990;8;8000;0;0;0;0;28;6450;13;7400
25.01.2021 19:00;8;8000;8;7990;8;7990;8;7990;8;7990;8;7970;0;0;0;0;7;2850;3;1650
25.01.2021 20:00;5;5000;5;4990;5;4990;4;3990;4;4000;4;4000;0;0;0;0;5;1790;3;1150
25.01.2021 21:00;4;4000;4;4000;4;3980;4;3990;4;3990;4;4054;0;0;0;0;7;1310;3;6410
25.01.2021 22:00;4;4000;4;3990;4;4000;3;2990;3;2990;3;3000;0;0;0;0;1;270;1;210
25.01.2021 23:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;1;1000
26.01.2021 00:00;2;1990;2;2000;2;1990;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
26.01.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.01.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.01.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.01.2021 04:00;1;1000;1;1000;1;1000;2;1990;2;2000;2;2000;0;0;0;0;0;0;0;0
26.01.2021 05:00;7;7000;7;7000;7;6980;7;7000;7;6990;7;7000;0;0;0;0;1;220;1;660
26.01.2021 06:00;8;8000;8;7990;9;8990;8;7980;8;7980;8;7990;0;0;0;0;10;1830;2;1270
26.01.2021 07:00;8;7980;8;7990;8;8000;9;9000;9;8980;9;8990;0;0;0;0;34;5210;17;10700
26.01.2021 08:00;9;9055;9;8990;9;9000;9;9000;9;9000;9;8990;0;0;0;0;12;7620;4;1790
26.01.2021 09:00;9;8990;9;8980;10;9990;9;8990;9;8970;9;9000;0;0;0;0;16;6460;12;7000
26.01.2021 10:00;8;8000;8;7980;9;9000;8;8000;8;8000;8;7990;0;0;0;0;65;12999;13;9380
26.01.2021 11:00;9;8990;9;9000;9;8990;9;8990;9;8980;9;8990;0;0;0;0;14;4390;10;5630
26.01.2021 12:00;9;8990;9;8990;8;8044;9;9000;9;8980;9;8970;0;0;0;0;59;25090;26;17987
26.01.2021 13:00;8;7990;8;7980;10;9980;8;7990;8;8000;8;7990;0;0;1;720;39;19910;8;20180
26.01.2021 14:00;10;9970;10;10000;10;9980;10;9990;9;8990;9;8980;0;0;0;0;33;8610;10;8730
26.01.2021 15:00;8;7970;8;7990;8;8000;8;7990;9;9000;8;7970;0;0;0;0;23;8229;18;16240
26.01.2021 16:00;9;8980;9;8990;9;9000;9;8990;9;9042;10;10000;0;0;0;0;25;8030;15;18062
26.01.2021 17:00;8;8000;8;7990;8;7990;8;7980;8;7990;8;8048;0;0;0;0;48;13490;22;15600
26.01.2021 18:00;7;6990;7;7000;7;6990;8;7990;8;7990;8;7960;0;0;0;0;16;4050;13;3983
26.01.2021 19:00;9;9000;9;8980;9;8970;8;7970;8;8000;8;7980;0;0;0;0;21;6100;9;4548
26.01.2021 20:00;5;4990;5;4990;5;4970;4;3990;4;3990;4;4000;0;0;0;0;6;1580;0;0
26.01.2021 21:00;4;4000;4;4000;4;4030;4;3990;4;3990;4;4000;0;0;0;0;5;770;0;0
26.01.2021 22:00;4;3990;4;4000;4;4000;3;2970;3;2990;3;3000;0;0;0;0;0;0;0;0
26.01.2021 23:00;2;2000;2;1990;2;2000;2;2000;2;1980;2;2000;0;0;0;0;0;0;0;0
27.01.2021 00:00;2;2000;2;2000;2;1990;2;2000;2;1990;2;2000;0;0;0;0;0;0;0;0
27.01.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.01.2021 04:00;1;1000;1;1000;1;1000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
27.01.2021 05:00;7;6990;7;6990;7;6990;7;7000;7;7000;7;7000;0;0;0;0;0;0;0;0
27.01.2021 06:00;8;7990;8;8000;8;7990;8;7960;8;7980;8;8000;0;0;0;0;0;0;0;0
27.01.2021 07:00;8;8000;8;7990;8;7980;9;8980;9;9000;9;8990;0;0;0;0;27;5129;12;4960
27.01.2021 08:00;9;8990;9;8990;9;8980;9;9000;9;9000;9;8990;0;0;0;0;16;4190;5;3160
27.01.2021 09:00;9;8980;9;9000;9;8980;9;9000;9;9000;9;8980;0;0;0;0;23;5290;10;7220
27.01.2021 10:00;8;8000;8;7980;8;7990;8;8000;8;8000;8;8031;0;0;0;0;13;4180;6;2430
27.01.2021 11:00;7;7000;7;6990;7;6990;8;7990;8;7980;8;7990;0;0;0;0;22;9930;11;3980
27.01.2021 12:00;9;9000;9;8990;10;10000;9;8980;9;9000;9;8980;0;0;0;0;21;6720;21;15070
27.01.2021 13:00;9;8990;9;8990;9;9000;8;8000;8;7990;8;8000;0;0;0;0;46;10051;23;12558
27.01.2021 14:00;10;9970;10;9980;10;9980;10;9990;10;10000;10;9990;0;0;0;0;25;7270;19;8924
27.01.2021 15:00;8;8000;8;7980;8;8000;8;7960;8;8000;8;7990;0;0;0;0;46;9400;19;10360
27.01.2021 16:00;8;8043;8;7990;8;7980;8;8000;8;7970;8;8000;0;0;0;0;33;9329;10;6890
27.01.2021 17:00;8;7990;8;7970;8;7990;8;8000;8;7990;8;8000;0;0;0;0;49;11408;19;14120
27.01.2021 18:00;8;8000;8;7980;8;8000;8;8000;8;8000;8;8000;0;0;0;0;37;7820;22;20389
27.01.2021 19:00;9;9000;9;8990;9;8980;9;8990;9;8990;9;8990;0;0;0;0;12;4550;9;5860
27.01.2021 20:00;5;4980;5;4990;5;5000;4;3980;4;3980;4;3990;0;0;0;0;4;1350;1;210
27.01.2021 21:00;4;4000;4;4000;4;3980;4;4000;4;3990;4;3990;0;0;0;0;12;1290;0;0
27.01.2021 22:00;4;3990;4;4000;4;4000;3;3000;3;3000;3;3000;0;0;0;0;0;0;0;0
27.01.2021 23:00;2;1990;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;0;0;2;550;0;0
28.01.2021 00:00;2;2000;2;1990;2;2000;2;1990;2;1980;2;2000;0;0;0;0;0;0;4;2050
28.01.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2021 04:00;1;1000;1;1000;1;990;2;2000;2;2000;2;1990;0;0;0;0;0;0;0;0
28.01.2021 05:00;7;6980;7;6990;7;7000;7;6990;7;7000;7;7000;0;0;0;0;0;0;0;0
28.01.2021 06:00;8;7990;8;7990;8;7980;8;8000;8;8000;8;8000;0;0;0;0;0;0;0;0
28.01.2021 07:00;8;7980;8;8000;8;8000;9;8980;9;9000;9;8980;0;0;0;0;20;6210;12;7910
28.01.2021 08:00;10;9990;10;10000;10;10000;10;9990;10;9990;10;9980;0;0;0;0;24;4190;2;310
28.01.2021 09:00;8;8000;8;8000;9;8970;8;8000;8;7990;8;7960;0;0;0;0;9;3210;4;1570
28.01.2021 10:00;8;8000;8;7970;8;7990;8;8000;8;7990;8;7990;0;0;0;0;10;2170;2;1430
28.01.2021 11:00;8;7980;8;8000;8;8000;8;8000;8;8000;8;8000;0;0;0;0;25;6110;6;3650
28.01.2021 12:00;9;8980;8;7980;8;8000;9;8990;9;9046;9;8990;0;0;0;0;43;11960;18;17390
28.01.2021 13:00;8;7980;9;8990;10;9990;8;8000;8;7980;8;7980;0;0;0;0;18;5850;3;820
28.01.2021 14:00;11;11000;11;10980;11;11000;11;10980;11;11000;11;10970;0;0;0;0;44;12110;19;17970
28.01.2021 15:00;8;7980;8;7990;8;7980;8;8000;8;7990;9;8690;0;0;0;0;55;15644;23;16065
28.01.2021 16:00;8;8000;8;8000;8;7990;8;7990;8;8000;8;8310;0;0;0;0;44;6900;21;12510
28.01.2021 17:00;8;8000;8;7990;9;8990;8;7980;8;7980;8;8000;0;0;0;0;51;10700;11;5210
28.01.2021 18:00;8;7970;8;8000;8;7980;8;8000;8;7990;8;7960;0;0;0;0;27;6580;14;14000
28.01.2021 19:00;8;7990;8;7980;8;8000;8;7970;8;8000;8;7980;0;0;0;0;7;2250;0;0
28.01.2021 20:00;5;4990;5;4980;5;5000;4;4000;4;3990;4;4000;0;0;0;0;9;2630;2;1560
28.01.2021 21:00;4;3990;4;4000;4;4000;4;3990;4;4000;4;4000;0;0;0;0;0;0;1;620
28.01.2021 22:00;4;3990;4;4000;4;4000;3;3000;3;2990;3;3000;0;0;0;0;10;2360;1;6980
28.01.2021 23:00;2;2000;2;2000;2;2000;2;1990;2;1980;2;2000;0;0;0;0;0;0;0;0
29.01.2021 00:00;2;2000;2;2000;2;1990;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
29.01.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.01.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.01.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.01.2021 04:00;1;1000;1;1000;1;990;2;1990;2;2000;2;1990;0;0;0;0;0;0;0;0
