01.06.2020 00:00;Bel_D111;Vwz_D111;Bel_D51;Vwz_D51;Bel_ST1_Anf;Vwz_ST1_Anf;Bel_ST2_Anf;Vwz_ST2_Anf;Bel_TF32_Anf;Vwz_TF32_Anf;Bel_TF32a_Anf;Vwz_TF32a_Anf;Bel_TF38_Anf;Vwz_TF38_Anf;Bel_TF38a_Anf;Vwz_TF38a_Anf
13.06.2020 12:00;132;1284600;87;867000;0;0;0;0;0;0;0;0;1;600;0;0
13.06.2020 13:00;117;1260600;83;794400;0;0;0;0;0;0;0;0;2;1200;1;600
13.06.2020 14:00;113;1006200;68;554400;0;0;0;0;0;0;0;0;2;1200;0;0
13.06.2020 15:00;113;1108200;53;619800;0;0;0;0;0;0;0;0;1;600;7;6000
13.06.2020 16:00;100;975000;65;532200;0;0;0;0;1;600;1;600;0;0;4;2400
13.06.2020 17:00;106;950400;48;501000;0;0;0;0;0;0;0;0;1;600;1;600
13.06.2020 18:00;108;1076400;53;604800;0;0;0;0;0;0;0;0;1;600;0;0
13.06.2020 19:00;84;735000;40;430200;0;0;0;0;1;600;0;0;1;600;0;0
13.06.2020 20:00;68;904200;51;447000;0;0;0;0;1;600;0;0;0;0;1;600
13.06.2020 21:00;55;477600;19;159000;0;0;0;0;0;0;0;0;0;0;4;3600
13.06.2020 22:00;36;395400;22;258000;0;0;0;0;0;0;0;0;0;0;0;0
13.06.2020 23:00;26;250200;15;169800;0;0;0;0;0;0;0;0;0;0;0;0
14.06.2020 00:00;13;136800;11;94200;0;0;0;0;0;0;1;600;0;0;0;0
14.06.2020 01:00;12;134400;7;43800;0;0;0;0;0;0;0;0;0;0;0;0
14.06.2020 02:00;5;46800;4;11400;0;0;0;0;0;0;0;0;0;0;0;0
14.06.2020 03:00;8;87600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.06.2020 04:00;6;73200;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.06.2020 05:00;7;58200;1;12000;0;0;0;0;0;0;0;0;0;0;0;0
14.06.2020 06:00;5;61800;7;78000;0;0;3;600;0;0;0;0;0;0;0;0
14.06.2020 07:00;19;237600;7;66000;0;0;0;0;0;0;0;0;0;0;0;0
14.06.2020 08:00;40;411600;9;60600;0;0;0;0;2;1200;2;1200;0;0;0;0
14.06.2020 09:00;48;507000;27;282600;0;0;0;0;0;0;0;0;0;0;2;1200
14.06.2020 10:00;59;582600;41;352800;0;0;0;0;1;600;1;600;2;1200;1;600
14.06.2020 11:00;75;947400;38;367800;0;0;0;0;0;0;0;0;0;0;1;600
14.06.2020 12:00;73;617400;43;390600;0;0;0;0;0;0;0;0;1;600;4;3600
14.06.2020 13:00;72;687600;40;341400;0;0;0;0;0;0;0;0;0;0;0;0
14.06.2020 14:00;92;1104000;37;346200;0;0;0;0;0;0;0;0;0;0;0;0
14.06.2020 15:00;90;984000;47;445200;0;0;0;0;0;0;0;0;1;600;0;0
14.06.2020 16:00;85;861000;54;505800;0;0;0;0;0;0;0;0;0;0;0;0
14.06.2020 17:00;101;1020000;50;534600;0;0;0;0;0;0;0;0;2;1800;3;1800
14.06.2020 18:00;96;1072800;50;575400;0;0;0;0;0;0;0;0;3;3000;0;0
14.06.2020 19:00;65;721200;36;321600;0;0;0;0;1;600;0;0;0;0;1;600
14.06.2020 20:00;36;381600;21;258000;0;0;0;0;0;0;0;0;7;6600;9;8400
14.06.2020 21:00;35;340200;16;223200;0;0;0;0;0;0;0;0;0;0;0;0
14.06.2020 22:00;24;232200;8;51600;0;0;0;0;0;0;0;0;2;1800;0;0
14.06.2020 23:00;11;120600;3;34200;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2020 00:00;0;0;1;13200;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2020 01:00;9;107400;2;12000;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2020 02:00;3;20400;1;9600;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2020 03:00;3;27000;3;22200;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2020 04:00;7;114600;4;33600;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2020 05:00;17;245400;4;44400;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2020 06:00;35;418800;18;208200;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2020 07:00;91;1001400;63;774000;0;0;0;0;0;0;0;0;14;12000;1;600
15.06.2020 08:00;129;1186200;79;768000;0;0;0;0;0;0;2;1200;7;5400;4;2400
15.06.2020 09:00;130;1510800;81;753000;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2020 10:00;151;1290600;63;734400;0;0;0;0;0;0;0;0;2;1200;0;0
15.06.2020 11:00;142;1509000;70;586200;0;0;0;0;0;0;0;0;2;1200;9;7200
15.06.2020 12:00;141;1740600;63;525600;0;0;0;0;0;0;0;0;1;600;5;4200
15.06.2020 13:00;127;1409400;57;689400;0;0;0;0;0;0;0;0;0;0;8;7200
15.06.2020 14:00;143;1719000;76;874800;0;0;0;0;0;0;0;0;7;6000;4;2400
15.06.2020 15:00;169;1973400;78;718200;0;0;0;0;1;600;3;2400;2;1200;4;3600
15.06.2020 16:00;153;1272000;60;718200;0;0;0;0;0;0;0;0;2;1200;0;0
15.06.2020 17:00;157;1425000;74;879600;0;0;0;0;0;0;0;0;1;600;2;1200
15.06.2020 18:00;137;1579200;62;749400;0;0;0;0;0;0;0;0;1;600;2;1800
15.06.2020 19:00;82;859200;36;324000;0;0;0;0;0;0;1;600;0;0;2;1800
15.06.2020 20:00;72;749400;31;249600;0;0;0;0;0;0;0;0;0;0;1;600
15.06.2020 21:00;45;495000;20;213000;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2020 22:00;20;283800;7;37200;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2020 23:00;18;180000;5;75000;0;0;0;0;0;0;0;0;0;0;0;0
16.06.2020 00:00;8;115200;5;46200;0;0;0;0;0;0;0;0;0;0;0;0
16.06.2020 01:00;8;87600;5;63000;0;0;0;0;0;0;0;0;0;0;0;0
16.06.2020 02:00;3;25800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.06.2020 03:00;3;27600;3;24000;0;0;0;0;0;0;0;0;0;0;0;0
16.06.2020 04:00;5;69000;5;44400;0;0;0;0;0;0;0;0;0;0;0;0
16.06.2020 05:00;13;142200;3;36000;0;0;0;0;0;0;0;0;0;0;0;0
16.06.2020 06:00;38;463800;28;408600;0;0;4;2400;0;0;0;0;0;0;0;0
16.06.2020 07:00;126;1200000;53;721800;0;0;0;0;0;0;0;0;5;3600;3;3000
16.06.2020 08:00;131;1514400;79;822000;0;0;0;0;0;0;0;0;4;2400;0;0
16.06.2020 09:00;143;1497600;58;619800;0;0;0;0;0;0;0;0;1;600;1;600
16.06.2020 10:00;141;1713000;71;797400;0;0;0;0;1;600;0;0;0;0;1;600
16.06.2020 11:00;140;1590600;58;704400;0;0;0;0;0;0;0;0;1;600;0;0
16.06.2020 12:00;118;1299000;74;828000;0;0;0;0;0;0;1;600;3;2400;3;3000
16.06.2020 13:00;134;1515600;55;663600;0;0;0;0;0;0;0;0;0;0;6;6000
16.06.2020 14:00;128;1425000;50;716400;0;0;0;0;5;4800;0;0;2;1200;5;3000
16.06.2020 15:00;161;1669200;62;705600;0;0;0;0;0;0;0;0;1;600;3;2400
16.06.2020 16:00;158;1545600;65;634200;0;0;0;0;1;600;0;0;1;600;6;4800
16.06.2020 17:00;190;1766400;77;826800;0;0;0;0;1;600;1;600;3;2400;0;0
16.06.2020 18:00;134;1456800;50;487200;0;0;0;0;0;0;0;0;2;1200;6;5400
16.06.2020 19:00;101;1106400;48;657600;0;0;0;0;0;0;0;0;2;1200;3;1800
16.06.2020 20:00;66;795600;24;253800;0;0;0;0;0;0;0;0;0;0;0;0
16.06.2020 21:00;40;453600;29;154800;0;0;0;0;1;600;0;0;2;1800;0;0
16.06.2020 22:00;38;412200;14;75000;0;0;0;0;0;0;0;0;0;0;0;0
16.06.2020 23:00;10;97200;7;49800;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2020 00:00;13;150000;3;24000;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2020 01:00;6;68400;2;25200;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2020 02:00;1;600;1;12000;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2020 03:00;5;31800;4;11400;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2020 04:00;7;102000;7;54000;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2020 05:00;14;126600;3;24000;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2020 06:00;36;493200;24;224400;0;0;0;0;0;0;0;0;0;0;1;600
17.06.2020 07:00;101;1206000;59;576000;0;0;0;0;0;0;0;0;11;9600;2;1800
17.06.2020 08:00;132;1332000;90;1018200;0;0;0;0;0;0;1;600;3;1800;2;1200
17.06.2020 09:00;138;1554600;59;567600;0;0;0;0;3;1800;0;0;0;0;0;0
17.06.2020 10:00;139;1606200;59;738600;0;0;0;0;0;0;1;600;3;2400;0;0
17.06.2020 11:00;143;1326000;56;665400;0;0;0;0;0;0;0;0;0;0;2;1200
17.06.2020 12:00;128;1350000;71;766200;0;0;0;0;0;0;5;4800;5;4800;5;4200
17.06.2020 13:00;160;1655400;63;728400;0;0;0;0;4;3600;0;0;0;0;7;5400
17.06.2020 14:00;144;1495800;87;832800;0;0;0;0;1;0;0;0;1;600;6;4800
17.06.2020 15:00;146;1618200;77;903600;0;0;0;0;0;0;0;0;4;3000;2;1200
17.06.2020 16:00;163;1763400;80;773400;0;0;0;0;0;0;0;0;0;0;1;600
17.06.2020 17:00;155;1782000;93;952800;0;0;0;0;0;0;0;0;2;1200;2;1200
17.06.2020 18:00;131;1410600;61;792000;0;0;0;0;0;0;4;3600;0;0;2;1800
17.06.2020 19:00;113;1148400;49;549600;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2020 20:00;68;791400;24;190800;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2020 21:00;41;382200;19;170400;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2020 22:00;28;208800;12;96600;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2020 23:00;22;251400;7;31200;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2020 00:00;10;111600;2;13200;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2020 01:00;7;73200;1;11400;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2020 02:00;2;13800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2020 03:00;5;16200;2;21000;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2020 04:00;6;66600;7;28800;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2020 05:00;10;108000;5;34200;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2020 06:00;33;459600;22;388200;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2020 07:00;106;1272600;63;684600;0;0;0;0;0;0;0;0;10;7800;0;0
18.06.2020 08:00;133;1638000;65;670800;0;0;0;0;4;3600;1;600;6;3600;3;1800
18.06.2020 09:00;133;1337400;76;981000;0;0;0;0;1;600;0;0;5;4200;2;1200
18.06.2020 10:00;146;1681200;56;681600;0;0;1;1200;2;1200;0;0;1;600;7;6600
18.06.2020 11:00;142;1445400;72;736800;0;0;0;0;1;600;0;0;0;0;1;600
18.06.2020 12:00;137;1439400;81;1012200;0;0;0;0;1;600;0;0;0;0;10;8400
18.06.2020 13:00;150;1587000;61;576600;0;0;0;0;0;0;2;1800;0;0;5;3000
18.06.2020 14:00;159;1614000;78;675000;0;0;0;0;0;0;0;0;1;600;9;7200
18.06.2020 15:00;170;1808400;74;860400;0;0;0;0;3;1800;0;0;1;600;3;1800
18.06.2020 16:00;190;1831800;85;870000;0;0;0;0;0;0;1;600;1;600;2;1200
18.06.2020 17:00;182;1811400;92;960000;0;0;0;0;0;0;0;0;2;1200;1;600
18.06.2020 18:00;142;1537200;94;1024800;0;0;0;0;2;1800;1;600;1;600;4;3600
18.06.2020 19:00;131;1171200;68;637800;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2020 20:00;91;872400;39;406200;0;0;0;0;0;0;0;0;1;600;2;1200
18.06.2020 21:00;44;467400;30;304800;0;0;0;0;0;0;0;0;1;600;0;0
18.06.2020 22:00;28;267600;14;72000;0;0;0;0;0;0;0;0;0;0;1;600
18.06.2020 23:00;25;262800;8;57600;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2020 00:00;15;190800;4;22200;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2020 01:00;7;83400;2;9600;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2020 02:00;7;73200;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2020 03:00;4;19200;3;22800;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2020 04:00;2;24600;3;34800;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2020 05:00;15;231000;8;121200;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2020 06:00;38;548400;18;209400;0;0;0;0;0;0;2;1200;0;0;0;0
19.06.2020 07:00;97;1230000;56;641400;0;0;0;0;0;0;0;0;11;9000;5;4200
19.06.2020 08:00;134;1402800;78;853800;0;0;0;0;4;3600;2;1800;5;3600;1;600
19.06.2020 09:00;129;1589400;75;858600;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2020 10:00;176;1807800;80;714000;0;0;0;0;0;0;0;0;2;1200;0;0
19.06.2020 11:00;176;1945200;98;1115400;0;0;0;0;0;0;0;0;8;6600;9;7800
19.06.2020 12:00;150;1631400;73;715200;0;0;0;0;0;0;0;0;3;1800;10;9000
19.06.2020 13:00;167;1554600;66;669600;0;0;0;0;0;0;0;0;1;600;1;600
19.06.2020 14:00;128;1392000;80;699000;0;0;0;0;2;1200;0;0;1;600;11;10200
19.06.2020 15:00;138;1480200;88;812400;0;0;0;0;0;0;2;1800;4;3600;1;600
19.06.2020 16:00;163;1735200;83;1030200;0;0;0;0;0;0;0;0;2;1200;1;600
19.06.2020 17:00;130;1432200;96;920400;0;0;0;0;4;3600;0;0;1;600;1;600
19.06.2020 18:00;146;1506600;64;700800;0;0;0;0;0;0;3;3000;1;600;0;0
19.06.2020 19:00;99;978600;37;318000;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2020 20:00;95;995400;39;313800;0;0;0;0;0;0;0;0;0;0;2;1200
19.06.2020 21:00;58;583800;25;277200;0;0;0;0;0;0;0;0;0;0;1;600
19.06.2020 22:00;37;390600;18;170400;0;0;0;0;0;0;0;0;0;0;2;1200
19.06.2020 23:00;33;377400;16;96000;0;0;0;0;0;0;0;0;0;0;0;0
20.06.2020 00:00;16;174000;8;81600;0;0;0;0;0;0;0;0;0;0;0;0
20.06.2020 01:00;12;136800;8;84000;0;0;0;0;1;600;0;0;0;0;0;0
20.06.2020 02:00;10;109200;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.06.2020 03:00;8;72000;3;12600;0;0;0;0;0;0;0;0;0;0;0;0
20.06.2020 04:00;3;43200;3;42000;0;0;0;0;0;0;0;0;0;0;0;0
20.06.2020 05:00;10;90600;4;11400;0;0;0;0;0;0;0;0;0;0;0;0
20.06.2020 06:00;17;240000;7;82800;0;0;0;0;0;0;0;0;0;0;0;0
20.06.2020 07:00;32;489600;21;271800;0;0;0;0;0;0;0;0;0;0;0;0
20.06.2020 08:00;66;707400;45;426600;0;0;0;0;0;0;0;0;0;0;1;600
20.06.2020 09:00;118;1118400;73;718800;0;0;0;0;0;0;0;0;1;600;1;600
20.06.2020 10:00;145;1497000;70;742800;0;0;0;0;2;1200;1;600;0;0;1;600
20.06.2020 11:00;156;1644600;91;760200;0;0;0;0;0;0;0;0;2;1800;2;1200
20.06.2020 12:00;189;1335600;91;800400;0;0;1;0;5;4800;0;0;1;600;0;0
20.06.2020 13:00;139;1523400;77;486000;0;0;0;0;0;0;1;600;3;3000;0;0
20.06.2020 14:00;100;1063200;57;524400;0;0;0;0;2;1800;0;0;4;3000;0;0
20.06.2020 15:00;115;1341000;59;368400;0;0;0;0;0;0;0;0;3;3000;5;3600
20.06.2020 16:00;124;1068000;65;650400;0;0;0;0;4;3600;2;1800;3;1800;0;0
20.06.2020 17:00;110;1178400;68;582000;0;0;0;0;1;600;0;0;2;1200;1;600
20.06.2020 18:00;112;951000;67;742800;0;0;0;0;1;600;2;1200;2;1200;0;0
20.06.2020 19:00;99;998400;36;313800;0;0;0;0;0;0;0;0;5;4200;1;600
20.06.2020 20:00;74;781800;20;176400;0;0;0;0;0;0;0;0;2;1800;0;0
20.06.2020 21:00;54;576600;30;198600;0;0;0;0;0;0;0;0;0;0;4;2400
20.06.2020 22:00;42;459000;22;226200;0;0;0;0;0;0;0;0;0;0;2;1800
20.06.2020 23:00;41;385200;15;64200;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2020 00:00;16;183600;7;61200;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2020 01:00;9;111000;3;25200;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2020 02:00;6;58800;5;24000;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2020 03:00;5;65400;1;12000;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2020 04:00;8;39000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2020 05:00;5;52800;1;7200;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2020 06:00;8;73800;8;81000;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2020 07:00;12;146400;12;65400;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2020 08:00;39;481800;25;97800;0;0;0;0;3;2400;0;0;0;0;1;600
21.06.2020 09:00;67;676800;45;435000;0;0;0;0;0;0;0;0;3;1800;3;2400
21.06.2020 10:00;65;612600;60;336600;0;0;0;0;0;0;1;600;6;6000;2;1800
21.06.2020 11:00;83;804600;74;471000;0;0;0;0;0;0;0;0;0;0;2;1200
21.06.2020 12:00;92;685200;59;575400;0;0;0;0;0;0;0;0;1;600;2;1800
21.06.2020 13:00;94;855600;65;514200;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2020 14:00;109;905400;63;507000;0;0;0;0;0;0;0;0;0;0;2;1200
21.06.2020 15:00;105;1206600;79;474000;0;0;0;0;1;600;0;0;1;600;1;600
21.06.2020 16:00;101;953400;63;433800;0;0;0;0;0;0;0;0;2;1200;3;2400
21.06.2020 17:00;81;961800;62;483600;0;0;0;0;1;600;0;0;4;3000;0;0
21.06.2020 18:00;111;1069800;54;531600;0;0;0;0;1;600;0;0;0;0;2;1200
21.06.2020 19:00;83;873600;42;517800;0;0;0;0;0;0;0;0;1;600;2;1200
21.06.2020 20:00;81;784800;38;317400;0;0;0;0;0;0;0;0;1;600;0;0
21.06.2020 21:00;48;464400;33;319800;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2020 22:00;30;337800;13;227400;0;0;0;0;0;0;0;0;0;0;1;600
21.06.2020 23:00;26;250800;4;59400;0;0;0;0;0;0;0;0;0;0;0;0
22.06.2020 00:00;7;70200;3;40800;0;0;0;0;0;0;0;0;0;0;0;0
22.06.2020 01:00;10;127200;1;11400;0;0;0;0;0;0;0;0;0;0;0;0
22.06.2020 02:00;6;31200;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.06.2020 03:00;2;24000;1;1200;0;0;0;0;0;0;0;0;0;0;0;0
22.06.2020 04:00;5;49200;6;35400;0;0;0;0;0;0;0;0;0;0;0;0
22.06.2020 05:00;10;140400;4;30000;0;0;0;0;0;0;0;0;0;0;0;0
22.06.2020 06:00;34;459000;27;264600;0;0;0;0;0;0;0;0;0;0;0;0
22.06.2020 07:00;98;1406400;67;714600;0;0;0;0;0;0;0;0;1;600;0;0
22.06.2020 08:00;145;1354200;71;938400;0;0;0;0;0;0;0;0;7;4200;0;0
22.06.2020 09:00;135;1558200;62;744000;0;0;0;0;0;0;0;0;0;0;1;600
22.06.2020 10:00;167;1684800;59;646800;0;0;0;0;0;0;1;600;0;0;0;0
22.06.2020 11:00;148;1651200;68;789600;0;0;0;0;0;0;0;0;0;0;1;600
22.06.2020 12:00;117;1327800;73;804600;0;0;0;0;1;600;0;0;3;1800;11;10200
22.06.2020 13:00;154;1559400;82;874200;0;0;0;0;0;0;0;0;0;0;6;4200
22.06.2020 14:00;148;1494600;65;660000;0;0;0;0;0;0;0;0;5;4800;21;19200
22.06.2020 15:00;136;1563600;73;724200;0;0;0;0;1;600;0;0;6;4800;4;3600
22.06.2020 16:00;170;1762800;76;826200;0;0;0;0;1;600;0;0;3;1800;5;3000
22.06.2020 17:00;151;1492800;67;732600;0;0;0;0;0;0;1;600;2;1200;3;1800
22.06.2020 18:00;142;1726800;76;609600;0;0;0;0;4;3600;0;0;2;1200;5;4200
22.06.2020 19:00;118;1311000;58;510000;0;0;0;0;0;0;0;0;6;6000;7;6600
22.06.2020 20:00;94;957000;35;367200;0;0;0;0;0;0;0;0;0;0;0;0
22.06.2020 21:00;56;579000;17;165000;0;0;0;0;0;0;0;0;0;0;0;0
22.06.2020 22:00;43;447000;21;145800;0;0;0;0;0;0;0;0;0;0;0;0
22.06.2020 23:00;16;168600;10;65400;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2020 00:00;11;93600;3;22200;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2020 01:00;9;94200;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2020 02:00;5;49800;2;0;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2020 03:00;3;14400;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2020 04:00;8;96000;6;82200;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2020 05:00;16;120600;6;116400;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2020 06:00;40;573600;27;259200;0;0;0;0;0;0;1;600;0;0;1;600
23.06.2020 07:00;112;1261200;78;611400;0;0;0;0;0;0;1;600;15;12600;0;0
23.06.2020 08:00;139;1830000;72;784800;0;0;0;0;0;0;0;0;12;9600;2;1200
23.06.2020 09:00;131;1304400;62;799200;0;0;0;0;0;0;0;0;0;0;1;600
23.06.2020 10:00;153;1767000;67;658800;0;0;0;0;0;0;0;0;0;0;3;2400
23.06.2020 11:00;156;1573800;90;972000;0;0;0;0;0;0;1;600;6;4800;4;3000
23.06.2020 12:00;125;1200600;53;577200;0;0;0;0;1;600;0;0;2;1200;4;3600
23.06.2020 13:00;121;1242600;82;612600;0;0;0;0;0;0;0;0;0;0;14;11400
23.06.2020 14:00;127;1497000;70;604200;0;0;0;0;2;1800;0;0;2;1200;15;13200
23.06.2020 15:00;144;1464600;60;725400;0;0;0;0;0;0;0;0;2;1800;5;3600
23.06.2020 16:00;152;1566600;70;626400;0;0;0;0;1;600;0;0;0;0;0;0
23.06.2020 17:00;155;1794000;82;1066200;0;0;0;0;0;0;2;1200;1;600;3;1800
23.06.2020 18:00;131;1386000;78;615000;0;0;0;0;0;0;0;0;1;600;0;0
23.06.2020 19:00;121;1216800;51;338400;0;0;0;0;1;600;7;6600;1;600;0;0
23.06.2020 20:00;61;775200;33;249000;0;0;0;0;0;0;0;0;2;1200;1;600
23.06.2020 21:00;69;626400;31;263400;0;0;0;0;0;0;0;0;0;0;1;600
23.06.2020 22:00;31;420000;12;132600;0;0;0;0;0;0;0;0;0;0;2;1200
23.06.2020 23:00;24;291000;13;85200;0;0;0;0;0;0;0;0;0;0;0;0
24.06.2020 00:00;11;110400;3;30000;0;0;0;0;0;0;0;0;0;0;0;0
24.06.2020 01:00;7;102600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.06.2020 02:00;7;61200;3;27000;0;0;0;0;0;0;0;0;0;0;0;0
24.06.2020 03:00;4;4800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.06.2020 04:00;7;84000;4;22800;0;0;0;0;0;0;0;0;0;0;0;0
24.06.2020 05:00;15;198600;7;80400;0;0;0;0;0;0;0;0;0;0;0;0
24.06.2020 06:00;33;364800;25;270000;0;0;0;0;0;0;0;0;0;0;0;0
24.06.2020 07:00;155;1155000;84;606000;0;0;0;0;0;0;0;0;8;6600;1;600
24.06.2020 08:00;147;1636800;95;906000;0;0;0;0;1;600;0;0;18;15600;2;1200
24.06.2020 09:00;134;1537200;74;825000;0;0;0;0;1;600;1;600;0;0;0;0
24.06.2020 10:00;154;1443600;77;919200;0;0;0;0;0;0;0;0;1;600;1;600
24.06.2020 11:00;148;1528200;79;894000;0;0;0;0;1;600;1;600;4;2400;8;6600
24.06.2020 12:00;166;1632000;75;828000;0;0;0;0;0;0;0;0;4;3000;20;16800
24.06.2020 13:00;146;1477200;53;396000;0;0;0;0;0;0;0;0;4;3000;9;7800
24.06.2020 14:00;140;1633200;65;657000;0;0;0;0;0;0;0;0;1;600;10;8400
24.06.2020 15:00;139;1360800;60;694200;0;0;0;0;1;600;0;0;3;1800;4;3000
24.06.2020 16:00;148;1618200;86;794400;0;0;0;0;0;0;0;0;2;1200;3;1800
24.06.2020 17:00;148;1501200;70;666000;0;0;0;0;0;0;0;0;2;1200;2;1200
24.06.2020 18:00;121;1262400;78;645000;0;0;0;0;0;0;0;0;0;0;7;4800
24.06.2020 19:00;103;1220400;61;536400;0;0;0;0;1;600;0;0;2;1200;1;600
24.06.2020 20:00;81;924000;41;291000;0;0;0;0;0;0;0;0;1;600;2;1200
24.06.2020 21:00;58;624000;26;296400;0;0;0;0;0;0;0;0;0;0;1;600
24.06.2020 22:00;47;470400;14;166200;0;0;0;0;0;0;0;0;0;0;0;0
24.06.2020 23:00;23;231000;11;212400;0;0;0;0;0;0;0;0;0;0;0;0
25.06.2020 00:00;14;150000;3;11400;0;0;0;0;0;0;0;0;0;0;0;0
25.06.2020 01:00;6;54000;2;22200;0;0;0;0;0;0;0;0;0;0;0;0
25.06.2020 02:00;4;35400;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.06.2020 03:00;3;4200;1;13200;0;0;0;0;0;0;0;0;0;0;0;0
25.06.2020 04:00;9;108600;7;78000;0;0;0;0;0;0;0;0;0;0;0;0
25.06.2020 05:00;7;44400;7;48600;0;0;0;0;0;0;0;0;0;0;0;0
25.06.2020 06:00;33;443400;32;399600;0;0;1;1800;0;0;0;0;0;0;0;0
25.06.2020 07:00;106;1282800;69;657000;0;0;0;0;1;600;0;0;8;5400;1;600
25.06.2020 08:00;137;1471200;94;927000;0;0;0;0;0;0;1;600;11;8400;7;5400
25.06.2020 09:00;110;1140000;66;663000;0;0;0;0;0;0;0;0;1;600;1;600
25.06.2020 10:00;139;1345200;77;864600;0;0;0;0;0;0;0;0;2;1200;1;600
25.06.2020 11:00;166;1792800;73;948000;0;0;0;0;0;0;0;0;0;0;6;4800
25.06.2020 12:00;128;1177200;64;798000;0;0;0;0;1;600;0;0;1;600;6;5400
25.06.2020 13:00;159;1725000;53;559800;0;0;0;0;0;0;0;0;2;1200;9;7200
25.06.2020 14:00;139;1312800;67;817800;0;0;0;0;0;0;4;3600;1;600;15;13800
25.06.2020 15:00;175;1831800;69;775200;0;0;0;0;2;1200;0;0;0;0;4;2400
25.06.2020 16:00;149;1805400;75;928200;0;0;0;0;0;0;0;0;2;1200;1;600
25.06.2020 17:00;164;1619400;93;1056000;0;0;0;0;0;0;0;0;1;600;1;600
25.06.2020 18:00;145;1588800;77;669600;0;0;0;0;0;0;1;600;1;600;8;6600
25.06.2020 19:00;100;1002600;70;577200;0;0;0;0;0;0;0;0;10;9600;0;0
25.06.2020 20:00;83;897000;42;349800;0;0;0;0;1;600;1;600;0;0;1;600
25.06.2020 21:00;78;756000;24;219000;0;0;0;0;0;0;0;0;0;0;2;1800
25.06.2020 22:00;37;373800;12;129600;0;0;0;0;0;0;0;0;0;0;0;0
