01.06.2020 00:00;Bel_A51_M1_493;Vwz_A51_M1_493;Bel_A55_M2_1290/12X;Vwz_A55_M2_1290/12X;Bel_Anf_32;Vwz_Anf_32;Bel_H51_A135/1_492;Vwz_H51_A135/1_492;Bel_H55_A110/M3_12X;Vwz_H55_A110/M3_12X;Bel_MP3_SL_A110;Vwz_MP3_SL_A110;Bel_V51_A9/M2_510;Vwz_V51_A9/M2_510
26.06.2021 17:00;8;8000;8;8000;40;42280;8;7960;8;7980;0;0;8;8000
26.06.2021 18:00;8;7980;8;8000;54;56660;8;7990;8;8000;0;0;8;8000
26.06.2021 19:00;7;6980;7;7000;51;55850;7;7000;7;6990;0;0;7;6990
26.06.2021 20:00;6;6000;6;6000;41;41510;6;5990;6;6000;0;0;6;5990
26.06.2021 21:00;6;6000;6;5980;42;44190;6;5990;6;5990;0;0;6;6000
26.06.2021 22:00;6;5990;6;6000;32;34200;6;5990;6;6000;0;0;6;6000
26.06.2021 23:00;6;6000;5;5000;37;41280;6;5990;5;5000;0;0;6;5980
27.06.2021 00:00;4;3990;3;3000;23;24110;4;4000;3;3000;0;0;4;4000
27.06.2021 01:00;4;4000;1;1000;24;27080;4;4000;1;1000;0;0;4;4000
27.06.2021 02:00;0;0;0;0;10;13830;0;0;0;0;0;0;0;0
27.06.2021 03:00;0;0;0;0;3;3040;0;0;0;0;0;0;0;0
27.06.2021 04:00;1;1000;2;2000;1;1020;1;1000;2;2000;0;0;1;1000
27.06.2021 05:00;1;1000;3;3000;2;2020;1;1000;3;3000;0;0;1;1000
27.06.2021 06:00;3;3000;4;4055;2;2040;3;3000;4;4000;0;0;3;3000
27.06.2021 07:00;4;4000;4;4000;3;3030;4;4000;4;4000;0;0;4;4000
27.06.2021 08:00;4;4050;4;3990;7;7070;4;4000;4;4000;0;0;4;3990
27.06.2021 09:00;4;3990;4;4000;15;15190;4;4000;4;3990;0;0;4;4000
27.06.2021 10:00;4;4000;4;4000;15;17010;4;4000;4;4000;0;0;4;3990
27.06.2021 11:00;4;4000;4;4000;33;34360;4;3980;4;4000;0;0;4;3990
27.06.2021 12:00;5;4980;6;6000;47;50270;5;4990;6;6000;0;0;5;5000
27.06.2021 13:00;8;7990;8;8000;52;52730;8;7990;8;8000;0;0;8;7980
27.06.2021 14:00;8;7990;8;8000;36;40080;8;7990;8;8000;0;0;8;7990
27.06.2021 15:00;8;7990;8;8000;48;53190;8;7980;8;7990;0;0;8;8000
27.06.2021 16:00;8;8000;8;8000;60;69800;8;7990;8;7980;0;0;8;8000
27.06.2021 17:00;8;8000;8;8000;59;62730;8;7990;8;7980;0;0;8;7990
27.06.2021 18:00;8;8000;8;8000;41;42500;8;7980;8;7990;0;0;8;7990
27.06.2021 19:00;7;6990;7;7000;47;51440;7;6990;7;6980;0;0;7;6990
27.06.2021 20:00;6;5990;6;5990;34;36120;6;6000;6;6000;0;0;6;6000
27.06.2021 21:00;6;5990;6;6000;28;28370;6;6000;6;6000;0;0;6;6000
27.06.2021 22:00;6;6000;6;6000;10;10130;6;6000;6;5980;0;0;6;6000
27.06.2021 23:00;6;6000;5;5000;8;8090;6;5990;5;5000;0;0;6;5960
28.06.2021 00:00;4;3990;4;4000;0;0;4;3990;4;4000;0;0;4;3990
28.06.2021 01:00;4;4000;0;0;0;0;4;3990;0;0;0;0;4;4000
28.06.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.06.2021 03:00;0;0;2;2000;0;0;0;0;2;2000;0;0;0;0
28.06.2021 04:00;2;2000;3;3000;0;0;2;2000;3;2990;0;0;2;2000
28.06.2021 05:00;8;7980;11;10990;0;0;8;7990;12;12000;0;0;9;8990
28.06.2021 06:00;14;14055;16;15970;17;19030;14;14000;15;15000;0;0;13;13000
28.06.2021 07:00;16;15990;19;18990;53;59170;16;16000;19;18980;0;0;16;15990
28.06.2021 08:00;17;16980;16;15970;64;68509;17;17000;16;15990;0;0;17;17000
28.06.2021 09:00;16;15990;16;15990;58;59630;16;15980;18;17980;0;0;16;15980
28.06.2021 10:00;18;17970;18;17980;37;40136;17;16990;16;15980;0;0;18;17980
28.06.2021 11:00;16;15980;16;15990;62;62833;16;15970;16;16000;0;0;15;14980
28.06.2021 12:00;16;15960;17;16990;61;65470;16;15990;17;16990;0;0;16;15980
28.06.2021 13:00;17;16970;17;17000;66;69066;17;17046;17;16990;0;0;16;15990
28.06.2021 14:00;17;16990;17;17000;71;78297;17;16950;17;16980;0;0;17;17000
28.06.2021 15:00;17;16980;16;15980;67;70746;17;16980;16;15980;0;0;16;15980
28.06.2021 16:00;16;15980;18;18000;70;75740;16;15990;17;16970;0;0;16;15980
28.06.2021 17:00;16;15960;15;15000;75;82410;16;15970;15;14990;0;0;16;15970
28.06.2021 18:00;16;15990;16;16000;73;75709;16;15980;16;15970;0;0;16;15990
28.06.2021 19:00;13;13000;12;12000;46;48330;13;13000;12;11990;0;0;13;13000
28.06.2021 20:00;12;11970;10;10000;19;21309;12;12000;11;10990;0;0;12;11990
28.06.2021 21:00;9;9000;8;8000;14;15080;9;8980;7;6990;0;0;9;8980
28.06.2021 22:00;6;5990;6;6000;6;6070;6;5990;6;5990;0;0;6;6000
28.06.2021 23:00;6;5990;5;5000;1;1010;6;5990;5;5000;0;0;6;5990
29.06.2021 00:00;4;4000;4;4000;2;2030;4;4000;4;4000;0;0;4;4000
29.06.2021 01:00;4;3990;0;0;0;0;4;3990;0;0;0;0;4;4000
29.06.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.06.2021 03:00;0;0;2;2000;0;0;0;0;2;2000;0;0;0;0
29.06.2021 04:00;2;2000;2;2000;0;0;2;2000;2;2000;0;0;2;1990
29.06.2021 05:00;8;8000;13;13059;0;0;8;7980;13;12990;0;0;8;8000
29.06.2021 06:00;14;14000;16;16000;11;11140;14;14000;16;15970;0;0;14;14000
29.06.2021 07:00;16;15990;17;16980;52;57130;16;15970;18;17980;0;0;16;15980
29.06.2021 08:00;17;16970;16;15990;61;63708;17;16980;15;14980;0;0;17;16990
29.06.2021 09:00;16;15980;16;15990;60;63960;16;15980;16;16000;0;0;16;15990
29.06.2021 10:00;16;16000;18;17960;51;53440;16;15990;17;16980;0;0;15;14990
29.06.2021 11:00;16;15990;16;15990;59;63786;16;15990;16;15980;0;0;15;14970
29.06.2021 12:00;16;16000;16;15990;65;68524;16;16100;17;16980;0;0;16;16000
29.06.2021 13:00;17;16970;16;15990;70;77940;17;17037;16;15970;0;0;17;17063
29.06.2021 14:00;17;16980;19;18980;80;94300;16;15970;17;16990;0;0;16;16023
29.06.2021 15:00;17;16970;16;15990;72;76860;17;17037;16;15980;0;0;17;16970
29.06.2021 16:00;15;14990;17;17000;33;34480;15;14970;16;15990;0;0;15;15000
29.06.2021 17:00;17;16980;16;15980;53;55890;17;17003;16;15960;0;0;17;16990
29.06.2021 18:00;16;16000;16;15990;30;31200;16;15980;16;15960;0;0;16;15990
29.06.2021 19:00;13;12990;11;11000;33;35220;13;12980;12;12000;0;0;13;12990
29.06.2021 20:00;12;12000;12;11990;34;34420;12;11990;11;10980;0;0;13;12990
29.06.2021 21:00;9;9000;8;8000;18;21030;9;8970;7;7000;0;0;8;7980
29.06.2021 22:00;6;6046;6;6000;8;8100;6;5990;6;5990;0;0;6;6000
29.06.2021 23:00;6;5980;5;5000;3;3030;6;5990;5;5000;0;0;6;5990
30.06.2021 00:00;4;4000;4;4000;0;0;4;4000;4;4000;0;0;4;4000
30.06.2021 01:00;4;4000;0;0;0;0;4;3990;0;0;0;0;4;4000
30.06.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.06.2021 03:00;0;0;2;2000;0;0;0;0;2;2000;0;0;0;0
30.06.2021 04:00;2;2000;3;3000;0;0;2;2000;3;2990;0;0;2;1990
30.06.2021 05:00;8;8000;12;12055;0;0;8;8000;12;11990;0;0;9;8990
30.06.2021 06:00;14;13980;13;13000;14;14990;14;14000;13;12990;0;0;13;12990
30.06.2021 07:00;15;15000;20;19970;70;73619;15;14990;20;19970;0;0;15;14980
30.06.2021 08:00;17;16990;16;15980;75;80653;17;16960;16;15970;0;0;17;17023
30.06.2021 09:00;16;15980;17;16980;52;56060;16;15970;16;16000;0;0;16;16000
30.06.2021 10:00;16;15970;15;14950;44;46420;16;15970;16;16000;0;0;16;15970
30.06.2021 11:00;16;15990;16;15980;50;56110;16;15970;15;14990;0;0;16;15990
30.06.2021 12:00;16;16000;18;17980;56;63150;16;16000;17;16980;0;0;16;16000
30.06.2021 13:00;16;15990;17;17037;69;75420;17;17035;17;16980;0;0;17;16980
30.06.2021 14:00;17;17037;18;17990;56;58900;17;17000;17;17052;0;0;17;16980
30.06.2021 15:00;17;16980;17;17000;53;55564;17;17016;16;16000;0;0;17;16990
30.06.2021 16:00;16;15980;17;16990;70;74790;16;16000;16;15980;0;0;16;15990
30.06.2021 17:00;16;15980;16;15990;67;71280;15;14990;16;16000;0;0;16;15980
30.06.2021 18:00;16;15980;15;14980;69;72430;16;15980;16;15980;0;0;16;15990
30.06.2021 19:00;13;13000;12;12000;50;53460;13;12980;12;12000;0;0;13;13000
30.06.2021 20:00;12;12000;12;12052;23;25220;12;11990;11;11000;0;0;12;12000
30.06.2021 21:00;9;8990;7;7000;29;30230;9;8990;7;7000;0;0;9;8990
30.06.2021 22:00;6;6000;7;7000;15;16190;6;6044;6;5990;0;0;6;6042
30.06.2021 23:00;6;5990;5;5000;2;2020;6;5990;5;5000;0;0;6;5990
01.07.2021 00:00;4;3990;4;4000;1;1020;4;3990;4;4000;0;0;4;4000
01.07.2021 01:00;4;4000;0;0;4;4040;4;3990;0;0;0;0;4;3990
01.07.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.07.2021 03:00;0;0;2;2000;0;0;0;0;2;2000;0;0;0;0
01.07.2021 04:00;2;2000;3;3000;0;0;2;2000;3;3000;0;0;2;1990
01.07.2021 05:00;8;7990;12;12030;2;2030;8;7980;12;12000;0;0;8;7990
01.07.2021 06:00;14;13990;16;16011;13;14050;14;14032;16;15970;0;0;14;13950
01.07.2021 07:00;16;15990;17;16980;56;60340;16;15980;17;16960;0;0;16;15990
01.07.2021 08:00;17;17000;17;16990;63;71090;17;16950;17;16970;0;0;17;16960
01.07.2021 09:00;15;14980;18;17990;70;79327;16;15970;17;16980;0;0;16;15980
01.07.2021 10:00;19;18990;18;17980;57;60780;18;18000;18;17990;0;0;18;17990
01.07.2021 11:00;17;16990;15;15057;65;75133;17;16990;15;14990;0;0;17;16980
01.07.2021 12:00;16;15980;17;16970;61;66180;16;15990;17;16990;0;0;16;16000
01.07.2021 13:00;17;16990;16;15990;67;69570;17;16990;16;16000;0;0;17;17000
01.07.2021 14:00;17;16990;19;19000;59;62350;17;17000;19;18980;0;0;17;16990
01.07.2021 15:00;17;16990;15;14990;75;78810;16;16000;15;14980;0;0;16;15980
01.07.2021 16:00;15;15000;16;15980;68;72620;15;14990;16;15990;0;0;15;14980
01.07.2021 17:00;17;17025;16;15980;63;68160;17;16970;16;16000;0;0;17;16970
01.07.2021 18:00;16;16000;16;15980;62;67824;16;15990;16;16000;0;0;16;15990
01.07.2021 19:00;13;12990;12;11990;60;60660;13;13000;12;11990;0;0;13;12990
01.07.2021 20:00;12;11990;11;11045;32;33390;12;11990;11;10990;0;0;12;11980
01.07.2021 21:00;9;8980;7;7000;30;32950;9;9046;7;6990;0;0;9;9058
01.07.2021 22:00;6;5990;6;6000;22;22260;6;5990;6;6000;0;0;6;6000
01.07.2021 23:00;6;6000;5;5000;7;7090;6;6000;5;4980;0;0;6;5990
02.07.2021 00:00;4;3990;4;4000;3;3050;4;4000;4;4000;0;0;4;3990
02.07.2021 01:00;4;4000;0;0;0;0;4;4000;0;0;0;0;4;4000
02.07.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.07.2021 03:00;0;0;2;2000;0;0;0;0;2;2000;0;0;0;0
02.07.2021 04:00;2;2000;3;2990;0;0;2;2000;3;2990;0;0;2;2000
02.07.2021 05:00;8;7980;11;10990;1;1010;8;7980;11;10990;0;0;8;8000
02.07.2021 06:00;14;13990;17;16990;12;12190;14;13990;17;16980;0;0;13;12980
02.07.2021 07:00;16;15980;17;17000;64;72665;16;15980;17;16980;0;0;16;15980
02.07.2021 08:00;17;16970;16;15990;60;66328;17;16970;16;15990;0;0;17;16950
02.07.2021 09:00;16;15990;17;17000;67;77760;16;15990;17;16970;0;0;16;15980
02.07.2021 10:00;15;15035;15;15000;57;63539;15;14980;15;14960;0;0;16;15430
02.07.2021 11:00;16;16000;17;16990;76;84170;16;15970;17;17000;0;0;16;15980
02.07.2021 12:00;17;16980;17;16980;70;75730;17;16990;18;17980;0;0;16;15980
02.07.2021 13:00;17;16980;16;15990;79;85349;17;16970;15;14980;0;0;17;17000
02.07.2021 14:00;15;14970;19;19000;72;78970;14;13970;19;18960;0;0;15;14990
02.07.2021 15:00;19;18990;15;14970;69;74390;19;18980;16;15980;0;0;18;17990
02.07.2021 16:00;16;16036;17;16990;69;74660;16;15990;15;14990;0;0;15;15000
02.07.2021 17:00;16;15970;17;17035;68;74609;16;15970;17;16980;0;0;16;15970
02.07.2021 18:00;16;16035;16;15980;81;88210;16;15970;15;14980;0;0;16;15990
02.07.2021 19:00;13;13047;12;12000;55;60880;13;12990;12;12000;0;0;13;13000
02.07.2021 20:00;12;12000;10;10000;40;43044;12;11980;11;10990;0;0;12;11990
02.07.2021 21:00;9;8990;9;9000;54;58240;9;8990;7;7000;0;0;9;8990
02.07.2021 22:00;6;5990;7;7000;55;57520;6;5990;6;5990;0;0;6;6000
02.07.2021 23:00;6;6000;3;3000;45;50110;6;6000;3;3000;0;0;6;5990
03.07.2021 00:00;4;4000;6;6000;21;24120;4;4000;6;5990;0;0;4;4000
03.07.2021 01:00;4;3990;0;0;27;28360;4;3990;0;0;0;0;4;3990
03.07.2021 02:00;0;0;0;0;18;19140;0;0;0;0;0;0;0;0
03.07.2021 03:00;0;0;2;2000;1;1010;0;0;2;2000;0;0;0;0
03.07.2021 04:00;2;2000;3;3000;1;1010;2;2000;3;3000;0;0;2;2000
03.07.2021 05:00;6;6000;8;8000;3;3830;6;6000;8;8054;0;0;6;6000
03.07.2021 06:00;8;8000;8;8000;3;3040;8;8055;8;7990;0;0;8;8000
03.07.2021 07:00;8;7980;8;7990;6;6990;8;7980;8;8000;0;0;8;8000
03.07.2021 08:00;7;7000;8;8000;24;24300;7;6990;8;8000;0;0;7;6990
03.07.2021 09:00;9;8990;8;7990;39;43050;9;9000;8;7990;0;0;9;8980
03.07.2021 10:00;8;8000;8;7980;47;50170;8;8000;8;7980;0;0;8;8000
03.07.2021 11:00;8;8000;8;7970;49;51426;8;7970;8;7990;0;0;8;7980
03.07.2021 12:00;8;8000;8;8000;56;58520;8;8000;8;8000;0;0;8;8000
03.07.2021 13:00;8;8000;8;8000;56;58090;8;7990;8;8000;0;0;8;8000
03.07.2021 14:00;8;7990;8;8000;69;70820;8;7980;8;8000;0;0;8;8000
03.07.2021 15:00;8;8000;7;6990;65;69873;8;7990;7;6990;0;0;8;8000
03.07.2021 16:00;8;8000;9;8990;61;67970;8;7990;9;9000;0;0;8;8000
03.07.2021 17:00;8;7990;8;8000;65;66620;8;7980;8;7990;0;0;8;7990
03.07.2021 18:00;8;7990;8;8000;72;74640;8;8000;8;8000;0;0;8;8000
03.07.2021 19:00;7;7046;7;7000;52;53560;7;6980;7;6990;0;0;7;6990
03.07.2021 20:00;6;6000;6;6000;36;38380;6;5990;6;6000;0;0;6;5990
03.07.2021 21:00;6;6000;7;7000;34;37340;6;6000;6;5990;0;0;6;5980
03.07.2021 22:00;6;5990;6;6000;35;37340;6;5990;6;6000;0;0;6;5990
03.07.2021 23:00;6;6000;6;5990;29;31210;6;6000;5;5000;0;0;6;6000
04.07.2021 00:00;4;4000;4;3990;21;22300;4;3990;4;4043;0;0;4;3990
04.07.2021 01:00;4;4000;0;0;6;6890;4;4000;0;0;0;0;4;4000
04.07.2021 02:00;0;0;0;0;2;3050;0;0;0;0;0;0;0;0
04.07.2021 03:00;0;0;0;0;2;2030;0;0;0;0;0;0;0;0
04.07.2021 04:00;1;1000;2;2000;0;0;1;1000;2;2000;0;0;1;1000
04.07.2021 05:00;1;1000;3;3000;4;4960;1;1000;3;3000;0;0;1;1000
04.07.2021 06:00;3;2990;4;4000;1;1010;3;2990;4;4000;0;0;3;3000
04.07.2021 07:00;4;4000;4;4000;0;0;4;4000;4;4000;0;0;4;4000
04.07.2021 08:00;4;3980;4;4000;9;9110;4;4000;4;4000;0;0;4;4000
04.07.2021 09:00;4;4000;4;4000;13;14190;4;4000;4;4000;0;0;4;4000
04.07.2021 10:00;4;4000;3;3000;47;48490;4;3990;4;4000;0;0;4;4044
04.07.2021 11:00;4;4000;5;5049;27;29200;4;4000;4;4000;0;0;4;4000
04.07.2021 12:00;5;5000;6;6000;28;30140;5;5000;6;6000;0;0;5;5000
04.07.2021 13:00;8;8000;8;8000;51;52470;8;7980;8;8000;0;0;8;7980
04.07.2021 14:00;8;7970;8;7990;37;39450;8;7990;8;8000;0;0;8;7990
04.07.2021 15:00;8;7970;8;7990;20;22100;8;8000;8;7990;0;0;8;8000
04.07.2021 16:00;8;7990;8;8000;32;34220;8;7990;8;7980;0;0;8;8000
04.07.2021 17:00;8;7970;8;7990;47;47715;8;7990;8;7990;0;0;8;7990
04.07.2021 18:00;9;8990;8;7990;61;64440;9;9000;8;8000;0;0;9;9000
04.07.2021 19:00;7;7038;8;7980;57;60390;7;6970;7;6980;0;0;7;6990
04.07.2021 20:00;6;5990;5;5000;33;35310;6;5990;5;5000;0;0;6;6000
04.07.2021 21:00;6;5990;7;7000;29;29360;6;5990;7;7000;0;0;6;5990
04.07.2021 22:00;6;5990;6;5990;10;10120;6;5990;6;6000;0;0;6;6000
04.07.2021 23:00;6;5980;5;5000;7;7080;6;5970;5;5000;0;0;6;6000
05.07.2021 00:00;4;4000;4;3980;0;0;4;4000;4;3990;0;0;4;4000
05.07.2021 01:00;4;4000;0;0;0;0;4;4000;0;0;0;0;4;4000
05.07.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2021 03:00;0;0;2;2000;0;0;0;0;2;2000;0;0;0;0
05.07.2021 04:00;2;2000;3;2590;0;0;2;2000;3;3000;0;0;2;2000
05.07.2021 05:00;8;7990;12;12400;1;1010;8;7980;12;11990;0;0;9;8710
05.07.2021 06:00;14;13990;15;14990;14;14190;14;13990;15;14980;0;0;13;13290
05.07.2021 07:00;15;14980;20;19970;51;53360;15;14990;20;19980;0;0;15;14960
05.07.2021 08:00;19;18980;16;15990;60;65310;19;18960;15;15000;0;0;18;17970
05.07.2021 09:00;16;15990;16;16000;44;45340;16;16000;17;17000;0;0;16;15990
05.07.2021 10:00;16;15990;17;16990;54;55680;16;15970;16;15990;0;0;16;15980
05.07.2021 11:00;16;15990;16;16000;59;61745;16;15970;16;15980;0;0;16;16000
05.07.2021 12:00;16;15990;17;16980;72;75400;16;15970;17;16990;0;0;16;15980
05.07.2021 13:00;17;16980;15;15000;76;82974;17;16980;15;14980;0;0;17;16970
05.07.2021 14:00;17;16970;19;19046;67;75670;17;16960;19;18970;0;0;17;16980
05.07.2021 15:00;17;17040;16;16000;64;66620;17;16970;16;16046;0;0;17;16990
05.07.2021 16:00;16;15990;15;14970;80;86931;16;15970;15;14980;0;0;16;15980
05.07.2021 17:00;16;15990;16;15990;76;81409;16;15990;16;15990;0;0;16;16000
05.07.2021 18:00;16;15990;15;15000;57;59510;16;16053;15;15000;0;0;16;15990
05.07.2021 19:00;13;12990;13;12970;56;60330;13;13000;13;13000;0;0;14;13990
05.07.2021 20:00;12;11990;11;11000;34;37340;12;11980;11;11000;0;0;12;11990
05.07.2021 21:00;9;8980;7;7000;30;32360;9;8980;7;7000;0;0;8;8000
05.07.2021 22:00;6;6000;6;5980;16;16170;6;5990;6;5990;0;0;6;6000
05.07.2021 23:00;6;6000;5;5000;4;4060;5;5000;5;4990;0;0;6;6000
06.07.2021 00:00;4;4000;4;4000;1;1010;4;4000;4;4000;0;0;4;4000
06.07.2021 01:00;4;3990;0;0;4;4050;4;3990;0;0;0;0;4;4000
06.07.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2021 03:00;0;0;2;2000;0;0;0;0;2;1990;0;0;0;0
06.07.2021 04:00;2;2000;2;2000;1;1010;2;2000;3;3000;0;0;2;2000
06.07.2021 05:00;8;7980;12;12000;3;3040;8;8000;11;11000;0;0;9;8990
06.07.2021 06:00;14;13980;17;16980;16;17810;14;13980;17;16990;0;0;13;13000
06.07.2021 07:00;16;15980;18;17980;63;71152;16;16000;18;17990;0;0;16;15990
06.07.2021 08:00;18;17990;16;15990;65;68400;18;17970;17;16970;0;0;18;18000
06.07.2021 09:00;15;14990;16;15990;58;59646;15;14970;16;16000;0;0;15;15035
06.07.2021 10:00;16;16000;18;17990;44;49300;17;17000;17;16980;0;0;17;17000
06.07.2021 11:00;17;17000;15;14990;36;41060;16;16015;15;14990;0;0;16;16000
06.07.2021 12:00;18;17970;16;15970;64;68820;18;17990;16;15960;0;0;18;17970
06.07.2021 13:00;15;14980;16;15990;72;74243;15;14980;16;15990;0;0;15;14970
06.07.2021 14:00;17;16980;20;19980;46;49570;17;16980;18;17990;0;0;17;16990
06.07.2021 15:00;17;17060;16;15990;46;47370;17;16990;17;16980;0;0;16;15990
06.07.2021 16:00;16;15980;18;18054;57;62210;16;15990;17;17045;0;0;16;16000
06.07.2021 17:00;17;16960;15;15000;64;65830;17;16990;16;16000;0;0;17;17000
06.07.2021 18:00;16;15990;15;14980;62;66190;16;15980;14;13960;0;0;16;15990
06.07.2021 19:00;13;12990;13;12980;38;41080;13;13000;13;12990;0;0;13;13000
06.07.2021 20:00;12;11980;11;11000;28;28350;12;11970;11;10990;0;0;12;12000
06.07.2021 21:00;9;8980;7;7000;12;12130;9;8990;7;6990;0;0;9;8990
06.07.2021 22:00;6;5990;6;6000;9;9130;6;5990;6;5990;0;0;6;6000
06.07.2021 23:00;6;6000;5;4980;5;6880;6;5990;5;4990;0;0;6;6000
07.07.2021 00:00;4;4000;4;3990;6;6070;4;4000;4;3990;0;0;4;4000
07.07.2021 01:00;4;4000;0;0;0;0;4;4000;0;0;0;0;4;3990
07.07.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.07.2021 03:00;0;0;2;2000;0;0;0;0;2;2000;0;0;0;0
07.07.2021 04:00;2;1990;3;3000;1;1020;2;2000;3;3000;0;0;2;2000
07.07.2021 05:00;8;7990;14;13990;5;5050;8;7950;12;11990;0;0;8;8000
07.07.2021 06:00;14;13980;15;14980;15;15200;14;14000;14;13970;0;0;15;14990
07.07.2021 07:00;16;15990;17;17000;68;75830;16;15990;17;16970;0;0;15;14980
07.07.2021 08:00;16;15980;16;15980;60;63400;17;16990;16;15970;0;0;17;16980
07.07.2021 09:00;15;15054;16;15970;54;57070;15;14990;16;16000;0;0;15;14970
07.07.2021 10:00;18;17990;18;17980;81;85589;18;17960;17;16990;0;0;18;17980
07.07.2021 11:00;16;16000;16;15980;65;67794;16;15990;16;15990;0;0;17;17000
07.07.2021 12:00;17;16990;17;16970;77;81636;16;15970;18;17970;0;0;16;15980
07.07.2021 13:00;17;16970;16;15990;72;75900;17;16970;15;14980;0;0;17;16970
07.07.2021 14:00;17;17000;18;17990;63;64550;17;16960;18;17970;0;0;17;16970
07.07.2021 15:00;17;16970;16;16000;65;68000;17;16990;16;15980;0;0;17;16970
07.07.2021 16:00;16;15990;16;15980;77;81680;17;16960;16;16000;0;0;17;17000
07.07.2021 17:00;16;15980;17;16990;82;86890;15;14990;16;16000;0;0;15;14990
07.07.2021 18:00;16;16000;16;16000;62;66300;16;15980;16;15990;0;0;16;15970
07.07.2021 19:00;13;13000;12;11980;59;62645;13;12980;12;12000;0;0;14;13990
07.07.2021 20:00;12;11990;12;11990;47;52400;12;11980;11;10990;0;0;11;10990
07.07.2021 21:00;9;8990;7;7000;42;44410;9;9000;7;7000;0;0;9;9000
07.07.2021 22:00;6;6000;6;6000;9;10020;6;5980;6;6058;0;0;6;6000
07.07.2021 23:00;6;6000;5;5000;10;10120;6;6000;5;5056;0;0;6;5990
08.07.2021 00:00;4;4000;4;3980;4;4050;4;4000;4;4000;0;0;4;4000
08.07.2021 01:00;4;3980;0;0;3;3040;4;4000;0;0;0;0;4;4000
08.07.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2021 03:00;0;0;2;2000;0;0;0;0;2;2000;0;0;0;0
08.07.2021 04:00;2;2000;2;2000;0;0;2;2000;3;3000;0;0;2;2000
08.07.2021 05:00;8;8000;13;13000;3;3030;8;7990;12;12044;0;0;9;8960
08.07.2021 06:00;14;13970;15;14990;10;10120;14;13990;15;14970;0;0;14;13980
08.07.2021 07:00;16;15970;19;19000;58;62170;16;15980;19;18990;0;0;15;14990
08.07.2021 08:00;17;16980;16;15990;75;76990;17;16950;16;16000;0;0;17;16980
08.07.2021 09:00;15;14990;15;14990;63;66764;15;14980;15;14980;0;0;16;15970
08.07.2021 10:00;17;16980;16;15990;59;63621;17;16960;17;16980;0;0;16;16000
08.07.2021 11:00;16;15980;17;17028;70;75620;16;15980;16;15990;0;0;16;15990
08.07.2021 12:00;16;15970;16;15990;68;72481;16;15980;16;15950;0;0;16;15970
08.07.2021 13:00;17;16990;16;15960;71;74990;17;16980;16;15970;0;0;17;16970
08.07.2021 14:00;17;17000;19;18980;57;62400;17;16980;17;16970;0;0;17;16990
08.07.2021 15:00;17;16990;16;15990;61;65790;17;16980;15;14950;0;0;17;16990
08.07.2021 16:00;15;14990;16;15970;72;77970;15;14950;16;16000;0;0;15;14990
08.07.2021 17:00;16;15990;16;15990;51;54810;16;15970;15;15000;0;0;16;15990
08.07.2021 18:00;16;16000;16;16000;61;68320;16;15970;15;14980;0;0;17;16980
08.07.2021 19:00;13;12990;12;11980;37;39490;12;11990;12;11990;0;0;12;11980
08.07.2021 20:00;12;11990;12;12000;35;38330;12;11970;12;11990;0;0;12;12000
08.07.2021 21:00;9;8990;7;7000;29;29320;9;8990;7;7000;0;0;9;9000
08.07.2021 22:00;6;5980;6;5990;25;25320;6;6000;6;5990;0;0;6;5990
08.07.2021 23:00;6;5990;5;5000;10;10199;6;5980;5;4990;0;0;6;5990
09.07.2021 00:00;4;4000;4;4000;0;0;4;3990;4;3990;0;0;4;4000
09.07.2021 01:00;4;4000;0;0;0;0;4;3990;0;0;0;0;4;4000
09.07.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.07.2021 03:00;0;0;2;2000;0;0;0;0;2;2000;0;0;0;0
09.07.2021 04:00;2;2000;3;2990;0;0;2;2000;3;2990;0;0;2;2000
09.07.2021 05:00;8;8000;12;12000;0;0;8;7980;12;11970;0;0;8;7990
09.07.2021 06:00;14;13990;16;16046;7;7090;14;13980;16;15990;0;0;14;14000
09.07.2021 07:00;16;16000;17;16990;54;54670;16;15970;18;17980;0;0;16;15960
09.07.2021 08:00;17;17000;18;17990;56;56990;17;16980;16;16000;0;0;17;16990
09.07.2021 09:00;16;16000;16;16000;51;55060;16;16000;16;16000;0;0;16;16000
09.07.2021 10:00;16;16000;15;15000;43;46250;16;15990;15;14990;0;0;16;15990
09.07.2021 11:00;16;15990;17;17046;62;67360;16;15980;18;17960;0;0;16;15980
09.07.2021 12:00;17;17000;17;16990;61;63639;17;17025;17;16970;0;0;17;16980
09.07.2021 13:00;17;17000;16;15970;82;87160;17;16990;15;14990;0;0;16;16000
09.07.2021 14:00;18;17960;19;18990;58;60600;18;17990;18;17930;0;0;18;17990
