01.06.2020 00:00;Bel_A117/MP1;Vwz_A117/MP1;Bel_A117_MP2;Vwz_A117_MP2;Bel_A117_MP3;Vwz_A117_MP3;Bel_A117_MP4;Vwz_A117_MP4;Bel_A118_MP3;Vwz_A118_MP3;Bel_A88_MP2;Vwz_A88_MP2;Bel_D11;Vwz_D11;Bel_D12;Vwz_D12;Bel_D21;Vwz_D21;Bel_D41;Vwz_D41;Bel_D42;Vwz_D42;Bel_FG-AF_41a;Vwz_FG-AF_41a;Bel_FG-AF_41b;Vwz_FG-AF_41b;Bel_FG-AF_BF41a;Vwz_FG-AF_BF41a;Bel_FG-AF_BF41b;Vwz_FG-AF_BF41b
08.06.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;3;37660;2;8230;59;30160;52;29500;23;6916;1;2010;1;2010;0;0;0;3600000
08.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;1;20820;0;0;35;20750;25;14880;25;8040;0;0;0;0;0;0;0;3600000
08.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;19870;23;16770;15;6450;0;0;0;0;0;0;0;3600000
08.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;1;19340;1;21340;47;27950;21;13360;24;9740;0;0;0;0;0;0;0;3600000
08.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;1;21500;0;0;67;109580;69;48960;36;14400;2;4010;2;4020;1;2010;0;3600000
08.06.2020 05:00;0;0;0;0;0;0;0;0;0;0;2;2610;3;47720;7;158640;262;144760;299;173550;106;33710;3;6020;3;6020;2;4020;0;3600000
08.06.2020 06:00;0;0;0;0;0;0;0;0;0;0;2;2610;10;145980;1;1170;616;421744;557;400211;161;59720;3;6020;3;6020;1;2010;0;3600000
08.06.2020 07:00;0;0;0;0;0;0;0;0;0;0;6;9090;16;399456;2;201200;749;570507;867;786099;175;145440;3;6030;3;6030;3;6030;0;3600000
08.06.2020 08:00;0;0;0;0;0;0;0;0;0;0;0;0;14;498808;3;6310;756;997776;660;646460;141;53890;3;6020;3;6030;2;4020;0;3600000
08.06.2020 09:00;0;0;0;0;0;0;0;0;0;0;2;2600;20;838087;4;33730;759;584136;669;557906;172;55920;2;4020;2;4020;2;4020;0;3600000
08.06.2020 10:00;0;0;0;0;0;0;0;0;0;0;3;8839;18;713712;4;99550;741;603039;686;533048;151;58590;2;4000;2;4010;2;4020;0;3600000
08.06.2020 11:00;0;0;0;0;0;0;0;0;0;0;2;2600;25;956887;5;133090;774;574909;707;660162;164;85981;2;4020;2;4010;2;4020;0;3600000
08.06.2020 12:00;0;0;0;0;0;0;0;0;0;0;5;9040;43;1180805;3;141003;770;648894;756;698406;150;113380;2;4020;2;4020;1;2010;0;3600000
08.06.2020 13:00;0;0;0;0;0;0;0;0;0;0;4;5060;32;954343;3;273380;831;611853;791;701713;135;69780;3;6010;3;6010;2;4020;0;3600000
08.06.2020 14:00;0;0;0;0;0;0;0;0;0;0;4;5210;22;1047366;0;0;845;745910;764;732630;174;63030;3;6010;3;6030;3;6030;0;3600000
08.06.2020 15:00;0;0;0;0;0;0;0;0;0;0;2;4400;31;1209299;3;53722;911;693540;870;956181;160;61700;3;6020;3;6030;3;6010;0;3600000
08.06.2020 16:00;0;0;0;0;0;0;0;0;0;0;2;2600;41;1396541;5;252731;989;863661;853;813842;174;65740;3;6010;3;6020;3;6030;0;3600000
08.06.2020 17:00;0;0;0;0;0;0;0;0;0;0;7;10450;59;1706705;4;40620;902;711600;858;824760;159;67570;3;6030;3;6030;3;6030;0;3600000
08.06.2020 18:00;0;0;0;0;0;0;0;0;0;0;9;11710;50;1465047;3;102160;727;544261;692;603391;171;88054;3;6010;3;6020;3;6030;0;3600000
08.06.2020 19:00;0;0;0;0;0;0;0;0;0;0;7;12930;25;874621;3;39200;524;341620;479;330330;129;33600;3;6020;3;6030;2;4000;0;3600000
08.06.2020 20:00;0;0;0;0;0;0;0;0;0;0;3;3900;8;276910;4;54310;356;215114;328;201542;124;31930;2;4000;2;4010;2;4020;0;3600000
08.06.2020 21:00;0;0;0;0;0;0;0;0;0;0;0;0;3;35387;2;24350;262;147437;246;140927;113;30620;2;4020;2;4020;2;4020;0;3600000
08.06.2020 22:00;0;0;0;0;0;0;0;0;0;0;0;0;10;181920;0;0;222;128470;186;120130;89;27220;3;6030;3;6030;2;4020;0;3600000
08.06.2020 23:00;0;0;0;0;0;0;0;0;0;0;0;0;3;69610;5;105541;131;76780;109;68740;59;22520;2;4010;2;4020;2;4010;0;3600000
09.06.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;80930;67;42370;47;28290;33;11970;1;2010;1;2010;0;0;0;3600000
09.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;1;21050;3;64780;35;17480;24;17060;14;4508;0;0;0;0;0;0;0;3600000
09.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;1;22030;2;41950;30;18600;17;10030;17;5900;0;0;0;0;0;0;0;3600000
09.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;1;18720;1;20640;59;37460;29;20040;37;17520;0;0;0;0;0;0;0;3600000
09.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;2;42290;4;66450;81;59240;77;65920;41;16130;2;4020;2;4020;2;4010;0;3600000
09.06.2020 05:00;0;0;0;0;0;0;0;0;0;0;2;2610;1;35250;0;0;273;178930;292;182090;107;37790;2;4000;2;4010;2;4020;0;3600000
09.06.2020 06:00;0;0;0;0;0;0;0;0;0;0;1;1310;9;238281;0;0;551;447170;552;418353;199;67641;3;6010;3;6020;3;6020;0;3600000
09.06.2020 07:00;0;0;0;0;0;0;0;0;0;0;10;14340;9;444471;1;289620;800;619923;795;676713;194;121950;3;6020;3;6010;3;6020;0;3600000
09.06.2020 08:00;0;0;0;0;0;0;0;0;0;0;2;2610;16;460620;3;13610;794;619025;719;579513;145;65340;3;6020;3;6020;2;4010;0;3600000
09.06.2020 09:00;0;0;0;0;0;0;0;0;0;0;2;2610;23;874120;4;125960;700;615828;679;536713;152;59990;1;2010;1;2010;1;2010;0;3600000
09.06.2020 10:00;0;0;0;0;0;0;0;0;0;0;1;1300;22;655248;5;116600;742;566195;705;595532;152;51090;2;4020;2;4020;2;4010;2;3368800
09.06.2020 11:00;0;0;0;0;0;0;0;0;0;0;0;0;22;804955;5;189451;753;749208;747;663042;125;44429;2;4020;2;4010;2;4020;0;3600000
09.06.2020 12:00;0;0;0;0;0;0;0;0;0;0;1;1300;33;872283;1;49270;798;740297;749;626631;161;77403;1;2010;1;2000;1;2000;0;3600000
09.06.2020 13:00;0;0;0;0;0;0;0;0;0;0;4;5200;28;853740;1;30412;796;691460;794;703137;160;109532;3;6020;3;6030;3;6020;0;3600000
09.06.2020 14:00;0;0;0;0;0;0;0;0;0;0;5;7770;34;1233746;0;0;887;769346;803;797130;185;61280;3;6020;3;6030;2;4020;0;3600000
09.06.2020 15:00;0;0;0;0;0;0;0;0;0;0;4;6170;23;931414;1;1480;935;820583;857;855505;150;51170;2;4010;2;4010;2;4020;0;3600000
09.06.2020 16:00;0;0;0;0;0;0;0;0;0;0;6;7820;58;1537685;2;47330;984;1179265;941;1204285;130;82940;3;6020;3;6020;3;6030;0;3600000
09.06.2020 17:00;0;0;0;0;0;0;0;0;0;0;10;13260;44;1684418;1;57330;899;769226;854;1484458;143;74236;3;6010;3;6030;3;6030;0;3600000
09.06.2020 18:00;0;0;0;0;0;0;0;0;0;0;7;11900;44;1206388;2;6250;823;662230;724;762968;179;50600;2;4020;2;4010;2;4010;0;3600000
09.06.2020 19:00;0;0;0;0;0;0;0;0;0;0;5;6510;24;983766;3;27230;581;357977;562;399260;151;42640;3;6010;3;6030;3;6030;0;3600000
09.06.2020 20:00;0;0;0;0;0;0;0;0;0;0;2;2610;9;335370;1;11120;361;218168;348;210211;140;38560;2;4020;2;4020;1;2010;0;3600000
09.06.2020 21:00;0;0;0;0;0;0;0;0;0;0;1;1300;7;119670;1;20300;272;167001;252;154966;114;31900;1;2010;1;2010;1;2010;0;3600000
09.06.2020 22:00;0;0;0;0;0;0;0;0;0;0;0;0;4;28900;3;58599;245;139380;197;117890;97;56490;2;4020;2;4020;2;4020;0;3600000
09.06.2020 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;62902;125;74950;99;78230;55;21151;2;4010;2;4010;2;4020;0;3600000
10.06.2020 00:00;0;0;0;0;0;0;0;0;0;0;1;1300;0;0;2;40023;64;38320;56;35970;27;7910;1;2010;1;2010;1;2000;0;3600000
10.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;3;41710;2;39460;31;22750;17;10780;16;5830;0;0;0;0;0;0;0;3600000
10.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;62890;29;13870;13;6830;15;4980;0;0;0;0;0;0;0;3600000
10.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;3;51356;6;46280;49;30000;24;15760;28;13690;0;0;0;0;0;0;0;3600000
10.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;1;20960;5;58270;89;60730;90;66350;42;17550;2;4010;2;4020;1;2000;0;3600000
10.06.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0;3;59360;2;21260;270;182780;290;185860;115;34637;3;6030;3;6030;3;6030;0;3600000
10.06.2020 06:00;0;0;0;0;0;0;0;0;0;0;3;3910;13;418547;0;0;594;409113;561;389820;178;63710;3;6030;3;6020;3;6020;0;3600000
10.06.2020 07:00;0;0;0;0;0;0;0;0;0;0;3;3900;14;376349;0;0;766;545734;850;725814;184;89140;3;6020;3;6030;3;6020;0;3600000
10.06.2020 08:00;0;0;0;0;0;0;0;0;0;0;4;5230;16;626050;0;0;756;557191;697;615115;154;96790;3;6020;3;6020;3;6020;0;3600000
10.06.2020 09:00;0;0;0;0;0;0;0;0;0;0;3;3930;20;828833;2;66090;740;548800;697;641545;146;62800;2;4010;2;4010;2;4010;0;3600000
10.06.2020 10:00;0;0;0;0;0;0;0;0;0;0;3;5180;25;976366;1;87220;730;557000;760;716043;130;69380;2;4010;2;4020;2;4020;0;3600000
10.06.2020 11:00;0;0;0;0;0;0;0;0;0;0;6;9080;21;852702;1;3080;848;771609;721;590630;131;86020;2;4020;2;4010;2;4020;0;3600000
10.06.2020 12:00;0;0;0;0;0;0;0;0;0;0;12;20330;35;828225;0;0;787;723190;857;824617;137;89730;2;4010;2;4000;2;4010;0;3600000
10.06.2020 13:00;0;0;0;0;0;0;0;0;0;0;7;9150;19;669222;0;0;849;673773;809;711309;141;80770;3;6030;3;6030;3;6020;0;3600000
10.06.2020 14:00;0;0;0;0;0;0;0;0;0;0;7;10400;29;769705;2;51760;983;907993;834;752893;144;50330;3;6030;3;6030;3;6030;0;3600000
10.06.2020 15:00;0;0;0;0;0;0;0;0;0;0;4;5210;27;818402;3;101491;975;873050;956;917479;167;67050;3;6030;3;6030;2;4020;0;3600000
10.06.2020 16:00;0;0;0;0;0;0;0;0;0;0;11;14179;57;1688647;1;42160;994;973352;941;1020441;135;65580;3;6030;3;6020;3;6010;0;3600000
10.06.2020 17:00;0;0;0;0;0;0;0;0;0;0;4;5250;52;1619586;3;125979;1000;950289;898;1144011;159;63440;3;6030;3;6030;3;6020;0;3600000
10.06.2020 18:00;0;0;0;0;0;0;0;0;0;0;3;4120;46;1484774;0;0;876;628781;782;697818;187;76690;3;6010;3;6020;2;4020;0;3600000
10.06.2020 19:00;0;0;0;0;0;0;0;0;0;0;6;7810;18;725450;3;45961;649;396880;616;412660;173;51170;3;6020;3;6030;3;6030;0;3600000
10.06.2020 20:00;0;0;0;0;0;0;0;0;0;0;2;2610;9;279045;0;0;438;278640;440;276260;165;91800;2;4020;2;4010;2;4010;0;3600000
10.06.2020 21:00;0;0;0;0;0;0;0;0;0;0;0;0;5;90650;3;73710;321;181090;374;219610;130;36020;2;4020;2;4010;2;4020;0;3600000
10.06.2020 22:00;0;0;0;0;0;0;0;0;0;0;0;0;5;81040;4;89710;250;147200;230;140810;112;32260;3;6030;3;6020;3;6020;0;3600000
10.06.2020 23:00;0;0;0;0;0;0;0;0;0;0;2;2620;1;26910;5;100690;163;91860;143;84130;66;20520;2;4020;2;4020;2;4020;0;3600000
11.06.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;136500;104;55920;97;52480;48;13900;1;2010;1;2010;1;2010;0;3600000
11.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;2;41850;3;60470;73;40012;62;33833;39;12060;0;0;0;0;0;0;0;3600000
11.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;1;14620;2;28600;70;35930;33;17230;39;10350;0;0;0;0;0;0;0;3600000
11.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19762;34;16320;25;14030;27;7520;0;0;0;0;0;0;0;3600000
11.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;1;20190;3;63410;30;16240;21;12310;17;7320;0;0;0;0;0;0;0;3600000
11.06.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0;1;800;1;20050;83;40340;79;44290;36;13030;2;4020;2;4010;0;0;0;3600000
11.06.2020 06:00;0;0;0;0;0;0;0;0;0;0;0;0;2;94200;1;190729;86;45410;60;33860;40;11040;2;4020;2;4000;0;0;0;3600000
11.06.2020 07:00;0;0;0;0;0;0;0;0;0;0;1;1300;1;57220;0;0;73;37774;64;36750;28;10070;2;4010;2;4020;2;4000;0;3600000
11.06.2020 08:00;0;0;0;0;0;0;0;0;0;0;0;0;4;193600;0;0;113;58480;121;65920;50;13890;2;4000;2;4020;2;4010;0;3600000
11.06.2020 09:00;0;0;0;0;0;0;0;0;0;0;0;0;7;269162;2;4780;228;129950;187;102680;80;24317;2;4020;2;4020;2;4020;0;3600000
11.06.2020 10:00;0;0;0;0;0;0;0;0;0;0;0;0;11;428410;1;4680;285;161570;260;160160;97;26960;2;4020;2;4010;2;4010;0;3600000
11.06.2020 11:00;0;0;0;0;0;0;0;0;0;0;6;7680;3;96340;0;0;330;177520;345;217030;97;26185;2;4010;2;4010;2;4020;0;3600000
11.06.2020 12:00;0;0;0;0;0;0;0;0;0;0;2;2600;9;399599;1;1230;384;225515;377;218671;107;29020;2;4020;2;4010;2;4020;0;3600000
11.06.2020 13:00;0;0;0;0;0;0;0;0;0;0;0;0;14;595988;1;4890;404;223799;410;233703;113;27590;2;4010;2;4010;2;4010;0;3600000
11.06.2020 14:00;0;0;0;0;0;0;0;0;0;0;0;0;10;542850;2;53060;493;306230;448;279320;126;34800;2;4020;2;4020;2;4020;0;3600000
11.06.2020 15:00;0;0;0;0;0;0;0;0;0;0;7;9130;9;511045;1;1100;474;297840;412;249580;136;38890;2;4020;2;4020;2;4020;0;3600000
11.06.2020 16:00;0;0;0;0;0;0;0;0;0;0;1;1300;13;499201;3;47240;456;267127;397;231192;137;37810;2;4010;2;4010;2;4020;0;3600000
11.06.2020 17:00;0;0;0;0;0;0;0;0;0;0;8;11710;12;549077;4;20690;455;281421;437;275061;131;36670;2;4010;2;4010;2;4020;0;3600000
11.06.2020 18:00;0;0;0;0;0;0;0;0;0;0;0;0;19;600607;3;52560;402;247375;383;218313;145;54480;2;4020;2;4020;2;4020;0;3600000
11.06.2020 19:00;0;0;0;0;0;0;0;0;0;0;4;5220;7;380262;0;0;392;248970;354;229060;118;32090;2;4020;2;4020;2;4010;0;3600000
11.06.2020 20:00;0;0;0;0;0;0;0;0;0;0;2;2600;4;141710;1;6200;320;192983;292;190110;125;40090;2;4010;2;4010;2;4020;0;3600000
11.06.2020 21:00;0;0;0;0;0;0;0;0;0;0;0;0;1;24570;2;16200;274;249650;244;173641;157;52450;2;4020;2;4020;1;2010;0;3600000
11.06.2020 22:00;0;0;0;0;0;0;0;0;0;0;0;0;3;66080;4;83180;226;129960;170;99830;107;30300;2;4010;2;4020;2;4020;0;3600000
11.06.2020 23:00;0;0;0;0;0;0;0;0;0;0;0;0;1;20310;3;63580;142;76330;118;66989;64;19920;2;4010;2;4020;2;4020;0;3600000
12.06.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;5;84590;3;61370;86;46280;71;38720;38;21060;1;2010;1;2010;1;2000;0;3600000
12.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;23070;35;19770;27;8240;0;0;0;0;0;0;0;3600000
12.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;1;1270;2;40260;31;19640;15;9310;19;7590;0;0;0;0;0;0;0;3600000
12.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;2;39820;0;0;68;41400;39;28510;37;17410;0;0;0;0;0;0;0;3600000
12.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;1;1300;2;42720;7;175230;76;55840;66;47000;33;14650;2;4020;2;4020;1;2010;0;3600000
12.06.2020 05:00;0;0;0;0;0;0;0;0;0;0;1;1300;1;22600;1;62640;197;116160;184;122501;81;26430;3;6030;3;6030;3;6020;0;3600000
12.06.2020 06:00;0;0;0;0;0;0;0;0;0;0;3;3910;5;155518;0;0;377;239934;329;229439;122;35410;3;6020;3;6020;2;4020;0;3600000
12.06.2020 07:00;0;0;0;0;0;0;0;0;0;0;1;1310;15;625342;1;39730;534;361329;481;368591;125;57700;3;6020;3;6030;3;6020;0;3600000
12.06.2020 08:00;0;0;0;0;0;0;0;0;0;0;4;5230;11;474735;3;149280;635;422492;534;442960;188;83230;3;6030;3;6030;2;4020;0;3600000
12.06.2020 09:00;0;0;0;0;0;0;0;0;0;0;2;2610;25;690360;3;106560;785;560301;689;628882;177;55070;2;4020;2;4042;2;4020;0;3600000
12.06.2020 10:00;0;0;0;0;0;0;0;0;0;0;4;7720;16;655633;3;11791;904;713141;817;815651;130;46820;2;4020;2;4020;2;4010;0;3600000
12.06.2020 11:00;0;0;0;0;0;0;0;0;0;0;5;6490;21;1118959;2;28459;908;739209;896;936114;138;65600;2;4020;2;4020;2;4020;0;3600000
12.06.2020 12:00;0;0;0;0;0;0;0;0;0;0;4;5200;32;1131079;3;97390;919;1009420;800;759752;130;86810;2;4020;2;4020;2;4020;0;3600000
12.06.2020 13:00;0;0;0;0;0;0;0;0;0;0;6;10290;21;939180;2;71630;902;859237;855;929822;128;61510;3;6010;3;6020;3;6030;0;3600000
12.06.2020 14:00;0;0;0;0;0;0;0;0;0;0;7;9080;20;697551;3;43320;936;886200;894;986463;109;73650;3;6030;3;6010;3;6030;0;3600000
12.06.2020 15:00;0;0;0;0;0;0;0;0;0;0;6;8220;23;800425;5;132307;933;912852;892;1015526;123;63460;3;6020;3;6030;3;6010;0;3600000
12.06.2020 16:00;0;0;0;0;0;0;0;0;0;0;19;29500;36;1252601;6;49170;801;570921;772;763338;106;33870;3;6010;3;6010;3;6010;0;3600000
12.06.2020 17:00;0;0;0;0;0;0;0;0;0;0;9;12160;31;1162508;1;67610;836;684148;755;637170;125;57730;3;6020;3;6010;3;6030;0;3600000
12.06.2020 18:00;0;0;0;0;0;0;0;0;0;0;3;5870;18;675417;2;47010;681;460860;681;500680;169;44820;3;6020;3;6010;3;6046;0;3600000
12.06.2020 19:00;0;0;0;0;0;0;0;0;0;0;1;1300;11;419005;2;800080;538;359600;539;369244;159;42440;3;6030;3;6020;3;6030;0;3600000
12.06.2020 20:00;0;0;0;0;0;0;0;0;0;0;2;2590;9;275420;2;224871;391;219487;390;247101;133;34950;2;4010;2;4010;2;4020;0;3600000
12.06.2020 21:00;0;0;0;0;0;0;0;0;0;0;5;6500;5;73680;3;24820;339;197890;342;199471;126;35980;2;4010;2;4020;2;4020;0;3600000
12.06.2020 22:00;0;0;0;0;0;0;0;0;0;0;0;0;3;85180;4;52130;270;158371;252;161360;105;30198;3;6020;3;6030;3;6040;0;3600000
12.06.2020 23:00;0;0;0;0;0;0;0;0;0;0;0;0;1;930;3;72510;197;115770;179;106030;77;23880;2;4020;2;4010;2;4020;0;3600000
13.06.2020 00:00;0;0;0;0;0;0;0;0;0;0;1;5160;1;19890;2;40839;123;66640;100;54740;68;20000;1;2010;1;2010;1;2000;0;3600000
13.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;1;20680;1;20670;87;47430;58;32550;43;15550;0;0;0;0;0;0;0;3600000
13.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;63340;67;30460;50;24790;28;8290;0;0;0;0;0;0;0;3600000
13.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;2;36180;4;50230;52;25310;30;16120;34;9790;0;0;0;0;0;0;0;3600000
13.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;2;39170;3;59019;52;29762;39;25490;28;10510;0;0;0;0;0;0;0;3600000
13.06.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0;2;23730;0;0;118;63466;104;59510;50;14330;1;2000;1;2010;1;2010;0;3600000
13.06.2020 06:00;0;0;0;0;0;0;0;0;0;0;0;0;3;93040;0;0;152;88390;132;81640;66;21380;1;2010;1;2010;1;2010;0;3600000
13.06.2020 07:00;0;0;0;0;0;0;0;0;0;0;0;0;4;168430;0;0;242;140990;185;119432;84;24400;1;2010;1;2010;1;2033;0;3600000
13.06.2020 08:00;0;0;0;0;0;0;0;0;0;0;0;0;7;208624;1;30150;351;206255;347;218470;118;31730;1;2010;1;2010;1;2010;0;3600000
13.06.2020 09:00;0;0;0;0;0;0;0;0;0;0;1;1300;10;329490;2;108490;550;334958;510;339180;157;65200;1;2010;1;2010;1;2000;0;3600000
13.06.2020 10:00;0;0;0;0;0;0;0;0;0;0;2;3850;10;454940;1;53533;638;435250;641;436042;176;48940;1;2010;1;2010;1;2010;0;3600000
13.06.2020 11:00;0;0;0;0;0;0;0;0;0;0;0;0;5;294410;4;220541;699;426868;670;461020;155;43610;1;2010;1;2010;1;2000;0;3600000
13.06.2020 12:00;0;0;0;0;0;0;0;0;0;0;6;12890;7;214645;0;38790;777;556638;740;518177;156;40120;1;2010;1;2010;1;2010;0;3600000
13.06.2020 13:00;0;0;0;0;0;0;0;0;0;0;4;5200;14;386529;3;100050;783;535443;718;488082;150;71530;1;2010;1;2010;1;2000;0;3600000
13.06.2020 14:00;0;0;0;0;0;0;0;0;0;0;3;3890;15;599440;0;0;770;514944;685;473682;142;41270;1;2010;1;2010;1;2010;0;3600000
13.06.2020 15:00;0;0;0;0;0;0;0;0;0;0;3;3890;9;433810;0;0;699;423461;666;491032;116;31350;1;2010;1;2000;1;2010;0;3600000
13.06.2020 16:00;0;0;0;0;0;0;0;0;0;0;8;10621;12;533829;1;1320;665;411491;611;414041;120;32220;1;2010;1;2010;1;2010;0;3600000
13.06.2020 17:00;0;0;0;0;0;0;0;0;0;0;4;6430;9;471320;2;5890;610;366421;548;370543;137;37320;1;2010;1;2010;1;2010;0;3600000
13.06.2020 18:00;0;0;0;0;0;0;0;0;0;0;6;7790;15;576289;2;80220;546;322167;529;337260;152;88450;1;2010;1;2010;1;2010;0;3600000
13.06.2020 19:00;0;0;0;0;0;0;0;0;0;0;4;5180;8;146792;1;6180;452;298981;491;312107;128;54260;1;2000;1;2010;1;2010;0;3600000
13.06.2020 20:00;0;0;0;0;0;0;0;0;0;0;3;3890;1;21440;0;0;388;209630;364;201563;137;36420;1;2010;1;2010;1;2010;0;3600000
13.06.2020 21:00;0;0;0;0;0;0;0;0;0;0;2;2608;1;23310;1;88300;277;149750;304;171600;114;29820;1;2000;1;2010;1;2010;0;3600000
13.06.2020 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19270;266;150857;244;141260;116;33990;1;2010;1;2010;1;2010;0;3600000
13.06.2020 23:00;0;0;0;0;0;0;0;0;0;0;0;0;2;47771;3;75900;190;112950;163;96420;72;21440;1;2010;1;2000;1;2000;0;3600000
14.06.2020 00:00;0;0;0;0;0;0;0;0;0;0;1;1300;0;0;1;22990;127;66520;123;67700;67;18640;0;0;0;0;0;0;0;3600000
14.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;59780;81;44210;57;16840;0;0;0;0;0;0;0;3600000
14.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20720;57;28500;31;16550;34;9460;0;0;0;0;0;0;0;3600000
14.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19010;47;21670;37;18909;32;9860;0;0;0;0;0;0;0;3600000
14.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;1;20190;4;59570;39;21780;27;15810;18;7518;0;0;0;0;0;0;0;3600000
14.06.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0;2;41620;0;0;59;30920;55;32100;32;10500;2;4020;2;4020;2;4010;0;3600000
14.06.2020 06:00;0;0;0;0;0;0;0;0;0;0;0;0;2;74270;0;0;70;34510;58;30370;33;9120;2;4020;2;4020;1;2010;0;3600000
14.06.2020 07:00;0;0;0;0;0;0;0;0;0;0;0;0;1;80730;0;0;63;37450;45;25680;27;7330;2;4020;2;4000;2;4000;0;3600000
14.06.2020 08:00;0;0;0;0;0;0;0;0;0;0;1;1300;1;60920;0;0;76;42650;73;38860;24;7170;2;4020;2;4020;2;4020;0;3600000
14.06.2020 09:00;0;0;0;0;0;0;0;0;0;0;0;0;9;389742;0;0;177;106380;171;91152;61;17380;2;4010;2;4010;2;4020;0;3600000
14.06.2020 10:00;0;0;0;0;0;0;0;0;0;0;2;3910;2;145630;0;0;249;134750;247;139710;76;20160;2;4020;2;4020;2;4010;0;3600000
14.06.2020 11:00;0;0;0;0;0;0;0;0;0;0;0;0;4;137009;1;300;322;176062;302;167230;84;28500;2;4010;2;4020;2;4010;0;3600000
14.06.2020 12:00;0;0;0;0;0;0;0;0;0;0;1;1300;3;151540;1;69970;420;234880;428;241539;139;35080;2;4010;2;4010;2;4010;0;3600000
14.06.2020 13:00;0;0;0;0;0;0;0;0;0;0;8;14280;3;127100;8;150420;395;247044;384;224677;128;61580;2;4020;2;4010;2;4020;0;3600000
14.06.2020 14:00;0;0;0;0;0;0;0;0;0;0;11;17910;7;396896;0;0;425;281450;456;263800;115;31100;2;4010;2;4020;2;4020;0;3600000
14.06.2020 15:00;0;0;0;0;0;0;0;0;0;0;0;0;10;540315;2;45720;473;334212;416;244383;147;37820;2;4010;2;4000;2;4020;0;3600000
14.06.2020 16:00;0;0;0;0;0;0;0;0;0;0;0;0;5;272928;1;3410;396;229560;409;226040;127;32650;2;4020;2;4020;2;4010;0;3600000
14.06.2020 17:00;0;0;0;0;0;0;0;0;0;0;0;0;7;283120;1;47801;476;272742;441;244135;170;43640;2;4020;2;4010;2;4020;0;3600000
14.06.2020 18:00;0;0;0;0;0;0;0;0;0;0;1;1300;8;307342;6;55550;391;224749;411;238829;148;43080;2;4020;2;4010;2;4020;0;3600000
14.06.2020 19:00;0;0;0;0;0;0;0;0;0;0;1;1300;5;101990;3;26421;356;210478;349;199641;148;44000;2;4010;2;4020;2;4010;0;3600000
14.06.2020 20:00;0;0;0;0;0;0;0;0;0;0;3;3920;3;36570;4;64416;295;171700;264;159770;118;32920;2;4020;2;4010;2;4010;0;3600000
14.06.2020 21:00;0;0;0;0;0;0;0;0;0;0;0;0;4;121380;1;26650;199;104550;175;97835;94;30650;2;4010;2;4020;2;4010;0;3600000
14.06.2020 22:00;0;0;0;0;0;0;0;0;0;0;0;0;5;99230;3;26320;159;92100;144;84410;78;25010;2;4020;2;4020;1;2010;0;3600000
14.06.2020 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;21210;100;60240;82;50450;36;11370;2;4010;2;4020;2;4020;0;3600000
