01.06.2020 00:00;Bel_T1;Vwz_T1;Bel_T2;Vwz_T2;Bel_V11;Vwz_V11;Bel_V111;Vwz_V111;Bel_V5;Vwz_V5;Bel_V51;Vwz_V51
07.03.2022 21:00;0;0;2;870;137;93860;123;106160;102;94150;108;88810
07.03.2022 22:00;0;0;0;0;140;112540;117;117970;57;66020;66;61872
07.03.2022 23:00;0;0;0;0;54;39350;42;39950;34;32350;34;30780
08.03.2022 00:00;0;0;0;0;19;10900;16;15630;19;17110;19;18600
08.03.2022 01:00;0;0;0;0;28;18310;20;19108;10;10500;10;10430
08.03.2022 02:00;0;0;0;0;2;1180;1;910;6;5960;6;5310
08.03.2022 03:00;0;0;0;0;11;5750;10;9510;4;3390;5;3730
08.03.2022 04:00;0;0;0;0;26;16430;25;23380;26;29810;27;23340
08.03.2022 05:00;0;0;0;0;95;60570;78;70200;151;219761;184;167261
08.03.2022 06:00;5;3920;5;2400;234;406925;208;499589;421;744251;498;637131
08.03.2022 07:00;97;145398;29;20182;452;548341;478;690851;578;1858532;755;1648619
08.03.2022 08:00;34;34110;18;24200;454;556228;443;631312;466;1553799;591;1440582
08.03.2022 09:00;8;16950;7;18800;393;399430;359;427720;401;807057;467;723481
08.03.2022 10:00;8;6460;13;11370;371;397826;349;435209;303;654850;338;676451
08.03.2022 11:00;10;9720;13;8468;355;400119;358;579640;295;710479;328;725838
08.03.2022 12:00;13;13700;51;41049;374;414462;342;1088902;332;1025317;407;967198
08.03.2022 13:00;16;16440;57;48221;445;562677;445;740985;294;762033;366;765784
08.03.2022 14:00;29;20080;56;39517;507;682529;507;874687;330;918077;296;1338452
08.03.2022 15:00;37;31325;48;103328;644;922060;646;1006794;342;1272745;419;1379284
08.03.2022 16:00;52;37996;35;28086;712;893284;741;1157302;349;1352254;502;1171535
08.03.2022 17:00;21;16750;37;24019;244;2506179;242;2628755;404;1180882;488;1095035
08.03.2022 18:00;21;18589;21;17638;559;623490;529;751247;357;843003;408;944925
08.03.2022 19:00;7;4590;12;7600;388;293370;330;319223;237;319795;264;340462
08.03.2022 20:00;3;1790;2;980;237;178430;204;200980;157;155770;166;174270
08.03.2022 21:00;3;2050;4;2050;170;135910;156;166750;135;116337;141;191550
08.03.2022 22:00;0;0;2;970;140;100420;114;115830;88;92125;93;86610
08.03.2022 23:00;0;0;0;0;81;53266;60;56930;38;41630;40;37720
09.03.2022 00:00;0;0;0;0;29;19490;25;22840;20;18890;20;18599
09.03.2022 01:00;0;0;0;0;11;7506;9;8436;5;4520;6;5740
09.03.2022 02:00;0;0;0;0;8;4750;6;4890;12;11472;10;9090
09.03.2022 03:00;0;0;0;0;11;5800;9;8780;7;6380;7;5680
09.03.2022 04:00;0;0;0;0;20;11920;20;18040;27;24677;26;23120
09.03.2022 05:00;0;0;0;0;95;63090;80;73445;148;190827;168;152347
09.03.2022 06:00;2;1280;6;3340;230;431306;219;472076;423;692638;479;632094
09.03.2022 07:00;83;102997;4;6990;445;613540;458;727310;569;1832886;741;1638102
09.03.2022 08:00;47;36280;16;11880;461;589603;476;685237;475;1485102;609;1434176
09.03.2022 09:00;4;3820;19;13630;357;453566;338;473970;354;965353;428;903795
09.03.2022 10:00;14;26080;7;6320;347;410945;339;513567;275;660802;322;670528
09.03.2022 11:00;10;7540;8;11520;268;1945179;306;622234;298;576219;307;514944
09.03.2022 12:00;18;15890;53;62726;386;1163256;423;762469;266;768917;305;759619
09.03.2022 13:00;16;13040;41;51702;464;513638;437;718932;299;903012;365;844963
09.03.2022 14:00;16;11977;58;61434;489;649275;598;1443931;303;917061;316;1155643
09.03.2022 15:00;27;17268;33;42279;636;853697;628;997326;290;1062036;416;1140467
09.03.2022 16:00;24;25380;34;52535;668;930137;701;1155732;391;914344;491;960069
09.03.2022 17:00;19;14600;46;59999;173;2779702;170;2810479;388;1267713;477;1203829
09.03.2022 18:00;10;8370;46;23826;528;551569;503;764639;356;702768;398;780909
09.03.2022 19:00;11;9270;6;3430;368;289152;326;338589;228;380767;261;436581
09.03.2022 20:00;1;390;1;550;230;170769;213;206658;153;135940;167;150660
09.03.2022 21:00;0;0;2;1130;186;131390;169;153210;146;125977;154;129980
09.03.2022 22:00;0;0;0;0;113;85060;101;94000;82;89610;87;81230
09.03.2022 23:00;0;0;0;0;70;49580;63;57160;39;39540;39;35720
10.03.2022 00:00;0;0;0;0;29;21820;29;24330;17;16050;18;16040
10.03.2022 01:00;0;0;0;0;16;10510;13;10718;7;6220;7;7580
10.03.2022 02:00;0;0;0;0;2;1300;2;1880;7;7010;7;7840
10.03.2022 03:00;0;0;0;0;9;4600;8;8260;10;8250;11;8520
10.03.2022 04:00;0;0;0;0;22;13150;19;15550;19;17931;18;15520
10.03.2022 05:00;0;0;0;0;71;47720;68;64310;138;182781;159;146440
10.03.2022 06:00;2;2090;1;460;217;402178;205;438340;445;613008;488;526617
10.03.2022 07:00;40;37649;9;7640;442;485718;449;575434;546;1588651;704;1402760
10.03.2022 08:00;99;103178;17;13940;426;605770;435;690466;399;1669513;555;1531086
10.03.2022 09:00;8;5890;7;5750;326;376833;321;376739;363;752217;428;683732
10.03.2022 10:00;8;7700;3;2370;320;358470;319;374814;297;548529;323;493110
10.03.2022 11:00;13;14770;11;8380;328;384600;323;445480;298;569180;325;575198
10.03.2022 12:00;15;13050;74;39667;432;544219;395;934051;287;869096;329;922581
10.03.2022 13:00;15;13460;59;74627;440;504664;455;687671;325;761429;364;807227
10.03.2022 14:00;25;21880;64;60150;557;717107;538;752925;295;839661;326;1061515
10.03.2022 15:00;10;8639;133;75018;660;908621;667;1045702;369;850902;440;1035967
10.03.2022 16:00;37;36700;36;29919;647;912418;668;1224488;331;1207727;455;1137897
10.03.2022 17:00;15;13100;56;50978;209;2702287;204;2744657;503;1336301;509;1126631
10.03.2022 18:00;16;13310;18;20640;501;566331;495;759147;398;873866;461;923756
10.03.2022 19:00;5;6760;15;11570;393;310099;340;347404;231;342609;267;419619
10.03.2022 20:00;1;940;1;850;208;154420;189;162220;155;148510;165;158529
10.03.2022 21:00;1;1010;1;950;185;140887;158;139587;115;132290;124;151290
10.03.2022 22:00;0;0;0;0;213;171790;178;166710;89;105552;96;95720
10.03.2022 23:00;0;0;0;0;91;63719;77;71139;56;59792;61;51304
11.03.2022 00:00;0;0;0;0;26;15580;22;19380;23;25250;23;21530
11.03.2022 01:00;0;0;0;0;9;6210;8;7210;8;6870;9;8750
11.03.2022 02:00;0;0;0;0;6;4520;6;4880;6;5500;7;6270
11.03.2022 03:00;0;0;0;0;9;5510;7;6390;12;10240;12;9830
11.03.2022 04:00;0;0;0;0;23;16610;19;20110;15;14330;15;13170
11.03.2022 05:00;0;0;0;0;98;67700;78;67830;126;152887;141;129337
11.03.2022 06:00;4;2970;0;0;207;396614;189;446827;360;482880;397;417046
11.03.2022 07:00;93;69163;9;6630;417;474408;422;517378;442;1670588;590;1575336
11.03.2022 08:00;49;46806;27;21389;387;493785;368;651068;360;1294684;463;1254533
11.03.2022 09:00;6;4400;7;5820;394;370400;356;404788;361;756656;404;688568
11.03.2022 10:00;14;11370;19;13347;303;328330;297;413862;317;684480;364;707767
11.03.2022 11:00;7;5990;20;20660;394;385852;380;531526;295;657206;325;593280
11.03.2022 12:00;19;21490;61;48469;522;621850;525;890487;300;1033896;366;1093335
11.03.2022 13:00;15;11910;66;72583;570;703590;578;929596;304;1012821;374;1017289
11.03.2022 14:00;26;27490;64;62418;566;736078;578;937931;350;945199;399;1237003
11.03.2022 15:00;37;42430;75;44306;586;808077;597;955689;375;1054844;438;1381487
11.03.2022 16:00;38;34556;39;26179;578;821818;622;1051137;343;1808137;520;1684430
11.03.2022 17:00;38;35420;69;64760;342;1816780;360;1981578;442;1870728;585;1857164
11.03.2022 18:00;15;27230;12;7840;555;591031;534;709713;351;870542;433;881870
11.03.2022 19:00;7;5040;9;8170;341;272231;295;337638;263;402931;297;431300
11.03.2022 20:00;1;730;5;4640;356;272267;363;359678;202;295114;225;275226
11.03.2022 21:00;2;1360;2;1340;289;220930;279;273835;138;124787;148;138720
11.03.2022 22:00;1;360;0;0;227;171120;187;179420;106;130470;115;136364
11.03.2022 23:00;0;0;0;0;127;86650;99;88879;78;86057;84;75090
12.03.2022 00:00;0;0;0;0;82;61840;69;63146;37;43260;40;36830
12.03.2022 01:00;0;0;0;0;30;22670;26;24960;25;27250;27;26370
12.03.2022 02:00;0;0;0;0;42;29520;34;34830;22;23060;23;21600
12.03.2022 03:00;0;0;0;0;20;15630;20;21840;19;21420;19;18840
12.03.2022 04:00;0;0;0;0;30;20604;26;22100;15;15750;15;14720
12.03.2022 05:00;0;0;0;0;35;21020;26;23690;49;50800;48;44920
12.03.2022 06:00;0;0;0;0;64;321327;60;329487;78;86855;82;77890
12.03.2022 07:00;0;0;0;0;92;84630;95;95250;113;166438;118;137347
12.03.2022 08:00;1;470;1;42420;171;160420;172;168034;162;218045;170;170883
12.03.2022 09:00;11;8730;4;2500;326;301178;287;362134;255;510998;286;500158
12.03.2022 10:00;5;2630;10;6830;313;270980;311;368104;290;546428;319;509931
12.03.2022 11:00;13;11310;12;8100;355;403885;369;521300;299;625077;327;677996
12.03.2022 12:00;17;12370;13;11978;394;373456;398;460827;287;651623;316;732384
12.03.2022 13:00;16;11100;4;4620;417;468642;423;485729;318;651614;362;601818
12.03.2022 14:00;14;17050;7;5880;433;511720;452;655409;327;729701;363;717989
12.03.2022 15:00;19;31150;14;13870;395;469609;414;540849;311;617590;342;573017
12.03.2022 16:00;16;15450;17;11940;308;415340;335;535211;298;614890;329;733714
12.03.2022 17:00;16;13400;15;12680;358;413695;365;535429;385;931270;443;863505
12.03.2022 18:00;8;5580;10;6620;362;376608;338;418867;342;581204;383;562425
12.03.2022 19:00;5;3940;6;5170;290;233720;258;266500;226;292737;250;294467
12.03.2022 20:00;3;1930;0;0;208;158817;192;200061;161;160238;173;157220
12.03.2022 21:00;0;0;1;310;177;131457;161;148330;129;138600;145;151150
12.03.2022 22:00;0;0;0;0;175;142330;151;147560;103;108571;103;103087
12.03.2022 23:00;0;0;0;0;141;97110;113;105820;80;82370;86;80841
13.03.2022 00:00;0;0;0;0;97;65018;81;71660;57;65950;62;61050
13.03.2022 01:00;0;0;0;0;77;56140;67;60520;33;48410;35;51670
13.03.2022 02:00;0;0;0;0;32;23670;26;22610;17;16800;18;15700
13.03.2022 03:00;0;0;0;0;39;26410;28;25460;13;13040;12;11900
13.03.2022 04:00;0;0;0;0;30;19400;22;22020;10;11170;12;10700
13.03.2022 05:00;0;0;0;0;25;18110;22;17880;16;16350;20;15430
13.03.2022 06:00;0;0;0;0;29;289177;26;291247;22;24780;23;20890
13.03.2022 07:00;0;0;0;0;36;33900;37;36340;32;41500;32;31550
13.03.2022 08:00;1;580;2;2050;106;89980;98;98340;76;97359;77;89410
13.03.2022 09:00;4;3660;3;2180;209;174475;187;217140;158;229264;165;249433
13.03.2022 10:00;4;4330;4;2160;312;274282;319;345733;203;379788;226;339230
13.03.2022 11:00;4;3190;7;5800;301;305010;316;398169;269;477283;293;445900
13.03.2022 12:00;9;10240;14;15030;343;342990;360;425231;280;562549;315;628878
13.03.2022 13:00;9;7590;6;5370;401;418845;412;509429;287;588469;315;593696
13.03.2022 14:00;13;21520;24;30640;415;506355;412;612972;329;827523;381;788137
13.03.2022 15:00;31;34543;20;14550;341;421610;353;604880;305;682866;342;752533
13.03.2022 16:00;8;8400;23;20370;302;341389;322;407741;316;689591;355;701718
13.03.2022 17:00;21;23309;27;26409;225;1219754;239;1286164;365;972787;430;948808
13.03.2022 18:00;10;8060;9;5620;359;337070;328;423000;298;594818;338;556905
13.03.2022 19:00;7;4200;2;6770;268;213346;251;245794;196;227669;218;288130
13.03.2022 20:00;0;0;3;1680;194;138369;176;148769;153;148910;166;186398
13.03.2022 21:00;1;340;1;700;113;99140;104;111900;116;146909;130;141748
13.03.2022 22:00;0;0;0;0;96;73190;78;71220;49;54060;56;48279
13.03.2022 23:00;0;0;0;0;33;24250;33;31500;33;34650;36;30770
14.03.2022 00:00;0;0;0;0;18;11410;12;9250;13;11420;15;13930
14.03.2022 01:00;0;0;0;0;11;7080;10;9920;5;5680;5;5980
14.03.2022 02:00;0;0;0;0;3;1520;2;1730;5;4150;5;4460
14.03.2022 03:00;0;0;0;0;17;8700;13;11380;9;8820;9;7600
14.03.2022 04:00;0;0;0;0;31;41100;25;39738;21;55720;23;32040
14.03.2022 05:00;0;0;0;0;93;190150;81;155398;93;394557;148;253780
14.03.2022 06:00;3;1790;1;480;209;342119;225;348358;314;920262;474;588682
14.03.2022 07:00;46;66418;7;4560;400;472597;416;642559;567;1793220;737;1468668
14.03.2022 08:00;31;32640;13;9840;403;500938;431;759445;456;1656333;604;1519248
14.03.2022 09:00;12;9280;28;22640;316;402272;323;445779;337;884702;386;905820
14.03.2022 10:00;11;11080;6;4000;304;351558;314;404314;302;697230;357;654280
14.03.2022 11:00;10;6930;20;26980;311;349200;311;499195;283;634531;326;611200
14.03.2022 12:00;9;7180;68;56116;398;430610;389;576206;237;690795;286;766430
14.03.2022 13:00;10;10710;52;50520;454;580385;425;810950;300;820858;349;829815
14.03.2022 14:00;25;20650;67;50996;443;573681;473;754075;295;891534;362;973770
14.03.2022 15:00;21;22809;60;58348;605;843768;592;967351;303;1034641;397;1049048
14.03.2022 16:00;28;27000;58;58018;448;1612626;625;1123934;349;1159033;454;1211199
14.03.2022 17:00;22;17160;36;43430;318;1943401;317;2009261;370;904903;426;913225
14.03.2022 18:00;17;13740;20;13080;450;595372;442;677936;297;569987;334;649819
14.03.2022 19:00;7;6720;4;2840;352;261432;306;266580;218;349686;246;373378
14.03.2022 20:00;5;8430;2;2240;174;137680;165;144337;131;187990;143;185520
14.03.2022 21:00;0;0;3;2080;140;95394;124;127330;87;73405;90;73540
14.03.2022 22:00;1;970;2;1160;134;92730;113;108497;61;85670;63;82910
14.03.2022 23:00;0;0;0;0;65;43960;54;46120;37;43830;39;36190
15.03.2022 00:00;0;0;0;0;15;11660;15;12700;9;7530;11;8860
15.03.2022 01:00;0;0;0;0;9;7210;7;6140;8;8320;8;8350
15.03.2022 02:00;0;0;0;0;14;8520;14;10560;8;7050;7;6810
15.03.2022 03:00;0;0;0;0;7;3380;6;5480;6;6290;6;5700
15.03.2022 04:00;0;0;0;0;28;15190;23;23830;25;23820;27;25143
15.03.2022 05:00;0;0;4;3510;80;51200;64;56770;155;202830;176;157730
15.03.2022 06:00;2;2500;1;560;197;394331;193;424381;450;526936;485;447504
15.03.2022 07:00;43;40215;6;39990;423;427563;429;593896;550;1656102;692;1501150
15.03.2022 08:00;61;60886;13;11100;449;490040;433;676733;457;1423961;586;1403879
15.03.2022 09:00;13;8769;8;8980;339;321780;324;426958;368;794883;435;688112
15.03.2022 10:00;12;13540;9;9490;359;410269;346;522512;263;583077;310;586033
15.03.2022 11:00;13;9400;12;7449;352;428070;351;566967;322;812794;360;839676
15.03.2022 12:00;10;6780;63;67656;387;458390;379;559157;306;755258;352;829816
15.03.2022 13:00;8;5950;42;65456;458;695947;443;898880;313;866625;386;784963
15.03.2022 14:00;11;12370;20;47399;520;709944;494;714797;239;895734;328;732799
15.03.2022 15:00;16;7678;22;14550;704;914320;604;890919;240;1119108;372;933875
15.03.2022 16:00;17;10380;26;39688;726;1030444;685;1066877;314;1202189;439;950097
15.03.2022 17:00;17;15740;18;12019;575;1086533;635;1003253;280;1293360;421;985192
15.03.2022 18:00;11;9270;9;5770;490;818607;519;814448;236;798454;367;567504
15.03.2022 19:00;9;6250;3;2190;336;341769;322;324360;171;430493;233;313649
15.03.2022 20:00;0;0;6;4040;182;156790;174;165600;128;211979;155;189568
15.03.2022 21:00;2;980;0;0;184;142100;168;148050;107;183260;129;116780
15.03.2022 22:00;0;0;0;0;132;103170;120;114840;68;115760;79;70374
15.03.2022 23:00;0;0;0;0;71;51170;68;64340;33;56590;35;31460
16.03.2022 00:00;0;0;0;0;25;16910;19;17180;9;23680;13;10930
16.03.2022 01:00;3;2980;0;0;6;4520;5;5250;8;11440;7;7690
16.03.2022 02:00;0;0;0;0;14;8020;11;9460;5;5790;5;4540
16.03.2022 03:00;0;0;0;0;9;7800;9;8716;7;7020;6;5150
16.03.2022 04:00;0;0;0;0;29;16370;23;23679;24;36468;27;22410
16.03.2022 05:00;0;0;0;0;74;43380;67;55520;109;215078;154;138349
16.03.2022 06:00;3;4200;3;1600;235;168020;221;242784;397;666826;464;548690
16.03.2022 07:00;66;71719;12;12390;476;536105;465;670164;547;1877310;731;1626238
16.03.2022 08:00;104;71070;17;19720;381;510520;412;604532;407;1633014;555;1560593
16.03.2022 09:00;16;16550;12;11540;322;361601;309;473741;347;971993;417;921173
16.03.2022 10:00;4;3890;16;11860;326;342153;316;387920;310;662484;343;602689
16.03.2022 11:00;12;10299;7;6260;331;339861;337;386398;288;602119;327;574642
16.03.2022 12:00;31;23975;89;96809;438;493027;428;591228;286;803867;331;905282
16.03.2022 13:00;10;10890;41;46820;437;484564;446;616419;289;645797;333;721948
16.03.2022 14:00;18;13690;24;19610;511;611078;504;810190;290;750248;329;765226
16.03.2022 15:00;18;16378;24;20029;647;658631;615;944987;333;930591;400;901413
16.03.2022 16:00;23;20630;39;113360;716;739153;673;1020655;369;1165572;446;1207317
16.03.2022 17:00;15;12370;31;35750;606;744876;624;1012090;354;1165097;435;1247645
16.03.2022 18:00;13;10440;21;18040;516;428990;452;562209;327;699703;379;820040
16.03.2022 19:00;6;4880;8;5320;347;263710;327;286811;255;303440;268;368368
16.03.2022 20:00;5;4530;4;2370;222;166600;202;226027;142;179360;160;218130
16.03.2022 21:00;2;890;3;1790;163;121140;151;127380;113;120520;118;113970
16.03.2022 22:00;0;0;1;570;129;102424;113;104130;73;84196;79;79150
16.03.2022 23:00;0;0;0;0;77;50339;61;52890;40;41600;42;35536
17.03.2022 00:00;0;0;0;0;35;24200;26;25720;19;17419;21;18890
17.03.2022 01:00;0;0;0;0;12;9735;10;9120;13;12390;12;14040
17.03.2022 02:00;0;0;0;0;12;9610;11;10530;1;1530;1;1610
17.03.2022 03:00;0;0;0;0;2;1380;4;4250;12;12160;12;11320
17.03.2022 04:00;0;0;0;0;25;14610;23;20530;23;22210;24;19490
17.03.2022 05:00;0;0;0;0;78;54870;71;59450;136;174690;156;142420
17.03.2022 06:00;0;0;1;410;224;266430;217;313490;420;524493;461;454280
17.03.2022 07:00;46;33550;32;19422;461;500752;432;564268;539;1478901;678;1352164
17.03.2022 08:00;81;55570;31;58879;447;461539;447;550913;443;1517934;583;1453584
17.03.2022 09:00;11;9040;8;7520;359;341317;355;426939;380;843799;440;784814
17.03.2022 10:00;5;3800;8;5850;337;294170;324;359918;288;567718;327;550724
17.03.2022 11:00;6;4270;9;24470;369;341402;360;462050;332;577498;365;548878
17.03.2022 12:00;17;11900;76;66582;448;483739;425;666943;265;784746;313;857433
17.03.2022 13:00;13;8060;34;29320;456;510603;454;633419;294;836217;351;831059
17.03.2022 14:00;19;15730;33;29810;476;537510;466;805376;290;834112;341;901824
17.03.2022 15:00;26;33290;46;31450;644;789343;625;1023067;333;1092158;415;1056798
17.03.2022 16:00;12;9140;32;24801;670;796108;658;908197;354;1094122;445;1101969
17.03.2022 17:00;16;12750;26;27770;641;620639;608;898721;371;903243;427;955492
17.03.2022 18:00;16;15730;16;22860;528;386785;475;557053;341;589060;381;626934
17.03.2022 19:00;4;3620;10;7770;327;246950;294;305477;215;237358;239;325998
17.03.2022 20:00;7;4660;1;390;220;162575;197;168550;127;139510;129;163210
17.03.2022 21:00;0;0;2;1050;172;119870;148;126599;110;109480;119;111460
17.03.2022 22:00;3;1730;0;0;149;117660;121;118130;72;74280;75;95940
17.03.2022 23:00;1;550;0;0;72;48690;59;54357;44;41410;46;39370
18.03.2022 00:00;0;0;0;0;38;23610;32;28050;20;23410;21;20060
18.03.2022 01:00;0;0;0;0;14;8630;13;12570;13;15210;13;14310
18.03.2022 02:00;0;0;0;0;7;5560;10;7380;5;4050;4;4860
18.03.2022 03:00;0;0;0;0;8;4330;6;6070;7;6170;7;6220
18.03.2022 04:00;0;0;0;0;24;14100;24;20840;22;20650;23;19450
18.03.2022 05:00;0;0;0;0;82;50454;67;57680;133;161522;147;128130
18.03.2022 06:00;6;6270;2;880;201;328758;199;397640;355;525353;396;466478
18.03.2022 07:00;60;48312;38;43230;383;435760;384;549490;483;1334410;614;1266886
18.03.2022 08:00;38;67949;16;13700;360;347863;350;487628;349;1108021;442;1140053
18.03.2022 09:00;11;13620;9;5490;340;322779;314;400602;353;682539;402;700573
18.03.2022 10:00;4;2290;8;7048;331;297185;328;385891;306;628071;352;561828
18.03.2022 11:00;10;7030;15;14000;352;369457;369;449590;261;610010;311;597259
18.03.2022 12:00;25;16800;55;59770;514;561408;511;829905;266;898917;338;946095
18.03.2022 13:00;21;14780;81;133787;557;658736;560;889382;318;983427;401;990339
18.03.2022 14:00;18;23320;46;53790;542;666390;545;789133;353;991600;391;1392402
18.03.2022 15:00;39;33609;59;46129;618;866869;609;990289;331;960419;383;1274155
18.03.2022 16:00;20;25574;30;36080;475;703090;499;905476;373;919980;452;971640
18.03.2022 17:00;20;16279;44;62128;277;1835276;271;1967281;363;1002570;423;909601
18.03.2022 18:00;13;13087;19;11540;317;1391835;321;1429039;361;889763;412;913312
18.03.2022 19:00;4;2830;9;6510;390;288225;334;297280;273;328224;292;361860
18.03.2022 20:00;4;3550;7;4100;224;169628;206;204420;176;186490;180;245420
18.03.2022 21:00;1;1050;1;500;147;96788;134;109700;127;122010;136;121320
18.03.2022 22:00;0;0;0;0;221;158450;174;164860;102;109616;109;102440
18.03.2022 23:00;0;0;0;0;171;122739;133;124047;82;90521;87;82684
19.03.2022 00:00;0;0;0;0;92;67866;73;68170;48;49530;46;43437
19.03.2022 01:00;0;0;0;0;65;41740;50;42560;28;28750;27;27270
19.03.2022 02:00;0;0;0;0;36;21590;30;39190;13;17270;15;13850
19.03.2022 03:00;0;0;0;0;20;12880;15;13340;19;18850;19;18320
19.03.2022 04:00;0;0;0;0;22;14590;20;15810;14;14380;15;12771
19.03.2022 05:00;0;0;0;0;40;24120;38;34060;38;44000;45;39290
19.03.2022 06:00;0;0;0;0;55;324778;51;333128;68;82890;68;68850
19.03.2022 07:00;1;570;1;820;78;73997;80;80020;110;155210;117;126700
19.03.2022 08:00;2;1870;3;1590;198;180936;184;184175;163;231410;176;219338
19.03.2022 09:00;15;10570;5;9680;303;305745;282;346400;260;573092;287;582475
19.03.2022 10:00;13;13090;17;12666;334;351870;347;429517;299;669616;333;649418
19.03.2022 11:00;13;12750;10;10520;334;362930;336;454722;288;685077;326;672390
19.03.2022 12:00;13;9810;18;14020;406;424196;404;805086;292;812897;413;988079
19.03.2022 13:00;11;7950;7;7900;420;515619;425;612391;342;576150;381;614630
19.03.2022 14:00;25;23780;19;10449;425;486568;431;562736;366;849625;301;1693081
19.03.2022 15:00;15;19280;18;36740;381;497291;416;599216;313;850570;356;870637
19.03.2022 16:00;10;8780;12;9190;334;431370;341;652079;380;805567;360;678941
19.03.2022 17:00;16;16820;40;33077;352;422286;365;509770;344;914926;389;897503
19.03.2022 18:00;4;2970;9;17170;328;341947;326;365970;312;559990;331;568649
19.03.2022 19:00;6;11180;11;13279;312;248738;265;242453;251;314157;263;321957
19.03.2022 20:00;8;7300;4;1950;255;190079;233;255719;163;209307;178;207324
19.03.2022 21:00;0;0;1;900;157;113480;136;137461;122;104210;126;110510
19.03.2022 22:00;1;890;1;550;197;136690;146;142900;103;117860;113;103319
19.03.2022 23:00;0;0;0;0;165;110986;128;113871;67;186246;71;72900
20.03.2022 00:00;0;0;0;0;91;61800;76;68220;53;55300;52;50198
20.03.2022 01:00;0;0;0;0;64;43810;46;40810;36;38490;42;35720
20.03.2022 02:00;0;0;0;0;43;34210;37;35430;28;28420;28;25960
20.03.2022 03:00;0;0;0;0;27;18328;23;22380;22;20060;22;20520
20.03.2022 04:00;0;0;0;0;29;17740;23;19670;9;9660;9;9080
20.03.2022 05:00;0;0;0;0;24;13260;21;25120;12;13190;15;14460
20.03.2022 06:00;0;0;0;0;28;246377;29;252667;32;32020;35;31580
20.03.2022 07:00;0;0;0;0;30;24900;28;27777;27;31270;30;29390
20.03.2022 08:00;1;1000;0;0;74;62920;77;96610;68;89010;74;71530
20.03.2022 09:00;0;0;2;1740;206;140860;185;176170;164;235800;179;195110
20.03.2022 10:00;3;2720;1;760;251;203908;241;235350;178;221789;185;209906
20.03.2022 11:00;3;1980;9;7970;355;300730;353;381316;235;394880;261;442724
20.03.2022 12:00;5;3780;10;7700;313;295220;315;361499;255;459292;284;444753
20.03.2022 13:00;13;10010;24;27131;377;419625;380;559400;305;544651;328;585864
20.03.2022 14:00;13;9900;14;9410;356;429040;377;455240;317;597976;354;623050
20.03.2022 15:00;14;12530;21;16530;311;404887;332;483207;276;489321;311;595732
20.03.2022 16:00;21;25089;18;13190;304;368930;328;459772;311;617886;338;689415
20.03.2022 17:00;18;30500;21;15010;320;409661;337;541252;368;950815;429;869707
20.03.2022 18:00;5;2740;8;7460;347;384652;336;474441;308;666470;348;615715
20.03.2022 19:00;7;7190;5;4370;293;215039;259;221700;207;237593;224;318417
20.03.2022 20:00;4;2740;4;2440;213;153285;198;192677;162;178026;178;190280
20.03.2022 21:00;0;0;0;0;156;110670;143;122240;120;107338;129;107759
20.03.2022 22:00;0;0;1;980;93;69940;79;76571;61;59220;60;57270
20.03.2022 23:00;0;0;1;440;37;25120;28;25070;31;31360;33;29540
21.03.2022 00:00;0;0;0;0;20;14799;16;15510;15;17650;16;16630
21.03.2022 01:00;0;0;0;0;9;5490;8;6470;11;15505;13;12510
21.03.2022 02:00;0;0;0;0;4;3590;4;3260;4;4260;4;3780
21.03.2022 03:00;0;0;0;0;15;8230;12;12640;14;15910;14;12770
21.03.2022 04:00;0;0;0;0;17;10100;17;14830;23;23860;25;22171
21.03.2022 05:00;0;0;0;0;92;56408;78;68328;145;183290;166;147080
21.03.2022 06:00;4;4720;2;12130;240;447296;230;548688;397;692386;454;574933
21.03.2022 07:00;68;66126;12;15360;471;469789;448;600691;513;1680622;684;1574036
21.03.2022 08:00;57;58611;16;13000;488;500125;435;578345;395;1511384;536;1381254
21.03.2022 09:00;7;8730;19;19039;329;297569;322;393509;366;621628;390;557523
21.03.2022 10:00;8;7357;6;3500;308;310047;335;392157;299;528127;318;474190
21.03.2022 11:00;7;7730;7;5720;292;374768;305;510731;325;625728;331;568498
21.03.2022 12:00;21;18190;54;55287;394;492926;399;662326;269;734789;323;839195
21.03.2022 13:00;13;13960;67;43104;442;508624;455;650813;293;814735;342;908967
21.03.2022 14:00;9;6060;67;49368;562;627133;546;838054;268;613825;306;694368
21.03.2022 15:00;18;16717;52;72839;536;696302;557;869277;337;779965;394;1007199
21.03.2022 16:00;34;45035;105;66209;665;840448;675;1052447;349;988088;413;1042665
21.03.2022 17:00;21;28440;31;25820;591;724020;595;932922;375;1223624;470;1288653
21.03.2022 18:00;10;10200;14;23169;421;491367;416;600954;328;642474;368;650614
21.03.2022 19:00;6;4940;6;4870;331;285600;295;298220;229;284836;244;343096
21.03.2022 20:00;5;6370;2;1300;211;152180;191;156600;131;112120;136;112307
21.03.2022 21:00;1;450;0;0;158;109600;143;120989;89;93470;92;90965
21.03.2022 22:00;0;0;0;0;142;101340;115;106470;54;54490;58;54380
21.03.2022 23:00;0;0;0;0;67;43519;51;46150;36;36600;39;35060
22.03.2022 00:00;0;0;0;0;16;11010;12;11360;14;13820;14;13640
22.03.2022 01:00;0;0;0;0;10;6200;8;7040;3;2590;3;2789
22.03.2022 02:00;0;0;0;0;5;2760;8;6940;10;9670;11;11100
