01.06.2020 00:00;Bel_T10_b;Vwz_T10_b;Bel_T10_s;Vwz_T10_s;Bel_T13_b;Vwz_T13_b;Bel_T13_s;Vwz_T13_s;Bel_T1_b;Vwz_T1_b;Bel_T1_s;Vwz_T1_s;Bel_T3_b;Vwz_T3_b;Bel_T3_s;Vwz_T3_s;Bel_T4_b;Vwz_T4_b;Bel_T4_s;Vwz_T4_s;Bel_T5_b;Vwz_T5_b;Bel_T5_s;Vwz_T5_s;Bel_T8_b;Vwz_T8_b;Bel_T8_s;Vwz_T8_s;Bel_T9_b;Vwz_T9_b;Bel_T9_s;Vwz_T9_s;Bel_VD11;Vwz_VD11;Bel_VD12;Vwz_VD12;Bel_VD13;Vwz_VD13;Bel_VK_iO;Vwz_VK_iO
02.09.2020 00:00;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;2;1200;2;1200;0;0;0;0;1;600;1;600;0;0;3;1800;57;58800;36;24600;3;600;0;3600000
02.09.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;1;600;29;29400;29;2400;2;600;0;3600000
02.09.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;1;600;29;25200;18;21000;0;0;0;3600000
02.09.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;3000;20;2400;0;0;0;3600000
02.09.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1800;0;0;0;0;0;0;61;82200;34;28200;4;600;0;3600000
02.09.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;2;1800;1;600;0;0;0;0;1;600;1;600;1;600;3;1800;228;139200;207;94200;4;600;0;3600000
02.09.2020 06:00;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;3;1800;4;3000;7;4800;8;4800;0;0;0;0;2;1200;4;2400;529;1059000;497;726600;37;73200;0;3600000
02.09.2020 07:00;0;0;0;0;0;0;0;0;1;3000;5;4200;2;1800;2;1200;5;7800;7;4800;6;3600;24;18600;1;600;10;6000;13;12000;19;12600;719;1645800;764;1452000;96;172200;0;3600000
02.09.2020 08:00;0;0;0;0;0;0;0;0;1;2400;5;3600;3;3000;4;2400;7;5400;10;6000;7;6000;14;9000;6;4200;13;7800;7;6600;18;12000;696;1734600;712;1597200;126;266400;0;3600000
02.09.2020 09:00;0;0;0;0;0;0;0;0;0;0;5;3600;2;2400;3;1800;14;21600;18;12600;11;7200;14;8400;8;7200;24;18000;13;15000;21;16200;556;1523400;584;1197000;110;195600;0;3600000
02.09.2020 10:00;0;0;0;0;0;0;0;0;8;23400;11;7800;1;600;3;1800;14;9600;28;18000;12;12000;19;13200;11;8400;17;10800;15;14400;25;21600;530;1298400;574;1048800;133;196800;0;3600000
02.09.2020 11:00;0;0;1;600;0;0;0;0;6;18000;12;9000;1;600;2;1200;13;13200;22;14400;7;4200;20;13200;13;12000;17;12600;20;27000;20;13800;555;1361400;558;1127400;140;310200;0;3600000
02.09.2020 12:00;0;0;0;0;0;0;0;0;4;12000;14;9600;4;3000;3;1800;21;21600;22;14400;9;7200;22;15600;9;6600;14;8400;18;12600;29;18600;538;1193400;595;1242000;139;349800;0;3600000
02.09.2020 13:00;0;0;0;0;0;0;0;0;5;14400;8;4800;3;1800;6;4800;14;9600;25;16200;14;10800;19;12000;13;9600;27;22200;18;16800;29;19800;561;1418400;615;1318200;128;193200;0;3596400
02.09.2020 14:00;0;0;0;0;0;0;1;600;3;9000;7;4800;2;1800;5;3000;14;10200;26;19800;13;9600;24;16200;18;15000;18;13200;19;17400;28;19800;555;1426200;587;1092000;132;227400;0;3600000
02.09.2020 15:00;0;0;0;0;0;0;0;0;5;15000;16;11400;1;600;4;3000;23;18600;29;19200;21;21000;33;24000;13;10200;21;13800;20;19800;26;16800;586;1414800;595;1194000;142;335400;0;3600000
02.09.2020 16:00;0;0;0;0;0;0;0;0;6;18000;6;3600;5;6000;3;1800;15;10800;21;14400;11;7200;24;16800;22;20400;23;15000;25;25200;27;19800;576;1377000;647;1178400;105;204600;0;3600000
02.09.2020 17:00;0;0;0;0;0;0;0;0;3;8400;8;4800;3;4200;5;3000;25;22200;33;24000;19;20400;25;19200;17;19800;29;20400;42;49800;35;27000;583;1345800;606;1272000;147;297600;0;3600000
02.09.2020 18:00;0;0;0;0;0;0;0;0;3;9000;9;5400;1;600;4;2400;29;25200;22;14400;13;10200;30;21600;20;17400;18;11400;13;10200;22;14400;512;1060200;565;1032600;117;334200;0;3600000
02.09.2020 19:00;0;0;0;0;0;0;0;0;3;9000;7;4200;0;0;2;1200;18;16200;15;9600;9;6000;19;12000;9;10200;17;10200;18;16800;25;17400;405;703200;444;729000;79;163200;0;3600000
02.09.2020 20:00;0;0;0;0;0;0;0;0;2;6000;3;1800;0;0;0;0;17;13800;16;11400;14;16200;14;9600;12;16800;20;12600;19;22800;19;15000;348;882000;351;700200;60;162600;0;3600000
02.09.2020 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1800;5;4800;10;7200;19;27600;15;9600;6;4200;18;13200;17;15000;18;12000;279;556200;282;436800;40;96600;0;3600000
02.09.2020 22:00;0;0;0;0;0;0;0;0;0;0;3;1800;1;600;1;600;3;2400;5;3000;6;4800;12;8400;2;1200;6;4800;9;9000;15;9000;199;139800;187;132000;18;4200;0;3600000
02.09.2020 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1800;4;3000;3;1800;3;1800;1;600;1;600;2;1200;5;3000;90;47400;106;43200;12;2400;0;3600000
03.09.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1200;4;2400;1;600;1;600;2;1200;2;1200;2;2400;2;1200;74;88800;53;38400;7;1200;0;3600000
03.09.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4800;3;1800;39;6600;27;2400;1;0;0;3600000
03.09.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1200;1;600;33;28800;17;2400;0;0;0;3600000
03.09.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1800;0;0;0;0;30;25200;23;3000;1;0;0;3600000
03.09.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2400;1;600;1;600;0;0;0;0;2;1800;1;600;36;23400;42;7800;1;0;0;3600000
03.09.2020 05:00;0;0;0;0;0;0;0;0;0;0;3;2400;0;0;1;1800;3;4800;4;3000;0;0;0;0;0;0;0;0;0;0;1;600;239;170400;202;145800;6;600;0;3600000
03.09.2020 06:00;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;3;3000;2;1200;2;1200;4;2400;1;600;3;1800;2;1200;6;3600;531;1069200;509;668400;26;25200;0;3600000
03.09.2020 07:00;0;0;0;0;0;0;0;0;1;3000;8;6600;2;1200;2;1200;5;3000;9;5400;11;11400;15;10200;2;1200;11;7200;5;3000;15;9000;709;1569600;763;1423800;111;214800;0;3600000
03.09.2020 08:00;0;0;0;0;0;0;0;0;2;6000;4;3000;1;600;6;3600;3;4800;10;6000;9;7200;16;9600;8;4800;19;12000;3;3000;18;12000;712;1676400;708;1587600;134;453600;0;3600000
03.09.2020 09:00;0;0;0;0;0;0;0;0;1;3000;4;3000;1;600;4;2400;7;7200;12;8400;6;4200;19;12000;8;5400;15;10800;11;9000;31;22800;562;1386000;629;1437000;105;172800;0;3600000
03.09.2020 10:00;0;0;0;0;0;0;0;0;3;9000;8;6000;3;2400;6;4200;8;9600;18;13200;9;5400;15;9000;11;8400;22;16200;10;7800;21;13800;557;1512600;570;1126200;120;178200;0;3600000
03.09.2020 11:00;0;0;0;0;0;0;0;0;5;15000;15;12600;1;600;1;600;18;22200;26;16200;6;4200;25;16800;19;18000;26;18600;14;10800;21;14400;552;1475400;585;1146600;127;193200;0;3600000
03.09.2020 12:00;0;0;0;0;0;0;0;0;4;12000;11;7200;2;1200;1;600;13;7800;25;16800;5;3000;20;12000;11;7800;27;19200;16;13200;17;11400;548;1344600;595;1121400;107;293400;0;3600000
03.09.2020 13:00;0;0;0;0;0;0;0;0;3;9000;6;3600;3;3600;4;2400;13;12600;24;15600;14;13200;21;14400;11;9600;25;21000;15;12000;26;15600;545;1272000;621;1113000;117;186600;0;3600000
03.09.2020 14:00;0;0;0;0;0;0;0;0;3;9000;7;5400;3;1800;5;3600;21;37200;18;12000;12;7800;18;12000;11;9600;22;15000;9;7800;25;17400;560;1371600;634;1216800;130;261000;0;3600000
03.09.2020 15:00;0;0;0;0;0;0;0;0;6;18000;11;7800;1;600;5;3600;20;22200;25;16800;14;9600;24;16800;30;41400;31;24600;33;31200;33;23400;631;1884000;690;1758600;140;324600;0;3600000
03.09.2020 16:00;0;0;0;0;0;0;0;0;4;12000;8;6000;3;4200;2;1200;26;22200;30;22200;24;35400;24;18000;16;11400;21;14400;21;18600;19;13200;612;1521600;667;1387200;135;404400;0;3600000
03.09.2020 17:00;0;0;0;0;0;0;0;0;2;6000;7;4800;3;1800;1;600;15;13800;32;22200;15;13800;25;17400;11;8400;18;12000;13;12000;25;16800;565;1387800;644;1241400;118;381000;0;3600000
03.09.2020 18:00;0;0;0;0;0;0;0;0;4;12000;7;4200;3;1800;3;1800;17;13800;21;13200;9;6000;15;9000;17;19200;19;13800;19;21600;25;18600;505;1104600;526;1012200;104;254400;0;3595200
03.09.2020 19:00;0;0;0;0;0;0;0;0;2;6000;6;4200;0;0;4;3600;17;15000;19;11400;10;11400;13;7200;18;15600;12;7200;18;15000;28;21000;386;925200;392;789000;88;238200;0;3600000
03.09.2020 20:00;0;0;0;0;0;0;0;0;0;0;2;1800;0;0;3;2400;15;17400;15;9600;7;6000;12;7200;6;5400;12;8400;23;23400;24;15600;308;748800;365;642000;67;230400;0;3600000
03.09.2020 21:00;0;0;0;0;0;0;0;0;1;3000;1;600;0;0;1;600;4;3600;9;7800;7;6000;6;3600;5;6600;12;7800;7;5400;19;13800;225;459600;224;332400;30;39600;0;3600000
03.09.2020 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3000;3;1800;2;1200;3;1800;3;2400;2;1200;13;18600;11;7200;193;157800;191;165600;18;13800;0;3600000
03.09.2020 23:00;0;0;0;0;0;0;0;0;1;3000;4;3600;2;1800;0;0;2;1200;5;3600;2;1800;4;2400;4;4800;5;4200;4;2400;8;4800;117;157800;105;61800;12;1200;0;3600000
04.09.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;1;600;1;600;2;1800;0;0;0;0;2;1200;3;1800;81;62400;49;10800;1;0;0;3600000
04.09.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;1;600;0;0;0;0;0;0;0;0;1;600;1;600;36;5400;30;2400;3;600;0;3600000
04.09.2020 02:00;0;0;0;0;0;0;0;0;1;3000;1;600;0;0;0;0;2;1200;1;600;0;0;0;0;0;0;0;0;1;600;0;0;27;26400;26;2400;0;0;0;3600000
04.09.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;1800;17;1200;1;0;0;3600000
04.09.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;1;600;1;600;0;0;0;0;0;0;0;0;56;28200;30;5400;2;0;0;3600000
04.09.2020 05:00;0;0;0;0;0;0;0;0;0;0;1;600;0;0;1;600;1;600;3;3000;0;0;0;0;1;600;1;600;0;0;0;0;232;203400;195;80400;7;600;0;3600000
04.09.2020 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;2;1200;8;4800;2;1200;2;1200;1;600;7;4200;459;841800;445;502800;35;68400;0;3600000
04.09.2020 07:00;0;0;0;0;0;0;0;0;2;6000;9;7200;2;1200;1;600;3;1800;8;5400;9;5400;16;10200;6;4200;17;10800;8;7200;15;9000;678;1566600;680;1277400;76;265800;0;3600000
04.09.2020 08:00;0;0;0;0;0;0;0;0;1;3000;5;4200;3;1800;5;3000;6;4800;10;6000;9;7800;21;13800;5;5400;13;8400;7;6600;18;12000;604;1575000;685;1298400;93;153000;0;3600000
04.09.2020 09:00;0;0;0;0;0;0;0;0;2;6000;4;3000;2;1200;3;1800;14;12600;17;10800;11;7800;18;12600;9;7800;13;8400;11;6600;15;10800;556;1251600;603;1022400;83;231000;0;3600000
04.09.2020 10:00;0;0;0;0;0;0;0;0;0;0;7;4800;0;0;2;1200;18;16200;20;18600;14;13200;23;14400;12;12600;16;10200;12;11400;22;24600;545;1427400;585;1163400;128;245400;0;3600000
04.09.2020 11:00;0;0;0;0;0;0;0;0;4;12000;10;7200;0;0;3;1800;25;48600;26;18600;10;9000;13;9600;13;9000;12;7800;20;26400;21;13800;600;1593600;618;1608000;158;454200;0;3600000
04.09.2020 12:00;0;0;0;0;0;0;0;0;6;18000;15;9600;3;1800;2;2400;13;8400;22;15600;10;8400;19;13200;9;9600;15;9000;12;10200;25;16200;599;1698600;635;1555200;140;372000;0;3600000
04.09.2020 13:00;0;0;0;0;0;0;0;0;2;6000;8;5400;1;600;6;5400;16;16800;18;11400;9;7200;16;10200;11;9000;32;26400;16;9600;23;13800;637;1443600;646;1303800;143;312000;0;3600000
04.09.2020 14:00;0;0;0;0;0;0;0;0;1;2400;11;7200;2;1200;4;2400;19;19800;29;22200;14;15600;27;19200;16;31800;17;11400;31;32400;32;22200;606;1564200;661;1231800;128;302400;0;3600000
04.09.2020 15:00;0;0;0;0;0;0;0;0;5;15000;8;5400;2;1200;3;3000;21;27600;19;13800;20;16800;24;17400;9;10200;20;13800;30;36000;36;24600;606;1517400;662;1563000;118;205200;0;3600000
04.09.2020 16:00;0;0;0;0;0;0;0;0;3;9000;7;4200;3;2400;2;1200;12;9000;24;17400;16;16800;40;30000;23;20400;18;13200;15;11400;31;22800;369;920400;645;1783800;260;916800;0;3600000
04.09.2020 17:00;0;0;0;0;0;0;0;0;1;3000;1;600;2;1800;4;2400;23;23400;18;14400;19;21000;19;13800;11;10800;30;23400;27;25800;41;32400;544;1268400;585;1194000;118;215400;0;3600000
04.09.2020 18:00;0;0;0;0;0;0;0;0;2;6000;9;6000;1;1200;2;1200;14;13800;21;15000;18;13200;20;13800;18;21000;17;10200;14;17400;19;12600;539;1339200;564;1030200;122;187800;0;3600000
04.09.2020 19:00;0;0;0;0;0;0;0;0;12;36000;13;9600;2;1200;5;3600;11;13800;20;15000;7;7200;16;10800;13;13800;18;12000;14;14400;29;21000;451;1186200;482;894000;75;132600;0;3600000
04.09.2020 20:00;0;0;0;0;0;0;0;0;2;6000;5;4200;0;0;1;600;17;16200;17;11400;21;21000;21;15000;14;11400;22;16800;21;16200;33;25800;347;595800;401;608400;69;130200;0;3600000
04.09.2020 21:00;0;0;0;0;0;0;0;0;3;9000;5;3600;1;600;3;1800;16;15000;20;12600;8;6600;7;4200;21;26400;25;18000;17;18000;16;11400;272;447600;314;388800;45;82200;0;3600000
04.09.2020 22:00;0;0;0;0;0;0;0;0;1;3000;0;0;0;0;2;1200;15;22200;14;9600;5;3600;9;6000;6;4200;11;7200;9;12000;18;12600;250;363000;269;164400;32;8400;0;3595200
04.09.2020 23:00;0;0;0;0;0;0;0;0;0;0;1;600;1;1200;0;0;6;6600;8;4800;5;3600;7;4800;4;5400;5;3000;13;11400;13;8400;203;131400;192;93000;24;16200;0;3600000
05.09.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;4;5400;7;4200;3;1800;6;3600;1;600;2;1200;5;4800;10;7800;134;154200;140;120000;11;0;0;3600000
05.09.2020 01:00;0;0;0;0;0;0;0;0;1;3000;1;600;0;0;0;0;1;600;3;1800;6;6000;4;2400;4;4800;5;4200;2;1200;8;4800;113;96600;97;125400;10;23400;0;3600000
05.09.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;1;600;0;0;1;600;0;0;0;0;2;1200;4;2400;67;80400;64;42600;9;2400;0;3600000
05.09.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1200;8;6000;0;0;2;2400;0;0;1;600;0;0;1;600;48;46200;47;37800;4;600;0;3600000
05.09.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;1;600;2;1200;0;0;0;0;1;600;1;600;0;0;0;0;68;70800;50;18600;1;0;0;3600000
05.09.2020 05:00;0;0;0;0;0;0;0;0;1;3000;0;0;0;0;0;0;3;1800;4;3000;1;600;0;0;0;0;0;0;0;0;0;0;90;40800;76;23400;1;0;0;3600000
05.09.2020 06:00;0;0;0;0;0;0;0;0;1;3000;1;600;0;0;0;0;0;0;1;600;2;1200;1;600;0;0;0;0;0;0;0;0;115;109800;109;48000;6;1800;0;3600000
05.09.2020 07:00;0;0;0;0;0;0;0;0;2;6000;4;3600;0;0;0;0;1;600;3;1800;1;600;1;600;0;0;2;1200;1;600;4;2400;185;243000;190;201000;15;7200;0;3600000
05.09.2020 08:00;0;0;0;0;0;0;0;0;1;3000;1;600;1;600;0;0;2;1200;8;4800;3;1800;8;6000;0;0;2;1200;3;4200;3;1800;245;226800;240;192000;44;19200;0;3600000
05.09.2020 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10800;10;7800;10;9000;13;7800;2;1200;6;4200;4;3600;8;4800;378;747000;407;581400;68;131400;0;3600000
05.09.2020 10:00;0;0;0;0;0;0;0;0;7;21000;3;1800;7;24600;3;1800;21;31800;26;20400;17;13200;20;12600;9;7800;8;5400;12;10800;17;11400;447;921600;497;806400;101;207000;0;3600000
05.09.2020 11:00;0;0;0;0;0;0;0;0;4;11400;7;4800;0;0;2;1200;13;10200;14;9600;9;5400;25;19200;15;21600;19;13800;21;19800;25;17400;502;869400;593;948000;123;168000;0;3600000
05.09.2020 12:00;0;0;0;0;0;0;0;0;3;9000;2;1200;2;1200;2;1200;10;8400;20;13800;20;19800;30;23400;10;7800;20;15000;15;17400;18;12000;526;1233600;628;1211400;134;358800;0;3600000
05.09.2020 13:00;0;0;0;0;0;0;0;0;0;0;6;4800;1;1200;4;2400;14;15600;22;18000;12;12600;27;17400;9;6000;19;12600;28;27000;33;24600;523;1149000;575;927600;127;250800;0;3600000
05.09.2020 14:00;0;0;0;0;0;0;0;0;5;15000;13;10200;0;0;4;2400;18;16200;29;19800;17;16800;22;16200;10;8400;13;9000;16;19200;22;13800;566;1382400;605;1369800;148;306600;0;3600000
05.09.2020 15:00;0;0;0;0;0;0;0;0;3;9000;12;9000;0;0;2;1200;13;10800;23;15000;4;4200;18;13200;20;21600;17;12600;23;25800;23;16800;584;1506600;635;1542600;140;342000;0;3600000
05.09.2020 16:00;0;0;0;0;0;0;0;0;4;12000;8;4800;3;3000;2;1200;34;51600;42;33600;15;18000;25;19200;14;10200;28;19800;21;13800;38;28200;533;1495200;586;1225200;115;300000;0;3600000
05.09.2020 17:00;1;3000;1;600;0;0;0;0;2;6000;6;3600;2;1200;4;2400;16;27000;19;11400;36;59400;42;43800;18;18600;18;13800;21;24000;32;22200;524;1324800;520;1024800;132;270000;0;3600000
05.09.2020 18:00;0;0;0;0;0;0;0;0;4;12000;9;7800;2;1200;0;0;22;34200;24;17400;16;16200;29;23400;17;14400;26;18600;23;28800;30;20400;491;1114800;532;1053600;117;208200;0;3600000
05.09.2020 19:00;0;0;0;0;0;0;0;0;2;6000;8;6600;1;600;1;600;16;15000;15;11400;12;10800;20;13200;19;23400;32;24600;26;25200;36;28200;412;948000;405;760200;72;198000;0;3600000
05.09.2020 20:00;0;0;0;0;0;0;0;0;3;9000;5;3600;0;0;1;600;16;16200;15;10200;9;6600;16;10800;12;13200;35;28800;27;35400;25;16800;341;667200;377;659400;86;196200;0;3600000
05.09.2020 21:00;0;0;0;0;0;0;0;0;1;3000;0;0;1;1800;2;2400;12;12000;9;5400;5;4800;9;6600;5;4200;8;4800;10;8400;16;11400;266;517200;285;461400;29;40800;0;3600000
05.09.2020 22:00;0;0;0;0;0;0;0;0;1;2400;3;2400;0;0;0;0;6;4200;6;4200;4;3600;6;4200;3;3000;4;2400;15;16200;15;12000;245;225000;239;132600;27;4200;0;3600000
05.09.2020 23:00;0;0;0;0;0;0;0;0;1;3000;1;600;0;0;1;600;8;7200;8;4800;2;1200;4;2400;6;4800;10;6600;15;12000;16;10200;194;156600;183;181800;31;21600;0;3600000
06.09.2020 00:00;0;0;0;0;0;0;0;0;1;3000;2;1200;0;0;2;1200;4;2400;8;4800;2;1200;5;3000;0;0;3;1800;5;4800;6;3600;151;85200;126;111600;20;25200;0;3600000
06.09.2020 01:00;0;0;0;0;0;0;0;0;1;3000;1;600;0;0;0;0;3;1800;5;3000;1;600;6;4200;2;1800;5;3600;2;1200;3;1800;105;117600;96;67200;13;1200;0;3600000
06.09.2020 02:00;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;1;600;7;6000;5;3000;7;4200;1;1200;1;600;2;1800;6;3600;78;39600;73;82200;7;1200;0;3600000
06.09.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1800;1;600;4;3600;1;0;3;2400;5;3000;50;34200;59;17400;5;0;0;3595200
06.09.2020 04:00;0;0;0;0;0;0;0;0;1;3000;1;600;0;0;0;0;0;0;1;600;0;0;0;0;1;600;0;0;2;1800;2;1200;35;46200;48;10200;3;0;0;3600000
06.09.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;1;600;0;0;0;0;69;17400;50;33000;2;0;0;3600000
06.09.2020 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1200;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;51;37200;57;16200;2;0;0;3600000
06.09.2020 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;80;48000;62;18600;4;1200;0;3600000
06.09.2020 08:00;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;2;1200;3;1800;0;0;2;1200;3;1800;5;3000;0;0;1;600;137;109200;110;48000;8;4800;0;3600000
06.09.2020 09:00;0;0;0;0;0;0;0;0;0;0;0;0;1;1800;0;0;0;0;5;3000;4;2400;9;7800;1;600;2;1200;1;600;4;2400;224;136800;221;139800;26;12600;0;3600000
06.09.2020 10:00;0;0;0;0;0;0;0;0;0;0;1;600;1;600;1;600;7;5400;10;6000;7;6600;4;2400;5;4200;4;2400;4;4200;8;5400;277;225600;280;243600;31;14400;0;3600000
06.09.2020 11:00;0;0;0;0;0;0;0;0;1;3000;4;3000;0;0;2;1200;7;4200;13;9000;2;1800;7;4200;7;5400;12;10200;5;4200;9;5400;348;285600;350;232800;44;40200;0;3600000
06.09.2020 12:00;0;0;0;0;0;0;0;0;2;6000;7;4800;0;0;2;1200;9;6600;9;6000;14;12600;18;13800;7;6600;10;8400;13;10800;15;9000;365;351000;392;436800;49;25800;0;3600000
06.09.2020 13:00;0;0;0;0;0;0;0;0;6;17400;2;1200;1;600;1;600;9;7800;14;9000;9;10200;18;13200;5;3000;12;7200;17;21000;24;15600;401;585600;433;415800;50;64200;0;3600000
06.09.2020 14:00;0;0;0;0;0;0;0;0;2;6000;10;8400;0;0;3;2400;17;18000;19;12000;15;12000;22;18000;6;6600;21;14400;17;30000;16;11400;421;504600;485;497400;63;37200;0;3600000
06.09.2020 15:00;0;0;0;0;0;0;0;0;3;9000;4;2400;1;600;2;1200;9;11400;17;12000;9;6000;18;12000;8;5400;13;9000;17;19200;25;20400;404;502200;436;354600;69;37200;0;3600000
06.09.2020 16:00;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;15;13800;16;9600;12;8400;20;14400;11;16200;21;16200;21;19200;30;22200;478;610800;474;471600;68;28200;0;3600000
06.09.2020 17:00;0;0;0;0;0;0;0;0;4;12000;6;4800;2;1200;4;3000;15;13200;11;7800;8;5400;25;18600;15;13200;18;13200;22;16800;18;11400;468;609000;469;424800;72;51600;0;3600000
06.09.2020 18:00;0;0;0;0;0;0;0;0;3;9000;12;9600;3;6000;4;2400;14;13800;23;16200;8;4800;17;10800;13;11400;20;12600;18;15600;26;19800;448;622200;511;664200;90;144000;0;3600000
06.09.2020 19:00;0;0;0;0;0;0;0;0;1;3000;4;3600;0;0;1;600;15;13800;17;12000;21;23400;13;9000;7;9600;13;8400;26;34200;24;15000;371;435000;421;427800;43;45600;0;3600000
06.09.2020 20:00;0;0;0;0;0;0;0;0;2;6000;1;600;0;0;0;0;23;20400;24;15600;14;14400;16;11400;7;5400;14;11400;13;10800;13;8400;324;373200;348;288600;59;45000;0;3600000
06.09.2020 21:00;0;0;0;0;0;0;0;0;2;6000;1;600;1;600;0;0;9;6000;8;4800;2;1200;5;3600;12;11400;8;6000;15;19800;18;13800;242;247800;227;207600;19;4200;0;3600000
06.09.2020 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1800;3;2400;7;4800;3;3000;4;4200;2;1200;3;1800;3;3000;7;4800;159;75600;180;113400;20;1800;0;3600000
06.09.2020 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1200;2;1200;0;0;0;0;1;600;0;0;2;1200;6;4800;79;36000;92;26400;4;1200;0;3600000
07.09.2020 00:00;0;0;0;0;0;0;0;0;2;6000;2;1200;0;0;0;0;1;600;1;600;0;0;1;600;0;0;0;0;1;600;2;1200;47;12000;48;36000;3;600;0;3600000
07.09.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;2;1800;0;0;1;600;24;3600;31;4200;1;0;0;3600000
07.09.2020 02:00;0;0;0;0;0;0;0;0;1;3000;2;1800;0;0;0;0;1;600;1;600;0;0;0;0;0;0;0;0;2;3600;1;600;24;2400;17;1800;1;0;0;3600000
07.09.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;4200;32;4200;2;600;0;3600000
07.09.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;49200;49;11400;0;0;0;3600000
07.09.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2400;0;0;0;0;0;0;0;0;1;600;0;0;0;0;247;147600;228;100200;2;0;0;3600000
07.09.2020 06:00;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;3;1800;4;2400;3;2400;2;1200;1;600;2;1200;2;1200;6;3600;538;936600;510;669600;26;66000;0;3600000
07.09.2020 07:00;0;0;0;0;0;0;0;0;0;0;3;2400;0;0;3;1800;3;1800;8;4800;6;4200;12;8400;6;5400;22;15600;9;9600;14;10200;698;1599000;811;1538400;85;363600;0;3600000
07.09.2020 08:00;0;0;0;0;0;0;0;0;2;6000;4;3000;0;0;4;2400;15;10800;15;9600;9;8400;17;10200;6;6000;16;9600;6;5400;14;9600;682;1537200;736;1440600;154;203400;0;3600000
07.09.2020 09:00;0;0;0;0;0;0;0;0;2;4200;7;5400;2;600;4;2400;20;19200;15;10200;7;4200;17;10800;6;3600;19;12600;14;12600;25;16800;597;1440000;632;1251000;118;166800;0;3595200
