01.06.2020 00:00;Bel_A51_M1_492;Vwz_A51_M1_492;Bel_A55_M2_513;Vwz_A55_M2_513;Bel_Anf_32;Vwz_Anf_32;Bel_H51_A9/M2_510;Vwz_H51_A9/M2_510;Bel_H55_A110/M3UmlX;Vwz_H55_A110/M3UmlX;Bel_H55_A110/M3_12X;Vwz_H55_A110/M3_12X
26.11.2021 07:00;16;15970;18;17970;21;21120;16;15980;0;0;18;17990
26.11.2021 08:00;16;15980;15;14970;23;23140;16;15970;0;0;15;14960
26.11.2021 09:00;16;15990;15;14970;12;12080;16;15970;0;0;15;15000
26.11.2021 10:00;16;15960;19;18980;9;9060;16;15990;0;0;19;18990
26.11.2021 11:00;18;17990;16;15970;13;13110;18;18000;0;0;17;16980
26.11.2021 12:00;16;15980;15;14990;11;11080;16;15980;0;0;14;13990
26.11.2021 13:00;15;14990;16;16000;15;15090;16;15970;0;0;16;15970
26.11.2021 14:00;17;16990;17;16990;7;7020;16;15990;0;0;17;16980
26.11.2021 15:00;16;15980;15;14990;10;10060;17;16970;0;0;15;15000
26.11.2021 16:00;15;14990;16;15990;12;12101;14;13970;0;0;16;15980
26.11.2021 17:00;17;16970;16;15970;5;5000;17;16960;0;0;16;15970
26.11.2021 18:00;16;15950;16;16000;7;7040;16;15960;0;0;16;15980
26.11.2021 19:00;16;15990;16;16000;7;7030;16;15980;0;0;16;15990
26.11.2021 20:00;15;14980;12;11980;1;1000;15;14970;0;0;12;11990
26.11.2021 21:00;10;9990;9;8990;2;2010;10;10000;0;0;9;8990
26.11.2021 22:00;8;8000;8;7980;1;1010;8;7990;0;0;8;7980
26.11.2021 23:00;6;5990;5;4990;0;0;6;5980;0;0;5;5000
27.11.2021 00:00;4;3980;4;3980;0;0;4;4000;0;0;4;4000
27.11.2021 01:00;4;4000;4;4000;0;0;4;3990;0;0;4;4000
27.11.2021 02:00;4;4000;4;3990;0;0;4;4000;0;0;4;4000
27.11.2021 03:00;4;3990;2;2000;0;0;4;4000;0;0;2;2000
27.11.2021 04:00;2;2000;3;3000;0;0;2;2000;0;0;3;3000
27.11.2021 05:00;6;6000;8;8000;0;0;6;5990;0;0;8;8000
27.11.2021 06:00;8;7990;9;9000;0;0;8;7990;0;0;9;9000
27.11.2021 07:00;9;9000;8;8000;0;0;9;9050;0;0;8;7970
27.11.2021 08:00;8;7980;9;9000;5;5040;8;7990;0;0;9;8980
27.11.2021 09:00;9;8990;7;6990;7;7070;9;8990;0;0;7;6990
27.11.2021 10:00;8;7960;10;9990;11;11129;8;7980;0;0;10;9990
27.11.2021 11:00;9;9000;9;8980;15;15100;9;8990;0;0;9;8990
27.11.2021 12:00;9;8990;9;9055;13;13100;9;8980;0;0;9;8990
27.11.2021 13:00;9;9000;8;8000;5;5030;9;9000;0;0;8;7970
27.11.2021 14:00;8;8000;8;8000;15;15080;8;7980;0;0;8;7990
27.11.2021 15:00;8;8000;8;7990;9;9070;8;7990;0;0;8;7990
27.11.2021 16:00;8;8000;8;7990;17;17150;8;7970;0;0;8;7970
27.11.2021 17:00;7;6990;8;7990;4;4020;8;8035;0;0;8;8000
27.11.2021 18:00;9;8990;7;6980;0;0;8;8000;0;0;7;6990
27.11.2021 19:00;8;8000;9;8990;3;3020;8;8000;0;0;9;9052
27.11.2021 20:00;8;7980;8;7990;3;3010;8;7970;0;0;8;7990
27.11.2021 21:00;8;8000;8;7990;1;1010;8;7980;0;0;8;8000
27.11.2021 22:00;8;7980;8;7990;1;1010;8;8000;0;0;8;7990
27.11.2021 23:00;6;6000;5;5000;0;0;6;5990;0;0;5;5000
28.11.2021 00:00;4;4000;4;4000;0;0;4;3980;0;0;4;3990
28.11.2021 01:00;4;3990;4;4000;0;0;4;3990;0;0;4;4000
28.11.2021 02:00;4;4000;4;4000;0;0;4;4000;0;0;4;4000
28.11.2021 03:00;4;4000;0;0;0;0;4;3990;0;0;0;0
28.11.2021 04:00;1;1000;2;2000;0;0;1;1000;0;0;2;2000
28.11.2021 05:00;1;1000;3;3000;0;0;1;1000;0;0;3;3000
28.11.2021 06:00;3;3000;4;4000;0;0;3;2990;0;0;4;4000
28.11.2021 07:00;4;3970;4;3990;0;0;4;4000;0;0;4;4000
28.11.2021 08:00;4;4000;4;4000;4;4030;4;4000;0;0;4;4000
28.11.2021 09:00;4;4000;4;3990;5;5030;4;4000;0;0;4;3990
