01.06.2020 00:00;Bel_D51;Vwz_D51;Bel_D52;Vwz_D52;Bel_D53;Vwz_D53;Bel_D54;Vwz_D54;Bel_D71;Vwz_D71;Bel_D72;Vwz_D72;Bel_D91;Vwz_D91;Bel_D92;Vwz_D92;Bel_D93;Vwz_D93;Bel_D94;Vwz_D94;Bel_MP1;Vwz_MP1;Bel_MP2;Vwz_MP2;Bel_MP3;Vwz_MP3;Bel_MP4;Vwz_MP4;Bel_MP5;Vwz_MP5;Bel_MP6;Vwz_MP6;Bel_MP7;Vwz_MP7;Bel_TBS35;Vwz_TBS35;Bel_TBS37;Vwz_TBS37;Bel_TBS38;Vwz_TBS38;Bel_TBS39;Vwz_TBS39;Bel_TF37;Vwz_TF37;Bel_TF38;Vwz_TF38;Bel_TS57;Vwz_TS57
25.05.2021 14:00;256;1814414;210;1760813;265;445917;204;380141;296;484708;298;255540;481;1701796;465;1480055;465;584310;475;588667;14;13960;14;14000;14;13980;3;3000;3;3000;14;13970;14;14000;9;9060;15;18790;0;3600000;3;3210;0;3600000;0;3600000;0;0
25.05.2021 15:00;214;1976315;218;1970151;232;424076;228;489665;330;584095;324;275070;518;1828719;540;1902901;508;759781;543;734204;14;14025;14;14000;14;13980;4;3990;4;3980;13;13000;13;13037;5;4379;20;25990;0;3600000;6;6000;0;3600000;0;3600000;0;0
25.05.2021 16:00;230;1639620;190;1791520;236;328570;199;429171;307;539967;299;242667;476;1531397;457;1407780;467;462881;463;412683;14;13980;14;13990;14;14000;4;3990;4;4000;15;14990;15;14990;8;7140;21;43420;0;3600000;2;7300;0;3600000;0;3600000;0;0
25.05.2021 17:00;212;1723765;185;1675836;229;334550;190;304427;340;572270;321;269421;469;1397487;468;1398398;457;360470;473;376101;16;15980;14;13970;14;13970;4;3990;4;4000;13;13000;13;13000;11;17670;21;34550;0;3600000;4;3900;0;3600000;0;3600000;0;0
25.05.2021 18:00;197;1500617;154;1530177;209;247580;159;192970;298;413416;293;227890;366;1233049;387;1141620;358;285670;390;337100;13;12990;12;11990;12;12000;4;3990;4;3990;11;10980;11;11036;3;3670;19;20570;0;3600000;1;790;0;3600000;0;3600000;0;0
25.05.2021 19:00;115;1333332;95;1192921;134;119360;100;128300;188;289660;181;137660;270;821889;243;770674;258;186080;255;154990;8;8000;8;8000;8;7990;2;2000;2;2000;8;7980;8;8000;1;2190;6;8820;0;3600000;0;0;0;3600000;0;3600000;0;0
25.05.2021 20:00;101;1079008;75;873668;111;91026;78;88270;135;139880;132;98750;210;581434;174;465964;191;130590;177;108014;8;7990;8;7990;8;7970;2;2000;2;2000;8;8000;8;7980;0;0;1;830;0;3600000;0;0;0;3600000;0;3600000;0;0
25.05.2021 21:00;56;674058;46;564878;56;44150;50;53990;75;91410;74;59720;163;434378;134;320700;149;101550;131;80830;6;5980;6;5980;6;6000;0;0;0;0;6;5990;6;5980;1;1020;4;5010;0;3600000;0;0;0;3600000;0;3600000;0;0
25.05.2021 22:00;41;619006;34;505716;38;29480;39;37460;61;91090;57;45900;119;252620;87;235124;116;79860;84;49470;4;3990;4;4000;4;3980;0;0;0;0;5;4990;5;4990;0;0;3;4510;0;3600000;0;0;0;3600000;0;3600000;0;0
25.05.2021 23:00;32;404620;21;313926;29;22955;22;24340;28;59720;26;24330;66;176359;50;107369;65;43280;46;27830;4;4000;4;4000;4;4000;0;0;0;0;4;3990;4;3990;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
26.05.2021 00:00;13;246000;12;188222;9;8130;12;14150;18;22710;18;16800;34;36016;31;68026;31;18330;27;15900;2;2000;2;2000;2;1990;0;0;0;0;3;3000;3;2990;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
26.05.2021 01:00;4;89910;4;74170;4;2240;4;5740;12;9840;12;7650;26;37130;20;14130;23;16240;18;10200;1;990;1;1000;1;1000;1;1000;1;1000;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
26.05.2021 02:00;7;128024;9;158330;7;5560;9;7770;3;2580;3;1700;36;48700;7;6060;32;22240;6;3660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
26.05.2021 03:00;2;65772;3;58142;3;2230;3;1920;4;3230;4;2500;23;22750;10;7480;21;16520;10;5240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
26.05.2021 04:00;12;56190;17;289679;9;8100;17;19920;8;12330;8;9560;58;101720;27;47410;55;46600;25;13580;3;3000;2;2000;2;2000;0;0;0;0;3;3000;3;3000;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
26.05.2021 05:00;47;563243;40;605501;46;37870;45;53430;53;70060;53;47750;248;545693;179;316910;243;155775;174;100083;7;7000;6;6056;6;5980;3;3000;3;3000;6;5990;6;5990;0;0;2;3410;0;3600000;2;2590;0;3600000;0;3600000;0;0
26.05.2021 06:00;120;1392956;116;1505069;116;116602;121;215142;127;144540;127;100973;415;1526059;364;1230007;407;1000043;367;739231;13;12980;10;9990;10;10000;2;2000;4;3990;9;9000;9;8990;0;0;2;2180;0;3600000;2;5040;0;3600000;0;3600000;0;0
26.05.2021 07:00;219;2454769;224;2556471;221;1881166;224;1672482;204;325297;208;203685;434;2734288;488;2719488;426;2597714;487;2579578;13;12980;12;11990;12;11990;2;1990;4;4000;12;11980;12;11960;1;900;16;19500;0;3600000;3;3620;0;3600000;0;3600000;0;0
26.05.2021 08:00;220;2314349;248;2594634;241;987551;248;1353773;270;463818;266;242406;533;2485459;562;2383692;532;2013222;560;1960586;14;13990;14;13990;14;13970;2;2000;3;3000;14;13990;13;12990;2;2360;18;21209;0;3600000;1;840;0;3600000;0;3600000;0;0
26.05.2021 09:00;221;1799255;200;1619570;240;497620;202;361247;210;405532;206;206580;498;1713166;479;1312828;492;575652;477;396327;15;14980;14;14000;14;13980;5;5000;5;4990;14;13980;14;13990;5;5380;14;17690;0;3600000;3;10380;0;3600000;0;3600000;0;0
26.05.2021 10:00;188;1738564;187;1858274;205;423668;182;345996;234;303546;227;207490;494;2013732;476;1821351;491;952249;470;699357;16;16031;14;13990;14;13990;3;3000;3;3000;15;14980;15;14990;3;2940;14;19090;0;3600000;2;3680;0;3600000;0;3600000;1;1040
26.05.2021 11:00;226;1785902;187;1621099;238;369808;196;312723;246;501660;235;212060;503;1887601;462;1633080;502;645216;470;495557;13;12990;14;13990;14;14000;4;4000;4;4000;14;14000;14;13990;1;1230;12;13730;0;3600000;2;2130;0;3600000;0;3600000;0;0
26.05.2021 12:00;217;1937366;189;1773084;225;350387;196;357346;290;460551;275;240918;479;1840838;462;1581000;478;718979;458;531206;15;14990;14;13990;14;13980;3;3000;4;4000;13;12990;13;12990;2;2640;19;23940;0;3600000;4;4310;0;3600000;0;3600000;0;0
26.05.2021 13:00;213;1931569;210;1890480;222;435242;213;427226;294;555210;284;245966;513;2096649;504;1875091;518;1000975;513;742545;16;15990;15;14990;15;14990;4;3990;4;4000;16;15990;16;15970;4;3890;21;21930;0;3600000;2;4370;0;3600000;0;3600000;0;0
26.05.2021 14:00;230;1734555;198;1723265;234;407764;206;425980;248;407924;246;200936;468;1627030;450;1450088;450;463670;454;448410;14;14000;14;13990;14;13970;5;5000;5;5000;14;13980;14;13980;5;5260;15;23849;0;3600000;5;5450;0;3600000;0;3600000;0;0
26.05.2021 15:00;191;1730591;199;1838076;220;343700;196;409900;303;429070;293;234690;473;1658575;472;1507609;474;547395;476;471810;14;13980;14;13990;14;13970;3;3000;4;4000;12;11990;12;12040;6;6430;17;19900;0;3600000;3;2700;0;3600000;0;3600000;0;0
26.05.2021 16:00;214;1681844;191;1831673;236;364875;198;327242;324;579958;317;283775;452;1543925;481;1574801;441;442746;486;416086;16;15980;14;14000;14;13990;4;4000;4;4000;15;14980;14;14057;5;4790;23;37836;0;3600000;4;6240;0;3600000;0;3600000;0;0
26.05.2021 17:00;178;1461535;162;1568639;189;242460;164;252610;307;486493;300;248932;448;1422061;432;1480676;449;362726;431;346765;16;16000;13;12980;14;13990;4;4000;4;3990;13;12990;13;12970;9;10360;10;17190;0;3600000;0;0;0;3600000;0;3600000;0;0
26.05.2021 18:00;174;1522901;161;1452187;191;196286;169;252660;279;462850;276;220190;421;1391976;392;1207568;418;374860;395;357272;12;11990;12;11990;12;11980;4;3990;4;3990;11;11000;11;10970;3;3560;12;13150;0;3600000;4;5060;0;3600000;0;3600000;0;0
26.05.2021 19:00;130;1299997;96;1126656;127;141791;102;112923;208;263108;202;152424;297;942958;253;763433;286;187160;256;148060;7;6990;8;8000;8;7980;2;2000;2;2000;8;7980;8;8000;3;6420;8;8050;0;3600000;0;0;0;3600000;0;3600000;0;0
26.05.2021 20:00;86;770663;86;1000617;89;68920;91;103100;138;157720;132;98270;215;638553;158;529352;208;136790;163;101070;9;9000;8;8000;8;7990;2;1990;2;2000;8;8000;8;7950;2;4490;6;7878;0;3600000;3;3200;0;3600000;0;3600000;0;0
26.05.2021 21:00;69;905203;51;700692;74;97271;55;56290;90;104216;90;70110;170;516150;139;347779;163;101520;138;85960;6;6000;6;6000;6;6000;0;0;0;0;6;6000;6;5990;1;1440;4;5290;0;3600000;1;740;0;3600000;0;3600000;0;0
26.05.2021 22:00;55;736231;45;736888;51;44080;48;47440;68;79910;67;52710;144;382020;96;294730;146;88200;94;54740;4;3990;4;4000;4;4000;0;0;0;0;5;4990;5;5000;0;0;5;5537;0;3600000;0;0;0;3600000;0;3600000;0;0
26.05.2021 23:00;37;493090;22;442395;31;24520;23;29910;28;44160;25;22340;78;140577;57;135658;73;47270;53;31130;4;3990;4;4000;4;3990;0;0;0;0;4;4000;4;3980;1;1540;1;1160;0;3600000;0;0;0;3600000;0;3600000;0;0
27.05.2021 00:00;14;190500;16;301777;10;8140;16;21800;15;21730;16;14680;42;107280;24;30710;41;28128;22;13190;2;2000;2;2000;2;2000;0;0;0;0;3;3000;3;2990;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
27.05.2021 01:00;9;96450;3;50600;10;7980;5;5570;13;19300;13;9210;25;18310;20;14830;21;12760;19;12410;1;1000;1;1000;1;1000;1;1000;1;1000;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
27.05.2021 02:00;7;197660;7;78460;7;8600;8;5250;8;22800;5;2950;25;23390;12;8100;26;17500;9;4900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
27.05.2021 03:00;4;110110;2;73746;4;3490;2;2390;2;2060;2;1420;26;18940;15;9390;25;14320;12;6400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
27.05.2021 04:00;10;176429;11;203918;10;8916;13;16686;8;14910;9;13240;51;75560;24;16070;48;35340;20;11460;2;2000;2;2000;2;2000;0;0;0;0;3;3000;3;3000;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
27.05.2021 05:00;46;539517;40;489018;46;32610;43;47860;47;57980;47;42610;253;491600;159;248531;244;160197;163;94420;6;5980;6;6000;6;6000;3;3000;3;3000;6;5990;6;6000;0;0;2;2970;0;3600000;1;1320;0;3600000;0;3600000;0;0
27.05.2021 06:00;113;1278353;119;1345745;119;114290;123;182700;122;147710;125;102170;453;1149264;367;699735;449;337441;366;256941;10;9980;10;10000;10;9990;4;3980;4;4000;9;8990;9;8980;1;1110;4;6820;0;3600000;4;8970;0;3600000;0;3600000;0;0
27.05.2021 07:00;208;1834594;234;1821731;227;350160;240;458457;242;354879;240;198490;623;1768237;551;1392181;619;789604;556;562455;11;10990;12;11980;12;11980;3;2990;4;3990;12;12000;12;11990;6;7870;14;15910;0;3600000;1;1430;0;3600000;0;3600000;0;0
27.05.2021 08:00;233;1745250;237;1779532;235;424933;244;482708;254;394230;249;207668;541;1775861;529;1528592;546;739928;535;672822;14;13980;14;14000;14;13990;4;3990;4;4054;15;14980;15;14970;4;3650;16;19300;0;3600000;2;2250;0;3600000;0;3600000;0;0
27.05.2021 09:00;201;1668342;209;1886795;203;306880;212;480030;244;400500;243;221763;476;1751679;511;1520559;480;702076;505;545480;13;13034;14;13990;14;13990;4;3990;4;3990;13;13000;13;12980;4;4220;20;27489;0;3600000;0;0;0;3600000;0;3600000;1;2430
27.05.2021 10:00;216;1688824;177;1558124;218;377137;179;370476;262;469397;260;245027;470;1535127;440;1338393;459;456155;446;372502;14;13980;14;13990;14;13990;3;3000;4;4000;15;15000;15;14990;5;4610;10;14450;0;3600000;1;760;0;3600000;0;3600000;0;0
27.05.2021 11:00;237;1863523;180;1599417;250;403025;196;282556;237;395830;237;201970;497;1701747;501;1624795;500;531910;494;595379;16;15990;14;13980;14;13970;4;4000;4;3990;14;14000;14;13960;3;4110;10;14090;0;3600000;2;4090;0;3600000;0;3600000;0;0
27.05.2021 12:00;186;1857335;187;1675563;195;312139;185;338290;255;453738;249;204120;498;1736723;464;1554020;490;510386;473;479840;14;13990;14;14000;14;14047;4;4000;4;3980;13;12990;12;11990;12;18275;10;11924;0;3600000;6;7520;0;3600000;0;3600000;0;0
27.05.2021 13:00;209;1945441;200;1757193;220;409265;217;347552;271;507486;259;225684;526;1802335;534;1742978;519;613724;539;736642;15;14980;16;16000;16;15950;3;3000;4;4000;15;15034;16;15990;12;16870;17;20220;0;3600000;2;2570;0;3600000;0;3600000;0;0
27.05.2021 14:00;210;1974132;217;1757693;236;440720;225;498040;283;468810;277;241540;509;2157670;523;2080821;514;957912;530;782183;14;13990;14;13990;14;13960;3;3000;4;4000;15;14990;15;14970;8;11950;12;12920;0;3600000;3;3390;0;3600000;0;3600000;0;0
27.05.2021 15:00;220;2087999;213;1986159;236;448481;211;519950;315;559759;308;264690;510;1798748;523;1692613;495;680350;526;659086;16;15980;14;13990;14;13980;4;4000;4;4000;12;11980;12;11980;10;13990;15;18330;0;3600000;5;5670;0;3600000;0;3600000;0;0
27.05.2021 16:00;191;1698851;193;1666969;214;239760;200;332440;291;451664;276;226938;493;1539477;449;1426659;482;458411;457;396659;15;14990;14;13990;14;13990;4;4000;4;4000;15;14980;15;14990;6;9430;16;21190;0;3600000;2;1890;0;3600000;0;3600000;0;0
27.05.2021 17:00;202;1629231;175;1708382;205;309770;183;281000;305;543560;306;247952;432;1428457;449;1469627;410;398274;450;404063;14;13990;14;14000;14;13990;4;3990;4;4000;13;12980;13;12990;4;3610;19;22860;0;3600000;0;0;0;3600000;0;3600000;0;0
27.05.2021 18:00;179;1463093;158;1437081;191;206979;162;257290;256;512432;192;144770;388;1192379;404;1056553;402;280460;412;283406;12;11980;12;11990;12;12000;4;3990;4;4000;11;11000;11;10980;9;10210;18;24130;0;3600000;1;820;0;3600000;0;3600000;0;0
27.05.2021 19:00;110;1221552;89;1215054;117;93470;94;107300;209;360259;191;157750;269;842520;281;706646;264;174170;281;171440;8;8000;8;7990;8;7980;2;2000;2;1990;8;8000;8;7990;4;4370;10;10810;0;3600000;1;920;0;3600000;0;3600000;0;0
27.05.2021 20:00;74;927111;75;947305;82;72430;76;84140;118;179106;114;89550;250;579526;208;551903;235;152610;206;125960;8;8000;8;7990;8;8000;2;2000;2;2000;8;8000;8;7990;3;2840;9;9960;0;3600000;0;0;0;3600000;0;3600000;0;0
27.05.2021 21:00;64;854328;57;860537;69;55370;61;103500;81;91330;81;65830;158;428291;126;316910;151;97280;121;75534;6;6000;6;6000;6;5980;0;0;0;0;6;5980;6;6000;3;8030;2;19740;0;3600000;0;0;0;3600000;0;3600000;0;0
27.05.2021 22:00;48;588949;54;575587;48;42040;58;72420;57;69220;58;47280;121;271565;120;348990;116;74725;108;68930;4;4000;4;4000;4;3990;0;0;0;0;5;4990;5;4990;1;770;1;1130;0;3600000;1;1320;0;3600000;0;3600000;0;0
27.05.2021 23:00;28;345148;22;374648;26;20680;24;28020;41;77390;33;30660;81;166620;56;123340;77;44860;52;31060;6;5980;4;3990;4;3990;0;0;0;0;4;4000;4;4000;0;0;5;7500;0;3600000;0;0;0;3600000;0;3600000;0;0
28.05.2021 00:00;15;153947;14;264449;14;11800;14;16230;22;30160;22;18150;46;75970;33;106010;47;33260;30;18630;2;2000;2;2000;2;1990;0;0;0;0;3;2980;3;3000;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
28.05.2021 01:00;14;259690;4;105470;12;9850;6;5720;11;17250;10;6070;38;56940;26;34880;36;22140;23;14010;1;1000;1;1000;1;1000;1;1000;1;990;0;0;0;0;1;860;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
28.05.2021 02:00;5;122210;6;175786;5;4450;7;5230;8;6620;7;5200;26;39450;12;26250;23;16410;11;6990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
28.05.2021 03:00;6;119670;5;74490;5;3640;4;2860;8;13040;6;3460;28;24700;14;12580;26;16560;13;6690;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
28.05.2021 04:00;6;93090;14;336773;7;5710;14;16230;9;16080;9;11720;48;87380;33;71883;43;35820;32;18470;2;1990;2;2000;2;2000;0;0;0;0;3;3000;3;3000;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
28.05.2021 05:00;50;510180;40;508870;54;44410;43;51280;46;74364;45;44060;229;452862;144;180600;219;135216;142;81900;6;6055;6;5990;6;6000;3;2990;3;3000;6;5990;6;6000;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
28.05.2021 06:00;114;1213911;103;1296611;116;202220;110;158590;121;138430;121;93700;433;941743;332;518310;433;316186;329;206600;11;11000;9;8990;9;9000;3;3000;4;4000;9;8990;9;8990;2;4280;3;5050;0;3600000;1;850;0;3600000;0;3600000;0;0
28.05.2021 07:00;203;1618368;230;1841387;212;267805;234;446937;227;296216;225;181917;571;1718975;485;1326441;564;679499;490;467955;12;12000;12;12000;12;11980;4;3990;4;3990;11;10980;11;10980;11;16870;11;14870;0;3600000;2;1710;0;3600000;0;3600000;0;0
28.05.2021 08:00;233;1833594;233;2016662;234;350910;241;459260;256;450805;243;232622;526;1437230;490;1346586;520;547950;489;451188;15;14980;14;13980;14;13960;4;3990;4;3990;17;17000;17;16980;7;13240;14;15760;0;3600000;1;900;0;3600000;0;3600000;0;0
28.05.2021 09:00;166;2336984;175;2270987;176;1779615;167;1987071;188;327967;179;158590;350;2511956;377;2288139;354;2045889;378;1979348;14;13970;13;12990;13;12980;4;4000;4;3980;12;11980;12;12000;9;14020;20;23900;0;3600000;3;3780;0;3600000;0;3600000;0;0
28.05.2021 10:00;230;2163340;214;1992393;257;957514;212;711616;249;529047;250;227580;484;2110387;511;1984021;486;1306268;506;1185238;14;14000;15;14990;15;14960;5;4990;5;5000;15;15036;14;14024;6;8370;14;22500;0;3600000;3;4510;0;3600000;0;3600000;1;1640
28.05.2021 11:00;203;2330891;182;2213783;205;1169351;196;935613;251;545136;236;200877;445;2126044;443;1987541;443;1337820;449;1348179;14;13990;14;13980;14;14000;5;4990;5;5000;13;13000;14;13970;9;11800;18;24430;0;3600000;2;1750;0;3600000;0;3600000;1;1590
28.05.2021 12:00;198;2123581;205;2086843;210;841326;209;704990;305;500269;292;238040;450;2079793;499;1986401;451;1224936;505;1258534;14;13980;14;13980;14;13990;4;3990;4;4000;12;11990;12;11980;10;12198;17;17070;0;3600000;3;4120;0;3600000;0;3600000;0;0
28.05.2021 13:00;239;1781362;225;1868802;260;426483;232;453988;319;679590;306;272610;498;1748069;501;1698958;497;510458;510;521313;16;15990;16;16000;16;16110;4;4000;4;4000;18;17970;18;17990;12;16410;20;21875;0;3600000;1;19310;0;3600000;0;3600000;0;0
28.05.2021 14:00;239;1865808;216;1712183;244;392359;225;355127;313;612304;306;276589;491;1564204;518;1431991;487;470756;517;477914;14;14000;14;14000;14;13990;4;4000;4;3990;12;11970;12;11980;11;14160;15;18030;0;3600000;8;8540;0;3600000;0;3600000;0;0
28.05.2021 15:00;231;1790847;195;1828027;231;352044;201;289204;336;659867;325;296670;503;1593108;498;1510498;493;464827;505;456637;13;13000;14;13990;14;13980;5;4990;5;5000;14;13960;14;13980;10;18940;27;35970;0;3600000;7;6590;0;3600000;0;3600000;1;1100
28.05.2021 16:00;206;1667134;178;1678366;207;366680;183;337216;314;713135;304;276260;468;1423769;501;1394236;458;391930;505;428645;13;12970;14;13980;14;14000;4;4000;4;3980;15;14970;15;14980;6;9190;16;17880;0;3600000;3;3270;0;3600000;0;3600000;0;0
28.05.2021 17:00;202;1849016;195;1779195;211;282524;201;370370;309;558318;295;248170;459;1424467;505;1546383;450;411050;495;426557;14;13980;13;12970;13;12990;4;3990;4;4000;14;14000;14;13970;8;8330;25;30430;0;3600000;9;10490;0;3600000;0;3600000;0;0
28.05.2021 18:00;189;1642655;140;1660493;190;306479;143;236629;289;563726;290;229595;432;1226206;409;1296488;411;277645;416;302866;13;12970;12;11980;12;11970;4;3990;4;3990;10;10000;10;9960;6;10340;18;23348;0;3600000;3;3060;0;3600000;0;3600000;0;0
28.05.2021 19:00;153;1330589;138;1417528;154;182710;140;183328;234;367086;218;163743;351;879896;347;1012499;331;218150;348;217456;8;7990;8;7990;8;7990;2;2000;2;2000;8;7990;8;8000;6;5280;16;21939;0;3600000;0;0;0;3600000;0;3600000;0;0
28.05.2021 20:00;115;1105460;89;1027241;110;104807;96;140570;142;203815;134;101280;312;887559;241;747297;302;207108;242;150379;7;6990;8;7990;8;7990;2;1990;2;2000;8;7980;8;7990;4;4110;14;14376;0;3600000;4;3980;0;3600000;0;3600000;0;0
28.05.2021 21:00;117;1073040;94;890476;111;91610;97;90370;122;210630;113;82630;212;647000;210;723339;206;131020;212;136190;6;5990;6;5990;6;5970;0;0;0;0;6;6051;6;5980;2;1830;7;8500;0;3600000;0;0;0;3600000;0;3600000;0;0
28.05.2021 22:00;75;713390;61;743910;75;72260;63;62240;93;120370;86;62927;188;539989;191;507456;189;120065;185;118320;4;4000;4;3990;4;4000;0;0;0;0;5;5000;5;5000;1;1050;4;6810;0;3600000;0;0;0;3600000;0;3600000;0;0
28.05.2021 23:00;62;657768;40;455238;59;56960;38;38530;65;98460;58;42150;158;420563;147;335007;154;94177;144;89740;4;4000;4;4000;4;4054;0;0;0;0;4;4000;4;4000;0;0;2;1600;0;3600000;1;880;0;3600000;0;3600000;0;0
29.05.2021 00:00;38;657389;27;451687;34;33100;26;26440;46;78394;39;29610;118;315297;99;329947;105;67880;103;64130;2;2000;2;2000;2;1990;0;0;0;0;3;3000;3;2990;1;1580;2;3060;0;3600000;0;0;0;3600000;0;3600000;0;0
29.05.2021 01:00;27;437608;29;615128;28;20970;30;26110;25;58320;24;14290;88;171506;67;132318;79;47090;67;39150;1;1000;1;1000;1;1000;1;1000;1;990;0;0;0;0;1;940;2;2040;0;3600000;0;0;0;3600000;0;3600000;0;0
29.05.2021 02:00;8;133725;15;239030;7;5580;15;11780;17;27466;15;9900;69;168865;48;77310;62;37230;48;27520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;1;760;0;3600000;0;3600000;0;0
29.05.2021 03:00;14;88940;9;237440;12;9090;11;7630;12;11880;12;7290;44;105710;27;23900;41;26130;28;16530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2780;0;3600000;0;0;0;3600000;0;3600000;0;0
29.05.2021 04:00;13;218930;12;217840;13;14010;14;12420;20;39040;16;314011;45;111540;24;28231;44;34690;24;13970;1;1000;1;1000;1;1000;0;0;0;0;1;1000;1;1000;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
29.05.2021 05:00;29;428442;21;271490;28;25180;23;28160;31;49870;31;35000;106;198960;73;87260;96;62934;69;40712;5;5000;4;4000;4;3980;4;3990;3;3000;7;7000;7;6990;0;0;1;770;0;3600000;0;0;0;3600000;0;3600000;0;0
29.05.2021 06:00;29;324843;48;868331;23;20050;49;64516;46;71160;45;49400;108;201120;68;158760;105;69850;62;36250;8;7980;8;8000;8;7990;3;2990;4;3980;8;7990;8;8000;0;0;2;2380;0;3600000;1;790;0;3600000;0;3600000;0;0
29.05.2021 07:00;50;500027;43;564970;43;38830;42;69167;68;101630;64;57400;175;436530;108;263238;173;123010;108;62260;10;9990;8;7980;8;8000;4;3990;4;3990;8;7990;8;7990;0;0;2;2680;0;3600000;0;0;0;3600000;0;3600000;0;0
29.05.2021 08:00;96;1097550;82;860745;96;97181;82;95030;112;190811;117;140920;221;741655;211;638944;205;141340;206;129050;9;8990;7;6970;8;8000;4;4000;4;4000;8;7990;7;6990;0;0;4;5170;0;3600000;0;0;0;3600000;0;3600000;0;0
29.05.2021 09:00;159;1446383;108;1232863;151;180460;114;156520;126;208980;117;96180;280;941255;340;940396;292;210280;332;235440;6;5990;7;7000;7;6990;4;4000;4;4000;7;6980;7;6990;2;2060;8;7500;0;3600000;0;0;0;3600000;0;3600000;0;0
29.05.2021 10:00;180;1506443;169;1357840;192;244160;170;265898;193;371289;186;144290;410;1186887;367;1085950;401;297468;368;262228;7;7000;7;6990;7;6990;2;1990;4;3990;7;7000;6;6000;4;3980;12;13000;0;3600000;1;780;0;3600000;0;3600000;0;0
29.05.2021 11:00;183;1669015;151;1523172;189;206240;154;241220;212;368917;203;156980;461;1236709;388;1084448;442;346454;385;305276;8;7990;7;7000;7;7000;4;3990;4;3980;7;6990;7;6980;2;2120;11;14420;0;3600000;1;940;0;3600000;0;3600000;0;0
29.05.2021 12:00;196;1573328;184;1505700;199;248230;191;266960;245;416764;235;180239;461;1457745;454;1438417;461;385170;462;431139;6;6000;7;6990;7;7000;4;4048;4;4000;7;7000;7;6990;9;10450;18;22620;0;3600000;3;3950;0;3600000;0;3600000;0;0
29.05.2021 13:00;200;1873790;162;1577343;203;313299;169;235906;252;367190;242;201570;520;1470609;479;1294336;499;439691;484;351403;7;6990;7;6990;7;6980;4;4000;4;4000;7;7000;7;6990;8;9320;20;22238;0;3600000;2;1980;0;3600000;0;3600000;0;0
29.05.2021 14:00;203;2006629;165;1764440;205;407840;172;301890;243;464122;233;186496;517;1581387;484;1497779;514;422461;489;464628;7;6990;7;7000;7;6990;4;3990;4;4000;7;6980;7;7000;9;10368;16;20320;0;3600000;3;4970;0;3600000;0;3600000;0;0
29.05.2021 15:00;188;1771975;150;1726349;196;254139;165;195310;242;479186;236;183145;451;1453136;482;1428503;440;361617;475;425630;8;8000;8;8000;8;7980;4;4000;4;4000;7;7000;7;7000;10;13450;17;21545;0;3600000;1;1030;0;3600000;0;3600000;0;0
29.05.2021 16:00;180;1533229;128;1308524;188;234320;134;176246;233;396697;230;175900;431;1253355;447;1315335;410;335500;448;352860;8;8000;8;8000;8;7970;4;3990;4;4000;7;7000;8;7990;19;22790;23;27720;0;3600000;0;0;0;3600000;0;3600000;0;0
29.05.2021 17:00;197;1663336;164;1363087;205;266490;169;259640;237;433749;228;193580;441;1339757;407;1402362;414;304740;413;375160;8;8000;8;7990;8;8000;4;4000;4;3990;7;6990;7;7000;12;16568;15;17180;0;3600000;2;2340;0;3600000;0;3600000;0;0
