01.06.2020 00:00;Bel_A51_M3_;Vwz_A51_M3_;Bel_A55_M6_;Vwz_A55_M6_;Bel_H51_M2_;Vwz_H51_M2_;Bel_H55_M5_;Vwz_H55_M5_;Bel_T32_b;Vwz_T32_b;Bel_T32_s;Vwz_T32_s;Bel_T32a_b;Vwz_T32a_b;Bel_T32a_s;Vwz_T32a_s;Bel_V2;Vwz_V2;Bel_V32;Vwz_V32;Bel_V51_M1_;Vwz_V51_M1_;Bel_V55_M4_;Vwz_V55_M4_;Bel_V8;Vwz_V8
31.08.2021 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2021 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2021 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2021 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2021 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2021 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2021 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2021 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2021 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2021 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2021 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.09.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.09.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.09.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.09.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.09.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.09.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.09.2021 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.09.2021 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.09.2021 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.09.2021 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.09.2021 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.09.2021 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.09.2021 12:00;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
01.09.2021 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.09.2021 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.09.2021 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.09.2021 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.09.2021 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.09.2021 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.09.2021 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.09.2021 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.09.2021 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.09.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.09.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.09.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.09.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.09.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.09.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.09.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.09.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.09.2021 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.09.2021 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.09.2021 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.09.2021 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.09.2021 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.09.2021 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.09.2021 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.09.2021 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.09.2021 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.09.2021 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.09.2021 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.09.2021 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.09.2021 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.09.2021 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.09.2021 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.09.2021 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.09.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.09.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.09.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.09.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.09.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.09.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.09.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.09.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.09.2021 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.09.2021 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.09.2021 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.09.2021 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.09.2021 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.09.2021 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.09.2021 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.09.2021 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.09.2021 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.09.2021 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.09.2021 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.09.2021 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.09.2021 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.09.2021 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.09.2021 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.09.2021 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.09.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.09.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.09.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.09.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.09.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.09.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.09.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.09.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.09.2021 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.09.2021 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.09.2021 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.09.2021 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.09.2021 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.09.2021 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.09.2021 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.09.2021 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.09.2021 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.09.2021 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.09.2021 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.09.2021 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.09.2021 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.09.2021 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.09.2021 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.09.2021 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.09.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.09.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.09.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.09.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.09.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.09.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.09.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.09.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.09.2021 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.09.2021 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.09.2021 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.09.2021 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.09.2021 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.09.2021 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.09.2021 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.09.2021 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.09.2021 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.09.2021 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.09.2021 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.09.2021 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.09.2021 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.09.2021 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.09.2021 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.09.2021 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.09.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.09.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.09.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.09.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.09.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.09.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.09.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.09.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.09.2021 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.09.2021 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.09.2021 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.09.2021 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.09.2021 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.09.2021 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.09.2021 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.09.2021 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.09.2021 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.09.2021 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.09.2021 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4740;1;8010;0;0;0;0;0;0
06.09.2021 17:00;3;3000;4;4000;3;3000;4;4000;20;20090;17;16960;13;13080;15;15140;54;2488941;15;2438920;3;2980;4;3990;68;2559231
06.09.2021 18:00;5;4990;4;4000;5;5000;4;3990;5;5020;8;7980;11;11080;11;11120;163;511910;39;223440;5;5000;4;3990;160;398902
06.09.2021 19:00;3;3000;4;4000;4;4000;4;3990;7;7040;9;8340;5;5030;6;6060;111;351160;35;172860;4;3990;4;3990;150;381561
06.09.2021 20:00;5;4980;4;3990;4;3990;4;3990;10;10040;1;1121;0;0;2;2020;91;352914;20;88180;4;4000;4;4000;114;189740
06.09.2021 21:00;2;2000;2;2000;2;2000;2;1990;0;0;1;1010;7;7070;6;6060;50;210300;19;95720;2;2000;2;2000;63;85150
06.09.2021 22:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;1;1010;0;0;48;157900;6;33090;2;2000;2;2000;76;76480
06.09.2021 23:00;2;2000;2;2000;2;1990;2;2000;0;0;2;2010;0;0;0;0;27;89460;3;10740;2;2000;2;2000;17;20160
07.09.2021 00:00;2;2044;2;1990;2;2000;2;2000;0;0;0;0;0;0;0;0;16;44270;1;2510;2;1990;2;1990;12;12530
07.09.2021 01:00;0;0;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0;4;8010;0;0;0;0;1;1000;3;1460
07.09.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;7660;0;0;0;0;0;0;5;5260
07.09.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;10460;0;0;0;0;0;0;2;2560
07.09.2021 04:00;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0;0;0;9;34480;0;0;1;1000;0;0;6;5460
07.09.2021 05:00;3;2990;3;3000;3;3000;3;3055;0;0;0;0;5;5040;1;1010;18;56360;2;10490;3;3053;3;3000;29;30320
07.09.2021 06:00;4;3990;4;4000;4;4000;4;3990;2;2010;5;5030;0;0;3;3020;45;213650;12;50710;4;4000;4;4000;61;90710
07.09.2021 07:00;6;5990;6;6000;6;6000;6;6000;29;29100;38;38220;2;2020;6;6050;154;728023;57;337330;6;6000;6;5990;160;577094
07.09.2021 08:00;8;7990;8;7990;8;8000;8;8000;5;5040;8;8060;2;2020;5;5050;144;580069;28;140020;8;7990;8;7980;147;413563
07.09.2021 09:00;4;4000;4;3990;4;4000;4;3990;12;12030;18;18187;2;2020;3;3020;123;421891;37;189110;4;4000;4;4000;123;272070
07.09.2021 10:00;4;4000;4;4000;4;3990;4;3990;3;3000;6;6040;2;2010;8;8080;97;355586;26;127040;4;4000;4;4000;129;327682
07.09.2021 11:00;4;3990;4;4000;4;3970;4;3990;6;6072;7;7070;2;2010;8;8080;138;413200;22;118734;4;4000;4;4000;133;328470
07.09.2021 12:00;5;5000;5;5000;6;6000;5;5000;11;11050;15;15110;8;8060;5;5070;168;494450;48;236480;6;5990;5;5000;142;378045
07.09.2021 13:00;8;7990;7;6990;7;6980;7;7000;11;11060;19;19140;29;29180;33;33290;136;875617;70;366744;7;6970;8;8000;160;697852
07.09.2021 14:00;5;5000;6;5990;5;5000;6;6000;9;9070;9;9080;13;13100;17;17170;162;565124;50;294995;5;4990;5;4970;141;402510
07.09.2021 15:00;3;2990;4;3990;3;2990;4;3990;11;11020;13;13100;7;7060;18;18190;166;481280;44;216292;3;3000;4;4000;177;473860
07.09.2021 16:00;4;3990;4;3990;4;4000;4;3990;29;29130;24;24200;9;9080;12;12120;172;538570;48;248553;4;4000;4;4000;201;606841
07.09.2021 17:00;5;4990;4;3980;5;5000;4;4000;5;5030;20;20150;6;6050;28;28335;167;552240;54;287220;5;5000;4;4000;187;567282
07.09.2021 18:00;4;4000;5;4990;4;4000;4;4000;17;17060;20;20120;5;5030;10;10090;134;555407;41;180530;4;4000;4;3980;212;470480
07.09.2021 19:00;4;3990;4;3980;4;3990;4;4000;7;7020;11;11090;5;5030;5;5070;107;420553;30;133090;4;3990;4;3990;164;386721
07.09.2021 20:00;4;4000;4;3990;4;4000;4;3990;1;1010;7;7060;2;2020;3;3040;95;446213;25;120130;4;4000;4;4000;123;244356
07.09.2021 21:00;2;1990;2;2000;2;2000;2;1990;0;0;1;1010;0;0;0;0;67;285060;7;41570;2;2000;2;2000;88;181369
07.09.2021 22:00;2;1990;2;2000;2;2000;2;2000;1;1010;1;1010;0;0;0;0;38;148100;6;30790;2;2000;2;2000;36;46390
07.09.2021 23:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0;33;116539;1;2730;2;2000;2;2000;29;33440
08.09.2021 00:00;2;2000;2;2000;2;2000;2;1990;0;0;0;0;0;0;0;0;15;46750;1;6180;2;2000;2;2000;18;17660
08.09.2021 01:00;0;0;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0;8;11380;0;0;0;0;1;1000;5;5240
08.09.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;15210;0;0;0;0;0;0;3;4510
08.09.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3780;0;0;0;0;0;0;1;1860
08.09.2021 04:00;1;990;0;0;1;1000;0;0;0;0;0;0;0;0;0;0;5;49990;0;0;1;1000;0;0;5;5550
08.09.2021 05:00;3;3000;3;2980;3;2990;3;3000;1;1000;1;1010;0;0;0;0;22;63940;3;9250;3;3000;3;3000;32;30775
08.09.2021 06:00;4;4000;4;4000;4;3990;4;4000;1;1000;2;2020;0;0;1;1010;62;274770;4;16410;4;3990;4;4000;60;113260
08.09.2021 07:00;6;6000;6;6000;7;7000;6;5990;26;26146;43;43320;3;3020;5;5050;154;740524;65;326970;7;6980;6;6000;168;606930
08.09.2021 08:00;9;9000;9;8980;8;7990;9;9000;9;9030;9;9040;5;5040;12;12120;150;578694;39;176700;8;8000;9;8990;162;499383
08.09.2021 09:00;4;4000;4;4000;4;3990;4;4000;13;13030;10;10080;6;6020;8;8060;126;506264;39;193370;4;4000;4;4000;153;386563
08.09.2021 10:00;4;4000;4;3990;4;3990;4;4000;6;6030;11;11040;3;3020;13;13130;123;430397;31;161140;4;3990;4;4000;127;281460
08.09.2021 11:00;4;3990;4;4000;4;4000;4;4000;6;6030;18;18110;3;3020;8;8070;134;445350;34;178182;4;3990;4;3990;146;343992
08.09.2021 12:00;6;6000;5;5000;6;6000;5;5000;5;5030;11;11090;15;15120;12;12120;157;566663;38;193913;6;6000;5;4990;157;433896
08.09.2021 13:00;6;5990;8;7980;7;7000;8;8032;7;7040;21;21180;31;31260;33;33320;161;722210;66;371580;7;6990;8;7980;177;469050
08.09.2021 14:00;6;5990;6;5990;5;4990;6;5990;9;9040;13;13120;9;9070;22;22210;141;519809;51;299194;6;5980;6;6000;126;422604
08.09.2021 15:00;6;5990;4;4000;5;4990;4;3990;6;6010;19;19110;7;7060;23;23240;158;506112;61;316647;4;4042;4;4000;140;1948409
08.09.2021 16:00;4;4000;4;4000;4;3990;4;3990;32;32160;28;28246;15;15080;18;18180;141;580930;55;278080;4;4000;4;4000;198;550906
08.09.2021 17:00;4;3990;4;4000;4;4000;4;3990;6;6050;19;19130;11;11070;19;19170;145;548462;47;251970;4;4000;4;4000;181;595649
08.09.2021 18:00;4;3990;4;3990;4;3990;4;3990;11;11000;14;14060;5;5040;6;6050;128;404055;41;209240;4;3990;4;4000;169;474657
08.09.2021 19:00;4;3980;4;4000;4;4000;4;4000;6;6040;7;6270;9;9070;7;7070;119;429101;29;146456;4;3990;4;3990;125;307401
08.09.2021 20:00;4;4000;4;4000;4;4000;4;3990;2;2000;7;6580;4;4030;5;5030;86;446357;29;131970;4;4000;4;4000;134;189332
08.09.2021 21:00;2;2000;2;1990;2;1990;2;2000;1;1010;1;260;1;1010;0;0;74;296130;20;83493;2;2000;2;2000;69;92621
08.09.2021 22:00;2;1990;2;2000;2;2000;2;2000;0;0;2;1990;1;1010;1;1010;52;229730;8;32160;2;2000;2;2000;47;61360
08.09.2021 23:00;2;1990;2;2000;2;2000;2;1990;0;0;0;0;0;0;0;0;26;106130;0;4900;2;2000;2;2000;17;18800
09.09.2021 00:00;2;2000;2;1990;2;2000;2;1990;0;0;0;0;0;0;0;0;17;91350;4;7610;2;2000;2;2000;28;30780
09.09.2021 01:00;0;0;1;990;0;0;1;1000;0;0;0;0;0;0;0;0;4;17630;0;0;0;0;1;1000;3;1720
