01.06.2020 00:00;Bel_AF_Bld_33;Vwz_AF_Bld_33;Bel_AF_FG33;Vwz_AF_FG33;Bel_D11;Vwz_D11;Bel_D12;Vwz_D12;Bel_MP1;Vwz_MP1;Bel_MP2;Vwz_MP2;Bel_MP2_A142;Vwz_MP2_A142;Bel_MP2_A8;Vwz_MP2_A8;Bel_MP3;Vwz_MP3
24.06.2021 07:00;41;35618;0;3600000;28;1141650;183;147285;17;15290;17;15280;17;15260;19;17070;19;17070
24.06.2021 08:00;30;26030;0;3600000;21;948772;174;122870;17;15290;17;15270;17;15280;16;14370;16;14400
24.06.2021 09:00;43;47308;0;3600000;17;1035617;159;134940;16;14400;16;14380;16;14390;16;14400;16;14450
24.06.2021 10:00;17;11260;0;3600000;16;844275;156;121100;17;15260;17;15300;17;15300;18;16200;18;16180
24.06.2021 11:00;30;35200;0;3600000;15;584447;226;234940;17;15280;17;15338;17;15300;16;14380;16;14390
24.06.2021 12:00;39;38798;0;3600000;20;1023974;213;191288;16;14390;16;14390;16;14390;17;15290;17;15290
24.06.2021 13:00;34;28259;0;3600000;12;729539;210;171084;17;15280;17;15280;17;15300;16;14390;16;14370
24.06.2021 14:00;46;53440;0;3600000;15;618728;191;157430;17;15230;16;14400;17;15390;18;16190;18;16190
24.06.2021 15:00;40;47490;0;3600000;34;972523;261;213220;17;15300;17;15270;16;14400;16;14380;16;14370
24.06.2021 16:00;45;47039;0;3600000;4;211780;227;179760;16;14380;16;14400;15;13590;16;14390;16;14400
24.06.2021 17:00;37;41010;0;3600000;3;141000;254;235110;16;14380;16;14390;16;14390;15;13500;15;13480
24.06.2021 18:00;25;27950;0;3600000;13;477312;181;116540;16;14380;16;14370;16;14166;16;14390;16;14390
24.06.2021 19:00;17;25297;0;3600000;8;219570;141;106730;13;11700;13;11680;13;11700;12;10800;12;10800
24.06.2021 20:00;11;8900;0;3600000;9;255620;88;51870;12;10790;12;10770;12;10790;11;9880;11;9890
24.06.2021 21:00;11;12300;0;3600000;3;100486;127;183870;8;7180;8;7190;8;7190;8;7190;8;7190
24.06.2021 22:00;2;2020;0;3600000;2;48040;66;51160;6;5390;6;5390;6;5390;6;5390;6;5400
24.06.2021 23:00;2;710;0;3600000;5;159280;50;25766;6;5400;6;5400;6;5400;5;4490;5;4500
25.06.2021 00:00;0;0;0;3600000;2;31110;61;101911;4;3600;4;3600;4;3600;4;3600;4;3580
25.06.2021 01:00;0;0;0;3600000;2;64170;81;138850;4;3600;4;3600;4;3690;0;0;0;0
25.06.2021 02:00;0;0;0;3600000;0;0;24;35640;0;0;0;0;0;0;0;0;0;0
25.06.2021 03:00;0;0;0;3600000;1;20980;40;77376;0;0;0;0;0;0;1;900;1;900
25.06.2021 04:00;0;0;0;3600000;2;133264;70;106692;2;1800;2;1790;2;1790;3;2700;3;2690
25.06.2021 05:00;0;0;0;3600000;1;3250;96;59800;9;8070;9;8080;9;8100;12;10790;12;10780
25.06.2021 06:00;23;17620;0;3600000;23;892147;141;102850;14;12600;14;12600;14;12590;16;14400;16;14390
25.06.2021 07:00;28;29050;0;3600000;27;1014581;181;178667;16;14380;16;14380;16;14400;18;16190;18;16190
25.06.2021 08:00;41;60550;0;3600000;22;955598;195;129426;17;15270;17;15280;16;14380;17;15280;17;15290
25.06.2021 09:00;44;59628;0;3600000;18;674615;140;107546;16;14400;17;15280;17;15280;17;15300;17;15300
25.06.2021 10:00;29;24460;0;3600000;13;503716;139;123470;17;15280;17;15300;17;15280;17;15290;17;15290
25.06.2021 11:00;25;21676;0;3600000;12;555530;158;137710;18;16180;17;15280;18;16300;18;16180;18;16160
25.06.2021 12:00;48;56620;0;3600000;9;444436;169;130910;17;15270;17;15350;17;15446;17;15300;16;14400
25.06.2021 13:00;47;55397;0;3600000;8;535370;198;210630;17;15290;17;15260;17;15300;16;14390;17;15300
25.06.2021 14:00;31;55060;0;3600000;16;528630;190;129726;17;15280;17;15290;17;15270;18;16190;18;16170
25.06.2021 15:00;28;30370;0;3600000;1;300;209;126176;17;15280;17;15290;17;15333;16;14400;16;14390
25.06.2021 16:00;30;45620;0;3600000;7;296799;172;169408;16;14390;16;14390;16;14370;16;14400;16;14400
25.06.2021 17:00;19;14110;0;3600000;9;482700;185;168230;16;14380;16;14390;16;14490;16;14370;16;14380
25.06.2021 18:00;26;27407;0;3600000;3;177860;196;165880;16;14380;16;14390;16;14390;15;13480;15;13490
25.06.2021 19:00;26;32290;0;3600000;6;310130;135;140475;13;11680;13;11680;13;11690;12;10780;12;10800
25.06.2021 20:00;11;13780;0;3600000;3;112983;131;132330;12;10790;12;10790;12;10800;11;9890;11;9890
25.06.2021 21:00;13;18360;0;3600000;5;130969;109;81480;8;7190;8;7190;8;7200;7;6300;7;6300
25.06.2021 22:00;4;4380;0;3600000;6;184860;104;78090;6;5390;6;5390;6;5400;6;5400;6;5400
25.06.2021 23:00;5;6794;0;3600000;9;208946;117;104684;6;5400;6;5400;6;5400;5;4500;5;4490
26.06.2021 00:00;0;0;0;3600000;2;35310;68;61020;4;3600;4;3600;4;3590;5;4500;5;4490
26.06.2021 01:00;2;2030;0;3600000;2;44800;82;80170;4;3600;4;3600;4;3590;0;0;0;0
26.06.2021 02:00;0;0;0;3600000;3;65170;48;102290;0;0;0;0;0;0;0;0;0;0
26.06.2021 03:00;2;1940;0;3600000;1;49670;19;23426;0;0;0;0;0;0;1;900;1;900
26.06.2021 04:00;0;0;0;3600000;2;62760;48;71260;2;1800;2;1800;2;1790;4;3590;4;3600
26.06.2021 05:00;0;0;0;3600000;0;0;49;54000;6;5400;6;5400;6;5380;8;7190;8;7200
26.06.2021 06:00;3;2400;0;3600000;0;0;200;241900;8;7190;8;7190;8;7200;8;7170;8;7190
26.06.2021 07:00;4;6010;0;3600000;1;10850;45;49070;8;7200;8;7190;8;7180;8;7190;8;7180
26.06.2021 08:00;4;2580;0;3600000;2;123390;87;72980;8;7180;8;7200;8;7190;8;7200;8;7190
26.06.2021 09:00;13;13710;0;3600000;1;1490;142;129279;8;7190;8;7200;8;7190;8;7190;8;7200
26.06.2021 10:00;12;12980;0;3600000;9;118472;122;136418;8;7200;8;7190;8;7190;8;7190;8;7190
26.06.2021 11:00;14;26280;0;3600000;6;194154;107;115808;8;7190;8;7200;8;7200;9;8090;9;8100
26.06.2021 12:00;17;33380;0;3600000;8;354585;104;60257;8;7190;9;8080;8;7200;8;7190;8;7190
26.06.2021 13:00;28;41410;0;3600000;5;128540;111;82800;8;7180;8;7190;8;7170;8;7200;8;7190
26.06.2021 14:00;27;19905;0;3600000;3;56805;133;107458;8;7200;8;7200;8;7190;8;7200;8;7190
26.06.2021 15:00;16;17410;0;3600000;8;242278;113;63790;8;7190;8;7200;8;7200;7;6290;7;6280
26.06.2021 16:00;14;24880;0;3600000;9;325505;133;177549;8;7190;8;7190;8;7190;9;8090;8;7180
26.06.2021 17:00;17;19126;0;3600000;10;401250;115;111700;8;7190;8;7200;8;7200;8;7190;8;7190
26.06.2021 18:00;22;28400;0;3600000;15;394510;136;118980;8;7200;8;7190;8;7190;8;7200;9;8090
26.06.2021 19:00;16;20309;0;3600000;7;226846;108;98780;7;6290;7;6300;7;6364;7;6290;7;6280
26.06.2021 20:00;17;13229;0;3600000;3;69890;129;147750;6;5380;6;5400;6;5390;6;5400;6;5400
26.06.2021 21:00;12;11540;0;3600000;4;176194;85;85787;6;5457;6;5390;6;5380;6;5390;6;5400
26.06.2021 22:00;12;20670;0;3600000;7;233496;85;79600;6;5380;6;5400;6;5390;5;4500;5;4490
26.06.2021 23:00;0;0;0;3600000;8;176710;99;106960;6;5390;6;5400;6;5390;6;5390;6;5400
27.06.2021 00:00;8;13810;0;3600000;6;163136;80;75936;4;3600;4;3600;4;3600;3;2700;3;2700
27.06.2021 01:00;0;0;0;3600000;4;133887;92;108450;4;3590;4;3600;4;3600;1;890;1;900
27.06.2021 02:00;0;0;0;3600000;3;98237;28;17670;0;0;0;0;0;0;0;0;0;0
27.06.2021 03:00;0;0;0;3600000;0;0;31;55590;0;0;0;0;0;0;0;0;0;0
27.06.2021 04:00;0;0;0;3600000;0;0;58;62950;1;900;1;900;1;900;2;1800;2;1800
27.06.2021 05:00;4;2680;0;3600000;0;0;71;70480;1;900;1;900;1;900;3;2700;3;2700
27.06.2021 06:00;0;0;0;3600000;1;11610;46;40650;3;2700;3;2700;3;2700;4;3600;4;3230
27.06.2021 07:00;0;0;0;3600000;1;11090;48;43410;4;3590;4;3600;4;3590;4;3590;4;3960
27.06.2021 08:00;4;2990;0;3600000;1;36770;46;65676;4;3590;4;3600;4;3600;3;2700;3;2700
27.06.2021 09:00;1;520;0;3600000;1;35700;70;383679;4;3580;4;3600;4;3600;5;4500;5;4490
27.06.2021 10:00;3;2090;0;3600000;5;68430;258;1795298;4;3590;4;3590;4;3600;3;2690;3;2690
27.06.2021 11:00;10;14450;0;3600000;3;73590;481;1840774;4;3600;4;3600;4;3600;5;4500;4;3590
27.06.2021 12:00;11;12000;0;3600000;3;104439;311;1616111;5;4490;5;4500;5;4500;5;4490;6;5433
27.06.2021 13:00;7;5380;0;3600000;9;192290;228;1268566;8;7200;8;7200;8;7200;9;8100;9;8070
27.06.2021 14:00;14;15090;0;3600000;6;232650;165;836818;8;7190;8;7160;8;7190;8;7200;8;7180
27.06.2021 15:00;10;15999;0;3600000;6;217280;155;714245;8;7190;8;7190;8;7190;8;7190;8;7190
27.06.2021 16:00;12;9160;0;3600000;5;150480;151;667016;8;7190;8;7190;8;7190;8;7180;8;7180
27.06.2021 17:00;12;13739;0;3600000;5;152390;78;61180;8;7190;8;7190;8;7190;8;7200;7;6290
27.06.2021 18:00;15;20058;0;3600000;5;139290;85;80118;8;7200;8;7190;8;7190;8;7190;9;8080
27.06.2021 19:00;14;17530;0;3600000;11;268807;66;44310;7;6290;7;6280;7;6300;7;6300;6;5380
27.06.2021 20:00;7;8000;0;3600000;6;218557;89;119718;6;5400;6;5390;6;5390;5;4500;6;5400
27.06.2021 21:00;14;25700;0;3600000;3;78740;90;160400;6;5370;6;5400;6;5400;7;6300;6;5390
27.06.2021 22:00;2;1120;0;3600000;7;130830;58;75688;6;5370;6;5400;6;5400;6;5400;6;5400
27.06.2021 23:00;2;1420;0;3600000;3;144060;70;76210;6;5370;6;5390;6;5400;5;4490;5;4490
28.06.2021 00:00;0;0;0;3600000;1;42970;114;166380;4;3600;4;3600;4;3600;4;3600;5;4500
28.06.2021 01:00;0;0;0;3600000;0;0;30;32850;4;3600;4;3600;4;3600;0;0;0;0
28.06.2021 02:00;0;0;0;3600000;0;0;20;55650;0;0;0;0;0;0;0;0;0;0
28.06.2021 03:00;0;0;0;3600000;2;22430;43;103030;0;0;0;0;0;0;2;1800;1;900
28.06.2021 04:00;0;0;0;3600000;1;57080;35;26120;2;1800;2;1790;2;1790;2;1800;3;2690
28.06.2021 05:00;1;80;0;3600000;5;201029;61;36120;9;8080;9;8070;9;8100;12;10790;12;10780
28.06.2021 06:00;30;21610;0;3600000;25;879672;149;111500;14;12580;14;12570;14;12580;16;14380;16;14390
28.06.2021 07:00;47;66780;0;3600000;24;1001184;188;164140;16;14360;16;14380;15;13470;18;16180;18;16170
28.06.2021 08:00;44;46108;0;3600000;28;1117890;185;159890;17;15290;17;15290;17;15290;17;15280;16;14370
28.06.2021 09:00;37;38100;0;3600000;14;645548;174;723418;16;14380;16;14380;16;14390;16;14390;18;16180
28.06.2021 10:00;25;28000;0;3600000;19;833734;194;1310007;18;16200;18;16170;18;16290;17;15290;17;15280
28.06.2021 11:00;43;66419;0;3600000;16;704170;73;37470;16;14400;16;14390;16;14480;16;14350;16;14390
28.06.2021 12:00;39;51460;0;3600000;21;933143;100;66680;16;14380;16;14360;16;14400;17;15338;16;14350
28.06.2021 13:00;38;36250;0;3600000;17;898040;107;78110;17;15290;17;15280;17;15290;16;14380;17;15280
28.06.2021 14:00;37;44910;0;3600000;17;694528;88;47460;17;15326;17;15270;17;15290;18;16180;18;16180
28.06.2021 15:00;38;44130;0;3600000;11;638586;91;47490;17;15341;17;15300;17;15270;16;14370;16;14400
28.06.2021 16:00;37;50820;0;3600000;7;303518;115;48140;16;14370;16;14390;16;14390;16;14400;16;14350
28.06.2021 17:00;36;41328;0;3600000;8;342310;100;52520;16;14380;16;14390;14;12590;16;14380;16;14380
28.06.2021 18:00;20;17610;0;3600000;5;135758;77;29550;16;14400;16;14390;16;14390;15;13500;15;13500
28.06.2021 19:00;17;16880;0;3600000;8;328366;101;65460;12;10800;12;10836;13;11690;12;10790;12;10790
28.06.2021 20:00;9;6870;0;3600000;4;253096;66;59786;12;10790;12;10790;11;9880;11;9900;11;9890
28.06.2021 21:00;9;15880;0;3600000;2;50978;80;72090;9;8090;9;8090;9;8100;8;7200;8;7200
28.06.2021 22:00;4;11750;0;3600000;4;99360;78;79860;6;5390;6;5400;6;5390;6;5400;6;5390
28.06.2021 23:00;0;0;0;3600000;1;31136;38;55380;6;5390;6;5390;6;5400;5;4500;5;4500
29.06.2021 00:00;0;0;0;3600000;6;222830;74;101719;4;3600;4;3600;4;3600;4;3600;3;2700
29.06.2021 01:00;0;0;0;3600000;1;9810;29;52780;4;3600;4;3600;4;3600;0;0;1;900
29.06.2021 02:00;0;0;0;3600000;1;52390;40;50600;0;0;0;0;0;0;0;0;0;0
29.06.2021 03:00;0;0;0;3600000;1;20760;64;78276;0;0;0;0;0;0;1;900;1;890
29.06.2021 04:00;0;0;0;3600000;1;46310;25;37860;2;1800;2;1800;2;1790;3;2700;3;2700
29.06.2021 05:00;15;13060;0;3600000;3;34090;119;106350;9;8100;9;8080;9;8100;12;10800;12;10780
29.06.2021 06:00;22;18350;0;3600000;20;938067;221;263855;14;12570;13;11660;14;12700;16;14390;16;14360
29.06.2021 07:00;27;24500;0;3600000;22;1049622;183;147904;16;14380;17;15280;16;14490;18;16170;18;16160
29.06.2021 08:00;33;28370;0;3600000;19;784403;220;189757;17;15270;17;15270;17;15290;16;14400;16;14400
29.06.2021 09:00;48;77355;0;3600000;22;975969;169;124835;16;14370;16;14390;16;14400;16;14446;16;14390
29.06.2021 10:00;29;25730;0;3600000;20;864594;165;199777;16;14380;16;14380;16;14380;16;14380;16;14400
29.06.2021 11:00;25;34239;0;3600000;15;634395;139;125210;16;14187;16;14380;16;14390;16;14390;16;14380
29.06.2021 12:00;35;44429;0;3600000;17;655049;135;94870;16;14390;16;14390;16;14370;17;15280;17;15270
29.06.2021 13:00;46;47738;0;3600000;14;674738;133;104340;17;15280;17;15270;17;15300;16;14390;16;14448
29.06.2021 14:00;24;22520;0;3600000;17;715405;123;109890;17;15260;17;15300;17;15280;18;16200;18;16190
29.06.2021 15:00;33;32970;0;3600000;11;514198;172;142660;17;15270;17;15270;17;15390;16;14380;16;14390
29.06.2021 16:00;36;37539;0;3600000;10;335320;205;207800;15;13553;16;13630;16;14380;16;14447;16;14380
29.06.2021 17:00;41;39710;0;3600000;9;399186;286;201500;16;14457;16;15120;16;14380;16;14400;16;14400
29.06.2021 18:00;14;15750;0;3600000;7;396823;158;148930;16;14380;16;14390;16;14390;15;13470;15;13480
29.06.2021 19:00;9;6669;0;3600000;4;154526;123;145270;13;11690;13;11660;13;11690;12;10800;12;10790
29.06.2021 20:00;7;6350;0;3600000;5;155510;129;111513;12;10800;12;10770;12;10800;11;9890;11;9890
29.06.2021 21:00;5;3210;0;3600000;4;154060;115;99085;8;7170;8;7200;8;7170;8;7200;8;7190
29.06.2021 22:00;0;0;0;3600000;3;42450;56;47660;6;5400;6;5400;6;5400;6;5400;6;5390
29.06.2021 23:00;0;0;0;3600000;1;60100;60;51620;6;5380;6;5390;6;5400;5;4500;5;4490
30.06.2021 00:00;0;0;0;3600000;1;31870;105;172379;4;3600;4;3590;4;3600;4;3600;4;3600
30.06.2021 01:00;0;0;0;3600000;0;0;21;23660;4;3600;4;3600;4;3600;0;0;0;0
30.06.2021 02:00;0;0;0;3600000;2;13270;49;75330;0;0;0;0;0;0;0;0;0;0
30.06.2021 03:00;0;0;0;3600000;1;23030;97;190480;0;0;0;0;0;0;1;900;1;900
30.06.2021 04:00;1;950;0;3600000;1;62170;31;32537;2;1790;2;1800;2;1800;3;2700;3;2700
30.06.2021 05:00;0;0;0;3600000;3;76260;130;144690;9;8080;9;8090;9;8090;12;10800;12;10800
30.06.2021 06:00;26;25499;0;3600000;33;1013911;166;137900;14;12590;14;12600;14;12600;14;12570;14;12600
30.06.2021 07:00;43;57500;0;3600000;27;1031520;216;188425;15;13490;15;13460;15;13480;19;17090;19;17060
30.06.2021 08:00;36;41270;0;3600000;22;694684;195;147310;17;15280;17;15270;17;15280;16;14380;16;14350
30.06.2021 09:00;29;28410;0;3600000;29;910113;171;117400;16;14507;16;14380;16;14400;16;14380;16;14380
30.06.2021 10:00;26;21850;0;3600000;14;663068;144;105457;16;14390;16;14390;16;14400;16;14370;16;14390
30.06.2021 11:00;26;21690;0;3600000;18;711436;169;142100;16;14390;16;14390;16;14390;16;14390;16;14450
30.06.2021 12:00;48;61372;0;3600000;22;905642;162;103830;16;14370;16;14400;16;14400;17;15270;17;15300
30.06.2021 13:00;49;42059;0;3600000;28;959051;198;136600;17;15280;17;15300;17;15290;16;14450;16;14370
30.06.2021 14:00;43;41410;0;3600000;17;682092;192;149112;17;15290;17;15290;17;15290;18;16160;18;16200
30.06.2021 15:00;50;74368;0;3600000;10;628761;229;159840;17;15290;17;15360;17;15270;16;14390;16;14445
30.06.2021 16:00;34;36410;0;3600000;9;366553;254;147630;16;14370;16;14380;16;14380;16;14380;16;14380
30.06.2021 17:00;30;32420;0;3600000;12;370751;189;125084;16;14425;16;14370;16;14400;16;14380;16;14380
30.06.2021 18:00;19;24968;0;3600000;6;249760;197;188330;16;14390;16;14380;16;14370;15;13480;15;13490
30.06.2021 19:00;15;11470;0;3600000;12;449672;164;152048;13;11747;13;11690;13;11690;12;10790;12;10780
30.06.2021 20:00;9;13260;0;3600000;3;124830;157;190950;12;10760;12;10790;12;10800;11;9900;11;9880
30.06.2021 21:00;1;1070;0;3600000;11;410217;93;76836;8;7200;8;7200;8;7180;8;7200;8;7004
30.06.2021 22:00;5;5000;0;3600000;2;48620;126;165499;6;5390;6;5390;6;5400;6;5390;7;6300
30.06.2021 23:00;1;640;0;3600000;2;5640;50;64020;6;5390;6;5380;6;5400;5;4500;4;3590
01.07.2021 00:00;0;0;0;3600000;5;161217;56;88410;4;3590;4;3600;4;3600;4;3600;5;4500
01.07.2021 01:00;0;0;0;3600000;0;0;58;107100;4;3590;4;3600;4;3600;0;0;0;0
01.07.2021 02:00;0;0;0;3600000;0;0;68;86230;0;0;0;0;0;0;0;0;0;0
01.07.2021 03:00;0;0;0;3600000;2;14126;11;9630;0;0;0;0;0;0;1;900;1;900
01.07.2021 04:00;0;0;0;3600000;1;42340;81;123434;2;1800;2;1800;2;1800;3;2700;3;2700
01.07.2021 05:00;1;3460;0;3600000;1;10240;90;68510;9;8080;9;8100;9;8090;12;10790;12;10790
01.07.2021 06:00;25;22270;0;3600000;30;990086;136;97860;14;12580;14;12590;14;12570;16;14390;16;14380
01.07.2021 07:00;38;34569;0;3600000;19;781211;210;167020;16;14380;16;14400;15;13490;18;16190;18;16160
01.07.2021 08:00;34;41540;0;3600000;17;669892;245;200457;17;15270;17;15300;17;15280;16;14400;16;14390
01.07.2021 09:00;26;27500;0;3600000;20;987680;170;148500;16;14380;16;14380;16;14390;18;16200;19;17070
01.07.2021 10:00;33;29300;0;3600000;14;436320;182;145500;17;15250;17;15280;17;15380;17;15270;17;15300
01.07.2021 11:00;30;34660;0;3600000;18;598390;177;135466;18;16190;18;16170;17;15280;16;14390;17;15280
01.07.2021 12:00;63;54200;0;3600000;17;666115;176;129840;16;14390;16;14400;16;14380;17;15300;17;15290
01.07.2021 13:00;35;43159;0;3600000;17;788968;229;192037;17;15270;17;15336;16;14400;16;14370;16;14380
01.07.2021 14:00;39;39389;0;3600000;10;549705;222;193033;17;15280;17;15280;17;15290;18;16190;18;16190
01.07.2021 15:00;39;45246;0;3600000;5;246246;181;139270;17;15300;17;15270;17;15280;16;14400;16;14390
01.07.2021 16:00;66;93639;0;3600000;9;373465;230;142552;16;14400;16;14360;16;14390;15;13500;15;13480
01.07.2021 17:00;26;26860;0;3600000;6;268017;198;113200;16;14390;16;14370;16;14370;17;15270;17;15270
01.07.2021 18:00;30;29866;0;3600000;3;172517;163;101580;16;14390;16;14370;16;14390;15;13490;15;13460
01.07.2021 19:00;13;11590;0;3600000;9;313910;132;73050;13;11680;13;11660;13;11690;12;10770;12;10800
01.07.2021 20:00;27;29734;0;3600000;11;261935;120;107020;12;10780;12;10780;12;10800;12;10800;11;9890
01.07.2021 21:00;4;1758;0;3600000;3;126680;156;164910;8;7200;8;7190;8;7190;7;6290;8;7190
01.07.2021 22:00;0;0;0;3600000;2;21440;110;160990;6;5380;6;5390;6;5400;6;5400;6;5400
01.07.2021 23:00;0;0;0;3600000;6;110000;36;24930;6;5390;6;5400;6;5390;5;4490;5;4480
02.07.2021 00:00;0;0;0;3600000;4;156473;35;35420;4;3590;4;3600;4;3600;4;3590;4;3600
02.07.2021 01:00;0;0;0;3600000;0;0;41;34190;4;3600;4;3590;4;3600;0;0;0;0
02.07.2021 02:00;0;0;0;3600000;1;2640;12;8020;0;0;0;0;0;0;0;0;0;0
02.07.2021 03:00;0;0;0;3600000;2;15900;79;102310;0;0;0;0;0;0;1;900;1;900
02.07.2021 04:00;0;0;0;3600000;2;44140;92;155260;2;1857;2;1790;2;1800;3;2690;3;2700
02.07.2021 05:00;4;3720;0;3600000;4;132280;133;130360;9;8080;9;8100;9;8100;12;10800;12;10800
02.07.2021 06:00;21;20230;0;3600000;21;694426;167;141547;14;12600;14;12600;14;12560;16;14380;16;14390
02.07.2021 07:00;46;69806;0;3600000;22;990910;220;162990;16;14370;16;14421;16;14380;18;16190;18;16180
02.07.2021 08:00;36;41179;0;3600000;23;789156;199;150156;17;15270;17;15280;17;15290;16;14370;16;14451
02.07.2021 09:00;37;34210;0;3600000;25;963192;169;152436;16;14400;16;14380;16;14370;17;15280;17;15280
02.07.2021 10:00;30;33298;1;3492620;14;492939;229;305085;17;15240;17;15260;17;15290;15;13480;16;14390
02.07.2021 11:00;34;43160;0;3600000;28;979136;134;384817;16;14370;16;14439;16;14390;17;15270;17;15280
02.07.2021 12:00;59;60929;0;3600000;10;533785;150;114910;17;15270;17;15300;17;15290;17;15300;17;15300
02.07.2021 13:00;53;71919;0;3600000;20;827558;155;121775;17;15240;17;15280;17;15290;14;12590;14;12600
02.07.2021 14:00;33;41360;0;3600000;17;638490;171;113250;16;14370;16;14380;16;14400;20;17980;20;17960
02.07.2021 15:00;45;42970;0;3600000;9;302640;126;72260;18;16200;18;16170;18;16180;15;13490;15;13480
02.07.2021 16:00;34;32230;0;3600000;7;259390;151;88239;16;14360;16;14390;16;14360;16;14380;16;14390
02.07.2021 17:00;28;35170;0;3600000;7;318670;178;112950;16;14390;16;14370;16;14390;16;14370;16;14370
02.07.2021 18:00;15;11110;0;3600000;14;732520;151;118350;16;14380;16;14380;16;14390;15;13500;15;13480
02.07.2021 19:00;9;9940;0;3600000;6;282770;172;182906;13;11660;13;11660;13;11690;12;10800;12;10780
02.07.2021 20:00;8;6330;0;3600000;8;370458;137;151140;12;10790;12;10840;12;10770;11;9900;11;9900
02.07.2021 21:00;9;12080;0;3600000;5;208250;126;176655;8;7190;8;7200;8;7200;8;7190;8;7170
02.07.2021 22:00;3;880;0;3600000;4;105210;85;83220;6;5390;6;5426;6;5400;6;5400;6;5400
02.07.2021 23:00;3;4500;0;3600000;6;131870;106;99890;6;5400;6;5390;6;5400;3;2700;3;2700
03.07.2021 00:00;3;2890;0;3600000;5;144718;86;94600;4;3590;4;3600;4;3590;6;5370;6;5400
03.07.2021 01:00;2;3560;0;3600000;3;110620;103;150170;4;3600;4;3590;4;3600;0;0;0;0
03.07.2021 02:00;1;5750;0;3600000;3;102158;43;74310;0;0;0;0;0;0;0;0;0;0
03.07.2021 03:00;0;0;0;3600000;3;51608;23;39380;0;0;0;0;0;0;1;900;1;900
03.07.2021 04:00;0;0;0;3600000;0;0;41;38340;2;1790;2;1800;2;1800;4;3600;4;3590
03.07.2021 05:00;1;840;0;3600000;0;0;96;141800;6;5400;6;5456;6;5380;8;7200;8;7200
03.07.2021 06:00;3;2720;0;3600000;0;0;40;36910;8;7180;8;7200;8;7190;8;7190;8;7200
03.07.2021 07:00;6;9380;0;3600000;1;5900;69;73730;8;7190;8;7200;8;7190;8;7200;8;7170
03.07.2021 08:00;6;5530;0;3600000;0;0;95;91190;8;7200;7;6280;8;7200;8;7180;8;7190
03.07.2021 09:00;4;4876;0;3600000;4;158506;134;99962;8;7170;9;8100;8;7200;8;7190;8;7190
03.07.2021 10:00;8;5450;0;3600000;10;286946;133;111810;8;7200;8;7190;8;7190;8;7190;8;7190
03.07.2021 11:00;12;10940;0;3600000;10;333982;96;61280;8;7200;8;7190;8;7200;8;7170;8;7190
03.07.2021 12:00;13;7830;0;3600000;8;302240;63;25110;8;7190;8;7200;8;7190;8;7200;7;6290
03.07.2021 13:00;21;18530;0;3600000;4;134616;63;22730;8;7190;8;7190;8;7200;8;7190;9;8090
03.07.2021 14:00;23;21080;0;3600000;2;1940;87;44998;8;7200;8;7200;8;7200;8;7200;8;7200
03.07.2021 15:00;17;14420;0;3600000;8;313056;98;69637;8;7200;8;7190;8;7200;7;6280;7;6290
03.07.2021 16:00;17;21220;0;3600000;5;124180;93;53340;8;7200;8;7180;8;7200;9;8090;9;8090
03.07.2021 17:00;15;14640;0;3600000;10;368680;103;67580;8;7180;8;7180;8;7200;8;7190;7;6300
03.07.2021 18:00;15;12290;0;3600000;8;321082;92;101057;8;7180;8;7190;8;7200;8;6730;8;7180
03.07.2021 19:00;17;21280;0;3600000;13;340762;88;60082;7;6280;7;6300;7;6300;7;6760;8;7190
03.07.2021 20:00;10;10539;0;3600000;5;158201;72;74630;6;5445;6;5390;6;5400;6;5390;5;4490
03.07.2021 21:00;5;5090;0;3600000;8;201294;93;84024;6;5390;6;5390;6;5400;6;5400;7;6300
03.07.2021 22:00;7;6660;0;3600000;9;216634;80;95990;6;5390;6;5400;6;5390;6;5390;6;5400
03.07.2021 23:00;5;12380;0;3600000;7;229525;70;58070;6;5380;6;5400;6;5400;5;4500;5;4490
04.07.2021 00:00;0;0;0;3600000;4;155380;37;33770;4;3600;4;3600;4;3580;4;3580;3;2700
04.07.2021 01:00;2;2110;0;3600000;3;84760;61;109230;4;3600;4;3590;4;3600;0;0;1;900
04.07.2021 02:00;0;0;0;3600000;4;130630;78;75830;0;0;0;0;0;0;0;0;0;0
04.07.2021 03:00;0;0;0;3600000;2;56680;35;45210;0;0;0;0;0;0;0;0;0;0
04.07.2021 04:00;0;0;0;3600000;3;72700;61;91730;1;900;1;900;1;900;2;1800;2;1800
04.07.2021 05:00;0;0;0;3600000;0;0;125;151720;1;900;1;900;1;900;3;2700;3;2690
04.07.2021 06:00;2;1419;0;3600000;1;46730;164;231945;3;2700;3;2700;3;2680;4;3600;4;3580
04.07.2021 07:00;3;1900;0;3600000;0;0;47;51510;4;3600;4;3600;4;3590;4;3600;4;3600
04.07.2021 08:00;0;0;0;3600000;4;64808;37;36510;4;3580;4;3590;4;3600;4;3600;3;2700
04.07.2021 09:00;14;24490;0;3600000;0;0;87;243649;4;3600;4;3600;4;3600;4;3600;4;3600
04.07.2021 10:00;4;6070;0;3600000;2;51240;288;856202;4;3600;4;3600;4;3590;3;2690;4;3590
04.07.2021 11:00;8;6650;0;3600000;2;27950;104;1403285;4;3600;4;3590;4;3600;5;4500;5;4490
