01.06.2020 00:00;Bel_A51_M2_638;Vwz_A51_M2_638;Bel_A55_M4_641;Vwz_A55_M4_641;Bel_D21;Vwz_D21;Bel_D22;Vwz_D22;Bel_D31;Vwz_D31;Bel_D32;Vwz_D32;Bel_D41;Vwz_D41;Bel_D42;Vwz_D42;Bel_D55;Vwz_D55;Bel_H51_M1_637;Vwz_H51_M1_637;Bel_H55_M3_640;Vwz_H55_M3_640;Bel_Schluessel_S51;Vwz_Schluessel_S51;Bel_Schluessel_S55;Vwz_Schluessel_S55;Bel_T1;Vwz_T1;Bel_T2;Vwz_T2;Bel_T5;Vwz_T5;Bel_T6;Vwz_T6;Bel_V51_M5_636;Vwz_V51_M5_636
26.06.2020 21:00;2;2000;3;3000;193;113760;37;44790;16;252290;8;114926;171;358700;59;27560;0;0;2;1990;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;5;7680
26.06.2020 22:00;2;1980;2;2000;153;87360;31;15200;4;99990;8;147495;139;145034;38;19010;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;2;4530
26.06.2020 23:00;2;2000;2;2000;98;56950;24;24320;7;86710;3;174280;83;113030;43;19060;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;2;2820
27.06.2020 00:00;0;0;1;1000;77;42926;29;11200;5;64470;4;74285;74;39920;29;12870;0;0;0;0;1;1000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
27.06.2020 01:00;0;0;0;0;42;20640;16;5440;3;56950;2;32640;47;30300;20;7600;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1430
27.06.2020 02:00;0;0;0;0;27;13760;8;2720;1;166434;0;0;20;11690;12;5560;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
27.06.2020 03:00;0;0;0;0;15;8480;10;14080;1;13270;1;17280;20;10810;12;3050;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
27.06.2020 04:00;1;1000;0;0;27;17440;13;11680;3;76470;4;75040;22;12300;20;9020;0;0;1;1000;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
27.06.2020 05:00;3;3000;3;3000;77;47520;26;15200;2;73590;2;75030;36;62130;23;8290;0;0;3;3000;3;3000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
27.06.2020 06:00;4;4000;4;3990;90;56480;27;11840;0;0;1;58550;65;81970;29;10870;0;0;4;4000;4;3980;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1410
27.06.2020 07:00;4;3990;4;4000;129;71180;31;9920;3;136150;8;208778;98;159700;27;11920;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
27.06.2020 08:00;4;4000;4;3990;243;145485;41;15520;5;80620;11;459726;176;276030;73;34315;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;3;4270
27.06.2020 09:00;4;3990;4;4000;331;398670;30;69910;8;125950;22;397598;249;843040;49;227175;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;6;8560
27.06.2020 10:00;4;4000;4;4000;410;482480;40;40640;14;265810;19;377697;294;972671;54;209698;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;6;8880
27.06.2020 11:00;4;4000;4;4000;414;477390;44;158850;14;264600;21;314098;355;1122271;57;167408;0;0;4;4048;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;8;11320
27.06.2020 12:00;4;3980;4;4000;368;440823;29;23990;13;177165;15;276059;364;1123430;60;319350;0;0;4;4000;4;3980;0;0;0;0;0;3600000;0;0;0;0;0;0;5;7130
27.06.2020 13:00;4;4000;4;4000;376;490331;45;73590;15;161240;23;414590;353;1143860;69;241003;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;5;8140
27.06.2020 14:00;3;3000;4;4000;425;497134;54;49018;14;266670;18;406554;366;1112065;71;76600;0;0;3;3000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;9;15630
27.06.2020 15:00;5;4990;4;3990;355;473203;37;56320;16;173270;21;388814;367;1087024;49;148940;0;0;5;4990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;9;14784
27.06.2020 16:00;4;4000;4;3990;301;320996;44;174810;17;177165;19;369530;307;1031955;71;270905;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;16;22980
27.06.2020 17:00;4;4000;4;3990;319;437870;36;132150;20;406395;26;487195;311;984500;60;176910;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;12;24280
27.06.2020 18:00;4;3990;4;4000;326;386085;50;54880;9;138700;10;179810;310;872140;63;232474;0;0;4;4000;4;4058;0;0;0;0;0;3600000;0;0;0;0;0;0;7;9910
27.06.2020 19:00;4;3990;4;3990;229;190080;39;44000;17;99510;9;191800;244;675640;56;65308;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;3;4620
27.06.2020 20:00;2;2000;2;2000;200;177515;47;61440;14;178662;11;319630;187;349946;59;88940;0;0;2;1990;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;4;5650
27.06.2020 21:00;2;2000;2;2000;164;118730;35;23040;9;275534;4;97850;184;276520;54;78900;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;6;9370
27.06.2020 22:00;2;2000;2;2000;152;85760;25;37120;11;237141;4;134710;142;190870;39;15890;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
27.06.2020 23:00;1;1000;1;1000;129;114926;29;36364;5;176930;7;195790;101;157367;41;19210;0;0;1;1000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;3;5070
28.06.2020 00:00;0;0;1;990;95;48800;24;10935;4;64640;2;119714;70;43320;30;13970;0;0;0;0;1;1000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
28.06.2020 01:00;0;0;0;0;56;27680;16;4480;6;69163;0;0;59;80009;17;6990;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
28.06.2020 02:00;0;0;0;0;31;16000;15;4160;0;0;0;0;27;14850;17;4830;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1430
28.06.2020 03:00;0;0;0;0;20;9920;8;2720;0;0;2;93644;27;14970;15;4450;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
28.06.2020 04:00;0;0;0;0;23;11040;12;4160;1;60470;1;53270;15;7140;17;5380;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
28.06.2020 05:00;1;1000;1;1000;24;11360;9;2720;2;36630;0;0;22;11990;8;1600;0;0;1;1000;1;990;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
28.06.2020 06:00;3;3000;2;2000;34;17440;18;7040;1;55350;2;79350;34;78280;12;6610;0;0;3;3000;2;1990;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
28.06.2020 07:00;2;1990;2;2000;37;19680;13;4960;1;640;3;158424;35;22510;18;7700;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
28.06.2020 08:00;2;2000;2;2000;86;49120;19;7520;2;98070;8;169730;93;153070;25;9900;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;2;2840
28.06.2020 09:00;2;2000;2;2000;160;85920;38;16855;7;64150;14;259320;150;289240;27;29930;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;5;7860
28.06.2020 10:00;2;2000;2;2000;198;121440;30;43030;12;272280;14;394713;193;325080;59;63180;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;3;4260
28.06.2020 11:00;2;2000;2;2000;241;182107;39;14080;10;120160;6;196381;246;368993;51;54530;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;9;13290
28.06.2020 12:00;3;2990;3;3000;274;178744;41;51360;12;239088;11;334714;252;570433;48;53730;0;0;3;3000;3;2990;0;0;0;0;0;3600000;0;0;0;0;0;0;9;28580
28.06.2020 13:00;4;4000;4;3990;283;239180;48;134275;10;220233;18;467770;276;675749;50;167184;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;7;12580
28.06.2020 14:00;4;3990;4;3990;299;257813;53;19200;16;240183;16;363057;332;671458;70;69295;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;10;15190
28.06.2020 15:00;4;3980;4;3990;321;317410;53;44950;14;321880;12;253880;277;511661;55;37396;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;6;9710
28.06.2020 16:00;4;4000;4;4000;344;277756;46;58710;24;384580;25;420353;264;476090;61;147520;0;0;4;3990;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;9;13600
28.06.2020 17:00;4;3990;4;3990;317;274710;52;43200;18;291310;15;401380;288;710160;58;76400;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;4;6510
28.06.2020 18:00;4;4000;4;4000;323;295857;44;15520;14;272977;18;568703;283;586563;67;107435;0;0;4;4000;4;3980;0;0;0;0;0;3600000;0;0;0;0;0;0;10;16470
28.06.2020 19:00;2;2000;2;2000;226;139040;33;12640;6;117887;15;348910;223;463456;45;44040;0;0;2;2000;3;3000;0;0;0;0;0;3600000;0;0;0;0;0;0;4;7120
28.06.2020 20:00;2;2000;2;2000;179;119360;36;13440;4;114601;7;226915;186;238390;47;26800;0;0;2;2000;1;1000;0;0;0;0;0;3600000;0;0;0;0;0;0;2;4890
28.06.2020 21:00;2;1990;2;2000;165;90282;49;19680;1;480;6;145220;144;201634;37;21010;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;6;9560
28.06.2020 22:00;2;2000;2;2000;112;65120;25;26560;3;71350;2;78380;108;116510;46;20020;0;0;2;2000;2;1990;0;0;0;0;0;3600000;0;0;0;0;0;0;2;2860
28.06.2020 23:00;2;1990;2;2000;54;27520;18;5920;1;67030;3;128366;44;69230;22;18520;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1430
29.06.2020 00:00;0;0;1;1000;42;22240;16;9440;0;0;0;0;25;27170;15;6760;0;0;0;0;1;990;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
29.06.2020 01:00;0;0;0;0;24;11253;11;2720;1;60950;1;960;20;11700;10;3390;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
29.06.2020 02:00;0;0;0;0;7;3200;6;3360;0;0;2;39190;9;25130;3;630;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
29.06.2020 03:00;0;0;0;0;10;6720;7;3680;1;22560;1;50560;18;9090;6;3220;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
29.06.2020 04:00;0;0;0;0;41;25440;20;12960;1;56630;0;0;32;17670;26;11720;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
29.06.2020 05:00;3;3000;3;3000;237;128320;75;30720;0;0;2;96950;128;97540;56;20630;0;0;3;3000;3;3000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
29.06.2020 06:00;4;4000;4;3990;502;750054;64;81120;3;41910;7;126431;237;563069;38;59915;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;2;2890
29.06.2020 07:00;4;3990;4;4000;582;750287;65;154680;21;383103;39;661377;451;973237;58;197510;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;6;9040
29.06.2020 08:00;5;4990;4;4045;513;812481;81;303865;35;661620;46;949133;393;982974;70;268010;0;0;5;5000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;15;30150
29.06.2020 09:00;4;3990;4;3990;438;665393;45;69760;29;388548;26;491250;383;1042741;62;129020;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;3;11050
29.06.2020 10:00;4;3990;4;4000;487;783165;48;86124;19;325615;23;401615;355;1046015;68;244360;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;7;18700
29.06.2020 11:00;4;4000;4;4000;432;524478;50;203640;25;220408;38;528626;389;1168460;66;242716;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;16;25490
29.06.2020 12:00;5;5000;6;5990;421;734070;54;418449;33;492145;65;1001731;450;1397593;70;254521;0;0;5;5045;6;6000;0;0;0;0;0;3600000;0;0;0;0;0;0;8;12480
29.06.2020 13:00;4;4000;4;3990;455;806220;41;143566;25;344910;47;897341;442;1396234;77;167620;0;0;4;3990;4;3980;0;0;0;0;0;3600000;0;0;0;0;0;0;13;23510
29.06.2020 14:00;4;4000;4;3980;463;611830;54;216440;29;594918;39;679242;498;1310787;68;153890;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;15;29400
29.06.2020 15:00;4;4000;4;3980;487;697935;55;49642;33;314816;40;817963;581;1372194;78;146550;0;0;4;3990;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;18;31100
29.06.2020 16:00;4;3990;4;4053;544;860978;73;172343;27;514955;46;1015876;630;1459870;86;140120;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;18;27780
29.06.2020 17:00;4;3990;4;4000;502;690238;63;117110;19;292192;34;777558;633;1329402;95;340785;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;13;19730
29.06.2020 18:00;4;3990;4;3980;433;511740;66;89760;20;299809;25;589124;483;1064694;86;131505;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;16;36450
29.06.2020 19:00;5;4990;4;4000;265;212230;50;45804;20;242349;22;354057;385;1002662;90;193180;0;0;5;5000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;7;10060
29.06.2020 20:00;4;4000;3;2980;240;189806;42;74860;14;167180;13;313595;225;678900;74;93300;0;0;4;4000;3;3000;0;0;0;0;0;3600000;0;0;0;0;0;0;4;5680
29.06.2020 21:00;2;1990;3;2990;156;88150;34;12150;6;71030;6;134380;187;292620;58;38570;0;0;2;2000;3;3000;0;0;0;0;0;3600000;0;0;0;0;0;0;6;12848
29.06.2020 22:00;2;2000;2;2000;126;71200;35;28960;16;229080;4;137474;134;199580;33;12550;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;4;5930
29.06.2020 23:00;2;1990;2;2000;56;27040;14;6080;0;0;3;80140;57;41180;29;11380;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
30.06.2020 00:00;0;0;1;1000;37;15680;15;6080;0;0;1;53110;37;21310;22;9300;0;0;0;0;1;1000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
30.06.2020 01:00;0;0;0;0;27;12160;13;3680;1;78664;1;18720;17;29040;12;21980;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
30.06.2020 02:00;0;0;0;0;9;3520;6;2240;0;0;0;0;5;2410;4;1170;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
30.06.2020 03:00;0;0;0;0;19;12000;9;5760;3;38720;1;31520;15;36470;12;3860;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
30.06.2020 04:00;0;0;0;0;39;23360;19;10560;0;0;0;0;34;16960;19;9570;0;0;1;1000;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
30.06.2020 05:00;3;3000;3;2980;237;174753;54;27040;1;27578;4;166920;122;85280;52;24550;0;0;2;2000;3;3000;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1440
30.06.2020 06:00;4;3990;4;4000;498;786178;51;107170;6;164034;6;203600;232;557668;47;21410;0;0;5;5000;4;3980;0;0;0;0;0;3600000;0;0;0;0;0;0;2;4110
30.06.2020 07:00;4;3990;4;4000;601;902918;85;282830;24;410708;28;509050;404;1071636;86;180890;0;0;3;3000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;13;22669
30.06.2020 08:00;5;4980;4;4000;490;719979;61;225400;38;673764;51;1090477;386;1039987;74;256147;0;0;5;4990;4;3980;0;0;0;0;0;3600000;0;0;0;0;0;0;17;49270
30.06.2020 09:00;4;4000;4;3990;460;589474;55;163820;25;544829;33;711818;380;1021129;77;175120;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;6;8560
30.06.2020 10:00;4;4000;4;4000;473;719133;45;118030;12;102550;30;514561;358;1163803;62;179580;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;9;24110
30.06.2020 11:00;4;4000;4;4000;446;613832;40;115136;31;491174;42;511442;444;1282282;67;229510;0;0;4;4000;4;3980;0;0;0;0;0;3600000;0;0;0;0;0;0;11;15620
30.06.2020 12:00;4;4000;5;4990;408;516840;62;165328;41;613850;44;766721;473;1297631;74;168270;0;0;4;4000;5;5000;0;0;0;0;0;3600000;0;0;0;0;0;0;14;23600
30.06.2020 13:00;5;4990;5;4990;455;728741;56;201240;34;611432;30;366229;484;1232065;70;192740;0;0;5;4990;5;4990;0;0;0;0;0;3600000;0;0;0;0;0;0;15;23600
30.06.2020 14:00;4;3990;4;3990;521;720345;48;124150;39;479052;50;736652;521;1422705;80;334557;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;15;24690
30.06.2020 15:00;4;3980;4;4000;487;865225;57;131554;39;623418;41;705715;615;1374811;91;159270;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;27;44117
30.06.2020 16:00;4;3970;4;3990;489;617860;71;303517;34;751324;42;1072806;649;1463211;91;223268;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;14;22540
30.06.2020 17:00;4;4000;4;3990;528;733809;73;153420;23;320890;44;1048671;648;1397459;112;223826;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;13;20870
30.06.2020 18:00;4;4000;4;4000;447;556563;55;163190;29;403610;44;734390;520;1223298;97;335230;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;12;18310
30.06.2020 19:00;5;4990;4;3990;321;325570;49;69440;25;397048;28;447620;402;826776;66;127450;0;0;5;4980;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;19;37080
30.06.2020 20:00;4;3990;3;3000;265;198540;32;50240;27;470964;27;615330;242;807421;56;87550;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;16;28890
30.06.2020 21:00;2;2000;3;3000;189;123725;39;41920;23;283855;19;357220;194;360550;51;38320;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;9;12800
30.06.2020 22:00;2;1990;2;2000;126;102635;29;11040;15;283170;11;324497;153;237952;28;13796;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;3;5070
30.06.2020 23:00;2;2000;2;2000;70;35040;20;5760;2;25430;7;314160;63;81000;25;9700;0;0;2;1990;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
01.07.2020 00:00;0;0;1;1000;44;21120;18;4480;3;63030;0;0;32;44500;22;10300;0;0;0;0;1;1000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
01.07.2020 01:00;0;0;0;0;18;8480;10;3360;2;21430;1;9910;17;10510;17;6350;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
01.07.2020 02:00;0;0;0;0;10;6560;10;3840;0;0;0;0;6;3740;2;540;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
01.07.2020 03:00;0;0;0;0;16;8640;9;4160;2;27360;1;19510;15;7230;17;6090;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
01.07.2020 04:00;0;0;0;0;42;27670;18;10720;2;55990;0;0;37;19600;24;8040;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
01.07.2020 05:00;3;3000;3;3000;247;148470;61;32010;0;0;3;64960;125;168860;57;23127;0;0;3;3000;3;3000;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1430
01.07.2020 06:00;4;3990;4;4000;504;704829;63;120310;3;2080;13;126560;241;690503;41;53920;0;0;4;3990;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1440
01.07.2020 07:00;4;4000;4;4000;614;1134635;88;197250;25;510083;25;616700;424;975947;90;180730;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;8;13200
01.07.2020 08:00;5;5000;4;3980;566;813799;66;281455;31;716100;52;1280933;427;1087647;59;188730;0;0;5;5000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;17;41340
01.07.2020 09:00;4;3990;4;4000;465;552756;45;98220;26;484390;35;854210;370;982631;64;301150;0;0;4;3980;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;11;18180
01.07.2020 10:00;4;3990;4;3990;409;542584;54;66540;33;298530;31;492642;374;1164678;52;139882;0;0;4;3980;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;13;21700
01.07.2020 11:00;4;3990;4;4056;445;618549;55;180395;21;295861;33;551204;390;1496019;113;333821;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;8;26700
01.07.2020 12:00;4;4000;5;4980;455;610041;52;192460;36;567799;47;684069;454;1237604;83;301980;0;0;4;3990;5;4990;0;0;0;0;0;3600000;0;0;0;0;0;0;14;22390
01.07.2020 13:00;4;4000;4;3990;485;768940;73;182656;32;493921;38;626426;480;1301230;81;206269;0;0;4;3980;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;14;22330
01.07.2020 14:00;4;3990;4;4000;505;784802;44;218710;21;315875;31;419630;516;1438377;79;200842;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;16;34096
01.07.2020 15:00;4;3990;4;4000;540;743942;67;120800;29;623695;45;736986;591;1370433;78;107080;0;0;4;3990;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;7;10650
01.07.2020 16:00;4;4000;4;3990;507;720401;66;130060;24;517175;44;906197;610;1438970;80;202132;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;14;24010
01.07.2020 17:00;1;1000;0;0;70;86660;8;3520;2;48695;6;78455;80;145930;11;5470;0;0;1;1000;1;1000;0;0;0;0;0;3600000;0;0;0;0;0;0;2;2830
01.07.2020 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
01.07.2020 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
01.07.2020 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
01.07.2020 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
01.07.2020 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
01.07.2020 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
02.07.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
02.07.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
02.07.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
02.07.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
02.07.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
02.07.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
02.07.2020 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
02.07.2020 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
02.07.2020 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
02.07.2020 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
02.07.2020 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
02.07.2020 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
02.07.2020 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
02.07.2020 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
02.07.2020 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
02.07.2020 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
02.07.2020 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
02.07.2020 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
02.07.2020 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
02.07.2020 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
02.07.2020 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
02.07.2020 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
02.07.2020 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
