01.06.2020 00:00;Bel_B1;Vwz_B1;Bel_B2;Vwz_B2;Bel_D1;Vwz_D1;Bel_FG38_blind;Vwz_FG38_blind;Bel_FG38_sehend;Vwz_FG38_sehend;Bel_MP1;Vwz_MP1;Bel_MP1_A_113;Vwz_MP1_A_113;Bel_MP2;Vwz_MP2;Bel_MP3;Vwz_MP3;Bel_MP3_A_113;Vwz_MP3_A_113;Bel_MP4;Vwz_MP4;Bel_MP5;Vwz_MP5;Bel_MP6;Vwz_MP6;Bel_MP7;Vwz_MP7;Bel_MP8;Vwz_MP8;Bel_T1;Vwz_T1
07.06.2020 17:00;0;0;0;0;5;196876;6;1659;0;0;0;0;4;4000;0;0;4;3990;5;5000;2;1990;2;1990;4;4000;5;5000;4;3980;0;0
07.06.2020 18:00;0;0;0;0;4;153468;8;3450;0;0;0;0;4;3990;0;0;4;4000;4;3990;3;3000;2;2000;4;4000;4;4000;5;4990;0;0
07.06.2020 19:00;0;0;0;0;2;68210;0;0;0;0;0;0;5;5000;0;0;5;4990;2;2000;2;2000;2;1980;5;5000;2;2000;5;5000;0;0
07.06.2020 20:00;0;0;0;0;2;101212;1;380;0;0;0;0;2;1990;0;0;2;2000;2;2000;2;2000;2;2000;2;2000;2;1990;2;2000;0;0
07.06.2020 21:00;0;0;0;0;2;91675;0;0;0;0;0;0;2;2000;0;0;2;2000;2;1990;2;2000;2;2000;2;2000;2;2000;2;2000;0;0
07.06.2020 22:00;0;0;0;0;2;100920;0;0;0;0;0;0;2;2000;0;0;2;2000;2;2000;3;3000;2;2000;2;2000;2;2000;2;2000;0;0
07.06.2020 23:00;0;0;0;0;3;97230;0;0;0;0;0;0;2;2000;0;0;2;2000;2;1990;2;2000;2;2000;2;2000;2;2000;2;1990;0;0
08.06.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;4;3990;0;0;4;3990;0;0;1;1000;0;0;4;3980;0;0;4;3990;0;0
08.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;2;1990;0;0;2;2000;0;0;0;0;0;0;2;2000;0;0;2;2000;0;0
08.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2020 03:00;0;0;0;0;1;40370;0;0;0;0;0;0;0;0;0;0;0;0;1;1000;0;0;0;0;0;0;1;1000;0;0;0;0
08.06.2020 04:00;0;0;0;0;8;209510;0;0;0;0;0;0;1;1000;0;0;1;1000;7;6980;2;2000;1;1000;1;1000;7;7000;1;1000;0;0
08.06.2020 05:00;0;0;0;0;11;309600;0;0;0;0;0;0;1;1000;0;0;1;1000;8;8000;2;1990;2;2000;1;1000;8;8000;1;1000;0;0
08.06.2020 06:00;2;2000;2;1990;10;272260;2;368;0;0;2;2000;8;7990;2;1990;7;6980;10;9960;3;3000;1;1000;8;7990;10;10000;7;6980;0;0
08.06.2020 07:00;2;2000;2;2000;15;431252;3;1140;0;0;2;1990;13;12990;2;2000;10;10000;14;13990;3;3000;2;1990;13;12980;15;15000;10;9980;0;0
08.06.2020 08:00;2;2000;2;2000;12;346630;5;1790;0;0;2;2000;11;10980;2;2000;10;9990;12;11980;3;2990;2;1990;14;14009;12;11980;10;10000;0;0
08.06.2020 09:00;2;2000;2;2000;11;383220;17;8950;0;0;2;2000;12;11990;2;2000;11;10980;12;11990;2;2000;1;1000;15;14970;12;11980;12;12000;0;0
08.06.2020 10:00;2;2000;2;2000;13;354680;58;19890;0;0;2;2000;12;11970;2;2000;10;9970;14;13960;2;2000;1;1000;14;13980;14;14000;11;10990;0;0
08.06.2020 11:00;2;2000;2;2000;11;322330;25;7743;0;0;2;2000;14;14000;2;2000;10;9960;12;11990;2;2000;1;1000;14;13990;12;12000;10;9990;0;0
08.06.2020 12:00;2;1990;2;1990;15;389455;33;9914;0;0;2;2000;10;9980;2;1990;8;8000;13;12980;2;2000;1;990;11;10980;12;12000;8;8000;0;0
08.06.2020 13:00;2;2000;2;1990;12;291040;24;8460;0;0;2;2000;14;13980;2;1990;12;11990;12;11990;3;2990;2;2000;17;16990;12;11990;12;11970;0;0
08.06.2020 14:00;2;2000;2;2000;14;346503;25;17710;0;0;2;1990;13;13000;2;2000;11;10990;13;12990;3;2990;2;2000;15;14990;13;12990;11;11033;0;0
08.06.2020 15:00;2;1990;2;2000;11;376663;38;15183;0;0;2;2000;12;11980;2;2000;10;10000;12;11970;3;2990;2;2000;13;12990;12;11980;10;9980;0;0
08.06.2020 16:00;2;2000;2;2000;10;419375;32;17591;0;0;2;1990;11;10990;2;2000;10;9990;12;11970;3;2990;2;2000;13;12980;12;11990;10;9980;0;0
08.06.2020 17:00;2;1990;2;1990;11;349030;24;8160;0;0;2;2000;13;12990;2;1990;10;10000;12;11990;3;2980;2;2000;14;13990;12;12000;10;10046;0;0
08.06.2020 18:00;2;2000;2;1990;11;391187;12;3130;0;0;2;2000;13;12980;2;1990;10;9980;10;9980;3;3000;2;2000;13;13000;10;10050;10;9980;0;0
08.06.2020 19:00;0;0;0;0;6;254990;2;630;0;0;0;0;12;11970;0;0;11;10990;5;5000;3;3000;2;2000;12;11980;5;5000;11;10990;0;0
08.06.2020 20:00;0;0;0;0;4;106470;8;2159;0;0;0;0;4;4000;0;0;4;4000;4;4000;2;2000;1;1000;4;4000;4;4000;4;4000;0;0
08.06.2020 21:00;0;0;0;0;3;71120;0;0;0;0;0;0;4;4000;0;0;4;4000;2;2000;2;2000;2;2000;4;3990;2;2000;4;3990;0;0
08.06.2020 22:00;0;0;0;0;2;101117;0;0;0;0;0;0;3;3000;0;0;3;2990;2;2000;3;3000;2;1990;3;2990;2;2000;3;3000;0;0
08.06.2020 23:00;0;0;0;0;1;29800;0;0;0;0;0;0;3;2980;0;0;3;3000;2;1990;2;2000;1;1000;3;3000;1;1000;3;3000;0;0
09.06.2020 00:00;0;0;0;0;1;30660;0;0;0;0;0;0;2;2000;0;0;2;2000;0;0;1;1000;0;0;2;2000;1;1000;2;2000;0;0
09.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;4;4000;0;0;4;4000;0;0;0;0;0;0;4;4000;0;0;4;4000;0;0
09.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2020 03:00;0;0;0;0;1;26440;0;0;0;0;0;0;0;0;0;0;0;0;1;1000;0;0;0;0;0;0;1;1000;0;0;0;0
09.06.2020 04:00;0;0;0;0;9;304866;0;0;0;0;0;0;1;1000;0;0;1;1000;8;7980;2;2000;2;2000;1;1000;8;8000;1;1000;0;0
09.06.2020 05:00;0;0;0;0;9;248321;0;0;0;0;0;0;1;1000;0;0;1;1000;7;6990;2;2000;2;2000;1;1000;7;7000;1;1000;0;0
09.06.2020 06:00;2;1990;2;2000;10;378835;0;0;0;0;2;2000;7;7000;2;2000;7;7000;12;11970;3;3000;3;2990;8;7970;11;10990;7;7000;0;0
09.06.2020 07:00;2;2000;2;1990;13;410192;9;2745;0;0;2;2000;13;12990;2;1990;10;10000;13;12980;3;3000;3;3000;13;12990;13;12990;10;10000;0;0
09.06.2020 08:00;2;2000;2;2000;11;399167;11;9350;0;0;2;2000;13;12980;2;2000;10;10045;12;11970;3;3000;2;2000;14;13990;13;13000;11;10970;0;0
09.06.2020 09:00;2;2000;2;1990;13;395650;28;10980;0;0;2;2000;13;12980;2;1990;11;11000;13;12980;1;1000;0;0;14;13990;13;13000;12;11990;0;0
09.06.2020 10:00;2;2000;2;2000;10;296770;28;12236;0;0;2;2000;12;11990;2;2000;9;9000;11;10970;2;2000;2;2000;12;11980;11;11055;9;9000;0;0
09.06.2020 11:00;2;2000;2;2000;11;415918;8;3680;0;0;2;2000;11;11000;2;2000;10;9980;13;12990;2;2000;1;1000;14;14000;13;13000;10;9970;0;0
09.06.2020 12:00;2;2000;2;1990;14;456325;39;12497;0;0;2;2000;11;11000;2;1990;10;9990;13;13048;1;1000;1;1000;13;12970;14;13990;10;10000;0;0
09.06.2020 13:00;2;1990;2;2000;13;400690;3;1470;0;0;2;2000;11;10980;2;2000;10;9980;13;13000;2;2000;3;3000;13;12990;13;13000;10;9990;0;0
09.06.2020 14:00;2;2000;2;1990;10;400700;43;22150;0;0;1;1000;12;11950;2;1990;11;10980;12;11970;3;3000;2;1990;16;15970;12;12000;11;11000;0;0
09.06.2020 15:00;2;2000;2;2000;13;419276;11;4760;0;0;2;1990;11;10980;2;2000;10;9990;13;12990;2;2000;2;2000;14;13980;13;12990;11;10990;0;0
09.06.2020 16:00;2;2000;2;2000;12;425693;54;17062;0;0;3;2990;12;11970;2;2000;10;10000;12;11960;3;3000;3;3000;14;13990;12;12000;10;9980;0;0
09.06.2020 17:00;2;2000;2;2000;11;302252;15;5850;0;0;2;2000;12;11980;2;2000;10;9980;12;11990;3;2990;2;2000;14;13980;12;11990;10;9990;0;0
09.06.2020 18:00;2;2000;2;2000;8;318465;47;16010;0;0;2;1990;9;8990;2;2000;9;8970;10;9990;2;2000;2;1990;13;13000;10;9990;10;10000;0;0
09.06.2020 19:00;0;0;0;0;6;171060;0;0;0;0;0;0;13;13000;0;0;11;11000;5;4970;3;3000;3;2990;13;13000;5;5000;11;11000;0;0
09.06.2020 20:00;0;0;0;0;4;195930;0;0;0;0;0;0;4;4000;0;0;4;4000;4;4000;2;1990;1;1000;4;4000;4;4000;4;3990;0;0
09.06.2020 21:00;0;0;0;0;2;74660;0;0;0;0;0;0;4;3990;0;0;4;4000;2;2000;1;1000;1;1000;4;3990;2;2000;4;4000;0;0
09.06.2020 22:00;0;0;0;0;2;96460;0;0;0;0;0;0;3;3000;0;0;3;3000;2;2000;2;1980;2;2000;3;3000;2;2000;3;3000;0;0
09.06.2020 23:00;0;0;0;0;2;87621;2;480;0;0;0;0;3;2990;0;0;3;2990;2;2000;2;2000;2;2000;3;3000;2;2048;3;2990;0;0
10.06.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;2;1990;0;0;2;2000;0;0;1;990;1;1000;2;2000;0;0;2;2000;0;0
10.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;4;3990;0;0;4;4000;0;0;0;0;0;0;4;4000;0;0;4;4000;0;0
10.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2020 03:00;0;0;0;0;1;55490;0;0;0;0;0;0;0;0;0;0;0;0;1;1000;0;0;0;0;0;0;1;1000;0;0;0;0
10.06.2020 04:00;0;0;0;0;8;318234;0;0;0;0;0;0;1;1000;0;0;1;990;8;8000;2;2000;2;1990;1;1000;8;7700;1;1000;0;0
10.06.2020 05:00;0;0;0;0;11;308090;0;0;0;0;0;0;1;1000;0;0;1;1000;6;5990;3;3000;2;2000;1;1000;6;6280;1;1000;0;0
10.06.2020 06:00;2;2000;2;2000;13;418840;0;0;0;0;2;2000;7;6980;2;2000;7;7000;13;12990;3;2990;2;2000;8;7990;13;13000;7;6990;0;0
10.06.2020 07:00;2;2000;2;2000;15;372471;119;27357;0;0;2;2000;12;11960;2;2000;10;9980;13;12970;3;2990;3;3000;13;13080;13;12980;10;10000;0;0
10.06.2020 08:00;2;2000;2;2000;9;366720;16;6006;0;0;2;1990;13;12990;2;2000;10;10000;12;11980;3;3000;3;2990;13;13000;11;11000;10;9990;0;0
10.06.2020 09:00;2;1990;2;1990;11;413315;21;9610;0;0;2;2000;13;12970;2;1990;11;11000;12;11980;3;2990;2;2000;14;13970;12;11990;12;12000;0;0
10.06.2020 10:00;2;2000;2;2000;13;467029;123;29979;0;0;2;1990;12;11980;2;2000;10;9980;13;12990;2;2000;2;2057;14;13970;13;12980;10;10000;0;0
10.06.2020 11:00;2;2000;2;1990;12;294896;18;6660;0;0;2;2000;12;11990;2;1990;10;9990;12;12000;2;2000;2;2000;14;13970;13;12990;11;10980;0;0
10.06.2020 12:00;2;2000;2;2000;12;389941;29;12436;0;0;2;2000;10;9970;2;2000;10;9980;12;12000;2;1990;2;1990;13;12990;12;12000;10;9990;0;0
10.06.2020 13:00;2;2000;2;2000;14;446561;30;11260;0;0;2;2000;10;9980;2;2000;10;10000;14;14000;3;3000;3;3000;14;13990;14;13970;11;10990;0;0
10.06.2020 14:00;2;2000;2;2000;13;316060;15;7460;0;0;2;2000;13;12980;2;2000;10;9980;13;12960;3;3000;3;2990;15;14960;14;13990;10;10000;0;0
10.06.2020 15:00;2;2000;2;2000;13;377490;41;18995;0;0;2;1990;13;12980;2;2000;11;10970;12;11980;3;3000;2;2000;15;14990;12;11990;11;10990;0;0
10.06.2020 16:00;2;2000;2;2000;11;405441;43;10361;0;0;2;2000;10;9990;2;2000;10;9990;12;11970;3;3000;3;3000;13;12980;12;11990;10;9980;0;0
10.06.2020 17:00;2;1990;2;2000;11;321127;24;9446;0;0;2;2000;11;10980;2;2000;10;9990;11;10990;3;3000;3;3000;14;13970;11;10980;10;9990;0;0
10.06.2020 18:00;2;1990;2;1990;12;404479;23;8910;0;0;2;2000;12;11980;2;1990;10;10000;11;10990;3;3000;2;2000;14;13990;11;10980;10;9990;0;0
10.06.2020 19:00;0;0;0;0;5;145070;1;210;0;0;0;0;11;11000;0;0;11;11000;4;4000;3;3000;3;3000;13;12980;4;4000;11;11000;0;0
10.06.2020 20:00;0;0;0;0;6;215270;1;400;0;0;0;0;4;4000;0;0;4;4000;5;4990;2;2000;2;2000;4;4000;5;5000;4;4000;0;0
10.06.2020 21:00;0;0;0;0;2;70620;2;490;0;0;0;0;4;3990;0;0;4;4000;2;2000;2;2000;2;1990;4;4000;2;2000;4;4000;0;0
10.06.2020 22:00;0;0;0;0;2;109280;3;2320;0;0;0;0;3;2990;0;0;3;3000;2;2000;3;3000;2;2000;3;2990;2;2000;3;3000;0;0
10.06.2020 23:00;0;0;0;0;3;100653;0;0;0;0;0;0;3;3000;0;0;3;3000;2;2000;2;2000;2;2000;3;3000;2;2000;3;3000;0;0
11.06.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;2;2000;0;0;2;2000;0;0;1;1000;1;1000;2;2000;0;0;2;2000;0;0
11.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;4;4000;0;0;4;4000;0;0;0;0;0;0;4;4000;0;0;4;4000;0;0
11.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.06.2020 03:00;0;0;0;0;1;34760;0;0;0;0;0;0;0;0;0;0;0;0;1;1000;0;0;0;0;0;0;1;1000;0;0;0;0
11.06.2020 04:00;0;0;0;0;3;99746;0;0;0;0;0;0;0;0;0;0;0;0;3;3000;0;0;0;0;0;0;3;3000;0;0;0;0
11.06.2020 05:00;0;0;0;0;3;81780;0;0;0;0;0;0;1;990;0;0;1;1000;3;2990;2;2000;1;1000;1;1000;3;3000;1;1000;0;0
11.06.2020 06:00;0;0;0;0;3;113430;0;0;0;0;0;0;2;2000;0;0;2;1990;2;2000;2;1990;1;1000;2;2000;2;2000;2;2000;0;0
11.06.2020 07:00;0;0;0;0;3;125355;1;300;0;0;0;0;2;2000;0;0;2;2000;2;1990;2;2000;2;2000;2;2000;2;2000;2;1990;0;0
11.06.2020 08:00;0;0;0;0;2;78706;1;260;0;0;0;0;2;2000;0;0;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;2;1990;0;0
11.06.2020 09:00;0;0;0;0;2;95310;1;360;0;0;0;0;2;2000;0;0;2;2000;2;2000;2;2000;2;2000;2;1990;2;2000;2;2000;0;0
11.06.2020 10:00;0;0;0;0;3;72280;5;3380;0;0;0;0;2;2000;0;0;2;2000;2;2000;2;1990;2;2000;2;2000;2;2000;2;1990;0;0
11.06.2020 11:00;0;0;0;0;3;101930;4;2410;0;0;0;0;2;2000;0;0;2;2000;3;3000;2;2000;2;2000;2;1990;3;2990;2;1990;0;0
11.06.2020 12:00;0;0;0;0;3;139510;2;1070;0;0;0;0;2;2000;0;0;2;2000;3;3000;2;2000;2;2000;2;2000;3;2990;2;1990;0;0
11.06.2020 13:00;0;0;0;0;4;186290;3;1480;0;0;0;0;3;2990;0;0;3;2990;4;3990;2;2000;2;2000;3;3000;4;4000;3;2980;0;0
11.06.2020 14:00;0;0;0;0;5;173310;1;340;0;0;0;0;4;4000;0;0;4;3990;4;4000;2;2000;2;2000;4;3990;4;4000;4;3990;0;0
11.06.2020 15:00;0;0;0;0;4;191830;7;4570;0;0;0;0;4;3980;0;0;4;3990;4;4000;2;2000;2;1990;4;4000;4;3990;4;3990;0;0
11.06.2020 16:00;0;0;0;0;6;200360;2;3480;0;0;0;0;4;3990;0;0;4;4000;4;4057;2;2000;2;1990;4;3990;4;4000;4;4000;0;0
11.06.2020 17:00;0;0;0;0;5;131745;5;2230;0;0;0;0;4;4000;0;0;4;4000;4;4000;2;2000;2;2000;4;3980;4;4000;4;3990;0;0
11.06.2020 18:00;0;0;0;0;5;167585;2;910;0;0;0;0;4;4074;0;0;4;4000;4;4000;2;1990;2;2000;4;3990;4;4000;4;3990;0;0
11.06.2020 19:00;0;0;0;0;2;97140;1;90;0;0;0;0;5;5000;0;0;5;5000;2;2000;2;2000;2;2000;5;4990;2;2000;5;4990;0;0
11.06.2020 20:00;0;0;0;0;2;91680;0;0;0;0;0;0;2;1990;0;0;2;2000;2;1990;2;2000;2;1990;2;2000;2;2000;2;1990;0;0
11.06.2020 21:00;0;0;0;0;2;64380;0;0;0;0;0;0;2;1990;0;0;2;2000;2;1990;2;2000;2;2000;2;2000;2;2000;2;2000;0;0
11.06.2020 22:00;0;0;0;0;2;75540;0;0;0;0;0;0;2;1980;0;0;2;1990;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0
11.06.2020 23:00;0;0;0;0;2;72320;0;0;0;0;0;0;2;2000;0;0;2;2000;2;2000;2;2000;2;1990;2;1990;2;2000;2;1990;0;0
12.06.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;4;3990;0;0;4;3990;0;0;1;990;1;1000;4;3990;0;0;4;4000;0;0
12.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;2;2000;0;0;2;2000;0;0;0;0;0;0;2;2000;0;0;2;2000;0;0
12.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.06.2020 03:00;0;0;0;0;1;50090;0;0;0;0;0;0;0;0;0;0;0;0;1;1000;0;0;0;0;0;0;1;1000;0;0;0;0
12.06.2020 04:00;0;0;0;0;9;212626;0;0;0;0;0;0;1;990;0;0;1;1000;8;7980;2;2000;2;1990;1;1000;8;7990;1;1000;0;0
12.06.2020 05:00;0;0;0;0;8;366328;0;0;0;0;0;0;1;1000;0;0;1;1000;7;7000;3;2990;3;2990;1;1000;7;6990;1;1000;0;0
12.06.2020 06:00;2;2000;2;1990;12;314634;0;0;0;0;2;2000;8;7990;2;1990;7;7000;10;9970;3;3000;2;2000;8;7990;12;12000;7;7000;0;0
12.06.2020 07:00;2;2000;2;2000;12;440236;1;370;0;0;2;2000;13;12970;2;2000;10;9980;11;11000;3;3000;3;2990;13;12970;13;12990;10;9990;0;0
12.06.2020 08:00;2;1990;1;1000;10;268940;7;3220;0;0;2;2000;11;10970;1;1000;10;9980;10;9980;3;2990;2;2000;14;13990;12;12000;10;9980;0;0
12.06.2020 09:00;2;2000;1;1000;11;390780;14;8257;0;0;2;2000;13;12990;1;1000;11;11000;10;9990;3;2990;2;2000;15;14990;12;12000;11;10980;0;0
12.06.2020 10:00;1;1000;0;0;12;449923;32;15240;0;0;2;2000;12;11970;0;0;10;9990;11;10980;2;2000;2;2000;14;13980;13;12970;11;10980;0;0
12.06.2020 11:00;1;1000;2;2000;12;412137;20;8280;0;0;1;1000;13;12990;2;2000;10;10000;10;9990;2;2000;1;1000;14;13990;12;12000;10;9990;0;0
12.06.2020 12:00;2;1990;2;2000;13;466798;22;8681;0;0;2;2000;10;9990;2;2000;10;9980;11;10990;2;2000;2;2000;13;12970;13;12980;10;9980;0;0
12.06.2020 13:00;2;1990;1;990;10;405464;41;12515;0;0;2;2000;11;10980;1;990;10;10000;9;9000;3;2990;3;2990;13;12990;11;11000;10;9990;0;0
12.06.2020 14:00;2;2000;1;1000;12;442898;14;4538;0;0;2;2000;13;12990;1;1000;11;11000;11;10970;3;3000;2;1990;15;14980;13;12990;11;11000;0;0
12.06.2020 15:00;2;2000;1;1000;11;333760;26;9450;0;0;2;2000;10;9990;1;1000;10;9990;10;9990;3;3000;3;2990;14;13980;12;11990;10;9970;0;0
12.06.2020 16:00;2;2000;2;2000;10;504960;27;9184;0;0;2;2000;12;12019;2;2000;10;9980;10;10000;3;3000;3;2990;14;13990;12;11990;10;10053;0;0
12.06.2020 17:00;1;990;2;1990;11;558157;9;2909;0;0;2;2000;12;11980;2;1990;10;9990;10;9990;3;2990;2;1990;14;13980;12;12000;10;10000;0;0
12.06.2020 18:00;2;1990;2;1990;8;409006;5;1530;0;0;2;1990;11;11057;2;1990;10;10000;8;8000;3;3000;3;3000;13;12980;10;9990;10;10000;0;0
12.06.2020 19:00;0;0;0;0;5;287521;4;850;0;0;0;0;11;10980;0;0;11;11000;5;4990;3;3000;3;2990;13;12990;5;5000;11;11000;0;0
12.06.2020 20:00;0;0;0;0;4;218866;7;2550;0;0;0;0;4;4000;0;0;4;3990;4;4000;2;2000;1;1000;4;4000;4;4000;4;4000;0;0
12.06.2020 21:00;0;0;0;0;2;75288;0;0;0;0;0;0;4;4000;0;0;4;4000;2;2000;2;2000;2;2000;4;3990;2;2000;4;4000;0;0
12.06.2020 22:00;0;0;0;0;3;118720;0;0;0;0;0;0;3;3000;0;0;3;3000;2;2000;3;2990;3;2990;3;3000;2;2000;3;2990;0;0
12.06.2020 23:00;0;0;0;0;4;131590;0;0;0;0;0;0;3;3000;0;0;3;3000;2;2000;2;2000;2;2000;3;3000;2;1990;3;3000;0;0
13.06.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;2;2000;0;0;2;2000;0;0;1;1000;1;1000;2;2000;0;0;2;2000;0;0
13.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;4;4000;0;0;4;3990;0;0;0;0;0;0;4;4000;0;0;4;4000;0;0
13.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.06.2020 03:00;0;0;0;0;1;43870;0;0;0;0;0;0;0;0;0;0;0;0;1;1000;0;0;0;0;0;0;1;1000;0;0;0;0
13.06.2020 04:00;0;0;0;0;5;228076;0;0;0;0;0;0;1;1000;0;0;1;990;5;5000;0;0;0;0;1;1000;5;4990;1;990;0;0
13.06.2020 05:00;0;0;0;0;6;164233;0;0;0;0;0;0;1;1000;0;0;1;1000;5;5000;1;1000;1;1000;1;1000;5;5000;1;1000;0;0
13.06.2020 06:00;0;0;0;0;4;174040;0;0;0;0;0;0;4;3990;0;0;4;4000;4;4000;1;1000;1;1000;4;3990;4;4000;4;4000;0;0
13.06.2020 07:00;0;0;0;0;4;138870;3;922;0;0;0;0;4;3980;0;0;4;4000;4;4000;1;990;1;1000;4;4000;4;4000;4;4000;0;0
13.06.2020 08:00;1;1000;0;0;3;116983;4;3350;0;0;1;1000;4;4000;0;0;4;3990;4;4000;1;1000;1;1000;4;4000;4;4000;4;4000;0;0
13.06.2020 09:00;1;1000;2;1990;5;184050;22;11598;0;0;1;1000;4;4000;2;1990;4;3990;6;5990;1;1000;1;1000;4;4000;6;5990;4;4000;0;0
13.06.2020 10:00;3;2990;3;3000;4;151570;14;6300;0;0;3;3000;4;4000;3;3000;4;4000;7;7000;1;1000;1;1000;4;3990;7;7000;4;4000;0;0
13.06.2020 11:00;1;1000;1;990;4;175430;33;16060;0;0;1;1000;4;3990;1;990;4;4000;5;5046;1;1000;1;1000;4;3980;5;5000;4;4000;0;0
13.06.2020 12:00;2;1990;2;2000;5;195590;16;9510;0;0;2;2000;4;4000;2;2000;4;4000;6;5990;1;990;1;1000;4;4000;6;5990;4;3990;0;0
13.06.2020 13:00;2;2000;2;2000;3;115221;11;3589;0;0;2;2000;4;4000;2;2000;4;4000;6;6000;0;0;0;0;4;4000;6;6000;4;4000;0;0
13.06.2020 14:00;2;2000;2;2000;5;249190;4;2340;0;0;2;1990;4;4000;2;2000;4;3990;6;6000;2;2000;2;2000;4;3990;6;6000;4;4000;0;0
13.06.2020 15:00;2;2000;2;2000;4;188520;0;0;0;0;2;2000;4;4000;2;2000;4;4000;6;5980;1;990;1;1000;4;4000;6;5990;4;4000;0;0
13.06.2020 16:00;3;3000;3;2430;4;216413;10;3970;0;0;3;2990;4;4000;3;2370;4;4000;7;6970;1;1000;1;1000;4;4000;7;7000;4;4000;0;0
13.06.2020 17:00;0;0;0;570;5;247600;7;3940;0;0;0;0;4;4000;0;630;4;4000;4;3990;1;1000;1;1000;4;4000;4;3990;4;4000;0;0
13.06.2020 18:00;0;0;0;0;5;269638;5;1279;0;0;0;0;4;3990;0;0;4;4000;4;3980;1;1000;1;1000;4;3990;4;3990;4;3990;0;0
13.06.2020 19:00;0;0;0;0;2;120000;1;260;0;0;0;0;4;4000;0;0;4;4000;2;1990;1;1000;0;0;4;3990;2;2000;4;4000;0;0
13.06.2020 20:00;0;0;0;0;2;105940;8;4340;0;0;0;0;3;3000;0;0;3;3000;2;2000;1;1000;2;1980;3;3000;2;2000;3;3000;0;0
13.06.2020 21:00;0;0;0;0;2;97856;0;0;0;0;0;0;2;1990;0;0;2;2000;2;2000;1;990;1;1000;2;2000;2;2000;2;1980;0;0
13.06.2020 22:00;0;0;0;0;2;92540;2;640;0;0;0;0;2;2000;0;0;2;1990;2;2000;1;1000;1;990;2;2000;2;2000;2;2000;0;0
13.06.2020 23:00;0;0;0;0;2;82450;0;0;0;0;0;0;2;1990;0;0;2;2000;2;2000;1;1000;1;1000;2;2000;2;2000;2;2000;0;0
14.06.2020 00:00;0;0;0;0;0;9227;0;0;0;0;0;0;4;3990;0;0;4;3990;0;0;0;0;0;0;4;4000;0;0;4;4000;0;0
14.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;2;2000;0;0;2;2000;0;0;0;0;0;0;2;2000;0;0;2;2000;0;0
14.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.06.2020 03:00;0;0;0;0;2;65210;0;0;0;0;0;0;0;0;0;0;0;0;1;1000;0;0;0;0;0;0;1;1000;0;0;0;0
14.06.2020 04:00;0;0;0;0;3;131327;0;0;0;0;0;0;0;0;0;0;0;0;3;3000;0;0;0;0;0;0;3;2990;0;0;0;0
14.06.2020 05:00;0;0;0;0;4;73906;0;0;0;0;0;0;1;1000;0;0;1;1000;3;3000;2;2000;2;2000;1;1000;3;3000;1;1000;0;0
14.06.2020 06:00;0;0;0;0;5;85850;0;0;0;0;0;0;2;2000;0;0;2;2000;3;2990;2;2000;2;2000;2;1990;3;3000;3;2990;0;0
14.06.2020 07:00;0;0;0;0;3;86890;0;0;0;0;0;0;2;2000;0;0;2;1990;3;3000;2;1990;2;2000;2;1990;3;3000;3;3000;0;0
14.06.2020 08:00;0;0;0;0;2;77580;1;410;0;0;0;0;2;1990;0;0;2;2000;2;2000;2;2000;2;1990;2;2000;2;2000;2;2000;0;0
14.06.2020 09:00;0;0;0;0;2;106940;9;2930;0;0;0;0;2;2000;0;0;2;2000;2;2000;2;1990;2;1990;2;1990;2;2000;2;1990;0;0
