01.06.2020 00:00;Bel_TF35;Vwz_TF35;Bel_TF35a;Vwz_TF35a;Bel_TF36;Vwz_TF36;Bel_TF36a;Vwz_TF36a
20.03.2022 09:00;0;0;1;0;15;3000;0;0
20.03.2022 10:00;0;0;7;3000;2;0;0;0
20.03.2022 11:00;0;0;4;600;0;0;0;0
20.03.2022 12:00;3;600;10;6600;24;6000;0;0
20.03.2022 13:00;0;0;1;0;16;2400;2;0
20.03.2022 14:00;0;0;7;2400;16;1200;0;0
20.03.2022 15:00;0;0;14;7200;5;0;0;0
20.03.2022 16:00;0;0;15;4800;30;4800;0;0
20.03.2022 17:00;0;0;16;6600;7;600;0;0
20.03.2022 18:00;0;0;22;2400;5;600;0;0
20.03.2022 19:00;0;0;0;0;16;1800;0;0
20.03.2022 20:00;0;0;0;0;0;0;0;0
20.03.2022 21:00;0;0;1;0;6;1200;1;0
20.03.2022 22:00;0;0;0;0;0;0;0;0
20.03.2022 23:00;0;0;0;0;0;0;0;0
21.03.2022 00:00;0;0;0;0;0;0;0;0
21.03.2022 01:00;0;0;0;0;0;0;0;0
21.03.2022 02:00;0;0;0;0;0;0;0;0
21.03.2022 03:00;0;0;0;0;0;0;0;0
21.03.2022 04:00;0;0;0;0;0;0;0;0
21.03.2022 05:00;0;0;0;0;4;1200;0;0
21.03.2022 06:00;1;0;0;0;0;0;0;0
21.03.2022 07:00;8;1200;20;4800;88;36600;0;0
21.03.2022 08:00;0;0;10;600;18;3000;1;0
21.03.2022 09:00;0;0;7;6600;9;1800;0;0
21.03.2022 10:00;0;0;5;1200;26;2400;0;0
21.03.2022 11:00;0;0;10;2400;7;600;0;0
21.03.2022 12:00;0;0;25;5400;7;0;2;0
21.03.2022 13:00;0;0;6;0;11;3000;0;0
21.03.2022 14:00;0;0;26;11400;9;0;32;6000
21.03.2022 15:00;0;0;17;3600;9;1200;0;0
21.03.2022 16:00;0;0;17;3000;9;1800;15;1800
21.03.2022 17:00;1;0;32;14400;20;1800;4;0
21.03.2022 18:00;2;1800;11;5400;7;1200;0;0
21.03.2022 19:00;0;0;0;0;22;4800;0;0
21.03.2022 20:00;0;0;6;2400;1;0;0;0
21.03.2022 21:00;0;0;0;0;0;0;0;0
21.03.2022 22:00;0;0;4;1800;0;0;0;0
21.03.2022 23:00;0;0;0;0;0;0;0;0
22.03.2022 00:00;0;0;0;0;0;0;0;0
22.03.2022 01:00;0;0;0;0;0;0;0;0
22.03.2022 02:00;0;0;0;0;0;0;0;0
22.03.2022 03:00;0;0;0;0;0;0;0;0
22.03.2022 04:00;0;0;0;0;0;0;0;0
22.03.2022 05:00;0;0;0;0;0;0;0;0
22.03.2022 06:00;0;0;0;0;0;0;0;0
22.03.2022 07:00;27;6000;13;1800;106;20400;6;600
22.03.2022 08:00;0;0;10;1200;18;14400;0;0
22.03.2022 09:00;2;1800;5;1200;7;600;0;0
22.03.2022 10:00;0;0;4;2400;5;0;0;0
22.03.2022 11:00;4;600;7;600;4;1800;1;0
22.03.2022 12:00;0;0;135;37200;10;3600;1;0
22.03.2022 13:00;0;0;29;9000;21;5400;0;0
22.03.2022 14:00;2;0;30;21000;13;3000;2;600
22.03.2022 15:00;5;4800;18;4200;42;3600;1;0
22.03.2022 16:00;0;0;25;3000;26;4800;0;0
22.03.2022 17:00;9;1800;12;7200;14;3000;1;0
22.03.2022 18:00;0;0;6;600;3;0;0;0
22.03.2022 19:00;4;600;1;0;8;600;0;0
22.03.2022 20:00;0;0;2;0;13;600;3;1200
22.03.2022 21:00;0;0;0;0;0;0;0;0
22.03.2022 22:00;0;0;0;0;0;0;0;0
22.03.2022 23:00;0;0;0;0;0;0;0;0
23.03.2022 00:00;0;0;0;0;0;0;0;0
23.03.2022 01:00;0;0;0;0;0;0;0;0
23.03.2022 02:00;0;0;0;0;0;0;0;0
23.03.2022 03:00;0;0;0;0;0;0;0;0
23.03.2022 04:00;0;0;0;0;0;0;0;0
23.03.2022 05:00;0;0;0;0;0;0;0;0
23.03.2022 06:00;3;600;0;0;0;0;0;0
23.03.2022 07:00;26;9000;16;10200;50;7200;0;0
23.03.2022 08:00;1;600;8;1200;19;3600;2;600
23.03.2022 09:00;0;0;5;2400;8;600;0;0
23.03.2022 10:00;0;0;2;0;7;2400;2;0
23.03.2022 11:00;0;0;11;600;7;3000;0;0
23.03.2022 12:00;0;0;45;22800;26;2400;42;11400
23.03.2022 13:00;0;0;13;1200;18;3000;0;0
23.03.2022 14:00;0;0;24;13200;8;1800;0;0
23.03.2022 15:00;0;0;30;9600;22;3600;1;0
23.03.2022 16:00;0;0;20;3600;52;12600;3;1800
23.03.2022 17:00;0;0;32;9600;21;2400;1;0
23.03.2022 18:00;1;0;13;2400;7;600;0;0
23.03.2022 19:00;0;0;3;0;6;1800;0;0
23.03.2022 20:00;0;0;9;3600;0;0;0;0
23.03.2022 21:00;0;0;4;1200;0;0;0;0
23.03.2022 22:00;0;0;0;0;0;0;0;0
23.03.2022 23:00;0;0;0;0;0;0;0;0
24.03.2022 00:00;0;0;0;0;0;0;0;0
24.03.2022 01:00;0;0;0;0;0;0;0;0
24.03.2022 02:00;0;0;0;0;0;0;0;0
24.03.2022 03:00;0;0;0;0;0;0;0;0
24.03.2022 04:00;0;0;0;0;0;0;0;0
24.03.2022 05:00;0;0;0;0;0;0;0;0
24.03.2022 06:00;0;0;0;0;0;0;0;0
24.03.2022 07:00;33;13800;20;4200;65;10800;1;0
24.03.2022 08:00;1;0;22;7800;5;600;0;0
24.03.2022 09:00;0;0;3;0;6;0;0;0
24.03.2022 10:00;0;0;1;0;10;1200;0;0
24.03.2022 11:00;0;0;4;1800;16;1800;0;0
24.03.2022 12:00;0;0;91;27600;51;6600;10;0
24.03.2022 13:00;0;0;13;1200;14;3000;4;600
24.03.2022 14:00;2;0;39;19200;18;1200;5;600
24.03.2022 15:00;2;0;15;2400;45;4800;4;0
24.03.2022 16:00;8;600;78;37200;22;7200;0;0
24.03.2022 17:00;1;0;6;0;31;4200;0;0
24.03.2022 18:00;13;14400;21;7200;17;600;36;22800
24.03.2022 19:00;0;0;0;0;6;9000;1;0
24.03.2022 20:00;0;0;5;1800;0;0;0;0
24.03.2022 21:00;0;0;0;0;3;1800;0;0
24.03.2022 22:00;0;0;0;0;0;0;0;0
24.03.2022 23:00;0;0;1;0;0;0;0;0
25.03.2022 00:00;0;0;0;0;0;0;0;0
25.03.2022 01:00;0;0;0;0;0;0;0;0
25.03.2022 02:00;0;0;0;0;0;0;0;0
25.03.2022 03:00;0;0;0;0;0;0;0;0
25.03.2022 04:00;0;0;0;0;0;0;0;0
25.03.2022 05:00;0;0;0;0;0;0;0;0
25.03.2022 06:00;0;0;0;0;1;0;0;0
25.03.2022 07:00;1;0;19;1800;50;7800;0;0
25.03.2022 08:00;1;0;19;3000;18;4200;0;0
25.03.2022 09:00;0;0;1;0;7;3000;0;0
25.03.2022 10:00;0;0;4;0;4;0;0;0
25.03.2022 11:00;0;0;1;0;1;0;0;0
25.03.2022 12:00;0;0;135;48000;17;2400;0;0
25.03.2022 13:00;0;0;37;9600;10;600;1;600
25.03.2022 14:00;0;0;55;14400;9;600;3;1200
25.03.2022 15:00;7;0;29;11400;24;1200;36;10800
25.03.2022 16:00;3;1800;12;4800;20;6000;2;600
25.03.2022 17:00;0;0;7;600;25;1800;4;600
25.03.2022 18:00;0;0;6;3000;10;2400;0;0
25.03.2022 19:00;0;0;3;1800;4;600;0;0
25.03.2022 20:00;2;0;8;1800;0;0;0;0
25.03.2022 21:00;0;0;5;1200;2;600;0;0
25.03.2022 22:00;0;0;0;0;0;0;0;0
25.03.2022 23:00;0;0;0;0;0;0;0;0
26.03.2022 00:00;0;0;5;600;0;0;0;0
26.03.2022 01:00;0;0;0;0;0;0;0;0
26.03.2022 02:00;0;0;0;0;0;0;0;0
26.03.2022 03:00;0;0;0;0;0;0;0;0
26.03.2022 04:00;0;0;0;0;0;0;0;0
26.03.2022 05:00;0;0;0;0;0;0;0;0
26.03.2022 06:00;0;0;0;0;0;0;0;0
26.03.2022 07:00;0;0;0;0;0;0;0;0
26.03.2022 08:00;0;0;3;600;23;6000;0;0
26.03.2022 09:00;0;0;8;1200;1;0;0;0
26.03.2022 10:00;0;0;4;0;16;1800;0;0
26.03.2022 11:00;0;0;1;0;14;1200;0;0
26.03.2022 12:00;1;0;9;6000;9;1200;0;0
26.03.2022 13:00;0;0;18;5400;25;3600;0;0
26.03.2022 14:00;0;0;10;2400;18;1200;0;0
26.03.2022 15:00;0;0;39;4200;23;2400;6;1200
26.03.2022 16:00;0;0;6;1200;22;3600;10;3000
26.03.2022 17:00;24;12000;4;0;23;4200;0;0
26.03.2022 18:00;0;0;3;0;10;3600;0;0
26.03.2022 19:00;0;0;1;0;8;1200;0;0
26.03.2022 20:00;0;0;0;0;0;0;0;0
26.03.2022 21:00;0;0;0;0;0;0;0;0
26.03.2022 22:00;0;0;7;1200;0;0;0;0
26.03.2022 23:00;0;0;0;0;0;0;0;0
27.03.2022 00:00;0;0;0;0;0;0;0;0
27.03.2022 01:00;0;0;0;0;0;0;0;0
27.03.2022 03:00;-1;-1;-1;-1;-1;-1;-1;-1
27.03.2022 04:00;0;0;0;0;0;0;0;0
27.03.2022 05:00;0;0;0;0;0;0;0;0
27.03.2022 06:00;0;0;0;0;0;0;0;0
27.03.2022 07:00;0;0;0;0;0;0;0;0
27.03.2022 08:00;0;0;3;1800;2;0;0;0
27.03.2022 09:00;0;0;0;0;0;0;0;0
27.03.2022 10:00;0;0;1;0;12;1200;0;0
27.03.2022 11:00;0;0;4;1200;0;0;0;0
27.03.2022 12:00;0;0;0;0;3;1800;0;0
27.03.2022 13:00;4;1800;5;1200;19;3600;0;0
27.03.2022 14:00;0;0;4;600;8;0;0;0
27.03.2022 15:00;2;0;22;5400;20;3600;0;0
27.03.2022 16:00;0;0;16;5400;21;3600;0;0
27.03.2022 17:00;0;0;10;2400;15;1200;4;600
27.03.2022 18:00;0;0;10;1800;22;4200;0;0
27.03.2022 19:00;0;0;5;0;9;5400;0;0
27.03.2022 20:00;0;0;10;1800;5;2400;0;0
27.03.2022 21:00;0;0;0;0;0;0;0;0
27.03.2022 22:00;0;0;0;0;0;0;0;0
27.03.2022 23:00;0;0;0;0;1;0;0;0
28.03.2022 00:00;0;0;0;0;0;0;0;0
28.03.2022 01:00;0;0;0;0;0;0;0;0
28.03.2022 02:00;0;0;0;0;0;0;0;0
28.03.2022 03:00;0;0;0;0;0;0;0;0
28.03.2022 04:00;0;0;0;0;0;0;0;0
28.03.2022 05:00;0;0;0;0;0;0;0;0
28.03.2022 06:00;0;0;0;0;2;0;0;0
28.03.2022 07:00;22;7200;2;600;74;8400;2;0
28.03.2022 08:00;8;1800;13;2400;19;1800;0;0
28.03.2022 09:00;0;0;0;0;15;1800;2;0
28.03.2022 10:00;1;1200;8;600;2;0;0;0
28.03.2022 11:00;0;0;7;1800;2;0;2;600
28.03.2022 12:00;0;0;61;28200;27;3000;4;1200
28.03.2022 13:00;0;0;17;3600;27;2400;0;0
28.03.2022 14:00;0;0;81;25200;18;7800;0;0
28.03.2022 15:00;3;0;11;4800;30;3600;0;0
28.03.2022 16:00;0;0;9;0;11;3000;0;0
28.03.2022 17:00;0;0;15;9000;11;1200;0;0
28.03.2022 18:00;0;0;16;1800;8;3000;5;600
28.03.2022 19:00;0;0;3;600;1;0;0;0
28.03.2022 20:00;2;0;2;600;1;0;0;0
28.03.2022 21:00;0;0;3;1200;2;0;0;0
28.03.2022 22:00;0;0;0;0;0;0;0;0
28.03.2022 23:00;0;0;0;0;0;0;0;0
29.03.2022 00:00;0;0;0;0;0;0;0;0
29.03.2022 01:00;0;0;0;0;0;0;0;0
29.03.2022 02:00;0;0;0;0;0;0;0;0
29.03.2022 03:00;0;0;0;0;0;0;0;0
29.03.2022 04:00;0;0;0;0;0;0;0;0
29.03.2022 05:00;0;0;0;0;0;0;0;0
29.03.2022 06:00;0;0;0;0;7;1200;0;0
29.03.2022 07:00;7;3000;20;3000;99;30000;0;0
29.03.2022 08:00;0;0;7;3000;66;16200;3;0
29.03.2022 09:00;0;0;4;0;7;1800;0;0
29.03.2022 10:00;0;0;3;600;0;0;1;0
29.03.2022 11:00;0;0;3;2400;1;1200;0;0
29.03.2022 12:00;0;0;100;22200;30;4200;58;6600
29.03.2022 13:00;1;0;6;1800;21;3000;0;0
29.03.2022 14:00;0;0;40;15000;5;0;0;0
29.03.2022 15:00;0;0;21;12600;22;3000;10;4200
29.03.2022 16:00;1;0;19;7200;14;1200;1;0
29.03.2022 17:00;0;0;11;3600;27;8400;0;0
29.03.2022 18:00;0;0;3;1200;25;1800;0;0
29.03.2022 19:00;0;0;8;1200;7;600;2;0
29.03.2022 20:00;0;0;2;0;3;2400;8;3000
29.03.2022 21:00;0;0;4;1200;2;600;0;0
29.03.2022 22:00;0;0;2;0;0;0;0;0
29.03.2022 23:00;0;0;0;0;0;0;0;0
30.03.2022 00:00;0;0;0;0;0;0;0;0
30.03.2022 01:00;0;0;0;0;0;0;0;0
30.03.2022 02:00;0;0;0;0;0;0;0;0
30.03.2022 03:00;0;0;0;0;0;0;0;0
30.03.2022 04:00;0;0;0;0;0;0;0;0
30.03.2022 05:00;0;0;0;0;2;600;0;0
30.03.2022 06:00;0;0;0;0;0;0;0;0
30.03.2022 07:00;19;8400;9;2400;91;14400;3;600
30.03.2022 08:00;2;0;9;600;15;600;0;0
30.03.2022 09:00;0;0;0;0;3;0;0;0
30.03.2022 10:00;0;0;3;600;4;3000;0;0
30.03.2022 11:00;0;0;4;600;1;0;0;0
30.03.2022 12:00;1;0;76;19800;29;1200;0;0
30.03.2022 13:00;0;0;19;4800;29;3600;0;0
30.03.2022 14:00;0;0;23;4800;10;1800;24;9000
30.03.2022 15:00;0;0;14;4800;14;600;4;600
30.03.2022 16:00;0;0;29;4800;15;3000;7;0
30.03.2022 17:00;0;0;20;4200;9;1200;0;0
30.03.2022 18:00;0;0;8;2400;8;1200;0;0
30.03.2022 19:00;0;0;1;600;1;0;0;0
30.03.2022 20:00;3;0;7;3000;13;3600;0;0
30.03.2022 21:00;0;0;3;0;6;3600;0;0
30.03.2022 22:00;3;1200;2;1200;0;0;0;0
30.03.2022 23:00;0;0;0;0;0;0;0;0
31.03.2022 00:00;0;0;0;0;0;0;0;0
31.03.2022 01:00;0;0;0;0;0;0;0;0
31.03.2022 02:00;0;0;0;0;0;0;0;0
31.03.2022 03:00;0;0;0;0;0;0;0;0
31.03.2022 04:00;0;0;0;0;0;0;0;0
31.03.2022 05:00;0;0;0;0;0;0;0;0
31.03.2022 06:00;0;0;0;0;7;1200;0;0
31.03.2022 07:00;14;5400;20;6000;79;15000;0;0
31.03.2022 08:00;0;0;17;2400;12;1200;2;600
31.03.2022 09:00;14;3600;3;0;2;0;0;0
31.03.2022 10:00;0;0;1;0;1;0;0;0
31.03.2022 11:00;7;1200;3;1800;10;7200;0;0
31.03.2022 12:00;3;0;72;22200;27;1200;9;1200
31.03.2022 13:00;0;0;4;1800;20;2400;0;0
31.03.2022 14:00;0;0;35;9000;20;2400;0;0
31.03.2022 15:00;0;0;16;4800;18;1200;0;0
31.03.2022 16:00;1;0;35;9000;13;1200;2;0
31.03.2022 17:00;0;0;5;0;10;1800;0;0
31.03.2022 18:00;0;0;2;600;8;0;0;0
31.03.2022 19:00;0;0;8;1200;1;0;0;0
31.03.2022 20:00;0;0;2;600;3;0;0;0
31.03.2022 21:00;0;0;0;0;0;0;0;0
31.03.2022 22:00;0;0;0;0;0;0;0;0
31.03.2022 23:00;0;0;0;0;0;0;0;0
01.04.2022 00:00;0;0;0;0;0;0;1;0
01.04.2022 01:00;0;0;0;0;0;0;0;0
01.04.2022 02:00;0;0;0;0;0;0;0;0
01.04.2022 03:00;0;0;0;0;0;0;0;0
01.04.2022 04:00;0;0;0;0;0;0;0;0
01.04.2022 05:00;0;0;0;0;3;0;0;0
01.04.2022 06:00;0;0;0;0;0;0;0;0
01.04.2022 07:00;4;600;8;2400;158;23400;0;0
01.04.2022 08:00;0;0;8;600;20;4200;0;0
01.04.2022 09:00;0;0;1;0;5;0;0;0
01.04.2022 10:00;0;0;4;600;0;0;0;0
01.04.2022 11:00;0;0;6;1200;2;0;0;0
01.04.2022 12:00;0;0;94;25800;23;5400;16;4200
01.04.2022 13:00;0;0;20;9000;15;2400;0;0
01.04.2022 14:00;1;600;27;3000;10;1800;2;0
01.04.2022 15:00;1;0;8;1200;8;0;1;0
01.04.2022 16:00;0;0;8;5400;3;1200;2;0
01.04.2022 17:00;0;0;1;0;8;600;0;0
01.04.2022 18:00;0;0;9;1200;0;0;0;0
01.04.2022 19:00;0;0;3;0;19;1800;0;0
01.04.2022 20:00;0;0;0;0;0;0;0;0
01.04.2022 21:00;0;0;0;0;5;0;0;0
01.04.2022 22:00;0;0;0;0;0;0;0;0
01.04.2022 23:00;0;0;0;0;0;0;0;0
02.04.2022 00:00;0;0;0;0;0;0;0;0
02.04.2022 01:00;0;0;0;0;0;0;0;0
02.04.2022 02:00;0;0;0;0;0;0;0;0
02.04.2022 03:00;0;0;0;0;0;0;0;0
02.04.2022 04:00;0;0;0;0;0;0;0;0
02.04.2022 05:00;0;0;0;0;0;0;0;0
02.04.2022 06:00;0;0;0;0;0;0;0;0
02.04.2022 07:00;0;0;3;600;3;600;0;0
02.04.2022 08:00;0;0;6;4200;3;0;0;0
02.04.2022 09:00;0;0;0;0;1;0;0;0
02.04.2022 10:00;0;0;2;1800;0;0;0;0
02.04.2022 11:00;0;0;5;600;1;0;0;0
02.04.2022 12:00;0;0;1;0;3;600;0;0
02.04.2022 13:00;0;0;1;0;4;600;0;0
02.04.2022 14:00;0;0;2;0;1;0;0;0
02.04.2022 15:00;0;0;2;0;0;0;0;0
02.04.2022 16:00;0;0;3;0;9;1200;6;0
02.04.2022 17:00;0;0;1;0;2;0;0;0
02.04.2022 18:00;0;0;1;0;5;0;0;0
02.04.2022 19:00;0;0;4;0;1;0;0;0
02.04.2022 20:00;0;0;0;0;1;0;0;0
02.04.2022 21:00;0;0;0;0;0;0;0;0
02.04.2022 22:00;0;0;0;0;0;0;0;0
02.04.2022 23:00;0;0;0;0;0;0;0;0
03.04.2022 00:00;0;0;0;0;0;0;0;0
03.04.2022 01:00;0;0;0;0;0;0;0;0
03.04.2022 02:00;0;0;0;0;0;0;0;0
03.04.2022 03:00;0;0;0;0;0;0;0;0
03.04.2022 04:00;0;0;0;0;0;0;0;0
03.04.2022 05:00;0;0;0;0;0;0;0;0
03.04.2022 06:00;0;0;0;0;0;0;0;0
03.04.2022 07:00;0;0;0;0;0;0;0;0
03.04.2022 08:00;0;0;1;1800;0;0;0;0
03.04.2022 09:00;0;0;6;2400;1;0;0;0
03.04.2022 10:00;0;0;6;1800;1;0;0;0
03.04.2022 11:00;0;0;4;600;7;600;0;0
03.04.2022 12:00;0;0;6;3000;1;0;0;0
03.04.2022 13:00;0;0;1;0;2;0;0;0
03.04.2022 14:00;0;0;10;1200;17;2400;0;0
03.04.2022 15:00;25;4800;4;0;5;1200;1;0
03.04.2022 16:00;0;0;3;0;5;0;0;0
03.04.2022 17:00;0;0;2;0;6;0;0;0
03.04.2022 18:00;1;0;0;0;7;1800;0;0
03.04.2022 19:00;1;600;0;0;3;1200;6;1800
03.04.2022 20:00;0;0;0;0;2;2400;0;0
03.04.2022 21:00;0;0;0;0;1;0;0;0
03.04.2022 22:00;0;0;0;0;0;0;0;0
03.04.2022 23:00;0;0;0;0;0;0;0;0
04.04.2022 00:00;0;0;0;0;0;0;0;0
04.04.2022 00:00;0;0;0;0;0;0;0;0
04.04.2022 01:00;0;0;0;0;0;0;0;0
04.04.2022 02:00;0;0;0;0;0;0;0;0
04.04.2022 03:00;0;0;0;0;0;0;0;0
04.04.2022 04:00;0;0;0;0;0;0;0;0
04.04.2022 05:00;0;0;0;0;0;0;0;0
04.04.2022 06:00;0;0;0;0;0;0;0;0
04.04.2022 07:00;6;1200;39;8400;116;20400;0;0
04.04.2022 08:00;1;0;12;1200;11;2400;0;0
04.04.2022 09:00;0;0;7;1200;9;0;1;0
04.04.2022 10:00;0;0;8;4800;3;0;0;0
04.04.2022 11:00;1;0;8;1200;8;0;0;0
04.04.2022 12:00;1;0;54;16800;11;1800;1;0
04.04.2022 13:00;3;0;5;3000;7;1800;0;0
04.04.2022 14:00;0;0;36;8400;8;1800;0;0
04.04.2022 15:00;3;600;21;7200;13;1800;0;0
04.04.2022 16:00;0;0;9;1800;14;2400;1;0
04.04.2022 17:00;0;0;5;2400;16;2400;1;0
04.04.2022 18:00;0;0;4;600;7;600;0;0
04.04.2022 19:00;0;0;1;0;1;0;1;0
04.04.2022 20:00;0;0;0;0;3;1800;0;0
04.04.2022 21:00;0;0;0;0;1;0;0;0
04.04.2022 22:00;0;0;1;0;0;0;0;0
04.04.2022 23:00;0;0;0;0;0;0;0;0
05.04.2022 00:00;0;0;0;0;0;0;0;0
05.04.2022 01:00;0;0;0;0;0;0;0;0
05.04.2022 02:00;0;0;0;0;0;0;0;0
05.04.2022 03:00;0;0;0;0;0;0;0;0
05.04.2022 04:00;0;0;0;0;0;0;0;0
05.04.2022 05:00;0;0;0;0;0;0;0;0
05.04.2022 06:00;0;0;2;0;0;0;0;0
05.04.2022 07:00;2;0;11;2400;118;15600;0;0
05.04.2022 08:00;0;0;11;600;20;3000;0;0
05.04.2022 09:00;0;0;9;600;4;0;0;0
05.04.2022 10:00;0;0;0;0;3;600;0;0
05.04.2022 11:00;0;0;7;1800;2;1200;0;0
05.04.2022 12:00;0;0;50;9600;13;1200;0;0
05.04.2022 13:00;0;0;15;3600;22;1800;1;600
05.04.2022 14:00;0;0;34;7200;14;3000;6;600
05.04.2022 15:00;2;0;36;16200;22;3600;0;0
05.04.2022 16:00;0;0;13;1800;26;3600;0;0
05.04.2022 17:00;0;0;3;600;12;600;0;0
05.04.2022 18:00;0;0;5;1200;3;600;0;0
05.04.2022 19:00;0;0;1;0;0;0;2;0
05.04.2022 20:00;0;0;0;0;23;1200;0;0
05.04.2022 21:00;0;0;4;600;0;0;0;0
05.04.2022 22:00;0;0;0;0;5;1200;0;0
05.04.2022 23:00;0;0;0;0;0;0;0;0
06.04.2022 00:00;0;0;0;0;0;0;0;0
06.04.2022 01:00;0;0;0;0;0;0;0;0
06.04.2022 02:00;0;0;0;0;0;0;0;0
06.04.2022 03:00;0;0;0;0;0;0;0;0
06.04.2022 04:00;0;0;0;0;0;0;0;0
06.04.2022 05:00;0;0;0;0;0;0;0;0
06.04.2022 06:00;0;0;0;0;0;0;0;0
06.04.2022 07:00;1;0;13;1800;103;22800;0;0
06.04.2022 08:00;0;0;8;600;11;1200;0;0
06.04.2022 09:00;0;0;8;600;28;6600;2;600
06.04.2022 10:00;1;0;1;0;2;600;0;0
06.04.2022 11:00;0;0;7;600;9;0;0;0
06.04.2022 12:00;1;600;70;27000;23;1800;26;4200
06.04.2022 13:00;0;0;21;5400;49;9000;0;0
06.04.2022 14:00;3;1200;25;6000;16;1800;2;0
06.04.2022 15:00;0;0;13;6000;20;3600;0;0
06.04.2022 16:00;0;0;9;1200;18;4200;0;0
06.04.2022 17:00;0;0;10;1800;6;0;0;0
06.04.2022 18:00;0;0;10;2400;3;0;2;0
06.04.2022 19:00;0;0;1;0;5;1200;0;0
06.04.2022 20:00;0;0;6;1800;1;0;0;0
06.04.2022 21:00;0;0;1;0;0;0;0;0
06.04.2022 22:00;0;0;0;0;0;0;0;0
06.04.2022 23:00;0;0;0;0;0;0;0;0
07.04.2022 00:00;0;0;0;0;0;0;0;0
07.04.2022 01:00;0;0;0;0;0;0;0;0
07.04.2022 02:00;0;0;0;0;0;0;0;0
07.04.2022 03:00;0;0;0;0;0;0;0;0
07.04.2022 04:00;0;0;0;0;0;0;0;0
07.04.2022 05:00;0;0;0;0;0;0;0;0
07.04.2022 06:00;5;7200;2;0;0;0;0;0
07.04.2022 07:00;2;0;10;3000;193;45600;3;1200
07.04.2022 08:00;2;0;8;600;12;3000;0;0
07.04.2022 09:00;0;0;5;0;9;2400;0;0
07.04.2022 10:00;0;0;3;0;1;0;0;0
07.04.2022 11:00;0;0;2;600;14;2400;0;0
07.04.2022 12:00;0;0;54;19800;11;1200;32;10800
07.04.2022 13:00;1;0;14;3600;5;0;1;0
07.04.2022 14:00;0;0;16;4200;20;2400;0;0
07.04.2022 15:00;0;0;10;1800;12;600;3;0
07.04.2022 16:00;0;0;15;3000;12;1800;0;0
07.04.2022 17:00;0;0;1;0;11;1800;0;0
07.04.2022 18:00;0;0;5;600;3;0;0;0
07.04.2022 19:00;0;0;2;0;2;0;0;0
07.04.2022 20:00;0;0;9;7200;9;600;0;0
07.04.2022 21:00;0;0;0;0;0;0;0;0
07.04.2022 22:00;0;0;0;0;0;0;0;0
07.04.2022 23:00;0;0;0;0;0;0;2;0
08.04.2022 00:00;-1;-1;-1;-1;-1;-1;-1;-1
08.04.2022 01:00;0;0;0;0;0;0;0;0
08.04.2022 02:00;0;0;0;0;0;0;0;0
08.04.2022 03:00;0;0;0;0;0;0;0;0
08.04.2022 04:00;0;0;0;0;0;0;0;0
08.04.2022 05:00;0;0;0;0;1;0;0;0
08.04.2022 06:00;0;0;0;0;0;0;0;0
08.04.2022 07:00;3;3600;5;600;104;27600;0;0
08.04.2022 08:00;1;0;11;600;11;600;0;0
08.04.2022 09:00;0;0;1;0;13;1200;0;0
08.04.2022 10:00;1;0;102;22200;20;1200;2;0
08.04.2022 11:00;0;0;27;13800;34;4200;0;0
08.04.2022 12:00;0;0;4;0;1;0;0;0
08.04.2022 13:00;0;0;9;1200;4;0;0;0
08.04.2022 14:00;0;0;18;4800;6;1200;1;0
08.04.2022 15:00;0;0;4;1200;11;1200;0;0
08.04.2022 16:00;0;0;16;3600;3;600;0;0
08.04.2022 17:00;0;0;7;7200;4;1800;1;0
08.04.2022 18:00;3;1200;3;600;8;600;0;0
08.04.2022 19:00;0;0;11;2400;2;0;0;0
08.04.2022 20:00;0;0;2;1200;0;0;0;0
08.04.2022 21:00;0;0;1;0;2;0;0;0
08.04.2022 22:00;0;0;1;0;0;0;0;0
08.04.2022 23:00;0;0;2;1200;2;0;0;0
09.04.2022 00:00;0;0;0;0;0;0;0;0
09.04.2022 01:00;0;0;0;0;0;0;0;0
09.04.2022 02:00;0;0;0;0;0;0;0;0
09.04.2022 03:00;0;0;0;0;0;0;0;0
09.04.2022 04:00;0;0;0;0;3;1200;0;0
09.04.2022 05:00;0;0;0;0;0;0;0;0
09.04.2022 06:00;0;0;0;0;0;0;0;0
09.04.2022 07:00;0;0;7;1800;2;0;0;0
09.04.2022 08:00;0;0;2;2400;1;0;0;0
09.04.2022 09:00;0;0;4;600;2;0;0;0
09.04.2022 10:00;0;0;4;0;1;0;0;0
09.04.2022 11:00;0;0;6;1800;5;600;1;0
09.04.2022 12:00;0;0;6;600;4;0;0;0
09.04.2022 13:00;0;0;13;1800;13;3600;1;600
09.04.2022 14:00;0;0;7;1800;7;0;0;0
09.04.2022 15:00;0;0;0;0;8;3000;0;0
09.04.2022 16:00;3;0;11;2400;2;0;0;0
09.04.2022 17:00;0;0;8;1200;4;600;1;0
09.04.2022 18:00;0;0;16;2400;4;600;0;0
09.04.2022 19:00;0;0;7;1200;2;0;0;0
09.04.2022 20:00;0;0;3;2400;4;3000;0;0
09.04.2022 21:00;0;0;0;0;5;600;0;0
09.04.2022 22:00;0;0;2;0;2;600;0;0
09.04.2022 23:00;0;0;0;0;0;0;0;0
10.04.2022 00:00;0;0;0;0;2;0;0;0
10.04.2022 01:00;0;0;0;0;0;0;0;0
10.04.2022 02:00;0;0;0;0;0;0;0;0
10.04.2022 03:00;0;0;0;0;0;0;0;0
