01.06.2020 00:00;Bel_B426_MP4;Vwz_B426_MP4;Bel_D11;Vwz_D11;Bel_D21;Vwz_D21;Bel_D41;Vwz_D41;Bel_D42;Vwz_D42;Bel_MP1;Vwz_MP1;Bel_MP2;Vwz_MP2;Bel_MP3;Vwz_MP3;Bel_T1_4;Vwz_T1_4;Bel_T2_3;Vwz_T2_3
10.06.2020 13:00;4;3500;80;1752346;785;755488;787;1101098;76;84949;4;3490;4;3500;4;3490;4;8020;1;17330
10.06.2020 14:00;4;3510;61;2011418;934;712798;821;1064436;64;57130;4;3510;4;3490;4;3500;5;9990;9;524700
10.06.2020 15:00;4;3490;109;2580842;928;727343;923;1375245;88;109716;4;3520;4;3510;4;3490;10;22930;3;184646
10.06.2020 16:00;4;3490;74;1855404;941;659652;917;1460510;78;110450;4;3490;4;3490;4;3490;8;10440;10;526677
10.06.2020 17:00;4;3500;55;1543099;937;647030;898;1424552;77;88980;4;3490;4;3500;4;3490;3;5650;6;369511
10.06.2020 18:00;4;3490;38;962626;815;469670;774;771809;80;44220;4;3490;4;3500;4;3490;8;8500;3;188040
10.06.2020 19:00;4;3490;47;799878;612;328733;603;559467;54;34860;4;3490;4;3510;4;3490;6;7450;1;49917
10.06.2020 20:00;4;3480;22;493380;405;197450;435;289986;59;23492;4;3500;4;3500;4;3520;1;1380;2;79036
10.06.2020 21:00;2;1740;31;264805;287;139104;368;222493;51;23390;2;1760;2;1760;2;1750;2;1050;0;0
10.06.2020 22:00;3;2620;8;95630;226;110120;222;134547;40;22760;3;2610;3;2630;3;2630;1;7370;8;22256
10.06.2020 23:00;3;2630;8;86580;129;59810;137;69267;31;10170;2;1750;2;1750;3;2610;0;0;0;0
11.06.2020 00:00;1;870;7;55700;84;37920;93;43770;18;6680;2;1750;2;1750;1;880;0;0;0;0
11.06.2020 01:00;0;0;1;13680;54;22450;62;28480;21;5730;0;0;0;0;0;0;0;0;0;0
11.06.2020 02:00;0;0;1;14800;60;25610;33;15610;18;3970;0;0;0;0;0;0;0;0;0;0
11.06.2020 03:00;0;0;1;480;28;11000;25;11650;7;1600;0;0;0;0;0;0;0;0;0;0
11.06.2020 04:00;0;0;1;630;22;10310;21;10660;13;5870;1;870;1;870;0;0;0;0;0;0
11.06.2020 05:00;2;1740;21;137480;51;23690;77;39837;21;11650;2;1740;2;1740;2;1750;1;740;0;0
11.06.2020 06:00;2;1740;10;335867;76;34610;52;24030;19;8430;2;1740;2;1750;2;1740;0;0;0;0
11.06.2020 07:00;2;1750;3;168237;58;25980;63;30540;15;6180;2;1740;2;1750;2;1750;0;0;0;0
11.06.2020 08:00;2;1750;15;448100;89;43770;118;68900;17;24571;2;1750;2;1750;2;1740;0;0;0;0
11.06.2020 09:00;2;1750;16;372575;192;91880;185;94290;31;22110;2;1740;2;1740;2;1740;0;0;0;0
11.06.2020 10:00;2;1740;11;448668;251;120407;259;159098;24;10850;2;1740;2;1750;2;1760;1;1250;0;0
11.06.2020 11:00;2;1750;22;493880;280;127330;336;215708;38;37580;2;1740;2;1760;2;1740;1;830;3;38578
11.06.2020 12:00;2;1760;26;537183;335;157630;368;223777;35;22290;2;1740;2;1760;2;1750;3;4000;2;89970
11.06.2020 13:00;2;1740;31;700925;372;168498;393;283940;33;11430;2;1750;2;1750;2;1750;2;1910;3;90040
11.06.2020 14:00;2;1760;39;894766;441;232960;437;322115;42;36695;2;1740;2;1740;2;1750;5;4920;3;159990
11.06.2020 15:00;2;1750;28;933866;432;215070;401;287590;31;30560;2;1750;2;1750;2;1740;5;7660;6;411168
11.06.2020 16:00;2;1740;32;1059808;399;186877;389;266840;42;36460;2;1750;2;1750;2;1760;4;10050;6;228090
11.06.2020 17:00;2;1750;31;422448;422;211447;440;314260;40;19710;2;1760;2;1750;2;1750;7;9770;6;182315
11.06.2020 18:00;2;1750;24;753678;364;189990;374;272386;39;13390;2;1740;2;1760;2;1740;2;2370;2;131780
11.06.2020 19:00;2;1760;29;649250;338;156680;342;248297;55;21800;2;1760;2;1750;2;1760;7;15480;2;98052
11.06.2020 20:00;2;1740;13;231824;284;142147;287;161350;50;25320;2;1750;2;1740;2;1740;0;0;0;0
11.06.2020 21:00;2;1750;15;177315;226;116350;236;146208;47;20390;2;1740;2;1750;2;1760;0;0;3;15830
11.06.2020 22:00;2;1760;17;105087;199;94180;162;91590;43;14130;2;1750;2;1740;2;1750;0;0;0;0
11.06.2020 23:00;2;1760;6;47910;118;54140;115;56470;24;8270;2;1750;2;1750;2;1740;1;890;0;0
12.06.2020 00:00;1;880;6;66277;65;31050;72;34240;18;6690;2;1750;2;1740;1;870;0;0;0;0
12.06.2020 01:00;0;0;0;0;36;16100;35;17050;12;5100;0;0;0;0;0;0;0;0;0;0
12.06.2020 02:00;0;0;0;0;24;12260;15;8250;13;4300;0;0;0;0;0;0;0;0;0;0
12.06.2020 03:00;0;0;7;58560;43;23050;37;23890;27;9380;0;0;0;0;0;0;0;0;0;0
12.06.2020 04:00;2;1740;5;39630;50;36760;64;37320;22;7790;3;2620;3;2620;2;1750;0;0;0;0
12.06.2020 05:00;4;3490;27;162410;159;81937;185;130551;44;20870;4;3500;4;3500;4;3490;0;0;18;5714
12.06.2020 06:00;4;3490;23;535960;319;180870;325;263445;48;30440;5;4370;5;4360;4;3490;2;1780;23;67350
12.06.2020 07:00;4;3490;56;1025729;467;270184;463;465034;63;72290;4;3500;4;3500;4;3490;4;5020;8;115476
12.06.2020 08:00;4;3490;36;838356;549;313754;550;522361;75;80080;4;3490;4;3490;4;3490;3;4880;2;123920
12.06.2020 09:00;3;2620;61;1398788;688;440190;696;710060;72;65720;3;2620;3;2610;3;2620;3;4010;3;65517
12.06.2020 10:00;3;2620;51;1039262;802;795638;829;1309285;65;122420;3;2620;3;2630;3;2620;5;4910;24;369598
12.06.2020 11:00;3;2610;72;1866177;782;628566;885;1695612;75;157250;3;2610;3;2640;3;2620;4;15534;57;499768
12.06.2020 12:00;3;2630;67;1578433;857;671714;789;1190083;86;85193;3;2630;3;2630;3;2620;12;17320;107;449512
12.06.2020 13:00;4;3500;62;1599027;826;582550;848;1327747;84;82910;4;3480;4;3480;4;3500;11;14913;40;199473
12.06.2020 14:00;4;3500;60;1472500;864;616680;892;1553631;86;109450;4;3500;4;3480;4;3490;5;15980;-1;-1
12.06.2020 15:00;4;3490;81;1817291;853;648895;880;1358763;90;86930;4;3480;4;3510;4;3510;6;8870;-1;-1
12.06.2020 16:00;4;3500;58;1548881;741;447359;752;824628;61;73129;4;3500;4;3480;4;3500;10;29155;-1;-1
12.06.2020 17:00;4;3490;52;1269973;765;480235;762;855720;82;55170;4;3480;4;3510;4;3490;11;14310;-1;-1
12.06.2020 18:00;4;3490;34;1162320;631;339950;670;574831;94;61010;4;3480;4;3490;4;3510;2;4431;-1;-1
12.06.2020 19:00;4;3490;33;665504;498;248070;530;496700;64;27500;4;3500;4;3490;4;3520;7;10520;-1;-1
12.06.2020 20:00;4;3500;24;278685;356;186850;386;228920;57;25000;4;3500;4;3480;4;3490;2;2060;-1;-1
12.06.2020 21:00;2;1740;25;166863;298;147845;334;220830;46;16570;2;1750;2;1750;2;1740;3;2900;9;22411
12.06.2020 22:00;3;2610;11;87580;234;115240;255;144932;52;19270;3;2620;3;2610;3;2640;1;850;0;0
12.06.2020 23:00;3;2610;5;67810;169;84440;177;88740;48;15570;2;1760;2;1740;3;2630;0;0;1;18521
13.06.2020 00:00;1;880;7;70058;111;50310;99;47010;26;7630;2;1760;2;1740;1;870;0;0;0;0
13.06.2020 01:00;0;0;4;16860;67;30610;56;27700;21;5710;0;0;0;0;0;0;0;0;0;0
13.06.2020 02:00;0;0;1;800;49;21545;49;19410;16;3180;0;0;0;0;0;0;1;840;0;0
13.06.2020 03:00;0;0;4;56320;43;17650;27;12430;20;5080;0;0;0;0;0;0;0;0;0;0
13.06.2020 04:00;0;0;1;15120;38;21210;38;20990;12;4140;0;0;0;0;0;0;0;0;0;0
13.06.2020 05:00;1;880;16;121786;92;45670;103;56330;27;23730;1;880;1;870;1;870;0;0;0;0
13.06.2020 06:00;1;870;15;496210;141;71390;121;68590;22;9570;1;870;1;870;1;880;0;0;13;55867
13.06.2020 07:00;1;870;24;595191;212;106760;181;118240;29;10820;1;880;1;880;1;870;1;7960;8;97696
13.06.2020 08:00;1;870;36;779345;320;176780;357;246367;40;65030;1;870;1;880;1;880;2;3230;2;55228
13.06.2020 09:00;1;870;42;1199983;498;267369;516;476982;48;60320;1;870;1;870;1;870;4;5090;3;111650
13.06.2020 10:00;1;880;38;877959;573;321543;637;614095;54;41080;1;880;1;880;1;870;7;9821;3;120084
13.06.2020 11:00;1;880;44;967888;579;336390;680;699672;49;49990;1;870;1;870;1;870;8;11370;14;170755
13.06.2020 12:00;1;870;58;1332940;685;449302;725;739699;78;104740;1;870;1;870;1;870;7;16300;161;524578
13.06.2020 13:00;1;880;61;1351792;711;513925;698;784799;66;96780;1;870;1;870;1;870;7;9839;643;633708
13.06.2020 14:00;1;928;40;963989;689;445700;683;738382;63;60940;1;880;1;870;1;870;8;13212;-1;-1
13.06.2020 15:00;1;880;38;1031325;618;348026;654;657970;65;38190;1;870;1;870;1;880;7;17980;-1;-1
13.06.2020 16:00;1;880;38;879245;583;300610;590;589086;38;50570;1;870;1;870;1;870;0;0;-1;-1
13.06.2020 17:00;1;870;33;753521;546;270444;539;483385;56;21047;1;870;1;880;1;870;8;14172;-1;-1
13.06.2020 18:00;1;870;33;561863;489;239480;525;401271;70;63010;1;880;1;870;1;870;2;10120;-1;-1
13.06.2020 19:00;1;880;29;363974;402;227092;483;363650;45;32488;1;870;1;870;1;870;2;4510;-1;-1
13.06.2020 20:00;1;870;15;224160;351;177550;367;222690;53;42790;1;870;1;880;1;880;3;2890;20;46882
13.06.2020 21:00;1;870;27;213560;247;125100;301;191664;46;31040;1;880;1;880;1;880;2;5770;0;0
13.06.2020 22:00;1;870;18;168727;238;124860;237;123400;32;13510;1;870;1;880;1;870;0;0;0;0
13.06.2020 23:00;1;870;10;130220;168;79060;159;79880;35;14800;1;870;1;870;1;880;0;0;0;0
14.06.2020 00:00;0;0;6;57450;112;50790;127;61798;32;12700;1;870;1;870;0;0;0;0;0;0
14.06.2020 01:00;0;0;4;14320;96;41423;77;36970;17;4470;0;0;0;0;0;0;0;0;0;0
14.06.2020 02:00;0;0;4;17548;51;22160;30;14320;7;1910;0;0;0;0;0;0;1;790;0;0
14.06.2020 03:00;0;0;1;630;36;13810;40;16760;13;3010;0;0;0;0;0;0;0;0;0;0
14.06.2020 04:00;0;0;3;27690;27;13550;22;12320;8;4780;2;1740;2;1750;0;0;1;1870;0;0
14.06.2020 05:00;2;1740;17;96317;47;22150;48;24040;15;9370;2;1750;2;1760;2;1740;0;0;0;0
14.06.2020 06:00;2;1750;6;240898;55;24190;52;23880;9;4630;2;1740;2;1740;2;1750;0;0;0;0
14.06.2020 07:00;2;1750;4;135260;54;25470;46;21470;11;6520;2;1760;2;1750;2;1760;0;0;0;0
14.06.2020 08:00;2;1750;8;379491;67;31510;72;39470;14;32470;2;1750;2;1760;2;1750;0;0;0;0
14.06.2020 09:00;2;1740;14;436875;156;72830;164;76380;26;9720;2;1740;2;1760;2;1750;0;0;0;0
14.06.2020 10:00;2;1760;19;537542;211;109983;243;125830;21;22770;2;1740;2;1740;2;1750;2;1880;0;0
14.06.2020 11:00;2;1740;14;369417;297;148190;304;183337;43;16290;2;1750;2;1740;2;1740;1;960;2;79950
14.06.2020 12:00;2;1740;22;663400;375;184971;421;270010;46;32300;2;1740;2;1740;2;1740;5;7910;0;0
14.06.2020 13:00;2;1760;38;808558;364;209320;363;275633;45;42660;2;1740;2;1740;2;1760;2;3390;0;0
14.06.2020 14:00;2;1740;32;721541;385;193962;439;314869;31;11920;2;1740;2;1750;2;1740;1;1090;3;46030
14.06.2020 15:00;2;1750;29;647169;434;211940;398;291298;46;17550;2;1740;2;1750;2;1740;2;1880;3;110310
14.06.2020 16:00;2;1750;30;715349;369;196940;391;288730;37;25960;2;1750;2;1740;2;1750;5;5510;2;128835
14.06.2020 17:00;2;1740;18;592605;438;254260;428;274443;45;37060;2;1750;2;1750;2;1750;2;3590;3;108435
14.06.2020 18:00;2;1750;30;850769;378;201677;402;311570;36;14530;2;1750;2;1750;2;1750;0;0;2;77400
14.06.2020 19:00;2;1740;21;290864;332;157130;339;192260;38;33140;2;1750;2;1740;2;1740;0;0;1;9570
14.06.2020 20:00;2;1740;23;211106;276;132610;260;169060;46;29910;2;1760;2;1750;2;1740;0;0;3;47999
14.06.2020 21:00;2;1750;26;169310;177;85140;166;116823;36;21020;2;1750;2;1750;2;1740;0;0;0;0
14.06.2020 22:00;2;1750;13;118070;135;64150;143;78830;37;13411;2;1740;2;1750;2;1750;1;730;0;0
14.06.2020 23:00;2;1760;7;54110;75;35530;81;44330;20;8930;2;1750;2;1740;2;1750;0;0;0;0
15.06.2020 00:00;1;870;3;25780;47;22160;44;21760;18;6360;2;1750;2;1750;1;870;0;0;0;0
15.06.2020 01:00;0;0;2;14800;28;12260;26;11620;8;2070;0;0;0;0;0;0;0;0;0;0
15.06.2020 02:00;0;0;5;44080;15;6830;6;3980;3;800;0;0;0;0;0;0;0;0;0;0
15.06.2020 03:00;0;0;2;28800;41;18830;22;11460;15;5240;0;0;0;0;0;0;0;0;0;0
15.06.2020 04:00;2;1750;2;25300;47;29550;74;45780;16;7810;3;2610;3;2630;2;1750;0;0;0;0
15.06.2020 05:00;4;3490;21;242906;215;110260;295;181727;42;21630;4;3480;4;3500;4;3490;0;0;19;36021
15.06.2020 06:00;4;3500;26;661988;539;279667;553;423660;58;49210;5;4380;5;4370;4;3500;3;3790;20;300416
15.06.2020 07:00;4;3510;40;1252982;659;392768;798;851415;53;55866;4;3500;4;3490;4;3480;3;2980;16;253961
15.06.2020 08:00;4;3490;51;1411315;602;373624;690;689629;73;79100;4;3490;4;3490;4;3490;4;4460;2;90392
15.06.2020 09:00;3;2620;50;1470497;640;401720;628;789247;74;88450;3;2630;3;2620;3;2620;1;1190;5;246621
15.06.2020 10:00;3;2620;40;1016579;665;479690;696;815910;66;79580;3;2610;3;2620;3;2610;6;14980;6;284088
15.06.2020 11:00;3;2630;57;1101406;659;496105;694;938235;77;79770;3;2610;3;2620;3;2630;6;10802;5;146821
15.06.2020 12:00;3;2630;59;1362408;766;661624;693;796481;81;153074;3;2640;3;2610;3;2610;3;3215;3;122110
15.06.2020 13:00;4;3500;68;1413848;752;631820;735;875260;78;116398;4;3480;4;3500;4;3500;6;9140;9;259530
15.06.2020 14:00;4;3500;82;1905487;830;511326;723;882900;74;71780;4;3500;4;3490;4;3510;5;6480;5;252452
15.06.2020 15:00;4;3500;95;2146353;874;583810;862;1285309;79;121020;4;3500;4;3500;4;3490;5;5500;6;216302
15.06.2020 16:00;4;3490;75;1994073;945;676189;896;1293945;68;70940;4;3500;4;3480;4;3500;7;9860;9;517751
15.06.2020 17:00;4;3490;57;1893803;875;508888;850;1505093;76;65590;4;3490;4;3480;4;3490;7;14366;5;250856
15.06.2020 18:00;4;3480;51;1279566;729;409492;673;737714;55;62090;4;3500;4;3510;4;3500;6;21452;5;172623
15.06.2020 19:00;4;3500;31;740925;440;259533;550;483770;54;28393;4;3490;4;3510;4;3490;3;5611;1;12090
15.06.2020 20:00;4;3490;18;417475;323;154340;385;298792;50;19550;4;3510;4;3500;4;3500;0;0;2;29940
15.06.2020 21:00;2;1740;29;231581;226;111440;246;151657;48;21130;2;1760;2;1740;2;1750;1;2130;3;12849
15.06.2020 22:00;3;2620;13;128560;190;90566;166;97960;40;18630;3;2620;3;2610;3;2620;0;0;0;0
15.06.2020 23:00;3;2610;7;42650;89;40640;87;48740;27;10170;2;1750;2;1740;3;2620;0;0;0;0
16.06.2020 00:00;1;880;2;14160;40;22326;62;32240;24;9700;2;1740;2;1740;1;870;0;0;0;0
16.06.2020 01:00;0;0;1;640;27;12070;31;15600;14;4460;0;0;0;0;0;0;0;0;0;0
16.06.2020 02:00;0;0;7;47100;26;14320;19;11140;10;4460;0;0;0;0;0;0;0;0;0;0
16.06.2020 03:00;0;0;9;58070;44;23720;21;12750;25;12100;0;0;0;0;0;0;0;0;0;0
16.06.2020 04:00;2;1740;4;41050;45;25980;85;51548;25;12180;3;2610;3;2630;2;1750;0;0;0;0
16.06.2020 05:00;4;3500;30;247808;225;143280;302;263127;49;71930;4;3500;4;3500;4;3500;0;0;5;11787
16.06.2020 06:00;4;3500;38;666439;526;281470;584;523706;64;72502;5;4370;5;4350;4;3510;3;3710;25;60525
16.06.2020 07:00;4;3480;46;1054150;658;420520;848;1010043;56;45710;4;3480;4;3490;4;3500;3;4420;35;188221
16.06.2020 08:00;4;3490;50;1326116;601;355850;669;800684;82;145970;4;3500;4;3500;4;3500;2;2720;11;58255
16.06.2020 09:00;3;2610;60;1470550;616;402208;626;695410;72;129060;3;2610;3;2630;3;2620;4;5530;10;70023
16.06.2020 10:00;3;2620;60;1356787;656;638660;633;893602;71;63380;3;2620;3;2620;3;2610;5;10663;12;221633
16.06.2020 11:00;3;2630;49;1268853;661;482240;645;846498;67;72100;3;2610;3;2610;3;2620;3;6941;5;196811
16.06.2020 12:00;3;2630;52;1313757;704;513137;708;824910;65;84886;3;2630;3;2630;3;2620;4;7451;4;174738
16.06.2020 13:00;4;3490;70;1520414;716;563263;704;1150439;65;66230;4;3500;4;3490;4;3490;8;7960;3;84025
16.06.2020 14:00;4;3490;54;1499085;863;640966;740;938960;61;56060;4;3490;4;3500;4;3500;3;2830;3;196245
16.06.2020 15:00;4;3500;73;1671182;819;516118;838;1281152;75;55246;4;3500;4;3490;4;3490;3;7345;4;247680
16.06.2020 16:00;4;3480;77;2152163;964;686913;834;1390293;57;187820;4;3500;4;3490;3;2620;5;9522;10;315451
16.06.2020 17:00;4;3480;59;1616473;907;543048;837;1034800;62;91236;4;3500;4;3490;4;3490;3;2810;7;411035
16.06.2020 18:00;4;3510;35;1124594;679;353106;685;617545;73;34840;4;3500;4;3500;4;3500;6;8240;4;95641
16.06.2020 19:00;4;3490;30;722294;469;240072;499;524787;60;66190;4;3500;4;3500;4;3500;6;11610;3;137234
16.06.2020 20:00;4;3500;29;509227;337;173417;354;266099;41;19890;4;3500;4;3490;4;3490;5;5580;1;13830
16.06.2020 21:00;2;1750;31;316200;255;128660;257;181450;34;19070;2;1750;2;1760;2;1740;4;9070;0;0
16.06.2020 22:00;3;2620;12;73360;225;110120;208;109260;50;20210;3;2630;3;2620;3;2610;0;0;0;0
16.06.2020 23:00;3;2620;6;80360;114;59800;117;63890;35;13720;2;1740;2;1750;3;2640;0;0;0;0
17.06.2020 00:00;1;870;3;32630;65;32180;54;30110;27;10180;2;1750;2;1750;1;880;0;0;0;0
17.06.2020 01:00;0;0;0;0;26;14650;26;13870;13;3510;0;0;0;0;0;0;0;0;0;0
17.06.2020 02:00;0;0;4;33420;26;13860;17;8360;9;4140;0;0;0;0;0;0;0;0;0;0
17.06.2020 03:00;0;0;3;42970;32;17660;18;16360;21;9370;0;0;0;0;0;0;0;0;0;0
17.06.2020 04:00;2;1750;5;45820;59;34520;78;52840;29;27370;3;2610;3;2630;2;1750;0;0;0;0
17.06.2020 05:00;4;3490;32;216173;208;124874;318;246798;56;41789;4;3490;4;3490;4;3510;1;830;3;4499
17.06.2020 06:00;4;3500;35;654256;346;509914;573;540406;81;121860;5;4370;5;4360;4;3500;3;4120;14;94848
17.06.2020 07:00;4;3490;56;1302161;689;431152;842;1130297;74;90289;4;3500;4;3480;4;3480;6;6810;15;251017
17.06.2020 08:00;4;3510;38;1157358;630;424588;674;768841;70;62123;4;3490;4;3510;4;3500;2;4620;2;147990
17.06.2020 09:00;3;2610;48;1121589;605;534495;594;703468;72;76169;3;2620;3;2610;3;2640;5;11670;6;303964
17.06.2020 10:00;3;2640;49;1379256;623;454163;641;796840;57;88840;2;1740;2;1750;3;2640;5;10121;13;240204
17.06.2020 11:00;3;2620;63;1489312;678;549655;668;936293;72;133850;4;3510;4;3490;3;2630;3;5360;23;155626
17.06.2020 12:00;3;2630;69;1278804;700;457979;724;956310;86;143230;3;2630;3;2630;3;2620;10;16310;32;278649
17.06.2020 13:00;4;3520;68;1265431;759;601670;684;783321;87;109800;4;3490;4;3490;4;3510;10;18211;22;22522
17.06.2020 14:00;4;3500;66;1685843;805;526534;735;831664;89;116670;4;3500;4;3500;4;3490;5;10340;18;141868
17.06.2020 15:00;4;3500;85;1835999;778;448586;797;916199;66;115940;4;3480;4;3500;4;3490;4;4550;24;259821
17.06.2020 16:00;4;3500;73;1759233;880;605290;893;1350001;71;75430;3;2610;4;3510;4;3490;16;30730;73;190999
17.06.2020 17:00;4;3510;57;1758080;923;594627;856;1694863;73;99320;4;3480;4;3510;4;3500;4;7820;7;187702
17.06.2020 18:00;4;3500;35;1083304;660;346938;679;748259;79;38400;4;3490;4;3500;4;3490;2;3690;2;140150
17.06.2020 19:00;4;3490;41;1003177;498;251713;473;474476;70;25960;4;3510;4;3500;4;3510;3;3520;0;0
17.06.2020 20:00;4;3500;26;373554;332;164710;358;275650;50;22080;4;3490;4;3490;4;3500;2;3170;7;6914
17.06.2020 21:00;2;1740;32;294280;225;116130;216;137757;31;14160;2;1740;2;1740;2;1740;0;0;7;6978
17.06.2020 22:00;3;2610;11;113790;231;117300;190;113830;42;40930;3;2620;3;2620;3;2620;1;2171;13;37891
17.06.2020 23:00;3;2630;6;62050;109;56390;115;63290;27;10800;2;1750;2;1740;3;2630;0;0;0;0
18.06.2020 00:00;1;870;3;16550;52;25310;49;25950;19;9260;2;1740;2;1740;1;880;0;0;0;0
18.06.2020 01:00;0;0;1;15430;24;9570;18;10470;2;1750;0;0;0;0;0;0;0;0;0;0
18.06.2020 02:00;0;0;6;42810;38;18590;20;11052;12;3960;0;0;0;0;0;0;0;0;0;0
18.06.2020 03:00;0;0;4;40740;36;20060;21;14800;12;4150;0;0;0;0;0;0;0;0;5;8146
18.06.2020 04:00;2;1750;2;25630;54;30137;79;49870;24;11290;2;1750;2;1740;2;1740;0;0;0;0
18.06.2020 05:00;3;2630;26;336290;197;100910;320;218125;46;42130;4;3510;4;3510;3;2630;0;0;11;19295
18.06.2020 06:00;4;3490;35;816448;529;292910;543;504432;43;32630;5;4350;5;4370;4;3500;3;3280;84;86590
18.06.2020 07:00;4;3500;43;1051623;668;441043;799;1088855;55;97800;4;3500;4;3490;4;3480;5;12230;66;61487
18.06.2020 08:00;4;3500;51;1251563;624;381661;705;827880;56;37900;4;3510;4;3500;4;3490;2;1870;4;137061
18.06.2020 09:00;3;2620;42;1055276;615;450005;631;800100;76;83050;3;2620;3;2620;3;2610;3;2750;2;6061
18.06.2020 10:00;3;2630;53;1364851;695;689766;760;1053673;51;130878;3;2620;3;2620;3;2620;2;3480;7;264250
18.06.2020 11:00;3;2610;58;1257002;672;544975;706;918066;59;93880;3;2610;3;2620;3;2630;6;10960;4;56444
18.06.2020 12:00;3;2640;65;1122861;790;675883;747;1041332;50;133487;3;2630;3;2620;3;2630;6;8796;12;190897
18.06.2020 13:00;4;3510;84;1612071;796;760818;752;1079898;73;106760;4;3490;4;3490;4;3500;4;8300;12;80613
18.06.2020 14:00;4;3480;65;1918088;785;494508;749;885929;86;113115;4;3500;4;3490;4;3490;9;25191;30;181436
18.06.2020 15:00;4;3500;104;2499781;886;606088;808;1198345;81;85980;4;3480;4;3500;3;2620;10;22770;-1;-1
18.06.2020 16:00;4;3490;84;1527874;900;608460;902;1286402;73;38918;4;3490;4;3500;4;3500;10;24980;-1;-1
18.06.2020 17:00;4;3480;60;1448395;894;600345;838;983742;57;56930;4;3490;4;3490;4;3490;6;12235;-1;-1
18.06.2020 18:00;4;3500;49;1427676;718;392790;733;765154;55;31630;4;3577;4;3500;4;3500;8;26940;396;629848
18.06.2020 19:00;4;3510;28;816857;551;298814;541;460494;54;41520;4;3490;4;3520;4;3500;6;7330;6;215070
18.06.2020 20:00;4;3500;27;480630;359;176950;351;241086;52;31190;4;3510;4;3490;4;3500;4;5469;5;7451
18.06.2020 21:00;2;1750;31;282905;276;139704;290;249698;35;14950;2;1750;2;1740;2;1750;4;15490;3;53125
18.06.2020 22:00;3;2630;13;140530;262;125880;247;138610;47;28010;3;2620;3;2679;3;2610;1;1300;0;0
18.06.2020 23:00;3;2620;13;116000;135;69003;130;71600;34;16240;2;1740;2;1760;3;2620;3;2099;0;0
19.06.2020 00:00;1;880;2;1430;49;22600;65;33220;18;7800;2;1750;2;1740;1;880;0;0;0;0
19.06.2020 01:00;0;0;2;5080;31;11780;28;17150;11;4300;0;0;0;0;0;0;0;0;0;0
19.06.2020 02:00;0;0;3;31360;31;14200;23;11620;7;2860;0;0;0;0;0;0;0;0;0;0
19.06.2020 03:00;0;0;2;13680;28;16610;19;10830;13;5320;0;0;0;0;0;0;0;0;4;2952
19.06.2020 04:00;2;1750;5;51400;49;31050;74;43030;22;9080;3;2640;3;2630;2;1760;0;0;0;0
19.06.2020 05:00;6;5330;21;208310;197;102530;304;256170;47;43710;4;3480;4;3490;5;4370;0;0;27;10419
19.06.2020 06:00;4;3490;34;866236;490;307450;528;468954;58;63940;5;4380;5;4360;4;3490;4;5432;64;170220
19.06.2020 07:00;4;3510;48;1211285;607;339790;762;754615;67;85530;4;3490;4;3490;4;3510;3;3910;7;281733
19.06.2020 08:00;4;3480;42;1161957;609;367630;678;834331;49;101070;3;2620;3;2640;4;3490;2;2450;6;238080
19.06.2020 09:00;2;1750;56;1327638;657;503439;685;760554;58;77780;2;1740;2;1750;2;1750;7;13011;6;266012
19.06.2020 10:00;3;2630;78;1302359;699;609221;729;965713;53;70360;3;2620;3;2610;3;2630;5;7451;24;420527
19.06.2020 11:00;2;1750;57;1603397;746;483661;768;912779;71;84978;3;2620;3;2630;2;1760;6;9658;16;249900
19.06.2020 12:00;3;2630;80;1905293;846;699580;866;1196756;64;73660;3;2620;3;2630;3;2630;15;23180;12;281772
19.06.2020 13:00;4;3480;83;1852120;878;599269;846;1084052;82;66593;4;3490;4;3500;4;3500;8;9570;24;136938
19.06.2020 14:00;4;3510;90;1841136;904;643370;897;1417368;66;91374;4;3490;4;3500;4;3500;8;12591;33;155028
19.06.2020 15:00;4;3569;75;1614140;877;581460;904;1198371;78;116800;4;3490;4;3480;4;3500;7;9280;65;614696
19.06.2020 16:00;4;3500;74;1816548;856;552319;869;993905;64;120647;4;3490;4;3500;4;3500;8;10270;241;579947
19.06.2020 17:00;4;3490;38;831495;795;452398;777;904998;75;59200;4;3480;4;3500;4;3500;5;8440;-1;-1
19.06.2020 18:00;4;3490;29;619067;695;369427;691;576148;69;27690;4;3490;4;3500;4;3510;6;17084;-1;-1
19.06.2020 19:00;4;3510;30;555755;550;275620;574;465650;70;24790;4;3490;4;3500;4;3510;2;2330;8;193570
19.06.2020 20:00;4;3500;22;341126;361;178308;435;304155;47;43590;4;3500;4;3500;4;3500;6;7670;0;0
19.06.2020 21:00;2;1740;22;260095;303;147700;315;214309;37;32650;2;1750;2;1750;2;1760;1;1000;1;19101
19.06.2020 22:00;3;2610;9;89169;220;109055;264;141429;46;17150;3;2620;3;2610;3;2666;1;640;0;0
19.06.2020 23:00;3;2620;9;113505;172;82840;162;91060;42;14500;2;1750;2;1740;3;2620;1;920;0;0
20.06.2020 00:00;1;870;4;38030;97;44950;94;50050;24;8920;2;1740;2;1750;1;870;1;570;0;0
20.06.2020 01:00;0;0;2;2870;64;27460;67;44820;13;3810;0;0;0;0;0;0;0;0;0;0
20.06.2020 02:00;0;0;3;13360;34;14340;37;17800;11;2700;0;0;0;0;0;0;0;0;0;0
20.06.2020 03:00;0;0;6;60310;46;21190;32;13980;14;3660;0;0;0;0;0;0;0;0;0;0
