01.06.2020 00:00;Bel_TBS32;Vwz_TBS32;Bel_TBS38;Vwz_TBS38;Bel_TBS41;Vwz_TBS41;Bel_TF32;Vwz_TF32;Bel_TF38;Vwz_TF38;Bel_V111;Vwz_V111;Bel_V112;Vwz_V112;Bel_V21;Vwz_V21;Bel_V81;Vwz_V81;Bel_VK1_IO;Vwz_VK1_IO;Bel_VK2_IO;Vwz_VK2_IO;Bel_VK3_IO;Vwz_VK3_IO
11.01.2021 06:00;0;0;5;5400;1;600;0;0;2;1800;64;771600;55;498000;86;553800;73;530400;0;0;0;0;0;0
11.01.2021 07:00;1;600;4;3000;1;600;5;3600;4;2400;74;1473600;89;904200;142;1030200;94;979800;0;0;0;0;0;0
11.01.2021 08:00;4;3000;1;1200;5;3000;2;1200;6;4800;105;1728600;97;1363200;138;1338000;124;1099800;0;0;0;0;0;0
11.01.2021 09:00;7;4200;6;4800;3;1800;3;1800;6;3600;91;1531800;92;1181400;162;1310400;121;982200;0;0;0;0;0;0
11.01.2021 10:00;4;2400;4;3000;1;600;4;2400;4;2400;94;1819200;80;1494600;160;1123800;97;687600;0;0;0;0;0;0
11.01.2021 11:00;1;600;2;1200;5;3000;4;3600;6;4800;98;1831800;93;1372200;187;1424400;98;1031400;0;0;0;0;0;0
11.01.2021 12:00;1;600;2;1200;1;600;4;2400;1;600;106;1651200;95;1359000;179;1431000;109;1020600;0;0;0;0;0;0
11.01.2021 13:00;4;3000;4;2400;12;9600;1;600;6;4800;134;1923600;92;1824000;174;1365600;79;1805400;0;0;0;0;0;0
11.01.2021 14:00;3;1800;5;3000;5;3600;1;600;7;4800;136;2043000;95;1807800;183;1654200;121;1318800;0;0;0;0;0;0
11.01.2021 15:00;2;1200;17;15000;20;18600;4;3000;8;6000;143;2116200;88;1926600;162;1624200;106;1230000;0;0;0;0;0;0
11.01.2021 16:00;11;9000;4;2400;10;8400;2;1800;8;4800;154;2348400;114;2302800;173;1870200;114;1126200;0;0;0;0;0;0
11.01.2021 17:00;6;3600;9;6600;3;1800;5;3000;7;5400;143;1905000;113;1767000;160;1551600;103;1099800;0;0;0;0;0;0
11.01.2021 18:00;0;0;2;1200;3;1800;2;1200;0;0;106;1700400;119;1360800;145;1172400;99;822600;0;0;0;0;0;0
11.01.2021 19:00;0;0;1;600;3;2400;3;1800;1;600;86;1020600;90;561000;126;789600;67;470400;0;0;0;0;0;0
11.01.2021 20:00;0;0;1;600;0;0;0;0;1;0;68;993000;84;474000;77;415200;39;258000;0;0;0;0;0;0
11.01.2021 21:00;0;0;0;0;0;0;0;0;0;0;48;343200;40;157800;67;264000;27;151200;0;0;0;0;0;0
11.01.2021 22:00;0;0;1;600;0;0;0;0;0;0;34;276600;34;88200;39;132000;26;161400;0;0;0;0;0;0
11.01.2021 23:00;0;0;0;0;0;0;0;0;0;0;11;168000;16;40800;28;93000;13;85800;0;0;0;0;0;0
12.01.2021 00:00;0;0;0;0;0;0;0;0;0;0;4;37200;8;10800;17;57600;7;27000;0;0;0;0;0;0
12.01.2021 01:00;0;0;0;0;0;0;0;0;0;0;7;42600;4;10800;8;45600;3;12600;0;0;0;0;0;0
12.01.2021 02:00;0;0;0;0;0;0;0;0;0;0;9;37200;8;33000;6;15600;4;15600;0;0;0;0;0;0
12.01.2021 03:00;0;0;0;0;0;0;0;0;0;0;6;78600;9;22200;8;28200;10;48000;0;0;0;0;0;0
12.01.2021 04:00;0;0;0;0;0;0;0;0;0;0;13;81000;9;43200;24;77400;16;156600;0;0;0;0;0;0
12.01.2021 05:00;0;0;0;0;0;0;1;600;1;600;26;152400;23;84600;58;193800;45;202200;0;0;0;0;0;0
12.01.2021 06:00;1;600;2;1200;1;600;0;0;1;600;40;779400;51;381600;105;565800;64;336000;0;0;0;0;0;0
12.01.2021 07:00;3;1800;4;2400;3;1800;0;0;3;1800;78;1212600;80;847800;164;1055400;84;605400;0;0;0;0;0;0
12.01.2021 08:00;3;1800;6;4200;2;1200;2;1200;7;4800;92;1814400;97;1402200;138;1273200;112;1168800;0;0;0;0;0;0
12.01.2021 09:00;2;1800;3;2400;2;1200;1;600;4;2400;73;1486200;121;954600;133;1073400;99;879600;0;0;0;0;0;0
12.01.2021 10:00;4;3000;6;4200;5;3600;10;7800;5;3000;81;1364400;86;1066800;146;1497000;92;638400;0;0;0;0;0;0
12.01.2021 11:00;2;1200;5;3600;3;1800;2;1200;6;4800;87;1517400;82;1260000;134;1518600;107;1046400;0;0;0;0;0;0
12.01.2021 12:00;4;3000;8;7800;9;8400;1;600;6;4200;93;1754400;79;1341600;147;1489800;101;985200;0;0;0;0;0;0
12.01.2021 13:00;2;1200;3;3000;1;600;6;4800;10;9000;98;1606200;78;1333200;140;1364400;100;742200;0;0;0;0;0;0
12.01.2021 14:00;1;600;6;4800;4;2400;4;3000;1;600;114;2019000;91;1705800;132;1521000;94;919200;0;0;0;0;0;0
12.01.2021 15:00;3;1800;23;21600;1;600;1;600;14;10800;106;2272200;92;1943400;161;1654800;119;1006800;0;0;0;0;0;0
12.01.2021 16:00;3;1800;10;7800;3;1800;1;600;15;11400;108;2293200;83;2088000;141;1687800;100;1045800;0;0;0;0;0;0
12.01.2021 17:00;1;600;2;1200;0;0;4;3000;6;4800;74;2360400;85;2184000;127;1436400;112;1008600;0;0;0;0;0;0
12.01.2021 18:00;3;2400;0;0;1;600;1;600;3;2400;76;1917600;86;1632600;113;1191000;87;861600;0;0;0;0;0;0
12.01.2021 19:00;0;0;1;600;0;0;0;0;2;1200;64;913200;72;648000;123;676200;77;523800;0;0;0;0;0;0
12.01.2021 20:00;0;0;0;0;1;600;2;1800;1;600;48;725400;60;486600;78;462000;47;348000;0;0;0;0;0;0
12.01.2021 21:00;0;0;0;0;0;0;0;0;0;0;17;194400;19;137400;50;193200;42;261600;0;0;0;0;0;0
12.01.2021 22:00;0;0;0;0;0;0;0;0;0;0;33;412200;38;210600;38;193800;16;151200;0;0;0;0;0;0
12.01.2021 23:00;0;0;0;0;0;0;0;0;0;0;18;178200;19;84600;23;106800;10;96600;0;0;0;0;0;0
13.01.2021 00:00;0;0;0;0;0;0;0;0;1;600;2;8400;3;9000;20;72600;8;38400;0;0;0;0;0;0
13.01.2021 01:00;0;0;0;0;0;0;0;0;0;0;2;11400;1;4200;9;46800;3;16800;0;0;0;0;0;0
13.01.2021 02:00;0;0;0;0;0;0;0;0;0;0;2;18600;3;8400;6;19200;7;37800;0;0;0;0;0;0
13.01.2021 03:00;0;0;0;0;0;0;0;0;0;0;8;68400;7;37200;13;38400;5;49200;0;0;0;0;0;0
13.01.2021 04:00;0;0;0;0;0;0;0;0;0;0;11;223800;15;63000;19;69600;14;244200;0;0;0;0;0;0
13.01.2021 05:00;0;0;0;0;0;0;1;600;0;0;26;300000;21;154200;51;243600;41;274800;0;0;0;0;0;0
13.01.2021 06:00;2;1200;1;600;1;600;0;0;7;6000;31;567600;32;379200;91;561000;56;525000;0;0;0;0;0;0
13.01.2021 07:00;5;3600;4;2400;3;1800;2;1200;2;1200;62;1582200;76;909600;140;1150200;78;1170600;0;0;0;0;0;0
13.01.2021 08:00;3;1800;5;3600;2;1200;1;600;6;3600;82;1854000;80;1590600;146;1402800;113;970200;0;0;0;0;0;0
13.01.2021 09:00;0;0;2;1200;4;2400;2;1200;3;1800;80;1492200;88;1141200;155;1231200;104;782400;0;0;0;0;0;0
13.01.2021 10:00;2;1200;3;2400;6;3600;7;6600;5;4200;94;1917600;93;1408200;150;1437600;116;1002000;0;0;0;0;0;0
13.01.2021 11:00;2;1200;2;1200;3;1800;3;2400;6;4200;116;2111400;89;1883400;154;1611000;110;887400;0;0;0;0;0;0
13.01.2021 12:00;5;3600;10;7200;4;2400;8;5400;8;5400;117;2054400;104;1732200;148;1566000;105;1570200;0;0;0;0;0;0
13.01.2021 13:00;4;2400;5;3000;0;0;2;1200;6;3600;112;2074800;88;1737000;153;1524000;88;1563000;0;0;0;0;0;0
13.01.2021 14:00;6;3600;1;600;2;1200;6;4200;2;1200;99;1968000;91;1691400;136;1501200;110;1206000;0;0;0;0;0;0
13.01.2021 15:00;5;3600;4;2400;7;5400;8;6600;15;12000;126;2411400;95;2109000;153;1872000;103;987000;0;0;0;0;0;0
13.01.2021 16:00;3;1800;9;5400;7;4800;3;1800;10;7200;148;2292600;141;2152200;152;1755600;102;1240200;0;0;0;0;0;0
13.01.2021 17:00;2;1200;9;7200;5;3600;1;600;12;10200;79;2257800;97;1867200;136;1302600;104;1200600;0;0;0;0;0;0
13.01.2021 18:00;0;0;2;1200;1;600;2;1200;5;3000;71;1815600;93;1398000;146;1102200;91;792000;0;0;0;0;0;0
13.01.2021 19:00;2;1200;2;1200;2;1200;4;2400;1;600;72;1155000;86;892800;112;618000;61;451200;0;0;0;0;0;0
13.01.2021 20:00;0;0;1;600;1;600;0;0;1;2400;56;798000;69;470400;89;456000;44;271800;0;0;0;0;0;0
13.01.2021 21:00;0;0;2;1800;0;0;1;600;0;0;32;591000;34;433800;62;390600;36;190200;0;0;0;0;0;0
13.01.2021 22:00;0;0;1;600;0;0;0;0;1;600;32;264600;33;153000;38;148800;22;190200;0;0;0;0;0;0
13.01.2021 23:00;0;0;0;0;0;0;0;0;0;0;15;206400;17;59400;25;78000;15;79800;0;0;0;0;0;0
14.01.2021 00:00;0;0;0;0;0;0;0;0;0;0;6;25200;5;17400;19;52800;9;37200;0;0;0;0;0;0
14.01.2021 01:00;0;0;0;0;0;0;0;0;0;0;3;34800;3;10200;11;49200;8;28800;0;0;0;0;0;0
14.01.2021 02:00;1;600;0;0;0;0;1;600;0;0;4;27000;4;11400;4;12600;4;13800;0;0;0;0;0;0
14.01.2021 03:00;0;0;0;0;0;0;0;0;0;0;10;84000;11;56400;9;27600;1;11400;0;0;0;0;0;0
14.01.2021 04:00;0;0;0;0;0;0;0;0;0;0;5;72600;5;27000;21;58800;20;160200;0;0;0;0;0;0
14.01.2021 05:00;0;0;0;0;0;0;2;1800;0;0;20;252600;20;163800;38;133200;39;231000;0;0;0;0;0;0
14.01.2021 06:00;0;0;0;0;0;0;0;0;0;0;35;757200;48;393600;110;575400;65;485400;0;0;0;0;0;0
14.01.2021 07:00;5;3000;1;600;4;2400;2;1200;2;1200;67;1364400;83;1075800;128;1030800;99;792000;0;0;0;0;0;0
14.01.2021 08:00;3;2400;6;4200;1;600;0;0;5;3600;85;1860600;74;1463400;160;1424400;115;905400;0;0;0;0;0;0
14.01.2021 09:00;4;2400;8;9000;10;8400;12;10800;14;16200;88;1855800;86;1426200;136;1453200;102;901800;0;0;0;0;0;0
14.01.2021 10:00;3;1800;3;6600;1;600;1;600;11;9600;100;1975800;77;1485000;166;1495200;106;1014000;0;0;0;0;0;0
14.01.2021 11:00;8;6600;9;6000;4;3600;4;2400;16;13200;119;1735200;113;1311600;158;1633800;113;1075200;0;0;0;0;0;0
14.01.2021 12:00;3;1800;5;4800;10;9000;3;1800;11;8400;125;2046000;91;1842000;169;1603200;118;1045800;0;0;0;0;0;0
14.01.2021 13:00;5;3600;6;5400;3;2400;2;1800;7;4200;130;2218200;94;1761600;154;1341000;106;942600;0;0;0;0;0;0
14.01.2021 14:00;1;600;3;3000;3;2400;1;600;3;1800;129;1962600;104;1611000;161;1514400;96;984600;0;0;0;0;0;0
14.01.2021 15:00;1;600;4;2400;5;3000;4;3000;9;6600;150;2323800;109;2305200;160;1854600;108;1168200;0;0;0;0;0;0
14.01.2021 16:00;6;4200;4;3000;6;4200;5;4200;10;7200;153;2346600;95;2302800;175;1767000;108;1482600;0;0;0;0;0;0
14.01.2021 17:00;4;3000;7;6600;2;1200;6;4200;6;4800;107;2321400;85;2127600;159;1627800;115;1009200;0;0;0;0;0;0
14.01.2021 18:00;3;2400;5;4800;3;1800;3;2400;1;600;80;2134200;89;1659600;147;1211400;84;718800;0;0;0;0;0;0
14.01.2021 19:00;1;600;0;0;1;600;1;600;0;0;84;1153200;97;684600;125;857400;65;382200;0;0;0;0;0;0
14.01.2021 20:00;0;0;1;600;1;600;0;0;2;1200;61;677400;65;416400;108;490800;66;305400;0;0;0;0;0;0
14.01.2021 21:00;0;0;1;600;0;0;0;0;1;600;32;377400;38;155400;59;190200;32;207600;0;0;0;0;0;0
14.01.2021 22:00;0;0;0;0;0;0;0;0;0;0;32;345600;33;144600;50;127200;20;105600;0;0;0;0;0;0
14.01.2021 23:00;0;0;0;0;0;0;0;0;0;0;17;256800;15;146400;24;90000;12;70800;0;0;0;0;0;0
15.01.2021 00:00;0;0;0;0;0;0;0;0;0;0;8;47400;8;22200;14;32400;6;28200;0;0;0;0;0;0
15.01.2021 01:00;0;0;0;0;0;0;0;0;0;0;6;39600;5;16800;8;30000;6;25200;0;0;0;0;0;0
15.01.2021 02:00;0;0;0;0;0;0;0;0;0;0;3;34800;3;10800;4;7200;1;4800;0;0;0;0;0;0
15.01.2021 03:00;0;0;0;0;0;0;0;0;0;0;9;37800;6;19200;12;33000;3;22800;0;0;0;0;0;0
15.01.2021 04:00;0;0;0;0;1;600;0;0;0;0;14;174000;12;63000;28;70200;16;154200;0;0;0;0;0;0
15.01.2021 05:00;0;0;0;0;0;0;0;0;1;600;22;357000;22;97200;47;196800;42;207000;0;0;0;0;0;0
15.01.2021 06:00;1;600;1;600;0;0;0;0;0;0;40;822000;46;498600;95;496800;75;434400;0;0;0;0;0;0
15.01.2021 07:00;6;3600;2;1200;6;4800;5;3600;1;600;63;1387200;82;822000;144;997800;94;721800;0;0;0;0;0;0
15.01.2021 08:00;0;0;3;7200;1;600;0;0;3;1800;101;1861800;111;1657800;157;1161600;117;945000;0;0;0;0;0;0
15.01.2021 09:00;23;21600;5;4200;0;0;2;1200;6;4200;88;1724400;78;1389600;147;1279200;113;969600;0;0;0;0;0;0
15.01.2021 10:00;5;4200;5;3000;5;3600;5;3600;6;5400;104;1987200;83;1740000;165;1510800;134;1345200;0;0;0;0;0;0
15.01.2021 11:00;3;1800;5;3000;3;1800;3;1800;6;3600;106;1810200;97;1310400;176;1477200;93;1336800;0;0;0;0;0;0
15.01.2021 12:00;9;7200;6;5400;9;5400;4;2400;7;5400;134;2257800;97;1952400;193;1672200;97;1018200;0;0;0;0;0;0
15.01.2021 13:00;7;4800;4;2400;12;9600;2;1200;7;4800;128;2208000;93;1921800;147;1758000;106;1050600;0;0;0;0;0;0
15.01.2021 14:00;3;1800;8;5400;3;1800;7;6600;3;3000;143;2236800;99;2086800;158;1711200;121;994200;0;0;0;0;0;0
15.01.2021 15:00;7;4800;7;4200;16;13800;1;600;12;7800;159;2194800;99;2045400;152;1747200;103;1134600;0;0;0;0;0;0
15.01.2021 16:00;12;12000;5;3000;3;1800;9;7200;9;7200;154;2350800;104;2047200;165;1635000;93;1275600;0;0;0;0;0;0
15.01.2021 17:00;7;6600;2;3000;0;0;2;1200;3;1800;104;2196000;96;1976400;145;1397400;119;798600;0;0;0;0;0;0
15.01.2021 18:00;3;3000;2;1200;1;600;0;0;3;1800;107;1753800;116;1381200;149;1015200;95;835800;0;0;0;0;0;0
15.01.2021 19:00;1;600;0;0;0;0;0;0;1;600;79;1153200;89;854400;115;736200;66;357000;0;0;0;0;0;0
15.01.2021 20:00;2;600;0;0;0;0;0;0;0;0;51;696000;59;433200;94;390000;62;275400;0;0;0;0;0;0
15.01.2021 21:00;0;0;0;0;0;0;0;0;0;0;36;418800;43;229200;77;294600;34;147000;0;0;0;0;0;0
15.01.2021 22:00;0;0;1;600;0;0;0;0;1;600;39;334800;33;174600;46;160800;31;154200;0;0;0;0;0;0
15.01.2021 23:00;0;0;0;0;0;0;0;0;0;0;19;230400;22;105600;42;102600;26;111000;0;0;0;0;0;0
16.01.2021 00:00;0;0;0;0;0;0;2;1800;0;0;17;123000;16;53400;26;104400;12;52200;0;0;0;0;0;0
16.01.2021 01:00;0;0;0;0;0;0;0;0;0;0;7;42000;8;25200;20;64800;10;31800;0;0;0;0;0;0
16.01.2021 02:00;0;0;0;0;0;0;0;0;0;0;8;72000;8;25200;11;37200;11;36000;0;0;0;0;0;0
16.01.2021 03:00;0;0;0;0;0;0;0;0;0;0;5;21600;4;12000;9;19200;9;46800;0;0;0;0;0;0
16.01.2021 04:00;0;0;0;0;0;0;0;0;0;0;8;88200;9;35400;28;60600;14;96000;0;0;0;0;0;0
16.01.2021 05:00;0;0;0;0;0;0;0;0;0;0;9;70800;14;31800;22;72000;22;129600;0;0;0;0;0;0
16.01.2021 06:00;0;0;0;0;0;0;0;0;0;0;27;340800;31;122400;41;132600;36;156600;0;0;0;0;0;0
16.01.2021 07:00;0;0;2;1200;1;600;0;0;2;1800;33;228000;31;109200;73;216600;38;251400;0;0;0;0;0;0
16.01.2021 08:00;0;0;2;1200;2;1200;0;0;1;600;48;671400;59;409200;107;565200;72;340800;0;0;0;0;0;0
16.01.2021 09:00;2;1200;2;1200;0;0;3;1800;0;0;54;836400;66;531600;147;691800;94;480600;0;0;0;0;0;0
16.01.2021 10:00;2;1200;3;1800;1;600;1;600;2;1200;97;1084200;94;840000;164;1226400;117;582600;0;0;0;0;0;0
16.01.2021 11:00;9;7200;4;2400;0;0;2;1200;6;4200;112;1585800;101;1365000;181;1477800;116;796800;0;0;0;0;0;0
16.01.2021 12:00;1;600;2;1200;1;600;1;600;2;1200;125;1420800;125;1095600;171;1467000;124;729600;0;0;0;0;0;0
16.01.2021 13:00;1;600;1;600;0;0;2;1800;1;600;107;1476600;104;1074600;186;1484400;127;670800;0;0;0;0;0;0
16.01.2021 14:00;1;600;5;3000;3;1800;1;600;3;2400;123;1494000;111;1131600;164;1362000;112;627600;0;0;0;0;0;0
16.01.2021 15:00;3;1800;2;1200;0;0;2;1200;6;4200;121;1452600;106;1273800;152;1161600;99;548400;0;0;0;0;0;0
16.01.2021 16:00;2;1200;1;600;1;600;2;1200;2;1200;106;1326600;98;954000;143;998400;101;718200;0;0;0;0;0;0
16.01.2021 17:00;2;1200;0;0;1;600;1;600;0;0;108;1128600;109;693600;137;1011600;98;643200;0;0;0;0;0;0
16.01.2021 18:00;4;2400;0;0;3;2400;4;3000;1;600;99;1069800;111;532200;122;702000;84;460800;0;0;0;0;0;0
16.01.2021 19:00;0;0;2;1200;2;1200;0;0;5;3600;78;750000;75;483600;94;534600;82;399000;0;0;0;0;0;0
16.01.2021 20:00;0;0;0;0;0;0;1;600;1;600;63;630000;66;243600;89;344400;47;218400;0;0;0;0;0;0
16.01.2021 21:00;0;0;0;0;0;0;0;0;0;0;59;480000;61;292800;65;255600;33;160200;0;0;0;0;0;0
16.01.2021 22:00;0;0;0;0;0;0;0;0;0;0;26;285000;33;189000;36;148200;24;97800;0;0;0;0;0;0
16.01.2021 23:00;0;0;1;600;0;0;0;0;0;0;10;124200;13;55200;27;87600;22;100200;0;0;0;0;0;0
17.01.2021 00:00;0;0;0;0;0;0;0;0;0;0;19;144600;23;82800;26;82800;16;55200;0;0;0;0;0;0
17.01.2021 01:00;0;0;0;0;0;0;1;600;0;0;16;117000;18;90000;22;155400;13;55800;0;0;0;0;0;0
17.01.2021 02:00;0;0;0;0;0;0;0;0;0;0;6;12600;4;13800;14;31200;7;27600;0;0;0;0;0;0
17.01.2021 03:00;0;0;0;0;0;0;0;0;0;0;6;23400;6;21000;8;15600;10;82200;0;0;0;0;0;0
17.01.2021 04:00;0;0;0;0;0;0;0;0;0;0;7;107400;7;39600;9;34200;3;30000;0;0;0;0;0;0
17.01.2021 05:00;0;0;0;0;0;0;0;0;0;0;12;180600;10;62400;17;52200;13;118200;0;0;0;0;0;0
17.01.2021 06:00;0;0;0;0;0;0;0;0;0;0;17;262800;15;121800;28;91200;13;82200;0;0;0;0;0;0
17.01.2021 07:00;0;0;0;0;0;0;0;0;0;0;19;288000;25;131400;43;273600;14;97200;0;0;0;0;0;0
17.01.2021 08:00;0;0;0;0;0;0;1;600;0;0;23;289800;26;159000;60;262800;40;151800;0;0;0;0;0;0
17.01.2021 09:00;12;11400;1;600;0;0;1;600;2;1200;38;478200;55;847200;66;307200;50;193800;0;0;0;0;0;0
17.01.2021 10:00;0;0;1;600;0;0;0;0;0;0;47;553200;53;259800;93;385200;51;224400;0;0;0;0;0;0
17.01.2021 11:00;0;0;0;0;0;0;2;1200;2;1200;70;913200;71;560400;100;517200;73;436800;0;0;0;0;0;0
17.01.2021 12:00;4;3600;1;600;2;1800;1;600;3;2400;72;874200;71;533400;110;570000;70;313200;0;0;0;0;0;0
17.01.2021 13:00;1;600;1;600;2;1200;5;4200;0;0;79;955800;84;599400;133;694200;77;319200;0;0;0;0;0;0
17.01.2021 14:00;2;1800;1;600;1;600;0;0;1;600;76;1026000;66;717000;127;835800;77;354000;0;0;0;0;0;0
17.01.2021 15:00;1;600;8;7800;1;600;2;1200;5;3600;84;1110000;94;711000;142;883800;91;520800;0;0;0;0;0;0
17.01.2021 16:00;2;1200;2;1200;3;1800;5;3000;0;0;95;1503000;84;1173000;135;1171200;81;508200;0;0;0;0;0;0
17.01.2021 17:00;2;1200;1;600;0;0;2;1200;1;600;59;896400;73;541200;121;845400;110;629400;0;0;0;0;0;0
17.01.2021 18:00;0;0;1;600;0;0;1;600;0;0;74;816000;77;583800;99;613800;60;396600;0;0;0;0;0;0
17.01.2021 19:00;0;0;0;0;3;2400;0;0;2;1800;50;711000;62;445800;80;463800;45;282000;0;0;0;0;0;0
17.01.2021 20:00;0;0;0;0;0;0;0;0;0;0;44;494400;52;280200;71;294600;52;295800;0;0;0;0;0;0
17.01.2021 21:00;0;0;1;600;1;600;0;0;0;0;38;427800;35;183600;45;177600;31;149400;0;0;0;0;0;0
17.01.2021 22:00;0;0;0;0;0;0;0;0;0;0;19;196800;23;106800;35;166200;25;169200;0;0;0;0;0;0
17.01.2021 23:00;0;0;0;0;0;0;0;0;0;0;15;427200;14;69000;19;64800;10;76800;0;0;0;0;0;0
18.01.2021 00:00;0;0;0;0;0;0;0;0;0;0;7;52800;6;24600;13;49200;5;32400;0;0;0;0;0;0
18.01.2021 01:00;0;0;0;0;0;0;0;0;0;0;2;18600;2;9000;16;56400;6;28800;0;0;0;0;0;0
18.01.2021 02:00;0;0;0;0;0;0;0;0;0;0;4;26400;4;14400;1;3600;4;16200;0;0;0;0;0;0
18.01.2021 03:00;0;0;0;0;0;0;0;0;0;0;6;48000;6;41400;7;19800;4;54000;0;0;0;0;0;0
18.01.2021 04:00;0;0;0;0;0;0;0;0;0;0;9;126600;9;35400;18;79800;20;302400;0;0;0;0;0;0
18.01.2021 05:00;0;0;0;0;0;0;0;0;0;0;17;263400;21;112800;44;189000;46;379800;0;0;0;0;0;0
18.01.2021 06:00;1;600;2;3000;1;600;0;0;1;600;38;678000;43;280200;84;526800;62;643200;0;0;0;0;0;0
18.01.2021 07:00;12;10800;6;3600;3;1800;3;2400;11;9000;58;1531800;75;1063800;124;1146600;83;1261800;0;0;0;0;0;0
18.01.2021 08:00;3;1800;3;1800;0;0;2;1800;2;1200;87;1537200;90;1074000;139;1200600;101;899400;0;0;0;0;0;0
18.01.2021 09:00;4;2400;1;600;1;600;1;600;1;600;80;1497600;83;1033200;148;1253400;112;868800;0;0;0;0;0;0
18.01.2021 10:00;1;600;2;2400;3;1800;5;3600;7;5400;88;1764600;90;1292400;157;1377600;111;907800;0;0;0;0;0;0
18.01.2021 11:00;4;2400;2;1800;0;0;8;5400;3;1800;104;1595400;92;1331400;160;1487400;99;793200;0;0;0;0;0;0
18.01.2021 12:00;3;1800;2;1200;3;1800;2;1200;9;7200;115;1831800;103;1565400;132;1685400;96;1098600;0;0;0;0;0;0
18.01.2021 13:00;1;600;3;1800;4;3000;4;2400;4;3000;125;1994400;102;1600800;175;1360200;116;902400;0;0;0;0;0;0
18.01.2021 14:00;9;7200;4;2400;8;6600;6;4800;11;8400;131;2233800;91;1948800;161;1501800;85;1358400;0;0;0;0;0;0
18.01.2021 15:00;6;4200;3;3000;6;3600;4;3000;8;5400;146;2279400;105;2095800;160;1853400;102;1028400;0;0;0;0;0;0
18.01.2021 16:00;1;600;5;4200;1;600;5;4800;5;3000;161;1944000;99;1833600;160;1694400;116;1074000;0;0;0;0;0;0
18.01.2021 17:00;1;600;4;3000;2;1200;6;4800;5;3000;130;2016000;124;1831200;172;1645200;111;1174200;0;0;0;0;0;0
18.01.2021 18:00;4;2400;3;3000;1;600;8;6000;4;3000;133;1430400;109;1180800;145;1132200;96;556200;0;0;0;0;0;0
18.01.2021 19:00;0;0;2;1200;0;0;1;600;2;1200;100;1105800;106;709800;122;682200;68;448200;0;0;0;0;0;0
18.01.2021 20:00;1;600;0;0;1;600;0;0;1;600;73;742800;79;476400;113;474600;49;238200;0;0;0;0;0;0
18.01.2021 21:00;0;0;0;0;0;0;0;0;0;0;48;369000;44;180000;74;349800;42;198600;0;0;0;0;0;0
18.01.2021 22:00;0;0;0;0;0;0;0;0;0;0;32;290400;37;138600;41;90000;26;127200;0;0;0;0;0;0
18.01.2021 23:00;0;0;0;0;0;0;0;0;0;0;17;139200;14;59400;38;109200;14;78000;0;0;0;0;0;0
19.01.2021 00:00;0;0;0;0;0;0;1;600;0;0;4;4800;6;7200;20;59400;6;30600;0;0;0;0;0;0
19.01.2021 01:00;0;0;0;0;0;0;0;0;0;0;7;55800;5;12600;10;34800;6;29400;0;0;0;0;0;0
19.01.2021 02:00;0;0;0;0;0;0;1;600;0;0;5;32400;5;9600;4;11400;5;21600;0;0;0;0;0;0
19.01.2021 03:00;0;0;0;0;0;0;0;0;0;0;9;78600;9;40800;10;25200;9;295200;0;0;0;0;0;0
19.01.2021 04:00;0;0;0;0;0;0;0;0;0;0;11;52800;7;18000;24;69000;17;309600;0;0;0;0;0;0
19.01.2021 05:00;0;0;0;0;0;0;0;0;1;600;24;190200;32;121200;57;199800;38;279000;0;0;0;0;0;0
19.01.2021 06:00;0;0;4;6600;1;600;0;0;3;3000;48;625800;53;349200;100;441000;74;502200;0;0;0;0;0;0
19.01.2021 07:00;7;4200;3;2400;3;1800;2;1200;3;1800;95;1364400;103;829800;136;1147200;113;848400;0;0;0;0;0;0
19.01.2021 08:00;8;5400;2;2400;4;2400;2;1800;10;9000;109;1494600;94;1147200;163;1218600;102;1093800;0;0;0;0;0;0
19.01.2021 09:00;3;2400;1;600;3;1800;4;3000;6;3600;83;1574400;85;1257000;161;1285800;111;766200;0;0;0;0;0;0
19.01.2021 10:00;3;1800;3;3000;3;1800;2;1200;2;1200;110;1710000;91;1486800;155;1583400;112;1015800;0;0;0;0;0;0
19.01.2021 11:00;1;600;2;1200;1;600;1;600;4;2400;107;2002800;83;1749600;150;1540800;104;826800;0;0;0;0;0;0
19.01.2021 12:00;2;1200;3;2400;2;1800;0;0;2;1800;114;2107200;90;1702200;142;1605000;114;875400;0;0;0;0;0;0
19.01.2021 13:00;2;1200;3;1800;2;1200;4;3000;6;4800;106;2023800;96;1742400;140;1194000;111;870000;0;0;0;0;0;0
19.01.2021 14:00;0;0;4;2400;4;3600;0;0;7;5400;123;1973400;86;1728600;139;1547400;107;1039200;0;0;0;0;0;0
19.01.2021 15:00;1;600;15;13800;4;2400;5;3600;11;7800;147;2389200;77;2317800;141;1830000;108;1306200;0;0;0;0;0;0
19.01.2021 16:00;3;1800;13;11400;3;1800;3;1800;12;9000;94;2002200;101;1774800;134;1870800;91;1100400;0;0;0;0;0;0
19.01.2021 17:00;12;10200;5;3600;5;3600;7;5400;6;3600;61;2270400;80;1926000;151;1366800;105;1195800;0;0;0;0;0;0
19.01.2021 18:00;1;600;1;600;6;6000;3;1800;1;600;87;1773600;114;1359600;140;1230000;91;885000;0;0;0;0;0;0
19.01.2021 19:00;6;5400;2;1200;0;0;1;600;1;600;66;1091400;78;696600;117;739800;65;492600;0;0;0;0;0;0
