01.06.2020 00:00;Bel_D21;Vwz_D21;Bel_D22;Vwz_D22;Bel_D81;Vwz_D81;Bel_D82;Vwz_D82;Bel_TBS32;Vwz_TBS32;Bel_TBS35;Vwz_TBS35;Bel_TBS38;Vwz_TBS38;Bel_TBS41;Vwz_TBS41;Bel_TF32;Vwz_TF32;Bel_TF35;Vwz_TF35;Bel_TF38;Vwz_TF38;Bel_TF41;Vwz_TF41;Bel_V111;Vwz_V111;Bel_V112;Vwz_V112;Bel_V113;Vwz_V113;Bel_V1_Stoer;Vwz_V1_Stoer;Bel_V23;Vwz_V23;Bel_V24;Vwz_V24;Bel_V2_Stoer;Vwz_V2_Stoer;Bel_V3_Stoer;Vwz_V3_Stoer;Bel_V4_Stoer;Vwz_V4_Stoer;Bel_V51;Vwz_V51;Bel_V52;Vwz_V52;Bel_V83;Vwz_V83;Bel_V84;Vwz_V84
04.09.2020 23:00;41;331200;52;134400;10;17400;12;36600;0;0;4;3600;0;0;3;1800;1;1800;3;1800;0;0;4;2400;127;956400;23;49200;136;356400;0;0;48;111600;13;168000;0;0;0;0;0;0;91;713400;16;37800;7;7200;2;600
05.09.2020 00:00;23;261600;40;85200;8;2400;6;6000;0;0;0;0;0;0;1;2400;0;0;4;2400;0;0;2;1200;86;576000;9;9000;83;172800;0;0;21;42600;17;136200;0;0;0;0;0;0;62;393000;2;3600;5;4800;1;0
05.09.2020 01:00;19;250800;22;57600;4;600;3;600;0;0;3;3000;0;0;0;0;0;0;1;600;0;0;0;0;31;1496400;7;1350000;25;1363800;0;0;16;1456200;2;1359600;0;0;0;0;0;0;30;1479600;4;1341000;1;1337400;1;1337400
05.09.2020 02:00;8;163200;9;36000;4;1800;2;28200;0;0;0;0;0;0;2;1200;0;0;1;600;0;0;4;3000;0;3600000;0;3600000;0;3600000;0;0;0;3600000;0;3600000;0;0;0;0;0;0;0;3600000;0;3600000;0;3600000;0;3600000
05.09.2020 03:00;7;196200;10;10200;1;0;0;0;0;0;1;600;0;0;1;600;0;0;0;0;0;0;1;600;10;1570200;1;1512600;10;1522200;0;0;3;1512000;3;1510200;0;0;0;0;0;0;8;1545000;1;1510200;0;1507200;0;1507200
05.09.2020 04:00;1;27600;1;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;25;136800;4;4800;24;48600;0;0;1;1800;11;523800;0;0;0;0;0;0;18;122400;0;0;0;0;0;0
05.09.2020 05:00;6;73200;6;7800;2;1200;3;1200;0;0;1;1200;0;0;0;0;0;0;0;0;0;0;0;0;34;146400;3;3600;34;51000;0;0;5;7800;1;19800;0;0;0;0;0;0;47;354000;1;30000;0;0;2;1200
05.09.2020 06:00;7;152400;7;36600;4;600;5;1800;0;0;2;1800;0;0;1;600;0;0;0;0;0;0;1;600;57;400200;5;19200;46;226200;0;0;8;27000;3;600;0;0;0;0;0;0;64;568800;4;5400;1;0;1;0
05.09.2020 07:00;19;339600;22;24000;11;78600;7;4200;0;0;3;6600;1;1800;2;1200;0;0;0;0;2;1800;2;2400;96;682200;21;127200;99;564000;0;0;16;64200;4;7800;0;0;0;0;0;0;79;819600;10;11400;10;10800;3;6600
05.09.2020 08:00;35;325800;41;61800;29;224400;30;115200;0;0;2;1200;1;600;2;1200;0;0;1;600;0;0;1;600;116;910800;39;237600;143;634200;0;0;28;171000;12;49200;0;0;0;0;0;0;103;1317000;7;46800;40;51600;21;60000
05.09.2020 09:00;60;738600;66;280200;29;126000;38;166200;0;0;2;2400;0;0;3;1800;0;0;0;0;0;0;5;3600;171;991800;51;181200;217;622200;0;0;56;343800;28;116400;0;0;0;0;0;0;102;2186400;16;96600;47;66600;30;87000
05.09.2020 10:00;81;837000;106;290400;45;318600;79;430800;1;600;7;4800;0;0;3;2400;1;600;1;600;0;0;8;6000;193;1377600;68;262800;271;857400;0;0;69;446400;47;106800;0;0;0;0;0;0;115;2245800;39;242400;65;168000;56;217200
05.09.2020 11:00;116;1446000;136;561600;36;254400;55;403800;3;1800;12;14400;1;600;4;3600;6;4800;1;600;1;600;12;9600;203;1540800;78;315600;288;998400;0;0;88;884400;52;145800;0;0;0;0;0;0;120;2228400;43;223800;66;156600;47;278400
05.09.2020 12:00;143;1594200;183;513000;39;91800;51;448800;0;0;5;3000;0;0;3;1800;1;600;3;1800;0;0;8;5400;206;1586400;76;333000;288;972600;0;0;96;1315200;81;237600;0;0;0;0;0;0;114;2321400;25;108600;55;100200;44;211800
05.09.2020 13:00;131;1659000;180;670200;38;346800;55;391200;0;0;11;7200;2;3600;7;6600;0;0;9;6600;2;1200;10;8400;203;1746000;70;309000;311;1006200;0;0;99;1332600;80;284400;0;0;0;0;0;0;108;2307600;27;114600;58;119400;44;130200
05.09.2020 14:00;220;1555800;185;522000;37;184200;50;247800;1;600;19;27600;2;1800;8;12000;4;4200;1;600;6;4200;18;13800;239;1686600;95;327000;330;1049400;0;0;109;1723800;64;213600;0;0;0;0;0;0;113;2290200;32;96600;72;189600;44;915000
05.09.2020 15:00;172;1922400;225;850800;53;423000;62;335400;2;6600;13;10200;3;3000;6;6600;1;600;13;9600;1;600;13;9000;224;1647000;97;446400;308;989400;0;0;86;1598400;71;361800;0;0;0;0;0;0;121;2195400;42;165000;61;189000;24;1764600
05.09.2020 16:00;146;1672800;178;896400;30;177600;54;243600;1;600;14;12600;0;0;5;4800;3;1800;9;7200;1;600;14;9600;204;1579800;81;281400;325;1015800;0;0;93;1358400;70;280200;0;0;0;0;0;0;99;2384400;34;136200;45;121200;34;114600
05.09.2020 17:00;134;1396200;162;679800;36;84000;37;186600;4;3600;5;3600;0;0;9;8400;2;1200;2;1200;3;3000;8;8400;179;1576800;90;474000;295;1167600;0;0;99;1092600;55;277800;0;0;0;0;0;0;122;2289600;31;175800;35;87000;24;49800
05.09.2020 18:00;145;1714200;184;517200;32;219600;36;195600;1;600;6;7200;1;600;5;3600;0;0;3;3000;2;1200;8;6000;194;1606200;89;414000;296;1058400;0;0;92;1261200;60;247800;0;0;0;0;0;0;112;2188200;31;209400;39;99000;22;82800
05.09.2020 19:00;106;1306800;128;393600;32;230400;30;73200;1;600;6;6000;1;600;2;1200;1;600;9;7800;2;1200;5;3000;159;1318800;64;213600;233;747600;0;0;76;748800;45;171600;0;0;0;0;0;0;112;2103600;17;64200;33;93600;19;40800
05.09.2020 20:00;84;1114800;102;216000;21;80400;23;71400;0;0;1;2400;0;0;8;7800;0;0;10;8400;0;0;8;4800;171;1576800;63;225600;194;808200;0;0;92;432600;29;168000;0;0;0;0;0;0;124;1636800;16;49200;20;35400;7;3000
05.09.2020 21:00;53;759000;63;153600;12;56400;27;82200;0;0;2;2400;0;0;2;1200;1;600;1;600;0;0;3;1800;158;1273200;38;124800;177;651000;0;0;69;313200;22;22200;0;0;0;0;0;0;126;1120800;16;54000;17;24000;10;3600
05.09.2020 22:00;49;658200;60;153000;12;42000;7;4800;0;0;3;2400;1;600;3;1800;0;0;2;1200;1;600;3;1800;133;1216800;35;94200;168;593400;0;0;60;268200;18;38400;0;0;0;0;0;0;125;1123200;12;28800;3;3000;1;0
05.09.2020 23:00;43;721800;45;148800;10;35400;16;13800;0;0;1;600;0;0;0;0;2;1800;0;0;0;0;0;0;116;915000;25;34800;130;261600;0;0;47;120600;9;13200;0;0;0;0;0;0;89;955800;6;7800;5;10200;8;2400
06.09.2020 00:00;16;124800;21;29400;11;86400;10;11400;0;0;2;1200;0;0;6;5400;0;0;0;0;0;0;4;3000;87;531000;6;8400;89;134400;0;0;19;39000;5;19200;0;0;0;0;0;0;77;510600;6;7800;9;34800;2;1200
06.09.2020 01:00;17;113400;14;16200;1;12600;1;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;59;411600;12;14400;50;108600;0;0;14;25200;5;3600;0;0;0;0;0;0;49;258000;1;3000;1;3000;0;0
06.09.2020 02:00;16;215400;17;20400;3;49800;2;1800;0;0;1;1200;0;0;0;0;0;0;1;600;0;0;0;0;35;1790400;4;1633200;24;1681200;0;0;12;1584600;4;1567200;0;0;0;0;0;0;25;1688400;4;1581000;2;1572000;2;1572000
06.09.2020 03:00;4;15000;5;1200;2;3600;2;1800;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;30;130200;5;6600;21;19800;0;0;5;3600;2;4200;0;0;0;0;0;0;35;190200;2;2400;0;0;0;0
06.09.2020 04:00;5;17400;3;11400;1;7200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;57000;2;1200;9;12000;0;0;3;4200;0;0;0;0;0;0;0;0;14;75000;0;0;0;0;1;600
06.09.2020 05:00;3;2400;2;11400;1;600;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;156000;2;25200;21;69600;0;0;3;2400;2;0;0;0;0;0;0;0;23;109800;1;1200;2;600;0;0
06.09.2020 06:00;6;117600;6;46200;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;175800;2;1200;33;64800;0;0;9;46200;1;0;0;0;0;0;0;0;40;293400;1;1800;0;0;1;0
06.09.2020 07:00;10;78000;10;52200;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;231000;4;14400;39;148200;0;0;12;25200;3;6000;0;0;0;0;0;0;38;298800;2;2400;2;600;1;0
06.09.2020 08:00;15;143400;16;41400;8;63000;7;8400;0;0;1;600;0;0;2;1200;0;0;0;0;0;0;3;2400;79;451200;24;144600;64;321600;0;0;11;26400;1;3000;0;0;0;0;0;0;67;508800;1;0;9;11400;7;15600
06.09.2020 09:00;36;593400;45;165600;18;121200;27;159000;0;0;1;0;0;0;1;600;0;0;0;0;0;0;3;1800;107;750600;54;171600;120;591000;0;0;33;217200;21;95400;0;0;0;0;0;0;126;1155600;12;36000;20;47400;15;37200
06.09.2020 10:00;38;498600;40;78600;10;39000;14;25800;0;0;2;1800;0;0;5;3600;0;0;0;0;0;0;12;7200;159;1239000;40;207600;189;798600;0;0;35;292800;10;31200;0;0;0;0;0;0;135;1500600;8;25200;13;34200;11;28200
06.09.2020 11:00;63;1020600;86;245400;25;114000;74;124200;0;0;0;0;1;600;3;3000;0;0;1;600;0;0;8;6000;191;1308000;52;246000;234;871800;0;0;61;451800;26;1246200;0;0;0;0;0;0;121;1868400;26;112200;41;76800;22;90000
06.09.2020 12:00;36;433200;47;99000;27;94200;40;160800;1;600;8;8400;0;0;6;6600;1;600;3;1800;0;0;6;3600;180;1540800;69;253800;226;1195200;0;0;47;220200;26;49200;0;0;0;0;0;0;117;1797000;23;85200;44;249600;32;115200
06.09.2020 13:00;55;774000;67;327000;21;94800;24;126000;0;0;6;6600;1;600;0;0;0;0;4;3000;1;600;3;2400;170;1524600;72;340200;234;1039800;0;0;67;307800;27;85200;0;0;0;0;0;0;140;1798800;24;75000;31;96600;14;27000
06.09.2020 14:00;75;717600;102;572400;16;111000;24;168600;0;0;6;5400;0;0;9;7800;0;0;2;1200;0;0;7;4800;221;1674000;89;500400;285;1213800;0;0;69;871200;61;273000;0;0;0;0;0;0;138;2092800;22;77400;33;571200;19;477000
06.09.2020 15:00;70;875400;102;346800;36;206400;49;219600;0;0;8;4800;0;0;2;2400;1;600;8;6000;0;0;12;8400;179;1757400;68;325800;255;1201800;0;0;99;558600;49;172800;0;0;0;0;0;0;141;2122200;19;136200;44;160200;27;49800
06.09.2020 16:00;74;691800;87;397800;21;174000;31;271200;1;600;8;5400;1;600;6;4800;4;3600;5;3000;1;600;8;6600;162;1609800;74;352800;231;1134000;0;0;61;467400;41;185400;0;0;0;0;0;0;119;1921200;12;52800;29;45600;23;57600
06.09.2020 17:00;63;640800;74;295800;22;212400;22;110400;0;0;10;7800;0;0;10;8400;1;1800;7;5400;0;0;19;17400;169;1621800;68;324000;257;1131600;0;0;53;352200;38;132600;0;0;0;0;0;0;117;2340600;21;66000;32;92400;27;85800
06.09.2020 18:00;110;1365600;133;567000;30;174000;45;205800;3;3600;9;6600;0;0;14;21600;1;600;3;1800;0;0;18;16800;151;1498800;78;384600;212;1125000;0;0;100;1102800;46;151800;0;0;0;0;0;0;123;2235000;44;242400;31;90600;28;79200
06.09.2020 19:00;73;969000;75;206400;34;141600;36;174000;0;0;4;3000;0;0;5;3600;2;1200;0;0;1;600;7;4200;185;1338600;56;285600;235;888000;0;0;57;444000;31;70800;0;0;0;0;0;0;123;1846800;25;70800;31;48000;19;49800
06.09.2020 20:00;78;762600;83;190800;15;33600;14;78600;2;1200;3;3600;1;1200;3;1800;0;0;4;2400;1;600;3;1800;164;1393200;40;157800;196;794400;0;0;64;367200;17;59400;0;0;0;0;0;0;128;1605600;14;53400;6;6600;2;1800
06.09.2020 21:00;38;472200;49;145200;13;3600;8;22800;1;600;3;1800;0;0;3;2400;1;600;8;6000;0;0;2;1800;122;829200;27;34800;127;374400;0;0;32;144000;10;12000;0;0;0;0;0;0;92;1044600;6;10800;5;7800;2;600
06.09.2020 22:00;17;268800;22;47400;4;1800;6;40800;0;0;1;600;2;2400;1;600;0;0;2;1200;1;600;1;600;124;804600;19;30600;98;360600;0;0;18;32400;9;10200;0;0;0;0;0;0;93;511200;2;3600;6;16200;3;600
06.09.2020 23:00;5;64200;9;27000;4;18600;3;11400;0;0;0;0;0;0;1;1200;0;0;0;0;0;0;2;1200;62;370200;7;25800;56;129000;0;0;7;15600;8;11400;0;0;0;0;0;0;47;306600;4;9000;3;14400;1;0
07.09.2020 00:00;3;27600;3;4200;4;3000;3;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;136200;2;1800;23;27600;0;0;3;7200;0;0;0;0;0;0;0;0;34;219600;1;1200;2;4800;0;0
07.09.2020 01:00;5;49200;5;13800;1;1800;1;10200;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;20;117000;0;0;20;15600;0;0;7;10200;0;0;0;0;0;0;0;0;21;122400;1;2400;2;3000;0;0
07.09.2020 02:00;1;13200;4;9600;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;83400;1;1800;13;10200;0;0;1;2400;0;0;0;0;0;0;0;0;8;44400;0;0;0;0;0;0
07.09.2020 03:00;2;24600;2;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;37200;0;0;6;5400;0;0;2;3600;1;0;0;0;0;0;0;0;11;77400;0;0;0;0;0;0
07.09.2020 04:00;5;52800;5;15000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;159600;3;2400;24;28800;0;0;6;14400;3;3600;0;0;0;0;0;0;31;147600;2;4200;0;0;0;0
07.09.2020 05:00;11;95400;12;21000;5;1200;6;4800;0;0;0;0;0;0;1;600;0;0;0;0;0;0;1;600;67;323400;9;12600;57;65400;0;0;11;9600;1;1200;0;0;0;0;0;0;88;742800;7;5400;4;3000;0;0
07.09.2020 06:00;19;307200;19;74400;14;187200;20;115200;1;600;5;3000;0;0;2;1200;0;0;1;600;0;0;3;1800;159;1176600;31;33000;239;471000;0;0;19;79200;5;46200;0;0;0;0;0;0;129;1721400;15;24000;22;30600;12;40800
07.09.2020 07:00;73;1252200;101;646800;57;513600;88;798600;0;0;7;9000;0;0;8;10800;0;0;5;3000;1;600;9;6600;218;1702200;60;197400;368;1108800;0;0;58;773400;91;432600;0;0;0;0;0;0;103;2601600;32;91200;80;384600;59;348600
07.09.2020 08:00;158;1292400;166;720600;60;520800;92;648600;0;0;11;9600;0;0;4;4200;2;1800;9;6000;0;0;5;4200;213;1752000;83;288000;345;1176000;0;0;134;1068000;93;716400;0;0;0;0;0;0;93;3162000;37;164400;74;325800;66;420600
07.09.2020 09:00;131;998400;128;600000;46;467400;68;532800;2;1200;3;2400;0;0;4;2400;2;1200;3;1800;1;600;15;12600;210;1507200;96;312600;302;1000800;0;0;94;669600;82;550800;0;0;0;0;0;0;109;2019600;28;91800;60;271200;47;331800
07.09.2020 10:00;110;1139400;119;337200;56;539400;58;181800;1;600;8;6000;0;0;8;4800;5;3600;6;3600;1;600;10;7200;180;1921200;87;444600;299;1490400;0;0;61;2075400;12;3433800;0;0;0;0;0;0;121;2142000;62;213600;46;274200;33;87000
07.09.2020 11:00;118;1202400;147;367800;54;561000;82;353400;4;3600;9;6000;0;0;7;6000;11;7800;5;3000;1;600;11;6600;203;1834800;81;372000;295;1354800;0;0;12;3429000;21;2990400;0;0;0;0;0;0;116;2268600;43;160200;96;436200;55;206400
07.09.2020 12:00;112;1170000;158;569400;47;233400;55;139800;4;2400;13;22800;0;0;17;15000;5;3000;4;2400;0;0;19;15000;239;1981200;104;610800;314;1487400;0;0;20;3161400;57;2070000;0;0;0;0;0;0;116;2384400;40;190800;68;188400;33;646800
07.09.2020 13:00;142;1224600;153;535200;50;212400;93;125400;7;7800;10;10200;7;12000;19;22200;8;6000;16;10800;4;4200;14;13200;240;2004000;96;385200;304;1478400;0;0;64;2727600;51;1963200;0;0;0;0;0;0;116;2084400;43;146400;63;112800;43;118200
07.09.2020 14:00;134;852600;179;981000;61;238800;67;451800;0;0;14;11400;1;600;3;3600;0;0;9;6600;3;4200;1;600;217;2145000;96;658800;351;1444800;0;0;26;2938800;24;2542800;0;0;0;0;0;0;119;2297400;23;78000;60;186000;46;430200
07.09.2020 15:00;143;934200;176;1382400;39;420000;60;437400;1;600;15;13200;0;0;4;2400;6;4200;10;7200;0;0;4;2400;170;2457000;97;761400;361;1643400;0;0;19;3508200;1;2368200;0;0;0;0;0;0;112;2588400;27;76200;51;160800;78;428400
07.09.2020 16:00;176;1862400;198;879600;73;861000;85;516600;3;2400;21;25200;0;0;3;2400;8;7200;11;8400;2;1200;13;9000;160;2774400;135;890400;370;1932600;0;0;12;3324600;149;2094600;0;0;0;0;0;0;111;2580000;40;133200;112;388800;129;1199400
07.09.2020 17:00;138;1668600;201;852600;50;555000;71;498600;1;600;6;7200;1;600;9;9600;11;9000;8;5400;1;600;14;10200;150;2756400;114;829200;374;1866600;0;0;64;2421600;111;475800;0;0;0;0;0;0;113;2572800;37;127200;82;156000;91;732600
07.09.2020 18:00;131;1725000;180;1138200;56;472800;66;348600;0;0;6;4200;0;0;10;10200;0;0;8;5400;0;0;9;6000;128;2501400;92;936000;324;1717800;0;0;97;1897800;121;515400;0;0;0;0;0;0;121;2449800;35;157200;59;305400;47;292200
07.09.2020 19:00;110;1630200;159;771000;28;114600;37;117000;3;1800;6;3600;0;0;21;27000;2;1200;5;3600;0;0;12;9600;164;1560600;72;400200;265;929400;0;0;82;1289400;88;365400;0;0;0;0;0;0;121;1857600;12;21000;27;30600;25;64800
07.09.2020 20:00;83;1069200;104;366600;25;68400;29;87600;2;1200;5;4200;2;2400;3;2400;2;1200;6;3600;2;1800;14;13800;163;1449600;58;187800;211;678600;0;0;75;455400;33;32400;0;0;0;0;0;0;130;1327200;27;63000;10;24000;6;3600
07.09.2020 21:00;59;571800;82;133200;23;89400;17;12000;0;0;5;4800;0;0;3;4800;1;600;2;600;0;0;10;6000;157;1239000;34;75600;163;643800;0;0;60;133200;29;130200;0;0;0;0;0;0;99;963000;14;36600;16;18600;5;3600
07.09.2020 22:00;25;240000;31;120000;4;600;12;56400;0;0;2;3600;0;0;3;1800;1;600;0;0;0;0;7;4200;132;816000;26;74400;109;297000;0;0;27;54000;11;7800;0;0;0;0;0;0;96;667800;5;5400;2;4200;9;4200
07.09.2020 23:00;19;515400;27;34200;4;13800;1;1200;0;0;0;0;0;0;1;600;0;0;0;0;0;0;2;1200;73;435600;6;10200;69;99000;0;0;23;45000;13;10200;0;0;0;0;0;0;56;309600;2;2400;1;1800;0;0
08.09.2020 00:00;4;13800;6;15000;2;600;2;600;0;0;0;0;0;0;1;600;0;0;0;0;0;0;1;600;18;88800;2;3600;16;12600;0;0;4;5400;2;2400;0;0;0;0;0;0;26;139800;2;3000;1;1800;0;0
08.09.2020 01:00;3;63000;3;4800;2;11400;3;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;67200;1;600;12;28800;0;0;23;754800;4;3000;0;0;0;0;0;0;17;80400;0;0;1;1800;0;0
08.09.2020 02:00;1;13200;1;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;61800;2;1800;6;5400;0;0;1;4800;2;1200;0;0;0;0;0;0;14;70800;0;0;0;0;0;0
08.09.2020 03:00;0;0;0;0;3;1800;3;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;34800;0;0;9;9000;0;0;0;0;0;0;0;0;0;0;0;0;10;62400;0;0;0;0;0;0
08.09.2020 04:00;3;2400;4;51600;2;1200;2;24000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;160800;0;0;21;49200;0;0;3;3600;1;600000;0;0;0;0;0;0;26;139800;1;1200;1;1800;0;0
08.09.2020 05:00;8;129600;7;13200;4;22200;4;4200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;389400;10;11400;66;139800;0;0;9;10200;1;1200;0;0;0;0;0;0;90;906000;2;3000;3;5400;1;0
08.09.2020 06:00;23;317400;27;73200;21;244800;25;171000;0;0;1;600;0;0;2;1200;0;0;0;0;0;0;1;600;152;1204200;23;46800;211;652800;0;0;26;365400;19;26400;0;0;0;0;0;0;119;1856400;13;15000;25;30600;13;9000
08.09.2020 07:00;83;1222800;130;517200;48;408000;84;859800;2;1200;5;5400;0;0;10;12000;2;1200;8;7200;1;600;14;11400;184;1730400;65;262800;333;1042800;0;0;65;846600;70;289800;0;0;0;0;0;0;88;2635800;29;48000;73;207000;74;275400
08.09.2020 08:00;97;1431000;136;504000;45;519000;86;668400;0;0;5;4200;0;0;4;3000;0;0;0;0;0;0;4;2400;203;1860600;69;268800;361;1329600;0;0;70;858000;59;163200;0;0;0;0;0;0;79;2923800;39;115800;71;223200;69;241800
08.09.2020 09:00;97;1392600;121;388800;65;539400;80;531000;1;600;7;5400;0;0;5;3000;1;600;2;1200;0;0;6;3600;196;1815000;78;339000;325;1306200;0;0;79;955800;48;102000;0;0;0;0;0;0;116;2028600;45;243000;61;474000;61;495600
08.09.2020 10:00;90;1166400;115;393600;54;471600;69;288000;1;600;6;7200;0;0;4;2400;0;0;3;1800;0;0;8;4800;199;1465200;73;311400;272;1074600;0;0;56;2045400;25;3142200;0;0;0;0;0;0;107;2230200;39;174000;46;184200;36;115200
08.09.2020 11:00;106;1433400;151;607800;48;418800;77;189600;1;600;6;9600;0;0;7;6600;6;4800;8;5400;0;0;9;6000;198;1613400;75;246000;306;1048800;0;0;11;3449400;115;1435200;0;0;0;0;0;0;111;2115000;48;150000;74;921600;31;1244400
08.09.2020 12:00;131;1294800;184;675000;54;459600;86;491400;2;1200;13;15600;2;1200;12;21000;1;600;7;4200;1;600;12;9600;258;1732800;83;326400;348;1246800;0;0;19;3227400;63;1555200;0;0;0;0;0;0;98;2111400;62;129600;70;1136400;47;1888200
08.09.2020 13:00;100;1407600;158;612000;64;489600;65;506400;4;2400;14;11400;2;3600;6;9000;6;5400;5;3600;2;1200;14;10200;257;1982400;106;424200;313;1474800;0;0;3;3561000;12;3317400;0;0;0;0;0;0;116;2437800;52;154200;73;316800;60;640200
08.09.2020 14:00;140;1607400;182;567000;51;342600;85;544200;4;4200;2;1200;1;600;8;10200;2;1200;3;1800;2;1200;15;12000;266;2188800;103;502800;370;1504200;0;0;1;3585600;53;2233200;0;0;0;0;0;0;144;2262600;49;90600;67;264600;62;1234200
08.09.2020 15:00;131;1316400;171;750600;62;658800;82;470400;1;600;12;13200;1;600;14;13200;2;1200;8;4200;1;600;20;17400;177;2538000;134;745800;414;1684800;0;0;6;3526800;63;1291200;0;0;0;0;0;0;113;2386200;45;103200;73;208200;75;903600
08.09.2020 16:00;147;1837200;246;912600;65;594600;78;497400;2;1200;14;11400;4;7200;6;4800;1;600;3;1800;3;1800;9;7200;185;2541000;132;691200;401;1651800;0;0;2;3550800;136;2375400;0;0;0;0;0;0;107;2576400;49;122400;94;232200;90;1486200
08.09.2020 17:00;158;1947000;226;1159800;72;616800;75;505800;3;2400;13;10200;1;600;9;6600;1;600;4;2400;2;1200;15;11400;145;2817000;125;823800;406;1796400;0;0;54;2611800;134;730200;0;0;0;0;0;0;108;2680200;35;126600;90;247200;105;658800
08.09.2020 18:00;141;1647600;221;1050000;54;562800;62;261000;1;600;8;7800;1;600;14;18600;6;4800;5;3000;1;600;20;17400;123;2758800;108;955200;336;1632600;0;0;105;2123400;125;546600;0;0;0;0;0;0;120;2445600;39;142800;58;163800;47;193800
08.09.2020 19:00;130;1792800;170;681600;38;244200;48;447600;1;600;13;46800;1;600;10;25800;3;1800;5;4200;1;600;8;5400;185;1457400;59;581400;262;967200;0;0;95;1507200;91;338400;0;0;0;0;0;0;117;1962600;31;109200;40;60600;35;81600
08.09.2020 20:00;74;923400;102;282000;25;129600;50;255600;0;0;3;1800;1;600;3;1800;2;1800;6;3600;1;600;2;1200;156;1548000;66;198000;219;826200;0;0;70;243000;39;187200;0;0;0;0;0;0;124;1510200;22;50400;19;34200;16;15600
08.09.2020 21:00;60;591600;78;294000;16;178800;18;72000;1;600;3;1800;0;0;3;1800;1;600;3;2400;0;0;4;2400;163;1331400;51;158400;170;625200;0;0;58;194400;51;215400;0;0;0;0;0;0;122;1207200;10;19200;12;140400;6;6000
08.09.2020 22:00;39;485400;53;253200;9;54600;9;61800;0;0;3;3600;0;0;2;1800;1;600;0;0;1;600;2;1200;139;1155000;26;47400;134;532800;0;0;33;209400;28;186000;0;0;0;0;0;0;102;821400;8;16200;5;153600;5;3600
08.09.2020 23:00;19;87600;19;102000;8;2400;4;1200;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;86;512400;12;18600;80;198000;0;0;18;45600;10;7200;0;0;0;0;0;0;57;438000;7;7800;3;18000;0;0
09.09.2020 00:00;6;47400;9;8400;1;0;1;600;0;0;0;0;0;0;3;2400;0;0;0;0;0;0;2;1200;31;194400;3;3600;24;22800;0;0;6;7200;0;0;0;0;0;0;0;0;37;215400;2;1800;1;0;1;0
09.09.2020 01:00;3;28800;5;4800;1;14400;1;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;64200;0;0;12;8400;0;0;3;6600;3;8400;0;0;0;0;0;0;11;63600;0;0;1;1800;0;0
09.09.2020 02:00;2;25200;2;2400;2;600;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;49800;0;0;6;6000;0;0;2;3000;0;0;0;0;0;0;0;0;10;57600;1;1800;0;0;0;0
09.09.2020 03:00;0;0;1;12600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;28200;0;0;8;10200;0;0;0;0;1;0;0;0;0;0;0;0;14;79200;0;0;0;0;0;0
09.09.2020 04:00;6;28200;6;24000;2;1200;1;11400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;163200;2;1200;25;27000;0;0;6;8400;0;0;0;0;0;0;0;0;32;191400;0;0;1;1800;0;0
09.09.2020 05:00;5;52800;6;16800;4;1800;6;37200;0;0;2;1200;0;0;1;600;0;0;0;0;0;0;1;600;55;328200;7;6600;59;86400;0;0;6;11400;4;4800;0;0;0;0;0;0;83;625800;1;1200;4;6000;5;1200
09.09.2020 06:00;25;297600;35;136800;11;134400;19;135000;0;0;1;600;0;0;4;2400;0;0;1;600;0;0;6;3600;125;976200;28;33600;202;427800;0;0;27;235200;13;52200;0;0;0;0;0;0;119;1768200;13;20400;16;27600;10;9000
09.09.2020 07:00;78;1375800;115;636000;62;622800;87;624000;3;2400;7;6600;0;0;7;5400;2;1200;9;6000;0;0;8;6000;171;1849200;67;267000;360;1182600;0;0;67;703200;66;207000;0;0;0;0;0;0;127;2591400;22;51000;72;219600;62;208200
