01.06.2020 00:00;Bel_D11;Vwz_D11;Bel_D31;Vwz_D31;Bel_D32;Vwz_D32;Bel_D41;Vwz_D41;Bel_D42;Vwz_D42;Bel_TB41;Vwz_TB41;Bel_TB41a;Vwz_TB41a;Bel_TF41;Vwz_TF41;Bel_TF41a;Vwz_TF41a;Bel_V12;Vwz_V12;Bel_V33;Vwz_V33;Bel_V34;Vwz_V34;Bel_V43;Vwz_V43;Bel_VK1_iO;Vwz_VK1_iO;Bel_VK2_iO;Vwz_VK2_iO;Bel_VK3_iO;Vwz_VK3_iO
07.05.2021 08:00;369;821400;229;357000;82;307800;68;639000;64;648000;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.05.2021 09:00;352;759000;172;232200;73;390000;67;578400;68;573000;1;600;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.05.2021 10:00;417;1188000;176;373800;74;477600;100;905400;102;909000;2;1800;1;600;2;2400;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.05.2021 11:00;489;1470000;187;345000;76;463800;98;976200;99;1049400;0;0;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.05.2021 12:00;518;1437000;214;412800;84;537000;111;976200;110;964800;0;0;3;4200;0;0;3;5400;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.05.2021 13:00;498;1160400;221;373200;80;471600;98;786600;97;774000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.05.2021 14:00;509;1144200;194;358800;88;349200;93;828000;93;838200;0;0;1;1800;0;0;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.05.2021 15:00;505;1203600;168;297000;88;501600;78;788400;77;748200;0;0;0;0;2;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.05.2021 16:00;574;1519800;196;367800;96;508800;102;962400;100;908400;0;0;5;7800;0;0;8;13200;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.05.2021 17:00;547;1293000;189;445200;91;279600;123;931200;119;960000;1;1800;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.05.2021 18:00;499;1155600;164;345600;95;408600;98;844200;95;830400;2;4200;0;0;0;0;2;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.05.2021 19:00;388;849600;117;151800;79;248400;80;633000;78;604200;1;0;1;1800;2;3000;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.05.2021 20:00;256;502800;111;155400;58;144600;61;507000;59;511800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.05.2021 21:00;189;201000;82;72600;42;24000;26;180000;23;162000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.05.2021 22:00;92;50400;37;22800;27;18600;7;45000;7;39000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.05.2021 23:00;52;40200;16;9600;20;13200;6;32400;5;34800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2021 00:00;23;18600;16;1200;14;14400;6;30600;5;31200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2021 01:00;10;0;5;1200;6;1200;2;12000;2;9600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2021 02:00;7;1200;5;1200;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2021 03:00;7;1800;4;1200;3;0;2;11400;2;13200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2021 04:00;12;2400;2;0;5;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2021 05:00;12;4200;9;5400;7;12000;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2021 06:00;47;25800;19;9000;15;26400;12;79200;12;88800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2021 07:00;95;87600;43;47400;34;148200;19;123600;19;109200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2021 08:00;179;304200;92;77400;56;291000;48;373800;45;364200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2021 09:00;311;600600;133;215400;65;301800;66;546600;64;503400;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2021 10:00;380;884400;185;276000;66;433800;78;676200;75;663000;0;0;0;0;0;0;3;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2021 11:00;414;1049400;177;261000;68;415800;106;798000;100;785400;1;600;0;0;1;600;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2021 12:00;466;1051800;185;290400;82;395400;94;732000;92;777600;0;0;0;0;11;13800;2;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2021 13:00;473;1279200;176;312600;70;466800;113;832800;148;817200;0;0;0;0;3;4200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2021 14:00;520;1090800;190;341400;89;168600;109;729600;130;771000;0;0;1;1800;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2021 15:00;401;1009200;156;306000;73;393600;102;808800;91;778800;0;0;1;1800;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2021 16:00;397;964200;130;205200;80;447000;97;775800;94;760200;1;600;0;0;3;4200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2021 17:00;404;1092600;166;345000;79;405600;97;750000;96;757200;0;0;0;0;3;4200;4;5400;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2021 18:00;407;949800;127;244800;83;342000;103;828600;100;786000;3;3600;0;0;5;7200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2021 19:00;349;822600;110;196800;87;400800;85;683400;76;663000;0;0;0;0;2;3000;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2021 20:00;252;583800;108;127800;65;271200;64;510000;65;543600;0;0;1;2400;0;0;2;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2021 21:00;214;328800;104;109800;58;178800;49;369000;47;329400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2021 22:00;96;127800;33;21000;31;32400;11;105000;11;98400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2021 23:00;38;27000;18;7200;15;16200;1;8400;1;7200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.05.2021 00:00;27;18600;8;4200;14;4200;3;20400;3;13200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.05.2021 01:00;12;10800;10;7800;6;2400;2;21600;2;21000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.05.2021 02:00;9;2400;5;1200;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.05.2021 03:00;7;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.05.2021 04:00;14;2400;4;0;7;0;1;10200;1;9600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.05.2021 05:00;8;600;7;1200;5;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.05.2021 06:00;26;6600;8;1200;5;600;8;58800;8;66600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.05.2021 07:00;34;10800;29;5400;14;13200;5;51600;5;45600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.05.2021 08:00;118;104400;42;40800;36;73800;17;105000;18;102600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.05.2021 09:00;212;214200;80;46200;37;55800;23;211800;25;184800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.05.2021 10:00;220;333000;126;130800;37;51000;38;318600;44;334800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.05.2021 11:00;270;306000;137;104400;51;87000;31;260400;33;275400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.05.2021 12:00;346;521400;199;254400;59;60600;58;318600;39;348600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.05.2021 13:00;319;448200;166;180600;85;104400;45;367800;48;325200;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.05.2021 14:00;337;483000;126;177000;61;47400;44;358200;44;350400;1;1800;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.05.2021 15:00;318;409200;144;158400;65;55200;44;386400;43;369600;0;0;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.05.2021 16:00;303;448200;161;162600;70;87000;36;295200;34;267600;0;0;0;0;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.05.2021 17:00;297;367200;217;202800;89;34200;31;236400;31;235800;0;0;0;0;1;1800;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.05.2021 18:00;323;508800;180;213600;79;128400;49;317400;45;309000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.05.2021 19:00;267;340200;147;205800;48;15600;38;337800;36;314400;0;0;2;2400;0;0;2;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.05.2021 20:00;241;273000;118;100800;72;39000;30;184200;30;159000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.05.2021 21:00;168;204600;90;88800;34;16200;25;138000;23;117000;0;0;1;600;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.05.2021 22:00;79;63600;36;20400;26;24600;7;31800;7;44400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.05.2021 23:00;29;16800;10;13800;13;25800;3;10800;2;12600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 00:00;11;10800;4;2400;5;2400;1;9000;1;3600;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 01:00;10;3600;2;0;7;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 02:00;6;2400;1;1200;4;1800;2;1200;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 03:00;3;1800;5;2400;5;0;2;10200;2;10200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 04:00;10;3000;8;1200;7;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 05:00;15;2400;17;600;9;600;6;64200;6;63600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 06:00;109;93600;78;18000;41;14400;18;138000;18;138600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 07:00;313;447600;280;252000;65;276000;44;388200;43;393000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 08:00;336;610800;264;246600;61;277800;66;554400;67;569400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 09:00;328;676800;186;243000;69;316800;70;559200;64;565200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 10:00;389;759600;162;164400;72;309600;80;684600;80;633000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 11:00;393;859800;171;231000;87;465600;88;708000;87;702000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 12:00;467;1078200;217;214800;79;369000;88;700800;89;697800;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 13:00;466;812400;208;228000;371;405000;92;797400;95;790200;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 14:00;400;880800;193;324600;73;288000;92;770400;89;751800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 15:00;535;1011000;214;340200;92;198000;100;831600;101;775200;0;0;0;0;2;1200;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 16:00;451;864000;205;289200;91;279600;95;704400;90;675000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 17:00;550;1155000;169;283800;92;298800;105;922800;101;973200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 18:00;449;976800;125;163200;98;314400;96;870600;95;899400;0;0;1;1200;0;0;3;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 19:00;287;496800;82;78000;79;217800;64;446400;59;424800;0;0;0;0;0;0;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 20:00;209;291600;59;29400;72;210000;41;279000;41;267600;1;600;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 21:00;124;141000;46;42600;45;59400;32;282600;31;265800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 22:00;64;32400;20;0;20;24600;3;36000;4;36600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 23:00;35;7200;6;0;18;27000;3;21000;3;21600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.05.2021 00:00;13;1800;3;1200;11;14400;2;22800;2;22200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.05.2021 01:00;7;600;4;600;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.05.2021 02:00;5;0;3;600;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.05.2021 03:00;3;0;3;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.05.2021 04:00;9;1200;4;600;3;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.05.2021 05:00;25;6000;29;3600;17;0;8;66600;9;66000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.05.2021 06:00;108;85200;73;38400;34;43200;14;132000;14;128400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.05.2021 07:00;291;431400;287;265800;79;56400;58;477600;58;438600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.05.2021 08:00;375;729600;275;319800;81;485400;67;642600;68;628800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.05.2021 09:00;358;607800;188;234600;85;279600;75;589800;74;612000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.05.2021 10:00;412;835800;168;216000;87;249600;72;699000;71;711600;1;600;1;600;1;600;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.05.2021 11:00;424;979800;176;286200;86;417000;99;955800;96;901800;0;0;0;0;0;0;2;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.05.2021 12:00;464;1012800;208;266400;101;396600;91;726600;96;709800;0;0;0;0;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.05.2021 13:00;497;979200;210;361200;93;361800;89;794400;92;765000;0;0;2;1800;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.05.2021 14:00;483;857400;199;288000;99;257400;78;592200;78;567600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.05.2021 15:00;492;856200;186;303000;71;188400;70;564000;70;603600;1;600;0;0;0;0;3;4800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.05.2021 16:00;508;1273800;196;409800;87;480000;108;972600;106;936600;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.05.2021 17:00;538;1238400;154;282000;106;372600;95;807000;94;819000;1;1200;0;0;1;600;3;5400;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.05.2021 18:00;471;1042200;125;211200;78;306000;72;638400;73;690600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.05.2021 19:00;342;631200;90;109800;66;271800;62;501000;57;490800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.05.2021 20:00;198;325800;83;97800;69;190200;44;309000;43;302400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.05.2021 21:00;139;161400;55;64800;44;43800;27;252000;28;252600;0;0;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.05.2021 22:00;70;54000;21;11400;27;8400;11;101400;11;102000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.05.2021 23:00;33;29400;6;5400;13;25800;1;12000;1;10200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.05.2021 00:00;14;9000;3;1200;7;2400;1;10200;1;10200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.05.2021 01:00;8;1200;2;1200;4;2400;1;11400;1;9600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.05.2021 02:00;4;1200;2;1200;4;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.05.2021 03:00;4;5400;5;1800;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.05.2021 04:00;13;5400;8;3000;5;0;1;11400;1;10200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.05.2021 05:00;20;19200;30;26400;7;13800;11;103200;12;93600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.05.2021 06:00;103;110400;80;66600;37;60600;20;172800;21;162000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.05.2021 07:00;336;640200;268;318000;69;284400;50;433200;51;450600;0;0;0;0;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.05.2021 08:00;336;910200;247;274800;76;428400;67;648600;66;667200;1;1800;0;0;2;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.05.2021 09:00;392;876000;201;310800;71;409200;72;725400;72;706200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.05.2021 10:00;410;984600;191;363600;90;483600;90;786000;89;768000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.05.2021 11:00;490;1297200;201;341400;92;390000;103;787800;98;765600;0;0;2;4200;0;0;3;5400;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.05.2021 12:00;487;1387800;194;322800;86;537600;112;940800;106;933600;0;0;2;4200;1;600;2;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.05.2021 13:00;513;1252200;235;378000;87;481200;116;939000;110;978000;0;0;1;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.05.2021 14:00;478;1020000;196;244800;82;393600;86;751200;84;765600;0;0;2;1200;1;600;6;5400;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.05.2021 15:00;538;1131600;222;333000;93;391800;99;832800;98;822600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.05.2021 16:00;488;1053000;196;361800;76;294000;100;847800;101;846600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.05.2021 17:00;555;1423800;188;344400;81;610200;138;996000;134;1004400;0;0;2;1200;2;1800;5;4200;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.05.2021 18:00;510;1282200;165;304200;94;396000;114;951000;112;942000;0;0;2;4200;0;0;5;4200;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.05.2021 19:00;462;1053600;138;189600;81;371400;92;805800;92;754800;1;600;0;0;0;0;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.05.2021 20:00;291;584400;79;114000;77;379200;76;594000;76;585000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.05.2021 21:00;137;129000;70;81600;31;61800;35;210000;31;190200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.05.2021 22:00;101;104400;34;16800;36;18600;10;87600;11;89400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.05.2021 23:00;40;21600;12;8400;14;3000;7;14400;4;14400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.05.2021 00:00;17;14400;3;2400;10;4200;1;11400;1;12600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.05.2021 01:00;13;6600;2;0;6;600;4;36000;4;29400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.05.2021 02:00;2;0;6;3600;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.05.2021 03:00;6;4800;1;0;5;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.05.2021 04:00;12;7200;6;3000;6;1200;1;9000;1;10200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.05.2021 05:00;7;4800;12;9600;6;2400;1;12000;1;11400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.05.2021 06:00;20;22800;21;11400;12;4200;5;45600;5;46800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.05.2021 07:00;57;48000;37;24600;28;15600;13;105000;14;110400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.05.2021 08:00;83;73200;38;29400;32;143400;13;126000;12;111600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.05.2021 09:00;142;211200;67;79800;41;51000;23;204600;24;182400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.05.2021 10:00;214;300600;128;138000;58;141000;32;247200;30;244200;0;0;0;0;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.05.2021 11:00;239;271800;118;112200;49;58200;26;223800;29;214800;0;0;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.05.2021 12:00;269;410400;134;123000;63;114000;47;363000;40;348600;0;0;0;0;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.05.2021 13:00;299;543000;148;200400;63;125400;40;305400;42;301200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.05.2021 14:00;302;384000;149;157200;59;169200;33;345600;32;323400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.05.2021 15:00;275;453000;145;184200;47;30000;49;434400;51;435000;0;0;0;0;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.05.2021 16:00;279;316200;135;112800;62;121200;33;255600;30;250200;2;1200;0;0;2;2400;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.05.2021 17:00;286;232800;141;109200;73;66600;34;285600;34;234600;3;3000;0;0;3;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.05.2021 18:00;244;304200;145;132000;64;77400;53;348000;45;339000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.05.2021 19:00;237;291000;118;126600;60;81000;49;394800;48;393000;0;0;0;0;0;0;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.05.2021 20:00;201;180000;114;87000;44;45600;28;228600;26;217800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.05.2021 21:00;176;183000;92;49800;47;22800;26;162600;27;163200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.05.2021 22:00;85;56400;36;13200;29;14400;10;54600;10;57000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.05.2021 23:00;35;15000;17;4200;15;13200;1;9600;1;10800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.05.2021 00:00;20;6600;5;1200;9;1200;1;1200;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.05.2021 01:00;10;5400;3;0;4;0;1;9600;1;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.05.2021 02:00;6;1200;4;3000;6;1800;1;1200;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.05.2021 03:00;7;3000;2;1200;4;1200;1;10200;1;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.05.2021 04:00;10;3000;7;7800;5;1200;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.05.2021 05:00;19;13800;22;10800;11;3000;4;34800;4;32400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.05.2021 06:00;77;66000;56;45000;33;21000;12;106800;12;100800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.05.2021 07:00;169;279600;120;132000;49;129600;37;264600;34;275400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.05.2021 08:00;239;441600;136;179400;67;327600;60;446400;57;403800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.05.2021 09:00;359;867600;152;252600;63;380400;101;601800;82;582600;0;0;0;0;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
