01.06.2020 00:00;Bel_A51_M1_1158;Vwz_A51_M1_1158;Bel_A55_M3_1190;Vwz_A55_M3_1190;Bel_D111;Vwz_D111;Bel_D111_1;Vwz_D111_1;Bel_D21;Vwz_D21;Bel_D31;Vwz_D31;Bel_D51;Vwz_D51;Bel_D51_1;Vwz_D51_1;Bel_D81;Vwz_D81;Bel_D91;Vwz_D91;Bel_D98_1;Vwz_D98_1;Bel_H51_A27_M1_1157;Vwz_H51_A27_M1_1157;Bel_H55_M2_1189;Vwz_H55_M2_1189;Bel_Schluessel_S51;Vwz_Schluessel_S51;Bel_Schluessel_S55;Vwz_Schluessel_S55;Bel_Strab_D51;Vwz_Strab_D51;Bel_T35;Vwz_T35;Bel_T35a;Vwz_T35a;Bel_T38;Vwz_T38;Bel_T38a;Vwz_T38a;Bel_T41;Vwz_T41;Bel_T41a;Vwz_T41a;Bel_T55_M4_3045;Vwz_T55_M4_3045;Bel_V22;Vwz_V22;Bel_V32;Vwz_V32;Bel_V38;Vwz_V38;Bel_V51_A51_M2_1156;Vwz_V51_A51_M2_1156;Bel_V82;Vwz_V82;Bel_V92;Vwz_V92;Bel_V98_2;Vwz_V98_2
02.01.2021 14:00;4;4000;4;4000;68;912150;67;801010;302;1099173;43;828581;69;1119363;67;1043893;222;591937;16;257690;2;820;4;4000;4;3990;0;0;0;0;2;41940;3;4350;2;4680;9;14470;12;19400;3;16110;1;1690;4;3990;126;1662466;29;173285;31;276642;4;3990;121;951898;10;37320;6;40010
02.01.2021 15:00;4;4054;4;4000;73;762471;77;620124;297;1088223;43;969388;89;1185815;86;995313;260;696497;32;421851;5;1740;4;3990;4;4000;0;0;0;0;3;51030;1;1450;1;1600;6;9650;12;19410;1;1590;0;0;4;4000;112;1653399;29;344480;33;290110;4;4000;140;1171544;25;161183;10;15964
02.01.2021 16:00;4;4000;4;4000;74;559710;67;552530;250;1176940;14;240034;67;755001;64;729785;242;659094;27;596905;1;1070;4;4000;4;4000;0;0;0;0;2;38580;5;8517;2;3220;16;25720;6;9700;1;1590;1;1690;4;3990;96;1694756;7;23060;30;302557;4;4000;137;1053374;23;97100;10;15260
02.01.2021 17:00;4;3990;4;3990;76;532030;73;488960;218;1027149;18;303790;44;755743;43;691163;192;534732;22;382828;2;1127;4;3990;4;4000;0;0;0;0;3;50910;2;2900;3;4830;7;11260;2;3230;2;3200;0;0;4;4000;179;1323518;10;34160;16;129260;4;3990;176;764039;23;172328;5;5950
02.01.2021 18:00;5;4990;4;4000;65;545103;65;534983;165;805206;18;224530;35;504599;32;418375;144;333054;16;402109;0;0;5;5000;4;3990;0;0;0;0;2;13970;0;0;2;3220;1;1600;3;4840;0;0;2;3370;4;4000;137;1003152;15;59000;3;33100;5;5000;150;507636;26;62060;1;810
02.01.2021 19:00;4;3990;2;2000;31;195670;29;186250;123;438864;17;183766;21;426192;21;411368;109;170250;8;62530;0;0;4;4000;2;2000;0;0;0;0;1;11970;0;0;1;1610;1;2150;2;3220;0;0;0;0;2;1990;114;533178;15;31690;8;46830;4;4000;101;318990;6;23340;1;410
02.01.2021 20:00;3;3000;2;1990;42;365293;39;337923;136;398984;18;105556;20;288733;20;186330;112;230720;10;121460;0;0;3;3000;2;2000;0;0;0;0;1;3870;0;0;0;0;2;3360;1;1600;0;0;0;0;2;2000;110;627870;8;26994;4;29150;3;2990;114;345160;8;18470;0;0
02.01.2021 21:00;2;2000;2;2000;11;144170;12;144680;66;154390;6;56050;14;261990;14;244380;51;60770;4;910;3;820;2;2000;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2000;70;248421;4;7890;1;7840;2;2000;59;143856;1;950;0;0
02.01.2021 22:00;2;2000;3;2980;7;16090;7;15340;33;16260;4;11790;6;8670;6;6770;17;7760;2;1740;0;0;2;1990;3;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2000;45;97800;2;4990;0;0;2;2000;19;40960;1;2660;0;0
02.01.2021 23:00;2;1990;2;2000;12;50300;12;48960;24;14200;3;5510;10;73290;10;59310;12;4920;2;500;0;0;2;1990;2;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1990;29;80460;4;8870;2;15410;2;2000;15;27190;0;0;0;0
03.01.2021 00:00;5;4980;1;1000;9;32950;8;31320;22;24570;11;12130;3;14100;3;13450;18;19380;4;830;0;0;5;4980;1;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1000;26;89540;5;10960;2;12820;5;4990;25;45250;0;0;2;3630
03.01.2021 01:00;1;1000;0;0;8;43650;8;63640;9;5990;4;1240;1;470;1;470;7;3150;0;0;0;0;1;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;26060;0;0;0;0;1;1000;7;19080;0;0;0;0
03.01.2021 02:00;0;0;0;0;4;25494;4;14534;4;2370;1;310;1;470;1;480;1;570;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;11170;1;820;1;4730;0;0;2;2750;0;0;0;0
03.01.2021 03:00;0;0;0;0;6;26490;6;26210;11;5360;1;310;2;12060;2;12230;4;2410;3;1160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;63070;0;0;0;0;0;0;4;9300;0;0;0;0
03.01.2021 04:00;0;0;2;2000;1;10830;1;10640;5;1890;3;640;0;0;0;0;8;4280;2;660;0;0;0;0;3;2990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3000;10;12060;1;880;0;0;0;0;9;18950;0;0;0;0
03.01.2021 05:00;2;2000;4;3990;3;15040;3;14640;15;9760;3;950;2;11910;2;11430;32;19520;8;4210;0;0;2;1990;3;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2990;20;48790;0;0;0;0;2;2000;33;82750;0;0;5;6510
03.01.2021 06:00;2;2000;2;2000;4;2030;4;2020;25;14500;1;1260;0;0;0;0;23;13190;4;1760;0;0;2;2000;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2000;35;72270;0;0;0;0;2;1990;25;60240;1;640;3;4870
03.01.2021 07:00;2;2000;2;2000;5;25590;5;25420;26;26720;3;1110;1;13790;1;13310;13;42840;1;80;0;0;2;2000;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2000;33;85585;0;0;1;5620;2;2000;13;51630;0;0;1;13950
03.01.2021 08:00;2;2000;3;2990;15;231152;15;204192;58;88470;9;112320;6;172420;5;135200;31;47750;4;1070;0;0;2;2000;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;1;1610;0;0;0;0;2;2000;54;199770;2;8060;4;27170;2;2000;33;119293;0;0;1;10620
03.01.2021 09:00;2;1990;2;2000;26;296363;26;287283;78;372119;11;215973;30;454355;25;448895;66;209749;10;134730;0;0;2;2000;2;2000;0;0;0;0;0;0;0;0;0;0;3;4820;3;4860;0;0;0;0;2;2000;64;461790;7;24760;12;68790;2;2000;60;301479;6;43780;0;0
03.01.2021 10:00;2;2000;2;2000;43;541408;41;463318;152;648495;16;439685;37;495630;36;457010;71;203523;7;93690;2;900;2;1990;2;2000;0;0;0;0;1;5640;0;0;0;0;3;4830;11;17867;1;7960;2;3380;2;2000;94;862109;16;130479;19;142100;2;1990;63;261973;5;15930;0;0
03.01.2021 11:00;2;2000;2;1990;64;778162;64;670032;193;887680;24;432510;58;711362;54;604152;149;554753;16;258650;1;910;2;2000;2;2000;0;0;0;0;1;6660;0;0;0;0;6;9700;12;22640;1;1600;2;3370;2;2000;105;1142008;19;159574;19;154240;2;2000;104;768762;10;90770;15;24570
03.01.2021 12:00;2;2000;6;5990;50;683137;50;609233;240;889582;20;409650;53;674407;52;631927;157;439506;20;463370;1;170;2;1990;5;4990;0;0;0;0;0;0;1;1440;1;1600;10;16440;9;14560;3;4800;1;1690;5;4990;121;1379334;16;128540;28;248110;2;2000;112;718836;14;81114;8;18060
03.01.2021 13:00;4;3990;4;4000;68;783468;66;756248;266;1069590;28;759892;65;665894;61;620420;194;578691;15;93662;1;250;4;3980;4;4000;0;0;0;0;3;75250;3;4350;3;4830;7;15790;12;22000;0;0;1;1680;4;3980;107;1548665;21;185498;29;237560;4;4000;121;1023818;7;40330;2;3400
03.01.2021 14:00;4;3990;4;4000;68;695321;68;656745;289;1205740;17;419473;53;767917;52;723187;216;549150;21;419042;1;660;4;4000;4;3990;0;0;0;0;2;38730;0;0;0;0;7;11250;9;15820;1;1590;0;0;4;3990;111;1794822;11;45700;29;289160;4;3990;114;914988;17;96958;7;3780
03.01.2021 15:00;4;3990;4;3990;69;729712;71;619686;233;1086544;17;439458;57;714949;51;551814;248;656186;32;550600;1;330;4;3990;4;4000;0;0;0;0;3;33747;0;0;0;0;6;9650;7;11330;0;0;0;0;4;3990;91;1546183;17;71420;18;159170;4;3990;132;1180826;26;172410;2;1080
03.01.2021 16:00;4;4000;4;4000;74;541133;73;508063;216;931926;18;238844;61;750880;58;706840;253;617420;38;432366;0;0;4;3990;4;4000;0;0;0;0;1;7465;1;1450;1;1600;5;8030;11;17760;2;3190;0;0;4;4000;97;1456066;13;78220;22;233299;4;4000;140;1175988;27;229577;3;3840
03.01.2021 17:00;4;3990;4;4000;59;707141;56;547186;190;717065;22;229110;27;391650;27;353020;185;433320;21;272550;0;0;4;3990;4;4000;0;0;0;0;2;8514;1;1450;3;4810;6;9620;8;12910;4;6420;2;3370;4;4055;99;1117019;20;70944;25;146450;4;4000;115;813070;21;99196;2;4190
03.01.2021 18:00;4;3990;4;3990;44;373190;46;362860;148;502302;14;9300;28;442444;28;374074;158;282393;13;217100;0;0;4;3980;4;3990;0;0;0;0;2;25710;0;0;1;1600;5;8040;3;4860;1;1600;0;0;4;3990;92;802708;5;8890;13;76113;4;4000;123;652645;15;47070;1;5080
03.01.2021 19:00;5;5000;2;2000;44;454080;42;363330;108;352940;16;161750;32;282974;28;264124;110;200270;4;117160;1;330;5;4980;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;4;6480;0;0;0;0;2;2000;80;517907;19;48080;11;65230;5;4990;93;447818;3;13540;2;5640
03.01.2021 20:00;2;1990;2;2000;37;482780;38;440530;117;486137;14;78500;17;236910;17;217330;101;211061;9;110834;0;0;2;2000;2;1990;0;0;0;0;0;0;0;0;1;1600;4;6430;4;6470;0;0;0;0;2;2000;96;647791;12;22830;12;72360;2;1990;89;435784;6;21930;1;2500
03.01.2021 21:00;2;1990;2;2000;18;107350;19;97740;53;145170;8;110750;9;122560;8;68950;25;23510;5;5210;0;0;2;2000;2;2000;0;0;0;0;0;0;0;0;0;0;1;1600;0;0;0;0;0;0;2;2000;42;203084;3;12590;6;39330;2;2000;29;313740;4;14070;13;12930
03.01.2021 22:00;2;2000;2;2000;16;111987;16;100990;34;60740;6;2530;5;24714;5;7710;24;27020;2;5850;0;0;2;1990;2;1990;0;0;0;0;0;0;0;0;1;1590;0;0;1;1610;0;0;0;0;2;2000;32;133864;1;1890;2;11730;2;2000;27;86104;1;3700;3;3450
03.01.2021 23:00;2;2000;2;2000;3;22350;3;12500;12;6280;6;4880;3;23840;2;16940;9;4740;3;750;0;0;2;2000;2;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2000;12;44940;3;8000;0;0;2;1980;10;25470;0;0;0;0
04.01.2021 00:00;4;4000;1;1000;8;35760;7;25830;17;14790;5;4420;1;12050;1;11580;12;5120;0;0;0;0;4;3980;1;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1000;13;62420;2;2030;3;17770;4;3990;15;38970;0;0;1;3300
04.01.2021 01:00;1;990;0;0;6;20390;6;20790;18;14010;8;8350;2;13200;2;3930;6;2560;0;0;0;0;1;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;77260;2;4770;0;0;1;1000;7;18270;0;0;0;0
04.01.2021 02:00;0;0;0;0;1;10450;1;10350;5;3300;2;1580;0;0;0;0;4;1580;1;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;19150;1;2530;0;0;0;0;4;11930;0;0;0;0
04.01.2021 03:00;0;0;2;1990;3;12150;3;2980;11;5820;4;950;0;0;0;0;9;5960;1;410;0;0;0;0;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2000;10;45580;0;0;0;0;0;0;9;32010;0;0;2;1880
04.01.2021 04:00;2;2000;4;4000;4;38340;4;37570;12;20290;2;5190;1;480;1;470;25;18420;5;2750;0;0;2;2000;4;4000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3990;13;130040;1;3370;0;0;2;2000;23;90300;0;0;9;5490
04.01.2021 05:00;3;3000;5;4990;16;79460;15;36390;66;159770;4;11000;13;119399;13;111219;124;137410;12;7840;0;0;3;3000;5;5052;0;0;0;0;0;0;0;0;0;0;1;2870;0;0;0;0;0;0;5;5000;58;297454;2;5440;2;10520;3;2980;101;412814;3;4680;9;8990
04.01.2021 06:00;4;4000;4;3990;32;299135;33;252950;126;351210;18;57620;33;745477;32;532687;245;528308;14;124650;0;0;4;4000;5;4990;0;0;0;0;2;18840;0;0;0;0;2;3200;1;1600;0;0;0;0;5;4190;89;571233;7;24170;4;26660;4;4000;146;981200;16;52620;11;24270
04.01.2021 07:00;4;4000;5;5000;62;643070;61;596990;192;501958;19;689898;52;1276131;53;1177074;298;639616;20;349153;0;0;4;3990;4;4000;0;0;0;0;0;0;1;1450;0;0;1;1600;3;6120;0;0;1;1670;4;4810;131;993514;12;46510;6;20450;4;3990;148;1281647;16;113700;15;65197
04.01.2021 08:00;4;3990;4;3990;78;1030596;78;907084;212;483742;25;688976;53;900294;50;859989;243;674962;16;223360;1;170;4;3990;4;3990;0;0;0;0;2;90030;0;0;1;1600;3;4820;7;12590;1;1590;1;1690;4;3990;117;1072449;52;308310;13;96735;4;4000;138;1215681;11;54880;10;10720
04.01.2021 09:00;4;4000;4;4000;59;914733;58;860767;206;834954;31;750322;67;1058203;65;919740;247;630107;17;376600;1;170;4;3990;4;4000;0;0;0;0;4;99420;0;0;0;0;8;12880;6;9680;0;0;0;0;4;4000;118;1151295;21;421695;19;154939;4;4000;140;1118456;14;46823;21;59310
04.01.2021 10:00;4;3990;4;3990;70;641647;70;602897;226;708957;28;584144;62;1057742;61;976662;221;554734;21;617104;0;0;4;3990;5;4990;0;0;0;0;1;7450;0;0;0;0;5;8040;5;8090;1;1590;0;0;4;4000;123;1096544;18;150744;20;184015;4;4000;141;1008081;18;86040;13;14550
04.01.2021 11:00;5;5000;5;5000;66;619066;61;551676;249;836684;19;710201;84;1359071;81;1176769;217;637258;20;322910;0;0;5;5000;5;5000;0;0;0;0;3;42343;1;1450;1;1600;15;51690;6;9700;1;1600;0;0;4;4000;135;1232377;19;207330;31;273660;5;4990;140;933237;15;153760;16;24360
04.01.2021 12:00;5;5000;4;3990;73;1235738;70;1024185;295;778528;35;360528;75;980636;68;907246;244;600644;12;385840;3;2980;5;5000;4;4000;0;0;0;0;2;28930;3;4360;2;3210;5;8050;6;9680;1;1600;1;1680;4;4000;156;1297004;16;156060;23;183734;5;5000;144;999329;9;135370;14;34730
04.01.2021 13:00;4;3990;4;3990;85;1098466;83;1085666;299;740360;28;1025049;61;972369;59;934959;257;803882;17;483749;0;0;4;4000;4;4000;0;0;0;0;0;0;0;0;2;3210;6;9650;10;16170;1;1600;2;3370;4;4000;135;1295313;25;328850;27;185710;4;4000;135;1199667;13;94497;25;88320
04.01.2021 14:00;4;4000;4;4000;87;809076;84;780722;363;974387;27;527188;52;628791;52;541061;269;623299;26;813421;1;13870;4;4000;4;4000;0;0;0;0;1;8130;2;2900;0;0;17;30000;8;12940;2;6120;1;1680;4;4000;149;1547752;16;250428;26;228840;4;4000;150;1095927;21;122070;11;20290
04.01.2021 15:00;4;3990;4;4000;95;1280426;96;1156296;362;1021062;48;660666;72;1017220;69;806260;295;771241;24;584356;1;660;4;3990;4;3990;0;0;0;0;2;10060;0;0;1;1600;13;20890;15;24359;1;1590;0;0;4;4000;138;1590456;24;272300;29;299086;4;4000;135;1301978;20;151424;8;14060
04.01.2021 16:00;4;3990;4;3990;111;1151098;105;1317513;431;1154424;43;731640;79;1382610;71;1206287;297;860808;26;746725;2;410;4;3980;4;3990;0;0;0;0;1;66660;1;1450;1;1610;8;12850;9;14550;2;3190;2;3360;4;3990;150;1927400;27;285530;26;226150;4;4000;147;1330552;24;320340;14;24130
04.01.2021 17:00;4;3990;4;4000;88;1343385;85;1285535;369;957637;28;284137;61;567505;60;516325;194;446926;17;432077;1;7220;4;3990;4;4000;0;0;0;0;3;31630;1;1440;4;6420;7;11240;2;3880;3;4800;0;0;4;4000;213;1603588;11;29417;19;140860;4;4000;140;818946;24;76940;5;27280
04.01.2021 18:00;4;4000;4;3990;60;997249;61;922209;242;630631;39;259330;28;391310;26;387830;183;504544;15;345245;1;250;4;4000;4;4000;0;0;0;0;3;35730;0;0;1;1600;0;0;3;4840;1;1600;0;0;4;4000;200;996708;24;181110;9;42590;4;4000;151;698529;15;39900;8;7060
04.01.2021 19:00;4;4000;4;4000;44;522864;42;430194;166;429455;22;269584;24;345444;21;378724;114;174121;8;77700;0;0;4;4000;4;4000;0;0;0;0;1;19160;0;0;1;1600;7;11280;5;8090;0;0;0;0;4;3980;145;713986;13;28740;17;115080;4;3980;120;335096;7;12570;1;1200
04.01.2021 20:00;4;4000;4;4000;35;785545;33;744375;114;282701;13;35030;20;199636;21;183306;85;75890;8;255410;1;80;4;3980;4;4000;0;0;0;0;0;0;1;1450;0;0;2;3210;2;3220;0;0;0;0;4;4000;135;479774;6;9330;9;55300;4;4000;90;248090;16;30650;3;2240
04.01.2021 21:00;5;5000;2;2000;14;294026;14;259400;50;119326;5;167110;9;120740;9;92330;44;121720;5;98333;0;0;5;4990;2;2000;0;0;0;0;1;900;0;0;0;0;1;1600;4;6480;0;0;0;0;2;2000;74;173270;5;11300;5;32000;5;4980;49;159102;3;7550;0;0
04.01.2021 22:00;2;2000;2;2000;11;49910;11;43930;45;45160;11;12920;4;12230;3;10960;27;12690;3;1330;0;0;2;2000;2;1990;0;0;0;0;0;0;0;0;0;0;1;1600;2;3220;0;0;0;0;2;2000;63;153089;2;6440;5;32276;2;1990;30;73043;1;2180;0;0
04.01.2021 23:00;2;1990;2;2000;10;37590;10;33350;23;26740;8;3790;5;45780;5;27750;13;12710;1;4950;0;0;2;2000;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2000;33;67804;2;4240;1;3920;2;2000;14;42310;2;3240;0;0
05.01.2021 00:00;4;3990;1;1000;3;2400;3;2210;22;18110;7;8350;0;0;0;0;9;3900;1;170;0;0;4;4000;1;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1000;25;71330;2;4070;2;5690;4;3990;11;22240;0;0;1;500
05.01.2021 01:00;1;1000;0;0;4;24740;4;25130;15;12120;6;3310;0;0;0;0;10;11740;0;0;0;0;1;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;48813;0;0;0;0;1;990;11;27530;0;0;1;890
05.01.2021 02:00;0;0;0;0;1;11220;1;11120;2;1720;1;1730;2;15640;1;14540;2;910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6880;1;6450;0;0;0;0;2;5150;0;0;0;0
05.01.2021 03:00;0;0;2;2000;3;20700;3;18600;4;1570;2;11200;3;12080;3;11140;6;13970;1;740;0;0;0;0;2;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2000;9;11000;1;2490;0;0;0;0;8;19010;0;0;0;0
05.01.2021 04:00;2;2000;4;4000;3;34920;3;29160;23;14650;4;940;1;10060;1;2050;18;35160;4;2570;0;0;2;2000;4;4000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3980;29;64970;0;0;0;0;2;2000;18;72621;1;1340;8;14270
05.01.2021 05:00;3;3000;5;5000;11;41860;11;33770;72;119200;11;30810;13;116700;13;79930;131;94690;8;7120;0;0;3;2990;5;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4980;79;233704;4;15870;0;0;3;2990;107;342850;1;3130;12;27820
05.01.2021 06:00;4;4000;4;4000;29;530232;30;460716;111;280110;13;196270;27;578534;26;367920;229;434991;9;8820;1;490;4;3990;5;5000;0;0;0;0;2;13040;0;0;0;0;1;1590;1;1600;0;0;0;0;4;4000;101;479402;8;70870;6;35190;4;4000;182;783344;2;2640;6;4520
05.01.2021 07:00;4;4000;5;4990;54;900239;54;843669;183;596191;25;474584;63;1083897;65;1073347;288;513394;16;308282;0;0;4;3990;4;4000;0;0;0;0;1;7260;1;1450;0;0;0;0;6;9670;0;0;0;0;5;5000;156;819699;18;297984;8;44940;4;3980;188;1042929;18;90852;6;29910
05.01.2021 08:00;4;4000;4;3990;64;1045156;65;900382;210;556667;26;346714;54;945586;54;802242;240;659070;18;516164;0;0;4;4000;4;3980;0;0;0;0;2;12410;0;0;1;1590;5;8040;6;10050;0;0;1;1680;4;4000;144;950729;40;197238;17;110820;4;4000;159;1020316;16;204287;8;10490
05.01.2021 09:00;4;4000;6;6000;76;789163;78;707123;242;697698;29;359790;59;1054612;55;934047;233;501887;15;433530;2;22450;4;4000;6;5990;0;0;0;0;1;7570;1;1440;1;1610;4;6420;4;6470;2;3190;0;0;4;4000;123;1187495;15;221510;14;102740;4;4000;134;1010617;11;45172;14;56120
05.01.2021 10:00;4;3990;4;4000;68;1007611;73;968516;250;724554;34;672932;66;941370;61;938740;239;645550;17;390160;0;0;4;4000;4;3990;0;0;0;0;2;59602;0;0;0;0;6;9620;6;9710;2;3200;2;3350;4;4000;136;1125754;20;253492;16;128000;4;4000;146;964640;13;49150;5;4620
05.01.2021 11:00;5;5000;5;4980;83;872019;81;821379;311;894688;41;707988;62;1068924;63;1028904;237;609738;24;620564;1;250;5;5000;5;5000;0;0;0;0;2;36190;0;0;0;0;7;11770;7;11320;1;1600;1;1680;4;4000;147;1368343;20;218256;19;140228;5;5000;130;1025497;15;146670;20;81670
05.01.2021 12:00;5;5000;4;3990;89;1286020;90;1187705;312;972932;36;948257;82;1147224;79;909839;229;647905;21;272744;1;740;5;4980;4;4000;0;0;0;0;1;11970;1;1450;0;0;6;9640;11;17800;3;4800;0;0;4;4000;156;1430525;22;339379;24;198690;5;5000;146;1075555;12;42475;42;75955
05.01.2021 13:00;4;4000;4;3980;90;1111598;92;1085048;338;884710;31;833668;71;1201455;70;1096558;248;563904;21;383456;1;330;4;3980;4;3990;0;0;0;0;0;0;0;0;0;0;7;14160;3;4850;1;1600;0;0;4;4000;154;1417965;41;220419;20;167730;4;4000;134;983953;13;63500;12;91150
05.01.2021 14:00;5;5000;4;4000;82;1279767;80;1141123;352;646337;30;613939;74;906261;70;766172;281;613520;14;327350;0;0;5;5000;4;4000;0;0;0;0;0;0;0;0;0;0;6;11150;7;11310;0;0;0;0;4;4000;148;1269935;19;159910;19;173760;5;5000;144;1133636;14;129420;11;65650
05.01.2021 15:00;4;4000;4;3990;92;919239;83;855540;380;1075309;33;1000039;72;996969;67;957735;306;796352;19;415924;1;580;4;3990;4;4000;0;0;0;0;1;17940;2;2890;0;0;14;29050;12;19496;3;4810;1;1670;4;4000;159;1634333;23;234570;25;247353;4;4000;154;1371996;16;183560;13;53934
05.01.2021 16:00;4;4000;4;4000;94;1287196;93;1289726;410;1073834;45;445992;75;988739;70;890993;328;916682;27;504258;1;250;4;4000;4;4000;0;0;0;0;2;14690;2;2910;2;3210;12;23730;10;16170;1;1600;0;0;4;3990;159;1753284;24;125990;29;241170;4;4000;152;1491681;15;230810;16;96830
05.01.2021 17:00;4;4000;5;4990;110;900409;114;882159;396;1140043;27;395870;57;921875;56;881979;234;557185;28;571060;5;1570;4;3980;4;4000;0;0;0;0;2;33020;1;1450;1;1600;22;36910;7;11372;8;14080;2;3370;4;4000;185;1747458;17;114519;33;215580;4;4000;178;946837;28;270920;7;9790
05.01.2021 18:00;3;3000;4;4000;72;951963;71;854593;277;700154;29;159710;37;658466;37;636876;177;446900;23;417993;1;160;3;2990;4;3990;0;0;0;0;2;18680;0;0;1;1610;7;11260;6;9700;0;0;1;1690;4;4000;138;1264901;18;75020;21;119164;3;3000;135;790323;26;237172;4;5260
05.01.2021 19:00;5;4990;4;4000;64;712249;62;616955;185;437395;49;490750;38;471730;39;353205;101;367830;15;454724;0;0;5;4970;4;4000;0;0;0;0;2;28970;0;0;2;3210;4;6430;3;4840;0;0;0;0;4;4000;116;1091815;27;120359;12;64620;6;6000;89;457272;23;93460;3;4750
05.01.2021 20:00;5;4990;5;5000;30;590711;32;461716;131;298580;21;200580;23;399981;20;242441;89;245198;7;127815;0;0;5;5000;5;4990;0;0;0;0;2;9700;0;0;1;1600;2;3210;2;3230;0;0;0;0;4;3980;100;571599;9;44230;9;53090;5;5000;106;363378;9;20198;1;1770
05.01.2021 21:00;5;4990;2;2000;15;214450;14;243402;64;210910;10;191839;12;162980;12;162150;56;55530;7;84720;0;0;5;5000;2;1980;0;0;0;0;1;9180;0;0;1;1600;4;6410;3;4840;0;0;1;1680;2;1990;62;290180;6;77924;9;57344;5;5044;48;178344;4;14360;2;1690
05.01.2021 22:00;2;2000;2;2000;17;131539;16;121247;51;94170;10;9130;8;93060;8;71890;41;44080;8;11320;1;250;2;2000;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;1;1610;0;0;0;0;2;2000;47;202640;4;6760;2;7980;2;2000;42;139543;6;23240;3;1640
05.01.2021 23:00;2;2000;2;2000;9;29600;8;29980;26;14190;9;10850;5;20230;3;18960;14;5870;5;5040;1;250;2;1990;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2000;24;95390;8;17400;3;13320;2;2000;15;43720;4;9500;2;5240
06.01.2021 00:00;4;4000;1;1000;4;49450;4;40730;15;13850;14;17960;3;25010;3;2540;12;6270;0;0;0;0;4;3980;1;1000;0;0;0;0;0;0;0;0;0;0;0;0;1;1610;0;0;0;0;1;1000;23;73640;8;16240;1;5570;4;4000;14;46030;0;0;2;4690
06.01.2021 01:00;1;990;0;0;2;12760;2;29650;18;10710;6;3460;2;10552;2;4240;10;5860;1;250;0;0;1;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;64400;2;1140;1;9330;1;1000;13;37890;0;0;0;0
06.01.2021 02:00;0;0;0;0;2;2110;2;1920;5;2510;0;0;2;14260;2;14110;5;2160;1;1570;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;20817;0;0;0;0;0;0;6;15880;1;7970;0;0
06.01.2021 03:00;0;0;2;2000;3;23660;3;12690;14;6930;1;320;0;0;0;0;4;2820;2;750;1;380;0;0;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2000;15;54420;0;0;1;4810;0;0;4;14970;0;0;0;0
06.01.2021 04:00;2;2000;4;3990;5;23170;5;22680;20;37710;5;5360;3;20560;3;19140;23;15910;8;6840;0;0;2;2000;4;4000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3990;21;76850;1;3870;0;0;2;2000;23;79870;1;3220;5;4960
