01.06.2020 00:00;Bel_D571;Vwz_D571;Bel_TBS32;Vwz_TBS32;Bel_TBS38;Vwz_TBS38;Bel_TBS41;Vwz_TBS41;Bel_TF32;Vwz_TF32;Bel_TF38;Vwz_TF38;Bel_TF41;Vwz_TF41;Bel_TS57;Vwz_TS57;Bel_TS58;Vwz_TS58;Bel_VD511;Vwz_VD511;Bel_VK1iO;Vwz_VK1iO
10.06.2020 07:00;0;0;13;37200;6;4200;7;19200;13;7800;6;4200;4;2400;0;0;0;0;9;72000;0;3600000
10.06.2020 08:00;0;0;14;40800;11;7200;13;36000;12;8400;7;4800;5;3000;0;0;0;0;11;154200;0;3600000
10.06.2020 09:00;0;0;7;20400;9;10800;7;21000;7;4200;7;4800;5;4200;0;0;0;0;9;84600;0;3600000
10.06.2020 10:00;0;0;15;43800;5;3000;8;22800;13;9000;7;4200;9;6000;0;0;0;0;8;70800;0;3600000
10.06.2020 11:00;0;0;15;43800;18;15000;13;36000;7;4200;12;7800;7;4200;0;0;0;0;8;90600;0;3600000
10.06.2020 12:00;0;0;11;32400;13;13200;3;7200;10;6000;12;9000;3;1800;0;0;0;0;8;64800;0;3600000
10.06.2020 13:00;0;0;12;34200;15;12000;23;64200;21;13800;24;17400;19;13200;0;0;0;0;8;83400;0;3600000
10.06.2020 14:00;0;0;10;29400;7;4200;14;38400;15;9000;12;9000;5;3600;0;0;0;0;10;99600;0;3600000
10.06.2020 15:00;0;0;19;55800;17;14400;18;51000;23;15000;30;25800;11;7800;0;0;0;0;8;63600;0;3600000
10.06.2020 16:00;0;0;20;59400;19;24600;10;26400;21;15600;27;19200;11;7800;0;0;0;0;8;90600;0;3600000
10.06.2020 17:00;0;0;26;76200;12;11400;15;42000;36;25800;11;6600;8;4800;0;0;0;0;8;119400;0;3600000
10.06.2020 18:00;0;0;12;35400;8;5400;18;53400;16;10200;22;16200;15;11400;0;0;0;0;9;96600;0;3600000
10.06.2020 19:00;0;0;14;41400;24;34800;11;31800;13;7800;19;15000;18;13800;0;0;0;0;6;51000;0;3600000
10.06.2020 20:00;0;0;14;42000;11;9600;15;42600;9;6000;16;11400;17;12600;0;0;0;0;4;39600;0;3600000
10.06.2020 21:00;0;0;7;21000;6;4800;4;10800;9;6600;4;2400;4;3000;0;0;0;0;4;32400;0;3600000
10.06.2020 22:00;0;0;1;3000;3;2400;0;0;2;1200;4;3000;1;600;0;0;0;0;4;34800;0;3598800
10.06.2020 23:00;0;0;1;3000;0;0;2;5400;2;1200;0;0;3;3000;0;0;0;0;2;16800;0;3600000
11.06.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;16800;0;3600000
11.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
11.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
11.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
11.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
11.06.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
11.06.2020 06:00;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;2;12600;0;3600000
11.06.2020 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;14400;0;3600000
11.06.2020 08:00;0;0;0;0;0;0;0;0;1;600;2;1800;0;0;0;0;0;0;2;12600;0;3600000
11.06.2020 09:00;0;0;2;6000;2;1200;2;6000;1;600;1;600;1;600;0;0;0;0;2;12600;0;3600000
11.06.2020 10:00;0;0;3;9000;4;4200;0;0;6;4200;12;10800;1;600;0;0;0;0;2;13200;0;3600000
11.06.2020 11:00;0;0;5;15000;4;3000;2;6000;3;1800;2;1200;3;2400;0;0;0;0;2;12600;0;3600000
11.06.2020 12:00;0;0;6;18000;7;9000;4;11400;7;4800;8;4800;4;2400;0;0;0;0;3;20400;0;3600000
11.06.2020 13:00;0;0;8;24000;7;15600;6;17400;9;6600;13;12000;5;3000;0;0;0;0;4;26400;0;3600000
11.06.2020 14:00;0;0;13;37800;6;3600;5;13200;14;10200;12;7800;4;3000;0;0;0;0;4;41400;0;3600000
11.06.2020 15:00;0;0;7;19200;8;6000;6;17400;9;5400;7;3600;6;4800;0;0;0;0;4;37800;0;3600000
11.06.2020 16:00;0;0;13;38400;9;9600;7;20400;14;9600;7;4200;9;6600;0;0;0;0;4;49200;0;3600000
11.06.2020 17:00;0;0;9;25200;6;4200;4;12000;17;12600;20;19800;6;4200;0;0;0;0;4;37800;0;3600000
11.06.2020 18:00;0;0;5;14400;13;12000;8;22800;9;6600;11;8400;10;7200;0;0;0;0;4;30600;0;3600000
11.06.2020 19:00;0;0;7;21000;5;4800;12;34200;8;5400;11;9600;10;7800;0;0;0;0;3;30000;0;3600000
11.06.2020 20:00;0;0;9;27000;2;1800;4;10800;9;6000;2;1200;3;1800;0;0;0;0;2;12000;0;3600000
11.06.2020 21:00;0;0;14;41400;4;2400;4;11400;20;16800;3;2400;4;2400;0;0;0;0;2;21600;0;3600000
11.06.2020 22:00;0;0;2;6000;1;600;2;5400;3;1800;2;1200;1;600;0;0;0;0;2;10200;0;3600000
11.06.2020 23:00;0;0;0;0;0;0;2;6000;0;0;0;0;1;600;0;0;0;0;2;10800;0;3598800
12.06.2020 00:00;0;0;1;3000;1;600;0;0;1;600;1;600;0;0;0;0;0;0;2;12000;0;3600000
12.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
12.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
12.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
12.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8400;0;3600000
12.06.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;64800;0;3600000
12.06.2020 06:00;0;0;1;3000;0;0;1;3000;0;0;1;600;0;0;0;0;0;0;8;77400;0;3600000
12.06.2020 07:00;0;0;4;12000;1;600;0;0;6;3600;3;1800;2;1200;0;0;0;0;10;73200;0;3600000
12.06.2020 08:00;0;0;7;21000;2;1200;8;22200;9;6000;7;6000;10;7200;0;0;0;0;8;60000;0;3600000
12.06.2020 09:00;0;0;13;37200;7;5400;9;26400;13;9000;17;10800;5;3000;0;0;0;0;23;1621200;0;3600000
12.06.2020 10:00;0;0;15;43800;14;24600;20;55800;19;13800;25;16800;10;6000;0;0;0;0;12;2020200;0;3600000
12.06.2020 11:00;0;0;10;28800;7;5400;22;64200;17;12000;16;14400;13;8400;0;0;0;0;20;527400;0;3600000
12.06.2020 12:00;0;0;12;34800;16;14400;25;67800;13;9000;21;13200;23;16800;0;0;0;0;9;91800;0;3600000
12.06.2020 13:00;0;0;5;14400;19;18000;21;61200;22;15000;15;11400;24;21000;0;0;0;0;8;82200;0;3600000
12.06.2020 14:00;0;0;14;42000;15;14400;16;46200;14;8400;19;13800;17;13800;0;0;0;0;11;98400;0;3600000
12.06.2020 15:00;0;0;18;52800;8;6000;16;48000;20;13200;19;14400;30;25200;0;0;0;0;9;69000;0;3600000
12.06.2020 16:00;0;0;7;19800;14;18000;30;87600;9;6600;23;18600;14;10800;0;0;0;0;14;78000;0;3600000
12.06.2020 17:00;0;0;10;30000;21;19800;18;52200;20;13200;28;23400;28;22200;0;0;0;0;10;70800;0;3600000
12.06.2020 18:00;0;0;13;37800;20;14400;26;74400;27;21600;26;22200;19;13800;0;0;0;0;8;75000;0;3600000
12.06.2020 19:00;0;0;11;32400;16;12000;14;40200;10;8400;25;20400;13;9000;0;0;0;0;6;52200;0;3600000
12.06.2020 20:00;0;0;6;16200;7;4800;9;27000;6;3600;13;10800;16;11400;0;0;0;0;4;27600;0;3600000
12.06.2020 21:00;0;0;8;23400;7;6600;6;18000;7;4800;7;4800;8;5400;0;0;0;0;4;27000;0;3600000
12.06.2020 22:00;0;0;3;9000;1;600;2;5400;0;0;2;1200;1;600;0;0;0;0;4;24600;0;3600000
12.06.2020 23:00;0;0;0;0;0;0;0;0;0;0;4;3600;2;1800;0;0;0;0;2;10800;0;3598800
13.06.2020 00:00;0;0;0;0;0;0;1;2400;1;600;0;0;1;600;0;0;0;0;2;14400;0;3600000
13.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3600000
13.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
13.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
13.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10200;0;3600000
13.06.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;28800;0;3600000
13.06.2020 06:00;0;0;0;0;0;0;1;3000;0;0;0;0;1;600;0;0;0;0;4;30000;0;3600000
13.06.2020 07:00;0;0;1;3000;1;600;1;3000;0;0;1;600;1;600;0;0;0;0;4;29400;0;3600000
13.06.2020 08:00;0;0;5;14400;1;600;6;17400;9;6000;3;1800;4;2400;0;0;0;0;4;30000;0;3600000
13.06.2020 09:00;0;0;13;35400;5;4200;5;14400;19;11400;6;3600;3;2400;0;0;0;0;4;34800;0;3600000
13.06.2020 10:00;0;0;4;10800;12;7200;13;36600;11;7200;15;9000;14;9000;0;0;0;0;4;39600;0;3600000
13.06.2020 11:00;0;0;9;25800;13;13800;16;45000;9;5400;18;13800;10;7200;0;0;0;0;4;42000;0;3600000
13.06.2020 12:00;0;0;10;28800;18;27000;20;56400;15;10200;12;8400;14;10200;0;0;0;0;4;33600;0;3600000
13.06.2020 13:00;0;0;11;31800;10;7200;22;62400;18;12000;12;7800;16;9600;0;0;0;0;5;40800;0;3600000
13.06.2020 14:00;0;0;9;27000;8;5400;13;37200;23;16800;15;11400;12;6600;0;0;0;0;4;30600;0;3600000
13.06.2020 15:00;0;0;7;21000;12;9000;13;36600;14;8400;28;25200;20;13200;0;0;0;0;4;49200;0;3600000
13.06.2020 16:00;0;0;11;32400;5;4800;9;26400;17;12000;10;6000;13;9600;1;0;0;0;4;51000;0;3600000
13.06.2020 17:00;0;0;12;36000;21;21600;10;28200;14;9600;8;5400;14;10200;0;0;0;0;4;34800;0;3600000
13.06.2020 18:00;0;0;10;29400;15;12600;16;45600;15;9000;22;16800;13;8400;0;0;0;0;4;41400;0;3600000
13.06.2020 19:00;0;0;5;13800;14;14400;6;16200;14;8400;32;28200;10;6000;0;0;0;0;4;40200;0;3600000
13.06.2020 20:00;0;0;10;28800;4;2400;5;13800;14;10200;15;12000;0;0;0;0;0;0;4;37800;0;3600000
13.06.2020 21:00;0;0;4;12000;9;8400;6;16800;2;1200;19;16200;6;3600;0;0;0;0;4;33600;0;3600000
13.06.2020 22:00;0;0;3;9000;1;600;1;3000;2;1200;1;600;2;1200;0;0;0;0;5;36600;0;3598800
13.06.2020 23:00;0;0;1;3000;0;0;1;3000;1;600;1;600;0;0;0;0;0;0;2;19200;0;3600000
14.06.2020 00:00;0;0;0;0;1;600;0;0;1;600;1;600;0;0;0;0;0;0;2;18000;0;3600000
14.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
14.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
14.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
14.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
14.06.2020 05:00;0;0;1;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
14.06.2020 06:00;0;0;0;0;1;600;0;0;0;0;1;600;0;0;0;0;0;0;2;10800;0;3600000
14.06.2020 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9600;0;3600000
14.06.2020 08:00;0;0;2;6000;0;0;0;0;0;0;2;1200;0;0;0;0;0;0;2;10800;0;3600000
14.06.2020 09:00;0;0;3;8400;0;0;0;0;3;1800;0;0;1;600;0;0;0;0;2;10800;0;3600000
14.06.2020 10:00;0;0;2;5400;5;3600;3;7800;5;3000;4;2400;2;1200;0;0;0;0;2;10800;0;3600000
14.06.2020 11:00;0;0;2;6000;2;1200;5;14400;1;600;5;3600;6;4200;0;0;0;0;2;9600;0;3600000
14.06.2020 12:00;0;0;8;24000;7;6600;4;10800;3;1800;6;5400;7;4800;0;0;0;0;3;20400;0;3600000
14.06.2020 13:00;0;0;4;11400;2;1800;5;14400;6;3600;9;7200;13;11400;0;0;0;0;4;38400;0;3600000
14.06.2020 14:00;0;0;3;9000;7;4200;5;13800;8;6000;9;5400;4;2400;0;0;0;0;4;36000;0;3600000
14.06.2020 15:00;0;0;10;30000;10;14400;21;59400;12;9000;8;5400;12;9600;0;0;0;0;4;39000;0;3600000
14.06.2020 16:00;0;0;6;18000;6;6000;10;27600;5;3000;11;10200;9;6600;0;0;0;0;4;43800;0;3600000
14.06.2020 17:00;0;0;4;12000;3;1800;6;17400;8;4800;6;3600;3;1800;0;0;0;0;4;34200;0;3600000
14.06.2020 18:00;0;0;8;22800;12;9600;7;20400;4;3600;11;7800;7;5400;0;0;0;0;4;32400;0;3600000
14.06.2020 19:00;0;0;8;22800;7;6600;3;7800;9;4800;8;6000;3;2400;0;0;0;0;3;21000;0;3600000
14.06.2020 20:00;0;0;6;16800;7;6000;4;12000;6;3600;4;3600;5;3600;0;0;0;0;2;12600;0;3600000
14.06.2020 21:00;0;0;1;3000;1;1200;2;6000;1;600;3;1800;4;2400;0;0;0;0;2;11400;0;3600000
14.06.2020 22:00;0;0;1;3000;0;0;0;0;2;1200;1;600;0;0;0;0;0;0;2;10800;0;3600000
14.06.2020 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10200;0;3598800
15.06.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;11400;0;3600000
15.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
15.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
15.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
15.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6600;0;3600000
15.06.2020 05:00;0;0;2;5400;0;0;0;0;2;1200;0;0;0;0;0;0;0;0;7;55200;0;3600000
15.06.2020 06:00;0;0;2;5400;0;0;0;0;2;1200;0;0;1;600;0;0;0;0;8;70200;0;3600000
15.06.2020 07:00;0;0;11;32400;7;7200;7;19200;13;9600;7;4200;3;1800;0;0;0;0;9;85200;0;3600000
15.06.2020 08:00;0;0;19;55200;5;3000;9;25200;24;15000;11;7800;4;2400;0;0;0;0;12;96000;0;3600000
15.06.2020 09:00;0;0;9;26400;6;4200;12;33600;13;7800;14;9000;7;4800;0;0;0;0;8;70800;0;3600000
15.06.2020 10:00;0;0;13;39000;15;12000;12;33600;9;6000;18;14400;13;9000;0;0;0;0;9;129600;0;3600000
15.06.2020 11:00;0;0;11;32400;19;12000;13;36600;13;8400;18;13800;10;6000;0;0;0;0;9;91800;0;3600000
15.06.2020 12:00;0;0;12;35400;9;6600;8;22200;15;9000;17;13800;6;4200;0;0;0;0;9;63600;0;3600000
15.06.2020 13:00;0;0;12;35400;16;11400;10;30000;12;7800;20;15000;6;3600;0;0;0;0;8;115200;0;3600000
15.06.2020 14:00;0;0;19;55800;11;9000;18;52200;18;11400;10;7200;10;6000;0;0;0;0;9;79200;0;3600000
15.06.2020 15:00;0;0;11;32400;11;8400;15;40800;18;11400;10;6600;13;9000;1;600;0;0;9;88800;0;3600000
15.06.2020 16:00;0;0;16;45600;17;15600;8;22800;25;17400;17;13800;15;10200;0;0;0;0;9;84000;0;3600000
15.06.2020 17:00;0;0;12;36000;21;17400;19;53400;22;15000;12;7200;9;6600;0;0;0;0;8;84600;0;3600000
15.06.2020 18:00;0;0;7;21000;11;10800;16;45000;17;12600;6;3000;8;4800;0;0;0;0;10;95400;0;3600000
15.06.2020 19:00;0;0;7;21000;6;9600;16;43800;7;4800;7;5400;13;9000;0;0;0;0;6;49800;0;3600000
15.06.2020 20:00;0;0;9;25200;4;3000;10;28800;10;7200;4;3000;2;1200;0;0;0;0;4;32400;0;3600000
15.06.2020 21:00;0;0;2;6000;8;9000;0;0;3;1800;10;8400;2;1200;0;0;0;0;4;31200;0;3600000
15.06.2020 22:00;0;0;1;3000;1;1800;0;0;1;600;3;3000;1;600;0;0;0;0;4;29400;0;3600000
15.06.2020 23:00;0;0;1;3000;0;0;1;2400;1;600;0;0;0;0;0;0;0;0;2;15000;0;3600000
16.06.2020 00:00;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;2;16200;0;3598800
16.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
16.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
16.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
16.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10200;0;3600000
16.06.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;7;61200;0;3600000
16.06.2020 06:00;0;0;3;9000;0;0;0;0;2;1200;0;0;0;0;0;0;0;0;8;70800;0;3600000
16.06.2020 07:00;0;0;9;25800;8;7800;12;35400;15;11400;2;1200;2;1200;0;0;0;0;8;79800;0;3600000
16.06.2020 08:00;0;0;14;40200;6;4800;13;37200;20;12600;7;4200;10;6600;0;0;0;0;8;89400;0;3600000
16.06.2020 09:00;0;0;10;28800;8;5400;11;30000;12;8400;25;19200;5;3000;0;0;0;0;8;60000;0;3600000
16.06.2020 10:00;0;0;19;56400;14;14400;13;37200;18;13800;9;5400;10;6600;0;0;0;0;9;127200;0;3600000
16.06.2020 11:00;0;0;11;32400;19;16800;11;31200;5;3000;14;10200;8;5400;0;0;0;0;7;78000;0;3600000
16.06.2020 12:00;0;0;22;65400;7;6600;13;37200;22;16200;9;6600;7;4200;0;0;0;0;12;187800;0;3600000
16.06.2020 13:00;0;0;22;65400;22;16200;19;55800;25;18600;12;8400;17;13200;0;0;0;0;8;112200;0;3600000
16.06.2020 14:00;0;0;13;38400;16;12000;12;33000;18;12000;20;16200;6;4200;0;0;0;0;10;95400;0;3600000
16.06.2020 15:00;0;0;10;29400;12;10800;11;30600;9;6000;15;12600;10;6000;0;0;0;0;8;73200;0;3600000
16.06.2020 16:00;0;0;12;35400;24;24000;20;56400;24;15600;23;19200;11;7800;0;0;0;0;8;87600;0;3600000
16.06.2020 17:00;0;0;8;24000;16;10200;9;26400;15;10800;11;7200;11;7200;0;0;0;0;8;66600;0;3600000
16.06.2020 18:00;0;0;7;21000;19;16200;26;76200;11;6600;18;13200;11;8400;0;0;0;0;8;82800;0;3600000
16.06.2020 19:00;0;0;10;30000;16;15000;10;27600;11;7200;10;6600;6;3600;0;0;0;0;6;57600;0;3600000
16.06.2020 20:00;0;0;5;15000;10;11400;7;19800;9;6000;4;3000;6;4200;0;0;0;0;4;31200;0;3600000
16.06.2020 21:00;0;0;5;14400;3;1800;7;20400;7;4800;4;3000;6;3600;0;0;0;0;4;34800;0;3600000
16.06.2020 22:00;0;0;5;15000;0;0;1;3000;5;3000;1;600;1;600;0;0;0;0;4;32400;0;3600000
16.06.2020 23:00;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;2;13200;0;3600000
17.06.2020 00:00;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;2;14400;0;3598800
17.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
17.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
17.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
17.06.2020 04:00;0;0;0;0;0;0;1;2400;0;0;0;0;3;3000;0;0;0;0;1;6000;0;3600000
17.06.2020 05:00;0;0;1;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;58200;0;3600000
17.06.2020 06:00;0;0;2;6000;2;1200;2;5400;5;3000;1;600;2;1200;0;0;0;0;8;70800;0;3600000
17.06.2020 07:00;0;0;10;28800;10;7800;6;15000;15;11400;7;4200;4;2400;0;0;0;0;9;79200;0;3600000
17.06.2020 08:00;0;0;14;40200;15;20400;5;13200;21;15600;11;7200;6;3600;0;0;0;0;10;144600;0;3600000
17.06.2020 09:00;0;0;12;36000;17;12600;8;21000;15;10200;17;12000;5;3000;0;0;0;0;9;88200;0;3600000
17.06.2020 10:00;0;0;15;44400;17;12000;9;25800;18;11400;18;13200;4;3000;0;0;0;0;8;64800;0;3600000
17.06.2020 11:00;0;0;14;39600;11;9600;16;45000;12;7200;12;8400;11;7800;1;600;0;0;10;109800;0;3600000
17.06.2020 12:00;0;0;13;36600;15;10200;19;55800;24;17400;12;7800;19;13200;0;0;0;0;9;74400;0;3600000
17.06.2020 13:00;0;0;11;33000;42;58200;22;63600;19;14400;22;16800;19;14400;0;0;0;0;9;70800;0;3600000
17.06.2020 14:00;0;0;12;36000;43;43200;12;33000;28;19200;26;22200;21;12600;0;0;0;0;11;105600;0;3600000
17.06.2020 15:00;0;0;9;26400;9;7800;23;67800;18;12000;20;12600;14;10200;0;0;0;0;8;57000;0;3600000
17.06.2020 16:00;0;0;16;51000;20;19200;11;32400;23;15600;19;13800;18;12000;0;0;0;0;8;69000;0;3600000
17.06.2020 17:00;0;0;13;39000;18;19200;20;56400;13;9000;16;12000;17;14400;0;0;0;0;8;82800;0;3600000
17.06.2020 18:00;0;0;6;18000;11;7200;11;31200;8;5400;9;6000;8;5400;0;0;0;0;9;82200;0;3600000
17.06.2020 19:00;0;0;2;6000;10;6600;8;22800;3;1800;5;3600;9;7800;0;0;0;0;6;49800;0;3600000
17.06.2020 20:00;0;0;3;8400;7;4200;15;42000;3;1800;3;2400;11;9600;0;0;0;0;4;28800;0;3600000
17.06.2020 21:00;0;0;6;18000;6;4200;6;16200;2;1200;4;2400;3;1800;0;0;0;0;4;29400;0;3600000
17.06.2020 22:00;0;0;3;9000;0;0;0;0;1;600;0;0;0;0;0;0;0;0;4;30000;0;3600000
17.06.2020 23:00;0;0;1;3000;0;0;0;0;3;1800;0;0;2;1200;0;0;0;0;2;16200;0;3600000
18.06.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;15000;0;3598800
18.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
18.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
18.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
18.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7800;0;3600000
18.06.2020 05:00;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;7;58800;0;3600000
18.06.2020 06:00;0;0;1;2400;1;1200;3;7800;2;1200;1;600;2;1200;0;0;0;0;8;73200;0;3600000
18.06.2020 07:00;0;0;11;32400;10;7800;8;22800;12;7800;6;3600;2;1200;0;0;0;0;11;180000;0;3600000
18.06.2020 08:00;0;0;13;37200;11;8400;11;31800;16;10200;13;11400;6;4200;0;0;0;0;11;137400;0;3600000
18.06.2020 09:00;0;0;9;25800;9;6600;5;14400;14;8400;11;7200;3;2400;0;0;0;0;8;75600;0;3600000
18.06.2020 10:00;0;0;24;70800;21;17400;20;54600;23;16800;36;30000;16;12000;0;0;0;0;8;129000;0;3600000
18.06.2020 11:00;0;0;17;49200;23;20400;11;31200;17;12600;23;18000;12;9000;0;0;0;0;8;84000;0;3600000
18.06.2020 12:00;0;0;10;28200;16;12000;10;28800;17;10800;21;16200;11;8400;0;0;0;0;10;79200;0;3600000
18.06.2020 13:00;0;0;22;66000;23;18000;27;75600;22;15000;26;21600;21;16800;0;0;0;0;9;87000;0;3600000
18.06.2020 14:00;0;0;17;50400;31;48600;29;82800;21;15600;34;26400;20;16200;0;0;0;0;10;138600;0;3600000
18.06.2020 15:00;0;0;13;38400;12;13800;25;70800;16;10800;24;20400;17;11400;0;0;0;0;9;77400;0;3600000
18.06.2020 16:00;0;0;17;50400;20;15600;39;112800;20;13200;22;16800;35;26400;0;0;0;0;8;91800;0;3600000
18.06.2020 17:00;0;0;20;58800;32;28200;27;82800;26;19200;18;13200;23;16800;0;0;0;0;9;87600;0;3600000
18.06.2020 18:00;0;0;12;39000;26;25200;18;54600;32;22800;23;15000;18;12000;0;0;0;0;9;88200;0;3600000
18.06.2020 19:00;0;0;6;18000;21;21000;21;58800;13;7800;28;21600;14;9000;0;0;0;0;6;57600;0;3600000
18.06.2020 20:00;0;0;11;31800;9;6000;7;19800;14;10800;11;7800;12;9000;0;0;0;0;4;37800;0;3600000
18.06.2020 21:00;0;0;4;12000;15;25800;6;16200;4;2400;12;11400;4;2400;0;0;0;0;4;45600;0;3600000
18.06.2020 22:00;0;0;6;18000;0;0;5;14400;2;1200;2;1200;0;0;0;0;0;0;4;30000;0;3600000
18.06.2020 23:00;0;0;1;3000;0;0;1;3000;1;600;0;0;1;600;0;0;0;0;2;16800;0;3600000
19.06.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;15600;0;3598800
19.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
19.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
19.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
19.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8400;0;3600000
19.06.2020 05:00;0;0;0;0;0;0;1;2400;0;0;0;0;0;0;0;0;0;0;7;60600;0;3600000
19.06.2020 06:00;0;0;2;6000;2;1200;2;6000;3;1800;1;600;0;0;0;0;0;0;8;63600;0;3600000
19.06.2020 07:00;0;0;10;28200;6;5400;6;16200;14;10200;2;1200;9;8400;0;0;0;0;8;65400;0;3600000
19.06.2020 08:00;0;0;12;34800;13;7800;5;13200;17;11400;12;7200;6;4200;0;0;0;0;9;68400;0;3600000
19.06.2020 09:00;0;0;8;23400;21;14400;6;16200;15;10200;22;17400;9;5400;0;0;0;0;8;73200;0;3600000
19.06.2020 10:00;0;0;20;55200;9;7200;12;33600;23;15000;19;12600;12;7800;0;0;1;600;8;72000;0;3600000
19.06.2020 11:00;0;0;10;28800;9;8400;15;41400;16;11400;10;8400;8;4800;0;0;0;0;9;77400;0;3600000
19.06.2020 12:00;0;0;6;18000;16;17400;8;23400;12;7200;13;9600;7;4800;0;0;0;0;10;91200;0;3600000
19.06.2020 13:00;0;0;20;58800;24;19200;12;34800;28;22200;23;21000;20;16800;0;0;0;0;9;125400;0;3600000
