01.06.2020 00:00;Bel_D111_1;Vwz_D111_1;Bel_D111_2;Vwz_D111_2;Bel_D51_1;Vwz_D51_1;Bel_D51_2;Vwz_D51_2;Bel_T1_b;Vwz_T1_b;Bel_T1_s;Vwz_T1_s;Bel_T2_b;Vwz_T2_b;Bel_T2_s;Vwz_T2_s;Bel_T3_b;Vwz_T3_b;Bel_T4_b;Vwz_T4_b;Bel_T5_b;Vwz_T5_b;Bel_T5_s;Vwz_T5_s;Bel_T6_b;Vwz_T6_b;Bel_T6_s;Vwz_T6_s;Bel_T7_b;Vwz_T7_b;Bel_T8_b;Vwz_T8_b;Bel_VD113;Vwz_VD113;Bel_VD21;Vwz_VD21;Bel_VD53;Vwz_VD53;Bel_VD81;Vwz_VD81
11.09.2020 07:00;64;419400;62;355200;113;1225200;115;1189800;37;4200;19;27600;2;0;3;4200;3;0;0;0;1;0;2;0;124;28800;15;19800;0;0;0;0;41;179400;154;1469400;79;901800;117;984600
11.09.2020 08:00;53;592800;51;330000;86;875400;88;775200;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;3;1200;0;0;0;0;53;296400;144;1345200;68;659400;162;1078200
11.09.2020 09:00;39;395400;42;323400;96;1069800;100;934200;0;0;0;0;1;600;1;1200;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;30;209400;158;1185000;53;1546200;170;950400
11.09.2020 10:00;38;322200;39;277800;86;895800;85;844800;4;600;1;1800;16;1800;3;1800;0;0;0;0;1;0;0;0;3;1800;1;0;0;0;0;0;32;69600;174;1324800;82;627600;166;1066200
11.09.2020 11:00;49;339600;51;261000;84;1033200;84;1004400;1;0;1;1800;42;5400;3;1200;0;0;1;0;14;2400;4;4200;0;0;0;0;0;0;1;0;35;183000;172;1242600;66;575400;169;1275600
11.09.2020 12:00;42;401400;45;235800;91;1033200;93;997800;0;0;2;600;32;5400;6;8400;4;600;9;1800;7;2400;2;5400;1;1200;0;0;0;0;0;0;39;118200;168;1305600;69;537000;181;1325400
11.09.2020 13:00;44;262800;46;222000;120;1017600;126;1084200;1;0;5;2400;17;14400;9;2400;0;0;10;5400;17;3000;5;1200;1;0;1;1200;0;0;0;0;32;166800;159;1240800;92;853800;176;1671000
11.09.2020 14:00;54;574800;54;505800;78;906600;79;870600;0;0;0;0;2;600;6;1800;0;0;0;0;9;1200;1;0;0;0;0;0;0;0;0;0;60;211200;144;991800;64;586800;176;1207200
11.09.2020 15:00;41;418200;41;241800;82;914400;82;896400;0;0;0;0;5;1200;4;4200;0;0;1;0;0;0;0;0;45;9600;3;8400;0;0;0;0;28;101400;178;1255200;71;573000;188;1362000
11.09.2020 16:00;62;419400;59;187200;83;842400;83;714000;23;3600;1;0;53;10800;3;1200;0;0;1;0;1;0;1;1800;3;0;4;600;0;0;0;0;41;153000;167;1012200;65;499200;197;1417200
11.09.2020 17:00;68;456600;74;282000;96;1176600;98;983400;0;0;4;9000;3;0;3;1800;0;0;0;0;9;1200;1;1200;0;0;3;2400;2;0;0;0;50;156000;156;1296600;66;971400;197;1518000
11.09.2020 18:00;75;537000;79;262800;90;1131600;95;923400;2;600;2;1200;7;600;0;0;0;0;2;0;5;1200;0;0;4;600;2;1800;0;0;1;0;37;204000;151;1212000;29;2553000;196;1300200
11.09.2020 19:00;59;453000;60;295800;73;864000;79;736200;5;600;1;0;42;10200;1;1200;0;0;1;600;1;0;2;1200;1;0;4;2400;0;0;0;0;42;129600;149;1160400;52;1177800;157;1083000
11.09.2020 20:00;43;325200;44;165000;51;360600;52;321000;1;0;1;600;9;1200;1;600;0;0;2;0;3;0;1;1200;2;0;5;7200;0;0;0;0;32;69600;133;751800;51;127200;137;1088400
11.09.2020 21:00;27;196200;28;95400;48;500400;54;380400;0;0;0;0;0;0;1;0;0;0;0;0;4;600;0;0;0;0;0;0;0;0;0;0;21;13800;109;490200;49;141000;121;687000
11.09.2020 22:00;23;194400;23;121800;31;246600;31;214800;0;0;0;0;6;600;1;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;28800;72;277200;28;90000;124;577200
11.09.2020 23:00;4;36600;5;36000;21;184200;18;177600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1200;53;170400;16;144600;93;280800
12.09.2020 00:00;3;18000;3;3000;24;145200;22;127200;0;0;0;0;0;0;0;0;0;0;0;0;5;3000;0;0;0;0;0;0;0;0;0;0;2;1200;43;145200;13;25200;75;243000
12.09.2020 01:00;6;19800;6;4800;7;78600;7;79800;0;0;1;600;0;0;0;0;0;0;0;0;3;600;0;0;0;0;0;0;0;0;0;0;3;600;39;136800;6;13800;51;127800
12.09.2020 02:00;0;0;1;0;9;47400;9;48000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;54000;7;5400;24;66000
12.09.2020 03:00;0;0;0;0;4;50400;3;49800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;28800;3;8400;10;30000
12.09.2020 04:00;0;0;0;0;2;31200;2;30600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;22200;3;6000;25;66600
12.09.2020 05:00;1;15600;1;3000;5;46200;5;19800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;27;103800;4;7200;25;171000
12.09.2020 06:00;6;29400;6;3600;14;204000;15;186600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2400;53;190800;11;114000;45;115200
12.09.2020 07:00;14;162600;14;97800;21;256800;22;258600;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;600;0;0;0;0;8;408600;69;565200;14;442800;53;505800
12.09.2020 08:00;20;231000;19;143400;48;434400;52;416400;1;0;0;0;0;0;0;0;0;0;0;0;2;0;2;1200;0;0;4;600;0;0;0;0;15;679200;99;1112400;39;887400;93;984000
12.09.2020 09:00;53;405000;53;312600;78;808800;77;764400;0;0;0;0;4;1200;1;2400;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;38;97200;169;931800;75;417000;127;658200
12.09.2020 10:00;43;247200;45;211200;79;928800;81;859800;1;0;0;0;0;0;1;1800;0;0;1;0;0;0;0;0;2;0;3;1200;2;0;0;0;33;128400;184;1116600;65;742200;186;915000
12.09.2020 11:00;58;510600;56;374400;81;810600;79;758400;0;0;0;0;0;0;0;0;0;0;0;0;11;1800;2;2400;4;0;1;3000;0;0;1;0;53;220800;154;1048200;76;493800;184;1084200
12.09.2020 12:00;68;583800;71;406800;89;976200;93;886200;0;0;4;2400;0;0;3;2400;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;59;224400;155;1156800;74;594000;159;1404000
12.09.2020 13:00;48;555600;52;442200;87;691200;89;577200;1;0;2;600;12;1800;8;3600;2;0;0;0;3;600;0;0;1;0;2;0;2;0;0;0;44;286200;160;991800;49;1072800;207;1240200
12.09.2020 14:00;41;403800;45;312000;63;831600;68;792600;3;600;1;0;5;0;1;600;3;600;1;1800;3;600;0;0;4;3000;2;1800;0;0;0;0;35;70200;158;903000;47;367200;197;1275600
12.09.2020 15:00;40;334200;42;209400;61;672000;62;588000;0;0;0;0;4;600;0;0;0;0;0;0;1;0;0;0;1;0;3;9000;0;0;0;0;36;90600;174;808800;49;297600;186;983400
12.09.2020 16:00;26;240600;29;88800;71;867000;75;849600;0;0;0;0;2;0;0;0;0;0;3;0;5;0;1;0;5;600;0;0;0;0;0;0;17;34200;154;828600;53;526200;169;925200
12.09.2020 17:00;42;345000;43;277800;75;677400;74;634800;0;0;0;0;0;0;3;600;0;0;1;0;1;0;2;600;1;0;0;0;0;0;0;0;30;103200;139;889800;39;1938600;175;964200
12.09.2020 18:00;59;468600;59;281400;71;793200;73;624000;1;0;4;600;1;0;3;2400;1;600;0;0;2;0;1;1200;3;0;1;0;0;0;0;0;48;205200;167;879600;46;1880400;197;1100400
12.09.2020 19:00;37;275400;36;132000;64;529200;65;482400;0;0;0;0;1;0;1;600;0;0;0;0;2;600;0;0;0;0;1;0;0;0;1;0;25;100200;151;747000;49;1511400;158;857400
12.09.2020 20:00;30;182400;33;127800;60;515400;64;428400;1;0;1;600;22;3000;2;3000;0;0;0;0;2;0;1;2400;1;0;0;0;0;0;0;0;20;25200;127;648600;59;624000;147;898800
12.09.2020 21:00;26;171600;27;105600;35;372000;37;349200;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;600;0;0;0;0;0;0;0;0;16;13200;89;461400;25;1500600;120;633600
12.09.2020 22:00;10;40800;11;25200;32;426000;35;360600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1200;0;0;0;0;0;0;0;0;5;3600;102;349200;47;289200;102;547200
12.09.2020 23:00;10;100800;11;74400;15;143400;13;115800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;6000;66;217800;16;33000;93;325200
13.09.2020 00:00;2;29400;2;1800;16;149400;16;132000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1200;52;162600;15;37800;70;279000
13.09.2020 01:00;4;600;3;1200;12;144000;12;123600;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;39;119400;10;18000;46;114600
13.09.2020 02:00;4;14400;4;1200;8;16800;8;16800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3000;22;66600;1;3600;38;104400
13.09.2020 03:00;3;13200;2;2400;5;47400;5;46200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1200;20;54600;3;9600;27;57600
13.09.2020 04:00;1;0;1;0;2;30600;2;30600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;34200;3;12600;16;52200
13.09.2020 05:00;2;30000;2;3600;4;19200;4;25800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1200;22;63000;1;2400;14;43200
13.09.2020 06:00;2;3000;2;2400;6;130200;6;117600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;40800;6;16200;29;119400
13.09.2020 07:00;14;136200;15;58200;13;210000;14;166200;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;48600;29;110400;15;75600;18;63600
13.09.2020 08:00;17;168600;17;126000;27;278400;28;246600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;31200;71;239400;61;184800;56;206400
13.09.2020 09:00;25;213600;27;148800;36;274800;39;240600;0;0;0;0;0;0;0;0;0;0;0;0;3;600;0;0;0;0;3;9000;0;0;0;0;25;59400;107;477600;32;301800;81;274800
13.09.2020 10:00;33;106200;35;56400;42;431400;44;360000;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;40200;132;573600;42;302400;117;458400
13.09.2020 11:00;52;196800;52;101400;54;376200;57;361200;0;0;0;0;3;600;1;600;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;23;37800;154;586800;42;239400;158;667200
13.09.2020 12:00;44;293400;46;165600;62;796800;63;744000;0;0;0;0;0;0;3;600;0;0;0;0;0;0;0;0;2;1200;0;0;0;0;0;0;34;73800;122;718200;64;409200;173;1044600
13.09.2020 13:00;50;351000;54;253800;54;373800;57;386400;1;0;4;1200;28;6000;1;6600;1;0;0;0;3;600;0;0;0;0;1;600;0;0;0;0;38;130200;159;913800;46;1148400;159;928800
13.09.2020 14:00;68;552000;69;426600;65;584400;64;528000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;57;199800;146;766800;51;1019400;173;916200
13.09.2020 15:00;65;454800;70;345600;47;518400;47;470400;10;2400;6;2400;1;0;0;0;0;0;1;0;0;0;2;600;3;0;1;0;0;0;0;0;41;153600;157;835800;54;355200;168;1111200
13.09.2020 16:00;55;531000;55;396600;65;563400;64;480000;25;5400;2;1800;0;0;1;0;0;0;0;0;50;6000;13;17400;3;0;1;0;0;0;0;0;48;229200;130;739200;57;847800;175;803400
13.09.2020 17:00;58;505200;56;345600;58;560400;60;546600;1;0;3;1800;0;0;5;600;0;0;0;0;2;600;0;0;21;4200;19;9000;3;600;1;600;51;346200;152;913200;51;1051800;173;1029600
13.09.2020 18:00;40;444600;43;313200;89;663000;84;812400;0;0;0;0;34;9600;11;12000;1;0;0;0;14;2400;1;600;1;600;0;0;0;0;1;0;36;133200;119;1060200;51;1551600;166;1180800
13.09.2020 19:00;22;145800;25;66600;61;577800;64;512400;0;0;0;0;3;0;3;3000;0;0;6;600;1;0;1;600;0;0;2;3000;0;0;0;0;24;54600;137;719400;37;1402200;166;778200
13.09.2020 20:00;21;160200;19;93000;41;426000;43;398400;1;600;0;0;2;0;2;4800;0;0;0;0;2;0;3;1800;5;0;1;0;0;0;0;0;13;13800;145;589200;42;154800;160;868200
13.09.2020 21:00;12;88200;12;56400;29;307800;28;290400;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;3600;0;0;0;0;0;0;0;0;8;6000;96;414600;30;85200;126;481800
13.09.2020 22:00;9;21000;9;20400;18;183600;18;163200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;13800;62;210600;18;30000;76;269400
13.09.2020 23:00;2;15600;2;1200;10;130800;10;120000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;25;74400;6;15000;47;152400
14.09.2020 00:00;1;0;1;0;6;33000;5;29400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;38400;3;13200;31;72600
14.09.2020 01:00;2;600;2;600;3;45600;3;38400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;600;6;17400;3;7200;17;39600
14.09.2020 02:00;1;16800;1;16200;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3000;11;21600;0;0;6;15000
14.09.2020 03:00;0;0;0;0;2;34200;2;34200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;12000;3;6600;11;19200
14.09.2020 04:00;2;15000;2;3000;5;63600;5;52800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1200;13;46800;7;9000;12;36000
14.09.2020 05:00;7;124200;6;6600;18;256800;17;247800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3000;71;212400;20;76800;40;107400
14.09.2020 06:00;14;196200;15;163200;50;580800;46;481200;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;13;31800;121;621600;45;501600;85;469800
14.09.2020 07:00;58;495000;51;223800;120;1303800;120;1225200;35;4800;11;8400;0;0;0;0;1;0;0;0;3;600;1;0;43;9600;12;22800;0;0;2;600;44;155400;155;1638000;88;927000;147;1011600
14.09.2020 08:00;44;508200;44;391200;95;1052400;94;969000;11;600;1;1800;7;0;0;0;1;0;0;0;0;0;1;600;1;600;5;7200;0;0;0;0;39;289800;150;1150800;44;2176200;171;1044000
14.09.2020 09:00;41;380400;42;244800;87;1032600;90;950400;0;0;1;0;0;0;1;0;1;0;0;0;0;0;2;1200;0;0;0;0;0;0;0;0;36;159000;177;1212000;78;640800;155;1071000
14.09.2020 10:00;30;489600;30;345000;69;666600;68;595200;0;0;0;0;0;0;0;0;4;0;0;0;0;0;3;10200;1;1200;2;600;0;0;0;0;31;199200;162;895800;55;1169400;174;915000
14.09.2020 11:00;29;357000;30;152400;87;835200;85;690000;0;0;2;600;0;0;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;25;109800;160;985200;77;471000;193;1118400
14.09.2020 12:00;41;360000;41;309600;85;763200;83;607800;0;0;0;0;10;1800;31;9600;0;0;0;0;5;600;0;0;0;0;0;0;0;0;0;0;32;547800;151;1114200;67;328200;170;1242600
14.09.2020 13:00;40;305400;38;264600;112;1030200;102;916800;0;0;0;0;31;7800;11;16800;0;0;1;0;4;600;2;3000;4;600;3;3600;3;0;0;0;38;199800;165;1045200;82;1051800;179;1126200
14.09.2020 14:00;36;454800;38;235200;87;795000;86;830400;4;600;44;12600;41;8400;9;9600;1;0;1;0;15;2400;19;10800;5;1800;0;0;0;0;0;0;48;244200;149;1207800;62;603600;187;1269000
14.09.2020 15:00;41;334200;42;269400;91;987000;95;970800;0;0;0;0;42;6600;2;3000;0;0;2;0;14;1800;2;2400;3;0;2;2400;0;0;0;0;22;68400;158;1199400;73;935400;210;1516800
14.09.2020 16:00;49;474600;49;388800;70;723600;69;635400;2;0;15;10200;1;0;1;3600;0;0;2;0;6;600;28;33000;4;600;1;1200;0;0;0;0;41;276000;154;1240800;55;406800;193;1298400
14.09.2020 17:00;51;298800;49;170400;73;989400;76;931200;21;4800;12;21000;42;13200;11;27600;2;600;13;22200;12;4200;2;0;6;1200;2;4200;0;0;0;0;32;145200;184;1355400;30;2542200;202;1450800
14.09.2020 18:00;41;451800;42;253200;91;820200;92;621000;3;9600;0;0;10;1800;1;1800;0;0;13;1800;17;4200;13;25800;3;0;6;2400;0;0;0;0;30;118800;164;1069200;53;1344600;181;1236000
14.09.2020 19:00;41;412800;42;267600;70;667200;76;498600;4;600;4;4200;16;4800;3;4200;0;0;3;0;0;0;0;0;18;3600;0;0;0;0;0;0;28;124200;148;894000;62;552000;194;867000
14.09.2020 20:00;29;206400;29;169800;70;564000;71;477600;0;0;2;1200;9;3000;2;6600;0;0;0;0;1;0;0;0;0;0;2;600;0;0;0;0;18;33000;111;565200;67;249000;123;652800
14.09.2020 21:00;9;51600;8;37800;28;272400;27;253800;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2400;84;264600;22;115800;116;486000
14.09.2020 22:00;4;22200;4;3000;24;160800;22;160800;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1800;50;199200;11;17400;88;321600
14.09.2020 23:00;2;56400;2;6000;14;78600;14;49200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;600;28;96600;8;25800;59;176400
15.09.2020 00:00;1;16800;1;16200;7;52800;8;52200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1200;18;55800;4;24600;31;97200
15.09.2020 01:00;0;0;0;0;4;96600;4;83400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;46800;3;10200;18;54000
15.09.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;18600;0;0;11;25800
15.09.2020 03:00;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;21600;0;0;9;23400
15.09.2020 04:00;2;2400;2;1800;4;45600;4;46200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;22;57000;6;10200;14;40800
15.09.2020 05:00;5;45600;5;18000;19;267000;19;258000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2400;64;238800;21;52200;35;124800
15.09.2020 06:00;10;143400;10;72600;56;483000;55;457200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;600;10;13800;137;682200;45;276000;82;390600
15.09.2020 07:00;81;512400;76;308400;125;1436400;126;1348200;34;4200;7;3600;0;0;3;600;6;600;7;1200;3;0;3;0;29;4800;12;21600;3;1200;5;4200;62;185400;94;2408400;98;818400;143;829800
15.09.2020 08:00;50;424800;51;348600;94;935400;99;888600;15;4200;6;2400;4;600;0;0;2;0;1;0;1;0;0;0;6;600;1;600;0;0;2;0;54;242400;169;1373400;66;1128600;185;1019400
15.09.2020 09:00;57;786600;57;609600;78;1068000;79;981000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;6;1800;0;0;0;0;0;0;55;459600;167;1122600;90;692400;145;1031400
15.09.2020 10:00;31;401400;31;302400;80;932400;79;876000;0;0;0;0;0;0;0;0;0;0;3;0;2;600;0;0;0;0;0;0;0;0;0;0;25;88800;177;1308600;59;581400;185;1086000
15.09.2020 11:00;26;244200;29;150000;85;999600;87;885600;5;1200;2;1800;0;0;3;1200;0;0;1;0;0;0;1;0;4;600;1;1200;0;0;0;0;24;30000;169;1083600;71;538200;176;1143600
15.09.2020 12:00;45;388800;43;281400;86;749400;87;737400;0;0;0;0;12;6000;4;11400;0;0;0;0;1;0;10;1800;1;600;0;0;0;0;0;0;40;217200;171;1090200;52;1477800;156;1431600
15.09.2020 13:00;38;334200;38;182400;111;925800;107;864600;2;600;0;0;24;4200;9;9600;0;0;2;0;53;10200;11;15600;2;600;0;0;0;0;0;0;36;163800;140;956400;73;1206600;171;1166400
15.09.2020 14:00;34;424200;34;342000;84;864000;84;815400;1;0;11;3600;13;3000;5;8400;0;0;1;0;8;1200;2;1200;0;0;2;1200;0;0;0;0;78;85800;152;1101600;56;1059000;181;1086600
15.09.2020 15:00;50;477600;48;396600;90;1029000;92;1002000;4;0;0;0;2;0;1;1800;2;600;0;0;7;600;0;0;0;0;0;0;0;0;5;600;49;209400;177;1170000;53;1468800;196;1369200
15.09.2020 16:00;39;349800;40;205200;71;749400;71;715800;0;0;0;0;6;1200;1;0;0;0;3;600;2;1200;8;1200;2;0;3;600;0;0;0;0;35;106200;167;1012200;51;522600;198;1428000
15.09.2020 17:00;40;496200;38;351000;91;893400;90;777600;2;600;1;600;2;0;1;1200;0;0;0;0;3;1200;4;3000;4;0;2;7200;0;0;0;0;41;232200;178;1165200;60;1624200;205;1257000
15.09.2020 18:00;44;291000;49;156600;64;738600;70;673200;10;600;3;4800;18;3000;2;600;0;0;0;0;0;0;2;600;0;0;1;0;0;0;1;0;63;93600;169;1188600;44;417000;193;1161600
15.09.2020 19:00;51;364800;48;307200;77;841200;82;706200;4;600;3;1800;3;600;3;1800;0;0;0;0;1;0;4;2400;1;0;3;1200;0;0;6;600;32;160800;150;1006200;67;669000;176;1079400
15.09.2020 20:00;33;370200;34;257400;67;701400;65;633600;0;0;0;0;2;0;4;1200;0;0;0;0;1;0;4;3000;0;0;0;0;0;0;0;0;26;27600;120;565200;63;232800;116;783600
15.09.2020 21:00;13;60000;15;20400;52;442800;53;337800;0;0;0;0;2;0;2;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3600;93;381600;41;142800;121;530400
15.09.2020 22:00;12;70200;11;51600;23;174600;27;153600;0;0;0;0;0;0;0;0;0;0;0;0;8;1800;0;0;0;0;0;0;0;0;0;0;5;2400;71;249600;17;45000;110;409800
15.09.2020 23:00;4;49800;4;4200;8;36000;10;36000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1200;46;147000;6;27600;65;177000
16.09.2020 00:00;3;15600;3;2400;9;63600;10;26400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;28;78000;7;12000;35;95400
16.09.2020 01:00;0;0;0;0;1;600;2;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;21000;0;0;20;42000
16.09.2020 02:00;1;600;1;600;3;16200;3;16200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;36000;1;3600;15;36000
16.09.2020 03:00;0;0;0;0;7;69000;7;65400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;25200;5;13200;9;24600
16.09.2020 04:00;2;30000;2;29400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;600;21;57600;0;0;17;46800
16.09.2020 05:00;3;17400;4;16800;25;373200;25;366600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1200;65;258000;32;69600;29;117000
16.09.2020 06:00;19;181800;21;100200;51;644400;53;555000;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;18;22200;139;628800;47;268200;79;505800
16.09.2020 07:00;60;340800;58;267000;111;1244400;118;1231200;36;5400;10;13200;0;0;0;0;1;0;0;0;2;0;0;0;14;3600;24;22800;1;0;0;0;38;88800;172;1758600;91;757800;130;824400
16.09.2020 08:00;43;500400;41;247200;96;1191000;102;1141200;2;0;0;0;3;600;3;600;0;0;0;0;2;0;1;1200;4;600;0;0;0;0;0;0;38;190800;143;1250400;81;513600;159;919800
16.09.2020 09:00;50;433200;54;235200;68;940200;71;790200;0;0;0;0;1;0;1;0;0;0;4;600;1;0;0;0;0;0;0;0;1;600;0;0;35;113400;165;1071600;59;445200;151;801000
16.09.2020 10:00;33;387000;31;239400;59;906600;59;795000;5;1200;0;0;1;600;1;0;0;0;0;0;2;0;0;0;2;600;0;0;0;0;0;0;28;82800;156;960600;51;333600;189;1044600
16.09.2020 11:00;39;390000;43;252000;76;899400;75;862800;1;600;4;600;2;600;0;0;1;600;1;0;3;600;3;1200;1;1200;0;0;0;0;0;0;29;64800;136;1075800;79;607800;178;1135200
16.09.2020 12:00;41;468000;41;267000;53;426000;53;411600;0;0;0;0;7;1200;0;0;6;1200;0;0;0;0;0;0;0;0;2;2400;0;0;4;600;35;148200;172;990600;42;362400;186;981600
16.09.2020 13:00;40;565200;40;310800;118;952800;116;922200;8;600;1;7200;2;1800;5;4800;0;0;1;0;77;17400;10;20400;4;600;0;0;0;0;0;0;37;115800;140;1197000;90;646200;172;1269600
16.09.2020 14:00;50;306600;48;238800;64;642600;68;632400;0;0;1;600;2;0;3;1800;0;0;0;0;17;4200;1;0;3;0;1;0;0;0;0;0;37;114000;138;939000;59;324000;216;1035600
16.09.2020 15:00;47;363000;47;188400;55;818400;58;708000;2;0;1;0;2;0;1;0;3;0;4;1200;6;600;0;0;1;0;3;600;0;0;0;0;28;108000;164;1128000;57;451200;199;1182000
16.09.2020 16:00;53;452400;55;354000;95;926400;93;936000;40;11400;2;0;62;24600;5;9600;0;0;1;0;1;0;7;6600;2;0;4;16800;0;0;0;0;35;126600;142;1274400;66;840000;178;1512600
16.09.2020 17:00;73;671400;75;372600;79;806400;79;798600;2;600;0;0;6;1200;6;9000;0;0;0;0;2;0;2;2400;68;16200;13;35400;0;0;5;600;50;282600;164;1281600;49;1105200;194;1415400
16.09.2020 18:00;55;450000;54;355800;89;955800;93;862200;1;0;1;600;1;1800;4;1200;0;0;0;0;1;0;0;0;4;0;1;1800;0;0;0;0;29;148200;157;1007400;55;1149600;195;1127400
16.09.2020 19:00;50;286800;51;186600;54;672600;56;591000;0;0;5;4800;0;0;0;0;0;0;0;0;2;600;2;1200;1;0;3;1800;0;0;0;0;36;82800;128;845400;37;1574400;187;1125600
16.09.2020 20:00;37;271200;38;214800;51;602400;54;531000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;27600;126;667200;54;159000;129;735000
