01.06.2020 00:00;Bel_D571;Vwz_D571;Bel_ST53;Vwz_ST53;Bel_ST54;Vwz_ST54;Bel_T32;Vwz_T32;Bel_T32a;Vwz_T32a;Bel_T94;Vwz_T94
16.06.2020 08:00;0;0;0;0;0;0;44;46200;7;8400;17;13800
16.06.2020 09:00;0;0;0;0;0;0;20;28800;3;600;10;7800
16.06.2020 10:00;0;0;0;0;0;0;32;80400;16;13800;11;7800
16.06.2020 11:00;0;0;0;0;0;0;19;31800;10;6000;12;9000
16.06.2020 12:00;0;0;0;0;0;0;33;33000;16;10800;4;2400
16.06.2020 13:00;0;0;0;0;0;0;20;57600;37;24600;11;9000
16.06.2020 14:00;0;0;0;0;0;0;32;33000;11;10200;19;15000
16.06.2020 15:00;0;0;0;0;0;0;24;30000;14;10800;12;9000
16.06.2020 16:00;0;0;0;0;0;0;49;145200;23;20400;10;8400
16.06.2020 17:00;0;0;0;0;0;0;28;50400;16;13200;6;4800
16.06.2020 18:00;0;0;0;0;0;0;32;19800;12;8400;7;6000
16.06.2020 19:00;0;0;0;0;0;0;34;36600;3;600;6;5400
16.06.2020 20:00;0;0;0;0;0;0;14;21600;6;4200;2;1200
16.06.2020 21:00;0;0;0;0;0;0;10;8400;2;1200;1;600
16.06.2020 22:00;0;0;0;0;0;0;16;12000;2;2400;0;0
16.06.2020 23:00;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2020 00:00;0;0;0;0;0;0;3;600;0;0;1;600
17.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2020 06:00;0;0;0;0;1;600;0;0;2;9000;6;4800
17.06.2020 07:00;0;0;0;0;0;0;41;118200;0;0;9;6000
17.06.2020 08:00;0;0;0;0;0;0;66;197400;12;5400;15;10200
17.06.2020 09:00;0;0;0;0;0;0;40;37200;4;4200;7;4800
17.06.2020 10:00;0;0;0;0;0;0;47;93600;1;2400;19;16200
17.06.2020 11:00;0;0;0;0;0;0;25;67800;10;10200;10;7200
17.06.2020 12:00;0;0;0;0;0;0;40;53400;20;13800;14;11400
17.06.2020 13:00;0;0;0;0;0;0;65;104400;38;26400;17;14400
17.06.2020 14:00;0;0;0;0;0;0;47;39600;21;31200;21;16200
17.06.2020 15:00;0;0;0;0;0;0;40;42600;18;7200;15;11400
17.06.2020 16:00;0;0;0;0;0;0;49;97200;14;4200;14;11400
17.06.2020 17:00;0;0;0;0;0;0;25;42000;3;1800;9;6000
17.06.2020 18:00;0;0;0;0;0;0;34;35400;4;1200;4;3600
17.06.2020 19:00;0;0;0;0;0;0;14;45000;2;1200;1;600
17.06.2020 20:00;0;0;0;0;0;0;5;4200;6;2400;0;0
17.06.2020 21:00;0;0;0;0;0;0;8;12000;4;4800;1;600
17.06.2020 22:00;0;0;0;0;0;0;8;4200;1;600;0;0
17.06.2020 23:00;0;0;0;0;0;0;2;2400;1;1200;0;0
18.06.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2020 05:00;0;0;0;0;0;0;0;0;0;0;1;600
18.06.2020 06:00;0;0;0;0;0;0;0;0;2;2400;6;4800
18.06.2020 07:00;0;0;0;0;0;0;42;37800;0;0;4;2400
18.06.2020 08:00;0;0;0;0;0;0;62;170400;9;4800;22;18000
18.06.2020 09:00;0;0;0;0;0;0;27;65400;8;2400;16;11400
18.06.2020 10:00;0;0;0;0;0;0;48;52800;19;10200;13;9600
18.06.2020 11:00;0;0;0;0;0;0;27;22200;27;14400;4;3000
18.06.2020 12:00;0;0;0;0;0;0;23;26400;5;4800;13;10200
18.06.2020 13:00;0;0;0;0;0;0;22;21600;28;12600;22;18000
18.06.2020 14:00;0;0;0;0;0;0;68;110400;29;14400;11;9000
18.06.2020 15:00;0;0;0;0;0;0;41;70200;19;14400;17;13200
18.06.2020 16:00;0;0;0;0;0;0;57;104400;6;2400;11;8400
18.06.2020 17:00;0;0;0;0;0;0;65;107400;18;6000;8;5400
18.06.2020 18:00;0;0;0;0;0;0;30;54600;10;6600;17;13200
18.06.2020 19:00;0;0;0;0;0;0;31;33600;13;7800;10;7800
18.06.2020 20:00;0;0;0;0;0;0;26;19200;3;4200;5;4200
18.06.2020 21:00;0;0;0;0;0;0;12;8400;0;0;6;5400
18.06.2020 22:00;0;0;0;0;0;0;11;4200;3;1200;1;600
18.06.2020 23:00;0;0;0;0;0;0;3;1800;0;0;0;0
19.06.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;1;600
19.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2020 05:00;0;0;0;0;0;0;0;0;0;0;1;600
19.06.2020 06:00;0;0;0;0;0;0;10;3600;2;1800;4;2400
19.06.2020 07:00;0;0;0;0;0;0;33;78000;4;1800;8;6000
19.06.2020 08:00;0;0;0;0;0;0;78;108000;10;12000;11;6600
19.06.2020 09:00;0;0;0;0;0;0;29;60600;14;6600;19;15000
19.06.2020 10:00;0;0;0;0;1;600;44;66000;13;7800;15;12600
19.06.2020 11:00;0;0;0;0;2;3000;70;121200;16;11400;7;5400
19.06.2020 12:00;0;0;0;0;0;0;20;19800;7;10800;16;13800
19.06.2020 13:00;0;0;0;0;0;0;64;52200;18;25200;14;10200
19.06.2020 14:00;0;0;0;0;0;0;36;18600;20;13200;27;22200
19.06.2020 15:00;0;0;0;0;0;0;57;135000;12;7800;20;16800
19.06.2020 16:00;0;0;0;0;0;0;48;59400;9;6600;17;15000
19.06.2020 17:00;0;0;0;0;0;0;40;54600;18;11400;9;6600
19.06.2020 18:00;0;0;0;0;0;0;29;35400;13;10200;11;8400
19.06.2020 19:00;0;0;0;0;0;0;45;37200;11;10200;5;3600
19.06.2020 20:00;0;0;0;0;0;0;37;53400;9;4800;1;600
19.06.2020 21:00;0;0;0;0;0;0;16;6000;2;1800;0;0
19.06.2020 22:00;0;0;0;0;0;0;15;10800;0;0;1;600
19.06.2020 23:00;0;0;0;0;0;0;3;7800;0;0;0;0
20.06.2020 00:00;0;0;0;0;0;0;2;600;0;0;0;0
20.06.2020 01:00;0;0;0;0;0;0;2;1200;0;0;0;0
20.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0
20.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0
20.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0
20.06.2020 05:00;0;0;0;0;0;0;0;0;0;0;1;600
20.06.2020 06:00;0;0;0;0;0;0;0;0;0;0;0;0
20.06.2020 07:00;0;0;0;0;0;0;12;2400;0;0;3;1200
20.06.2020 08:00;0;0;0;0;0;0;10;12600;2;1800;5;4800
20.06.2020 09:00;0;0;0;0;0;0;27;25800;3;3600;14;10800
20.06.2020 10:00;0;0;0;0;0;0;20;20400;12;9600;14;10200
20.06.2020 11:00;0;0;0;0;0;0;37;63600;6;9600;9;6600
20.06.2020 12:00;0;0;0;0;0;0;22;76800;19;8400;14;11400
20.06.2020 13:00;0;0;0;0;0;0;19;63000;9;4800;11;9000
20.06.2020 14:00;0;0;0;0;0;0;20;41400;5;2400;11;7800
20.06.2020 15:00;0;0;0;0;0;0;16;10800;13;10800;15;11400
20.06.2020 16:00;0;0;0;0;0;0;39;57000;21;7800;13;9000
20.06.2020 17:00;0;0;0;0;0;0;31;40800;14;6000;13;10200
20.06.2020 18:00;0;0;0;0;0;0;42;63000;11;3000;11;9000
20.06.2020 19:00;0;0;0;0;0;0;33;61800;6;1200;8;6000
20.06.2020 20:00;0;0;0;0;0;0;24;52800;4;2400;7;5400
20.06.2020 21:00;0;0;0;0;0;0;26;9600;9;4200;4;3600
20.06.2020 22:00;0;0;0;0;0;0;32;25200;3;1200;0;0
20.06.2020 23:00;0;0;0;0;0;0;0;0;1;0;0;0
21.06.2020 00:00;0;0;0;0;0;0;1;600;1;600;0;0
21.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2020 06:00;0;0;0;0;0;0;1;1800;0;0;0;0
21.06.2020 07:00;0;0;0;0;0;0;4;2400;0;0;0;0
21.06.2020 08:00;0;0;0;0;0;0;4;11400;0;0;4;3600
21.06.2020 09:00;0;0;0;0;0;0;9;3600;0;0;4;2400
21.06.2020 10:00;0;0;0;0;0;0;27;42600;6;1200;9;6000
21.06.2020 11:00;0;0;0;0;0;0;19;13800;7;3000;5;4200
21.06.2020 12:00;0;0;0;0;0;0;17;36000;9;4200;13;10200
21.06.2020 13:00;0;0;0;0;0;0;47;24600;11;7200;8;6000
21.06.2020 14:00;0;0;0;0;0;0;12;45000;20;12000;9;6600
21.06.2020 15:00;0;0;0;0;0;0;19;16800;5;2400;11;7800
21.06.2020 16:00;0;0;0;0;0;0;47;57000;13;6000;6;4800
21.06.2020 17:00;0;0;0;0;0;0;19;21600;17;12000;2;1200
21.06.2020 18:00;0;0;0;0;0;0;31;61200;18;4200;5;4200
21.06.2020 19:00;0;0;0;0;0;0;30;31200;16;15600;6;5400
21.06.2020 20:00;0;0;0;0;0;0;38;24600;9;4200;2;1800
21.06.2020 21:00;0;0;0;0;0;0;30;38400;3;3000;3;2400
21.06.2020 22:00;0;0;0;0;0;0;21;19800;0;0;2;1200
21.06.2020 23:00;0;0;0;0;0;0;4;1200;1;2400;0;0
22.06.2020 00:00;0;0;0;0;0;0;0;0;0;0;1;600
22.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0
22.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0
22.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0
22.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0
22.06.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0
22.06.2020 06:00;0;0;0;0;0;0;1;600;0;0;6;4200
22.06.2020 07:00;0;0;0;0;0;0;95;125400;13;3000;8;6600
22.06.2020 08:00;0;0;0;0;0;0;49;70200;10;6000;20;15600
22.06.2020 09:00;0;0;0;0;0;0;22;22200;4;0;20;15000
22.06.2020 10:00;0;0;0;0;0;0;24;42600;3;0;10;7800
22.06.2020 11:00;0;0;0;0;0;0;27;19200;3;1200;14;10800
22.06.2020 12:00;0;0;0;0;0;0;25;51600;26;22800;17;13200
22.06.2020 13:00;0;0;0;0;0;0;26;63600;15;6000;20;16200
22.06.2020 14:00;0;0;0;0;0;0;34;48600;25;36600;18;13800
22.06.2020 15:00;0;0;0;0;0;0;79;145200;8;18600;23;19800
22.06.2020 16:00;0;0;0;0;0;0;77;119400;23;31200;20;16200
22.06.2020 17:00;0;0;0;0;0;0;38;78600;19;12000;13;10200
22.06.2020 18:00;0;0;0;0;0;0;34;43200;10;4200;14;10200
22.06.2020 19:00;0;0;0;0;0;0;26;42600;5;4800;12;10200
22.06.2020 20:00;0;0;0;0;0;0;32;32400;13;13800;6;4800
22.06.2020 21:00;0;0;0;0;0;0;7;13800;2;600;1;600
22.06.2020 22:00;0;0;0;0;0;0;13;4200;2;1200;2;1800
22.06.2020 23:00;0;0;0;0;0;0;5;600;0;0;0;0
23.06.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2020 02:00;0;0;0;0;0;0;1;1800;0;0;0;0
23.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2020 05:00;0;0;0;0;0;0;0;0;0;0;4;3600
23.06.2020 06:00;0;0;0;0;0;0;0;0;4;4200;7;6000
23.06.2020 07:00;0;0;0;0;0;0;84;111000;3;1800;6;4200
23.06.2020 08:00;0;0;0;0;0;0;59;98400;14;5400;28;21600
23.06.2020 09:00;0;0;0;0;0;0;24;30000;5;1800;25;21000
23.06.2020 10:00;0;0;0;0;0;0;30;40200;8;5400;7;5400
23.06.2020 11:00;0;0;0;0;0;0;31;64200;20;12600;18;13800
23.06.2020 12:00;0;0;0;0;0;0;37;54600;42;25800;18;14400
23.06.2020 13:00;0;0;0;0;0;0;19;21000;25;21600;19;15600
23.06.2020 14:00;0;0;0;0;0;0;48;66600;20;11400;23;18600
23.06.2020 15:00;0;0;0;0;0;0;52;90000;15;26400;17;12600
23.06.2020 16:00;0;0;0;0;0;0;33;89400;18;15000;23;18000
23.06.2020 17:00;0;0;0;0;0;0;69;136800;29;8400;28;22800
23.06.2020 18:00;0;0;0;0;0;0;46;103800;11;6000;15;11400
23.06.2020 19:00;0;0;0;0;0;0;38;42000;10;15600;8;6000
23.06.2020 20:00;0;0;0;0;0;0;25;15600;8;3600;6;4800
23.06.2020 21:00;0;0;0;0;0;0;12;24600;5;8400;2;1200
23.06.2020 22:00;0;0;0;0;0;0;16;8400;0;0;2;1800
23.06.2020 23:00;0;0;0;0;0;0;4;5400;0;0;1;600
24.06.2020 00:00;0;0;0;0;0;0;1;0;0;0;1;600
24.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0
24.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0
24.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0
24.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0
24.06.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0
24.06.2020 06:00;0;0;0;0;0;0;1;600;2;3600;7;5400
24.06.2020 07:00;0;0;0;0;0;0;112;108600;4;4200;8;6000
24.06.2020 08:00;0;0;0;0;0;0;45;80400;9;4800;24;19200
24.06.2020 09:00;0;0;0;0;0;0;29;57000;3;3000;19;14400
24.06.2020 10:00;0;0;0;0;0;0;30;27600;8;10200;10;8400
24.06.2020 11:00;0;0;0;0;1;600;18;38400;18;13200;14;11400
24.06.2020 12:00;0;0;0;0;0;0;27;50400;35;28800;25;20400
24.06.2020 13:00;0;0;0;0;0;0;50;34200;23;12600;16;12000
24.06.2020 14:00;0;0;0;0;0;0;45;81600;25;33600;16;12000
24.06.2020 15:00;0;0;0;0;0;0;58;78000;23;16200;22;18000
24.06.2020 16:00;0;0;0;0;0;0;90;114600;12;6000;21;18000
24.06.2020 17:00;0;0;0;0;0;0;37;98400;14;15600;18;13800
24.06.2020 18:00;0;0;0;0;0;0;46;84600;15;6000;17;13800
24.06.2020 19:00;0;0;0;0;0;0;34;36000;5;1800;11;8400
24.06.2020 20:00;0;0;0;0;0;0;21;22800;3;1200;5;3600
24.06.2020 21:00;0;0;0;0;0;0;12;22800;5;5400;4;3000
24.06.2020 22:00;0;0;0;0;0;0;31;13800;0;0;1;600
24.06.2020 23:00;0;0;0;0;0;0;0;0;0;0;0;0
25.06.2020 00:00;0;0;0;0;0;0;1;0;0;0;0;0
25.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0
25.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0
25.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0
25.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0
25.06.2020 05:00;0;0;0;0;0;0;0;0;0;0;3;2400
25.06.2020 06:00;0;0;0;0;0;0;2;1200;1;1200;7;5400
25.06.2020 07:00;0;0;0;0;0;0;93;87000;5;3000;8;5400
25.06.2020 08:00;0;0;0;0;0;0;84;153000;9;10200;21;17400
25.06.2020 09:00;0;0;0;0;0;0;23;29400;4;2400;24;18600
25.06.2020 10:00;0;0;0;0;0;0;38;43200;5;1200;8;5400
25.06.2020 11:00;0;0;1;0;0;0;38;68400;15;13200;8;6000
25.06.2020 12:00;0;0;0;0;0;0;42;67200;12;12000;15;11400
25.06.2020 13:00;0;0;0;0;0;0;23;30000;33;21000;17;13800
25.06.2020 14:00;0;0;0;0;1;600;86;75000;48;52800;15;10200
25.06.2020 15:00;0;0;0;0;0;0;56;102600;11;12000;30;23400
25.06.2020 16:00;0;0;0;0;0;0;85;78000;19;9600;12;9000
25.06.2020 17:00;0;0;0;0;0;0;34;108600;28;18600;16;13800
25.06.2020 18:00;0;0;0;0;0;0;24;15600;20;30600;15;12000
25.06.2020 19:00;0;0;0;0;0;0;33;44400;9;5400;6;4200
25.06.2020 20:00;0;0;0;0;0;0;45;69600;6;4800;3;3000
25.06.2020 21:00;0;0;0;0;0;0;34;57600;0;0;5;3000
25.06.2020 22:00;0;0;0;0;0;0;6;2400;0;0;1;600
25.06.2020 23:00;0;0;0;0;0;0;4;1200;4;1200;0;0
26.06.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0
26.06.2020 01:00;0;0;0;0;0;0;3;600;0;0;1;600
26.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0
26.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0
26.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0
26.06.2020 05:00;0;0;0;0;0;0;2;600;0;0;0;0
26.06.2020 06:00;0;0;0;0;0;0;3;3000;0;0;5;4200
26.06.2020 07:00;0;0;0;0;0;0;57;57600;9;5400;3;1800
26.06.2020 08:00;0;0;0;0;0;0;68;87000;6;3600;14;9600
26.06.2020 09:00;0;0;0;0;0;0;30;62400;5;3000;18;13800
26.06.2020 10:00;0;0;0;0;0;0;33;35400;6;4800;8;5400
26.06.2020 11:00;0;0;0;0;0;0;24;31800;23;14400;9;6600
26.06.2020 12:00;0;0;0;0;0;0;50;65400;33;22800;13;10800
26.06.2020 13:00;0;0;0;0;0;0;61;70800;24;16200;16;12600
26.06.2020 14:00;0;0;0;0;0;0;34;44400;13;17400;20;15600
26.06.2020 15:00;0;0;0;0;0;0;51;141600;3;1800;12;9000
26.06.2020 16:00;0;0;0;0;0;0;52;87000;17;8400;10;6600
26.06.2020 17:00;0;0;0;0;0;0;42;51000;15;4200;30;24000
26.06.2020 18:00;0;0;0;0;0;0;40;79800;11;4200;13;10200
26.06.2020 19:00;0;0;0;0;0;0;30;50400;2;0;9;6000
26.06.2020 20:00;0;0;0;0;0;0;19;30600;10;8400;0;0
26.06.2020 21:00;0;0;0;0;0;0;34;21000;4;1200;2;1800
26.06.2020 22:00;0;0;0;0;0;0;6;5400;0;0;2;1800
26.06.2020 23:00;0;0;0;0;0;0;1;1800;0;0;3;2400
27.06.2020 00:00;0;0;0;0;0;0;1;1800;3;4200;1;600
27.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0
27.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0
27.06.2020 03:00;0;0;0;0;0;0;1;600;0;0;0;0
27.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0
27.06.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0
27.06.2020 06:00;0;0;0;0;0;0;1;1200;0;0;0;0
27.06.2020 07:00;0;0;0;0;0;0;3;11400;0;0;4;3600
27.06.2020 08:00;0;0;0;0;0;0;7;2400;3;600;6;4200
27.06.2020 09:00;0;0;0;0;0;0;9;3600;5;2400;7;5400
27.06.2020 10:00;0;0;0;0;0;0;27;33600;10;7200;14;9600
27.06.2020 11:00;0;0;0;0;0;0;25;29400;7;2400;8;6000
27.06.2020 12:00;0;0;0;0;0;0;38;61800;14;7800;11;8400
27.06.2020 13:00;0;0;0;0;0;0;37;69600;14;9000;8;4800
27.06.2020 14:00;0;0;0;0;0;0;35;63000;9;7200;14;11400
27.06.2020 15:00;0;0;0;0;0;0;44;53400;10;9600;6;3600
27.06.2020 16:00;0;0;0;0;0;0;43;66600;12;6000;9;6600
27.06.2020 17:00;0;0;0;0;0;0;37;77400;1;1200;14;11400
27.06.2020 18:00;0;0;0;0;0;0;41;70800;10;6600;7;5400
27.06.2020 19:00;0;0;0;0;0;0;23;40200;12;3000;5;3000
27.06.2020 20:00;0;0;0;0;0;0;35;30600;10;6600;8;6600
27.06.2020 21:00;0;0;0;0;0;0;9;26400;4;3600;5;4200
27.06.2020 22:00;0;0;0;0;0;0;21;6600;0;0;0;0
27.06.2020 23:00;0;0;0;0;0;0;8;4200;0;0;0;0
28.06.2020 00:00;0;0;0;0;0;0;4;6600;0;0;0;0
28.06.2020 01:00;0;0;0;0;0;0;1;1800;0;0;1;600
28.06.2020 02:00;0;0;0;0;0;0;1;0;0;0;0;0
28.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0
28.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0
28.06.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0
28.06.2020 06:00;0;0;0;0;0;0;0;0;0;0;0;0
28.06.2020 07:00;0;0;0;0;0;0;3;1200;1;1200;1;600
28.06.2020 08:00;0;0;0;0;0;0;3;600;5;1800;5;4200
28.06.2020 09:00;0;0;0;0;0;0;1;2400;2;3600;2;1200
28.06.2020 10:00;0;0;0;0;0;0;16;30000;4;3600;8;6600
28.06.2020 11:00;0;0;0;0;0;0;13;43200;7;8400;5;4200
28.06.2020 12:00;0;0;0;0;0;0;13;4800;11;4800;13;10800
28.06.2020 13:00;0;0;0;0;0;0;23;39600;6;1200;3;2400
28.06.2020 14:00;0;0;0;0;0;0;32;85800;13;5400;6;4200
28.06.2020 15:00;0;0;0;0;0;0;31;13800;6;4800;5;4200
28.06.2020 16:00;0;0;0;0;0;0;8;16200;2;3000;1;600
28.06.2020 17:00;0;0;0;0;0;0;26;28200;6;3000;7;6000
28.06.2020 18:00;0;0;0;0;0;0;14;19200;3;0;1;600
28.06.2020 19:00;0;0;0;0;0;0;15;24600;3;2400;3;2400
28.06.2020 20:00;0;0;0;0;0;0;17;30600;5;600;3;2400
28.06.2020 21:00;0;0;0;0;0;0;21;27000;12;9000;7;5400
28.06.2020 22:00;0;0;0;0;0;0;12;9600;11;19200;1;600
28.06.2020 23:00;0;0;0;0;0;0;2;0;0;0;0;0
29.06.2020 00:00;0;0;0;0;0;0;1;1200;0;0;0;0
29.06.2020 01:00;0;0;0;0;0;0;1;600;0;0;0;0
29.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0
29.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0
29.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0
29.06.2020 05:00;0;0;0;0;0;0;0;0;0;0;1;600
29.06.2020 06:00;0;0;0;0;0;0;4;2400;0;0;5;4200
29.06.2020 07:00;0;0;0;0;0;0;100;135000;2;1800;10;7800
29.06.2020 08:00;0;0;0;0;0;0;51;155400;9;4800;16;12000
29.06.2020 09:00;0;0;0;0;0;0;15;23400;1;600;13;10200
29.06.2020 10:00;0;0;0;0;0;0;31;21000;1;0;8;6000
29.06.2020 11:00;0;0;0;0;0;0;13;3000;12;2400;1;600
29.06.2020 12:00;0;0;0;0;0;0;60;79800;23;24000;21;16800
29.06.2020 13:00;0;0;0;0;0;0;31;64200;15;9600;10;7200
29.06.2020 14:00;0;0;0;0;0;0;46;70200;28;42600;27;22800
29.06.2020 15:00;0;0;0;0;0;0;17;66000;5;7200;21;16200
29.06.2020 16:00;0;0;0;0;0;0;52;65400;16;11400;15;10800
29.06.2020 17:00;0;0;0;0;0;0;53;144000;11;13800;14;10800
29.06.2020 18:00;0;0;0;0;0;0;34;43800;17;17400;16;13200
29.06.2020 19:00;0;0;0;0;0;0;18;7200;4;3600;4;3000
29.06.2020 20:00;0;0;0;0;0;0;31;18600;13;6600;4;3000
29.06.2020 21:00;0;0;0;0;0;0;13;5400;6;600;1;600
29.06.2020 22:00;0;0;0;0;0;0;24;10200;1;1800;0;0
29.06.2020 23:00;0;0;0;0;0;0;2;3000;0;0;0;0
30.06.2020 00:00;0;0;0;0;0;0;1;0;0;0;0;0
30.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0
30.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0
30.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0
30.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0
30.06.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0
30.06.2020 06:00;0;0;0;0;0;0;1;1800;1;7800;7;5400
30.06.2020 07:00;0;0;0;0;0;0;87;57000;1;1200;10;6600
30.06.2020 08:00;0;0;0;0;0;0;78;136800;7;6000;21;16800
30.06.2020 09:00;0;0;0;0;0;0;15;38400;12;4800;15;11400
30.06.2020 10:00;0;0;0;0;0;0;32;34800;11;5400;9;5400
30.06.2020 11:00;0;0;0;0;0;0;25;43200;13;4200;8;6000
30.06.2020 12:00;0;0;0;0;0;0;30;30000;36;14400;7;4200
30.06.2020 13:00;0;0;0;0;0;0;29;23400;24;12000;15;10800
30.06.2020 14:00;0;0;0;0;0;0;45;48000;22;30000;21;13800
30.06.2020 15:00;0;0;0;0;0;0;49;52200;20;20400;7;4800
30.06.2020 16:00;0;0;0;0;0;0;60;108600;13;19200;22;18600
30.06.2020 17:00;0;0;0;0;0;0;68;119400;19;8400;15;12000
30.06.2020 18:00;0;0;0;0;0;0;56;141600;10;6000;19;15000
30.06.2020 19:00;0;0;0;0;0;0;38;34800;2;1200;8;4800
30.06.2020 20:00;0;0;0;0;0;0;41;123000;4;7200;5;3600
30.06.2020 21:00;0;0;0;0;0;0;23;23400;8;1800;4;3000
30.06.2020 22:00;0;0;0;0;0;0;3;8400;1;0;0;0
30.06.2020 23:00;0;0;0;0;0;0;2;1200;1;0;3;3000
01.07.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0
01.07.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0
01.07.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0
01.07.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0
01.07.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0
01.07.2020 05:00;0;0;0;0;0;0;3;0;0;0;0;0
01.07.2020 06:00;0;0;0;0;0;0;1;0;3;3000;7;4800
01.07.2020 07:00;0;0;0;0;0;0;68;96600;7;3600;8;5400
01.07.2020 08:00;0;0;0;0;0;0;68;60000;5;4800;24;18600
01.07.2020 09:00;0;0;0;0;0;0;33;23400;7;6600;16;12000
01.07.2020 10:00;0;0;0;0;0;0;33;36000;7;6600;17;13200
01.07.2020 11:00;0;0;0;0;0;0;48;49200;7;3600;17;13800
01.07.2020 12:00;0;0;0;0;0;0;23;59400;30;17400;24;19200
01.07.2020 13:00;0;0;0;0;0;0;46;66000;41;26400;13;10200
01.07.2020 14:00;0;0;0;0;0;0;39;22200;22;26400;18;14400
01.07.2020 15:00;0;0;0;0;0;0;82;67800;12;13200;22;18000
01.07.2020 16:00;0;0;0;0;0;0;75;102000;16;9600;23;19800
01.07.2020 17:00;0;0;0;0;0;0;65;103200;28;25200;15;11400
01.07.2020 18:00;0;0;0;0;0;0;62;84000;11;5400;23;19200
01.07.2020 19:00;0;0;0;0;0;0;64;71400;2;3600;15;13200
01.07.2020 20:00;0;0;0;0;0;0;26;13800;0;0;3;1800
01.07.2020 21:00;0;0;0;0;0;0;16;27600;7;10200;6;4200
01.07.2020 22:00;0;0;0;0;0;0;7;6000;2;0;5;4200
