01.06.2020 00:00;Bel_A51_M2_645;Vwz_A51_M2_645;Bel_A55_M4_649;Vwz_A55_M4_649;Bel_H51_M1_644;Vwz_H51_M1_644;Bel_H55_M3_648;Vwz_H55_M3_648;Bel_T1;Vwz_T1;Bel_T3;Vwz_T3;Bel_T4;Vwz_T4;Bel_T5;Vwz_T5
01.01.2021 08:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
01.01.2021 09:00;2;2000;2;2000;2;1990;2;2000;0;0;0;0;0;0;0;0
01.01.2021 10:00;2;1990;2;1990;2;2000;2;2000;0;0;0;0;0;0;0;0
01.01.2021 11:00;2;2000;2;2000;2;1990;2;1990;3;3040;2;2020;0;0;0;0
01.01.2021 12:00;3;3000;3;3000;3;3000;3;2990;5;5050;0;0;0;0;0;0
01.01.2021 13:00;4;4000;4;4000;4;3990;4;3990;2;2920;2;3710;0;0;0;0
01.01.2021 14:00;4;3990;4;4000;4;3990;4;3990;3;3030;1;1010;0;0;0;0
01.01.2021 15:00;4;4000;4;4000;4;3980;4;3990;17;18350;2;2020;0;0;0;0
01.01.2021 16:00;4;4000;4;4000;4;3990;4;4000;11;11174;4;9140;0;0;0;0
01.01.2021 17:00;4;3990;4;3990;4;4000;4;3990;4;4430;2;2010;0;0;0;0
01.01.2021 18:00;4;4000;4;4000;4;3990;4;3980;0;0;1;1010;0;0;0;0
01.01.2021 19:00;2;2000;2;1990;2;2000;2;1990;0;0;0;0;0;0;0;0
01.01.2021 20:00;2;2000;2;2000;2;2000;2;2000;1;1020;0;0;0;0;0;0
01.01.2021 21:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
01.01.2021 22:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
01.01.2021 23:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
02.01.2021 00:00;0;0;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0
02.01.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.01.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.01.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.01.2021 04:00;1;1000;0;0;1;990;0;0;0;0;0;0;0;0;0;0
02.01.2021 05:00;3;2990;3;3000;3;2990;3;3000;0;0;0;0;0;0;0;0
02.01.2021 06:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0;0;0;0;0
02.01.2021 07:00;4;3980;4;3980;4;3980;4;3990;0;0;0;0;0;0;0;0
02.01.2021 08:00;5;5000;4;3990;5;4980;4;4000;0;0;0;0;0;0;0;0
02.01.2021 09:00;4;4000;4;4000;4;3980;4;4000;1;1010;0;0;0;0;0;0
02.01.2021 10:00;4;4000;4;4023;4;4000;4;4056;0;0;2;2020;0;0;0;0
02.01.2021 11:00;4;4000;4;4000;4;4000;4;3990;3;3050;2;2020;0;0;0;0
02.01.2021 12:00;4;3990;4;4000;4;3980;4;3990;2;2020;4;11350;0;0;0;0
02.01.2021 13:00;5;5000;4;4000;4;3990;4;3990;5;5060;2;2120;0;0;0;0
02.01.2021 14:00;4;3990;4;3990;4;4000;4;4000;0;0;4;6810;0;0;0;0
02.01.2021 15:00;4;3980;4;3990;4;3990;4;3980;2;3030;3;8960;0;0;0;0
02.01.2021 16:00;4;3980;4;4000;4;4000;4;4000;9;9110;1;1010;0;0;0;0
02.01.2021 17:00;5;4990;5;4990;4;4000;5;5000;10;10110;1;1010;0;0;0;0
02.01.2021 18:00;4;3980;4;4000;4;3990;4;4000;0;0;4;4050;0;0;0;0
02.01.2021 19:00;4;3990;4;4000;4;3990;4;4000;0;0;0;0;0;0;0;0
02.01.2021 20:00;2;2000;2;1990;2;1980;2;1990;1;1010;0;0;0;0;0;0
02.01.2021 21:00;2;1990;2;1990;2;1990;2;2000;0;0;0;0;0;0;0;0
02.01.2021 22:00;2;2000;2;2000;2;1990;2;2000;0;0;0;0;0;0;0;0
02.01.2021 23:00;2;1990;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
03.01.2021 00:00;0;0;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0
03.01.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.01.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.01.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.01.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.01.2021 05:00;1;990;1;1000;1;1000;1;1000;0;0;0;0;0;0;0;0
03.01.2021 06:00;3;2980;2;2000;3;3000;2;2000;0;0;0;0;0;0;0;0
03.01.2021 07:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
03.01.2021 08:00;2;2000;2;2000;2;2000;2;2000;1;1020;0;0;0;0;0;0
03.01.2021 09:00;2;2000;2;2000;2;2000;2;2000;1;1010;0;0;0;0;0;0
03.01.2021 10:00;2;1990;2;1990;2;2000;2;2000;1;1010;1;1510;0;0;0;0
03.01.2021 11:00;2;2000;2;2000;2;2000;2;2000;0;0;3;3680;0;0;0;0
03.01.2021 12:00;3;3000;3;3000;3;3000;3;3000;8;8100;2;2510;0;0;0;0
03.01.2021 13:00;4;4000;4;4000;4;4000;4;3980;5;5070;1;1010;0;0;0;0
03.01.2021 14:00;4;3980;4;3990;4;4000;4;4000;1;1010;2;2020;0;0;0;0
03.01.2021 15:00;4;4000;4;3990;4;4000;4;4000;1;2010;3;3079;0;0;0;0
03.01.2021 16:00;4;3990;4;4000;4;3990;4;4000;3;3940;3;3030;0;0;0;0
03.01.2021 17:00;4;4000;4;3990;4;3990;4;4000;4;5740;0;0;0;0;0;0
03.01.2021 18:00;4;3980;4;4000;4;4000;4;3990;0;0;0;0;0;0;0;0
03.01.2021 19:00;2;2000;2;2000;2;2000;2;1990;2;2020;1;1010;0;0;0;0
03.01.2021 20:00;2;1990;2;1990;2;2000;2;2000;0;0;1;1010;0;0;0;0
03.01.2021 21:00;2;1990;2;1990;2;2000;2;2000;0;0;0;0;0;0;0;0
03.01.2021 22:00;2;2000;2;1990;2;1990;2;2000;0;0;0;0;0;0;0;0
03.01.2021 23:00;2;1990;2;2000;2;1990;2;2000;0;0;0;0;0;0;0;0
04.01.2021 00:00;0;0;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0
04.01.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.01.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.01.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.01.2021 04:00;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0;0;0
04.01.2021 05:00;3;2990;3;3000;3;3000;3;3000;0;0;0;0;0;0;0;0
04.01.2021 06:00;4;4000;4;3990;4;4000;4;4000;0;0;0;0;0;0;0;0
04.01.2021 07:00;5;5000;4;3980;5;5000;4;4000;0;0;0;0;0;0;0;0
04.01.2021 08:00;4;4000;4;4000;4;4000;4;3990;5;5060;4;4350;0;0;0;0
04.01.2021 09:00;4;4000;4;4000;4;4000;4;3990;1;1820;0;0;0;0;0;0
04.01.2021 10:00;4;3990;4;4000;4;4000;4;4000;2;2150;1;1010;0;0;0;0
04.01.2021 11:00;4;3990;4;4000;4;4000;4;3990;5;5070;4;4040;0;0;0;0
04.01.2021 12:00;4;3990;4;4000;4;4000;4;4000;6;7060;0;0;0;0;0;0
04.01.2021 13:00;4;4000;4;3990;4;4000;4;3990;3;3020;3;4930;0;0;0;0
04.01.2021 14:00;4;3990;4;4000;4;3980;4;3990;7;7080;3;4160;0;0;0;0
04.01.2021 15:00;4;4000;4;3990;4;4000;4;4000;5;5060;10;11890;0;0;0;0
04.01.2021 16:00;4;3990;4;3980;4;3990;4;4000;4;4040;4;4040;0;0;0;0
04.01.2021 17:00;4;4000;4;4000;4;3990;4;3990;6;6070;2;2810;0;0;0;0
04.01.2021 18:00;5;4990;4;4000;4;4000;4;3980;1;1010;0;0;0;0;0;0
04.01.2021 19:00;4;4000;4;3990;4;3990;4;3980;2;2020;0;0;0;0;0;0
04.01.2021 20:00;4;4000;5;5000;4;3980;5;4990;0;0;0;0;0;0;0;0
04.01.2021 21:00;2;2000;2;1990;2;2000;2;2053;0;0;0;0;0;0;0;0
04.01.2021 22:00;2;2000;2;2000;2;2000;2;1990;0;0;0;0;0;0;0;0
04.01.2021 23:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
05.01.2021 00:00;0;0;1;990;0;0;1;1000;0;0;0;0;0;0;0;0
05.01.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.01.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.01.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.01.2021 04:00;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0;0;0
05.01.2021 05:00;3;2990;3;3000;3;3000;3;3000;0;0;0;0;0;0;0;0
05.01.2021 06:00;4;4000;4;4000;4;4000;4;3990;0;0;0;0;0;0;0;0
05.01.2021 07:00;5;5000;4;4000;5;4990;4;4000;0;0;0;0;0;0;0;0
05.01.2021 08:00;4;4000;4;4000;4;4000;4;4000;2;3020;2;2020;0;0;0;0
05.01.2021 09:00;4;4000;4;4000;4;4000;4;4000;3;3040;1;1010;0;0;0;0
05.01.2021 10:00;6;6000;4;3990;5;4980;4;4000;6;6760;2;2020;0;0;0;0
05.01.2021 11:00;4;3990;4;4000;4;3990;4;4000;2;2020;1;1140;0;0;0;0
05.01.2021 12:00;4;4000;4;4000;4;3990;5;4980;5;5050;8;8910;0;0;0;0
05.01.2021 13:00;4;4000;4;4000;4;4000;4;4000;1;1010;2;2020;0;0;0;0
05.01.2021 14:00;4;3990;4;4000;4;3990;4;3980;7;7090;11;23050;0;0;0;0
05.01.2021 15:00;4;4000;4;3980;4;3990;4;4000;15;15237;14;21980;0;0;0;0
05.01.2021 16:00;4;3980;4;3990;4;4000;4;3990;13;13160;14;17790;0;0;0;0
05.01.2021 17:00;4;4000;4;3990;4;4000;4;4000;9;9140;1;1010;0;0;0;0
05.01.2021 18:00;4;4000;4;3990;4;3990;4;4000;2;2020;1;1010;0;0;0;0
05.01.2021 19:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0;0;0;0;0
05.01.2021 20:00;4;4000;5;4990;4;4000;5;4970;1;1020;0;0;0;0;0;0
05.01.2021 21:00;2;2000;2;2000;2;1990;2;1990;3;3040;1;1010;0;0;0;0
05.01.2021 22:00;2;2000;2;2000;2;1990;2;2000;0;0;0;0;0;0;0;0
05.01.2021 23:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
06.01.2021 00:00;0;0;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0
06.01.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2021 04:00;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0;0;0
06.01.2021 05:00;3;3000;3;3000;3;3000;3;3000;0;0;0;0;0;0;0;0
06.01.2021 06:00;4;4000;4;3990;4;3990;4;3990;0;0;0;0;0;0;0;0
06.01.2021 07:00;5;5000;4;4000;5;5000;4;3990;0;0;2;3520;0;0;0;0
06.01.2021 08:00;4;3990;4;3980;4;4000;4;4000;1;1010;4;4210;0;0;0;0
06.01.2021 09:00;4;3990;4;3990;4;3990;4;4000;1;1010;4;3887;0;0;0;0
06.01.2021 10:00;4;4000;4;3990;4;4000;4;3990;2;2020;4;4040;0;0;0;0
06.01.2021 11:00;4;4000;4;3980;4;3990;4;3990;2;2820;2;2020;0;0;0;0
06.01.2021 12:00;4;4000;4;3990;4;3980;4;4000;9;9150;4;4030;0;0;0;0
06.01.2021 13:00;4;4000;4;4000;4;3980;4;3990;3;3030;0;0;0;0;0;0
06.01.2021 14:00;4;3980;4;4000;4;3990;4;4000;6;6060;4;4030;0;0;0;0
06.01.2021 15:00;4;4000;4;4000;4;4000;4;3990;7;7090;8;8090;0;0;0;0
06.01.2021 16:00;4;4000;4;4000;4;3990;4;3980;22;23180;8;10130;0;0;0;0
06.01.2021 17:00;4;4000;4;4000;4;4054;4;3980;8;8980;4;4030;0;0;0;0
06.01.2021 18:00;4;3990;4;3990;4;3990;4;4000;4;4040;0;0;0;0;0;0
06.01.2021 19:00;4;4000;4;4000;4;3990;4;3980;1;1010;0;0;0;0;0;0
06.01.2021 20:00;4;3980;5;5000;4;4000;5;4980;4;5050;0;0;0;0;0;0
06.01.2021 21:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
06.01.2021 22:00;2;2000;2;1990;2;1990;2;2000;0;0;0;0;0;0;0;0
06.01.2021 23:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
07.01.2021 00:00;0;0;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0
07.01.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.01.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.01.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.01.2021 04:00;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0;0;0
07.01.2021 05:00;3;2990;3;3000;3;2980;3;3000;0;0;0;0;0;0;0;0
07.01.2021 06:00;4;3990;4;3980;4;4000;4;4000;0;0;0;0;0;0;0;0
07.01.2021 07:00;5;4990;4;4000;5;4990;4;4000;0;0;1;1010;0;0;0;0
07.01.2021 08:00;4;4000;4;3990;4;3990;4;4000;0;0;3;3660;0;0;0;0
07.01.2021 09:00;5;4990;4;3990;4;4000;4;3990;1;1010;4;4040;0;0;0;0
07.01.2021 10:00;4;3990;4;4000;4;4000;4;4000;1;1010;5;5170;0;0;0;0
07.01.2021 11:00;4;4000;4;3990;4;4000;4;3990;5;5730;7;11650;0;0;0;0
07.01.2021 12:00;4;3990;4;3990;4;4000;4;4000;8;8100;0;0;0;0;0;0
07.01.2021 13:00;4;4000;4;4000;4;4000;4;4000;3;3940;1;1010;0;0;0;0
07.01.2021 14:00;4;4000;4;3990;4;4000;4;4000;1;1010;9;13240;0;0;0;0
07.01.2021 15:00;4;3990;4;4000;4;4000;4;3990;12;12150;14;13989;0;0;0;0
07.01.2021 16:00;4;4000;4;3990;4;3990;4;3990;12;12120;7;7070;0;0;0;0
07.01.2021 17:00;4;4000;4;3980;4;3990;4;4000;7;7100;3;3030;0;0;0;0
07.01.2021 18:00;3;3000;4;4000;4;3990;4;4000;6;6370;0;0;0;0;0;0
07.01.2021 19:00;5;5000;4;4000;4;3990;4;4000;1;1010;3;3040;0;0;0;0
07.01.2021 20:00;4;4000;5;4980;4;3990;5;5000;3;3050;1;1010;0;0;0;0
07.01.2021 21:00;2;2000;2;1990;2;2000;2;2000;0;0;0;0;0;0;0;0
07.01.2021 22:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
07.01.2021 23:00;2;2000;2;1990;2;2000;2;2000;0;0;0;0;0;0;0;0
08.01.2021 00:00;0;0;1;1000;0;0;1;990;0;0;0;0;0;0;0;0
08.01.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.01.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.01.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.01.2021 04:00;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0;0;0
08.01.2021 05:00;3;2990;3;3000;3;3000;3;3000;0;0;0;0;0;0;0;0
08.01.2021 06:00;4;4000;4;4000;4;3990;4;4000;0;0;0;0;0;0;0;0
08.01.2021 07:00;5;4990;4;4000;5;4990;4;4000;0;0;2;2020;0;0;0;0
08.01.2021 08:00;5;4980;4;4000;5;5000;4;4043;0;0;4;4040;0;0;0;0
08.01.2021 09:00;4;3990;5;4990;4;4000;5;5000;3;3030;2;2640;0;0;0;0
08.01.2021 10:00;4;3980;4;4000;4;3980;4;3980;1;1010;2;3100;0;0;0;0
08.01.2021 11:00;4;4000;4;3990;4;3990;4;4000;1;1010;1;1010;0;0;0;0
08.01.2021 12:00;4;4000;4;3990;4;3990;4;3990;6;6070;6;8200;0;0;0;0
08.01.2021 13:00;4;4000;4;3990;4;3990;4;4000;5;5960;4;4040;0;0;0;0
08.01.2021 14:00;4;4000;4;4000;4;3980;4;3990;3;3260;1;1960;0;0;0;0
08.01.2021 15:00;4;4000;4;4000;4;3990;4;3990;7;7080;7;7960;0;0;0;0
08.01.2021 16:00;4;3990;4;4000;4;4000;4;3910;18;18070;4;5010;0;0;0;0
08.01.2021 17:00;4;4000;4;4000;4;3990;4;4000;9;10090;5;5050;0;0;0;0
08.01.2021 18:00;4;3990;4;4000;4;4000;4;4000;2;2020;3;3030;0;0;0;0
08.01.2021 19:00;4;3990;4;4000;4;4000;4;4000;0;0;0;0;0;0;0;0
08.01.2021 20:00;4;4000;5;5000;4;3980;5;5000;0;0;0;0;0;0;0;0
08.01.2021 21:00;2;1990;2;1990;2;2000;2;2000;0;0;1;1010;0;0;0;0
08.01.2021 22:00;2;1990;2;1990;2;2000;2;2000;0;0;0;0;0;0;0;0
08.01.2021 23:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
09.01.2021 00:00;0;0;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0
09.01.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.01.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.01.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.01.2021 04:00;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0;0;0
09.01.2021 05:00;3;2990;3;3000;3;3000;3;3000;0;0;0;0;0;0;0;0
09.01.2021 06:00;4;3980;4;4000;4;3990;4;4000;0;0;0;0;0;0;0;0
09.01.2021 07:00;4;3990;4;4000;4;4000;4;3990;0;0;0;0;0;0;0;0
09.01.2021 08:00;5;5000;4;4000;5;5000;4;3980;0;0;0;0;0;0;0;0
09.01.2021 09:00;4;4000;4;3990;4;4000;4;3990;1;1010;1;1010;0;0;0;0
09.01.2021 10:00;4;3990;4;3990;3;3000;4;4000;0;0;0;0;0;0;0;0
09.01.2021 11:00;4;3990;4;4000;4;3990;4;4000;4;4150;3;3030;0;0;0;0
09.01.2021 12:00;4;4000;4;3990;4;3980;4;3990;7;7390;9;16410;0;0;0;0
09.01.2021 13:00;4;4000;4;3990;4;4000;4;4000;9;9150;1;1020;0;0;0;0
09.01.2021 14:00;4;4000;4;4000;4;4000;4;4000;3;3030;4;4040;0;0;0;0
09.01.2021 15:00;4;3980;4;4000;4;4000;4;4000;4;4050;2;3210;0;0;0;0
09.01.2021 16:00;4;4000;4;3980;4;3990;4;4000;6;7070;8;10680;0;0;0;0
09.01.2021 17:00;4;3990;5;5000;4;4000;5;4990;4;4400;4;4040;0;0;0;0
09.01.2021 18:00;4;3990;4;3990;4;4000;4;4000;0;0;1;1020;0;0;0;0
09.01.2021 19:00;4;4000;4;4000;4;3980;4;4000;0;0;1;1010;0;0;0;0
09.01.2021 20:00;2;1980;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
09.01.2021 21:00;2;2000;2;1990;2;1990;2;2000;0;0;1;1010;0;0;0;0
09.01.2021 22:00;2;2000;2;1990;2;1990;2;2000;1;1010;0;0;0;0;0;0
09.01.2021 23:00;2;2000;2;2000;2;2000;2;1980;0;0;0;0;0;0;0;0
10.01.2021 00:00;0;0;1;990;0;0;1;1000;0;0;0;0;0;0;0;0
10.01.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.01.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.01.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.01.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.01.2021 05:00;1;1000;1;1000;1;1000;1;1000;0;0;0;0;0;0;0;0
10.01.2021 06:00;3;2990;2;2000;3;3000;2;2000;0;0;0;0;0;0;0;0
10.01.2021 07:00;2;2000;2;2000;2;2000;2;1990;0;0;0;0;0;0;0;0
10.01.2021 08:00;2;2000;2;2000;2;2000;2;1980;0;0;1;1010;0;0;0;0
10.01.2021 09:00;2;2000;2;2000;2;2000;2;2000;0;0;1;1010;0;0;0;0
10.01.2021 10:00;2;1990;2;2000;2;2000;2;2000;2;2030;2;3290;0;0;0;0
10.01.2021 11:00;2;2000;2;2000;2;2000;2;2000;5;5060;5;5050;0;0;0;0
10.01.2021 12:00;3;3000;3;3000;3;3000;3;3000;7;7080;3;4420;0;0;0;0
10.01.2021 13:00;4;4000;4;4000;4;4000;4;3990;7;9110;7;8070;0;0;0;0
10.01.2021 14:00;4;3990;4;3990;4;4000;4;4000;10;10100;4;4320;0;0;0;0
10.01.2021 15:00;4;3990;4;3990;4;3990;4;4000;10;10110;5;8040;0;0;0;0
10.01.2021 16:00;4;4000;4;3980;4;4000;4;3990;13;17160;3;11930;0;0;0;0
10.01.2021 17:00;4;4000;4;4000;4;3980;4;3990;7;8100;4;4030;0;0;0;0
10.01.2021 18:00;4;3980;4;3990;4;3990;4;4000;0;0;2;2520;0;0;0;0
10.01.2021 19:00;2;1990;2;2000;2;2000;2;1990;2;2074;0;0;0;0;0;0
10.01.2021 20:00;2;2000;2;2000;2;1990;2;2000;0;0;0;0;0;0;0;0
10.01.2021 21:00;2;2000;2;2000;2;1990;2;2000;0;0;0;0;0;0;0;0
10.01.2021 22:00;2;2000;2;1990;2;1990;2;2000;0;0;0;0;0;0;0;0
10.01.2021 23:00;2;2000;2;2000;2;1990;2;2000;0;0;0;0;0;0;0;0
11.01.2021 00:00;0;0;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0
11.01.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.01.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.01.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.01.2021 04:00;1;990;0;0;1;1000;0;0;0;0;0;0;0;0;0;0
11.01.2021 05:00;3;3000;3;2990;3;2980;3;3000;0;0;0;0;0;0;0;0
11.01.2021 06:00;4;3990;4;4000;4;3990;4;3990;0;0;0;0;0;0;0;0
11.01.2021 07:00;7;6970;6;5990;7;7000;6;6000;11;11460;12;15110;0;0;0;0
11.01.2021 08:00;7;6960;8;8000;7;6990;8;7990;11;11110;7;7390;0;0;0;0
11.01.2021 09:00;4;4000;4;4000;4;3990;4;3980;9;10020;4;6390;0;0;0;0
11.01.2021 10:00;4;4000;4;4000;4;3970;4;3980;10;11290;9;12280;0;0;0;0
11.01.2021 11:00;4;4000;4;4000;4;3990;4;3970;18;24655;3;4150;0;0;0;0
11.01.2021 12:00;6;5990;5;5000;6;6000;5;4990;22;22800;4;4040;0;0;0;0
11.01.2021 13:00;8;7980;8;7980;8;7990;8;8000;7;7090;1;1330;0;0;0;0
11.01.2021 14:00;4;4000;6;5990;4;3990;6;6000;4;4190;5;6460;0;0;0;0
11.01.2021 15:00;5;4990;4;3990;5;5000;4;4000;17;17720;9;9720;0;0;0;0
11.01.2021 16:00;4;4000;4;3990;4;4000;4;3990;11;11120;10;11170;0;0;0;0
11.01.2021 17:00;3;3000;4;4000;4;4000;4;4000;3;3030;3;3020;0;0;0;0
11.01.2021 18:00;5;4990;4;3980;4;3990;4;4000;0;0;0;0;0;0;0;0
11.01.2021 19:00;4;4000;4;4000;4;3980;4;4000;1;1010;1;1010;0;0;0;0
11.01.2021 20:00;4;4000;4;3990;4;3980;4;3990;1;1010;1;1010;0;0;0;0
11.01.2021 21:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
11.01.2021 22:00;2;2000;2;2000;2;1990;2;2000;0;0;0;0;0;0;0;0
11.01.2021 23:00;2;1990;2;1990;2;1990;2;1990;0;0;0;0;0;0;0;0
12.01.2021 00:00;0;0;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0
12.01.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.01.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.01.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.01.2021 04:00;1;990;0;0;1;1000;0;0;0;0;0;0;0;0;0;0
12.01.2021 05:00;3;3000;3;2990;3;2990;3;3000;0;0;0;0;0;0;0;0
12.01.2021 06:00;3;3000;4;4000;3;3000;4;4000;0;0;0;0;0;0;0;0
12.01.2021 07:00;7;6980;6;6042;7;6980;6;6000;3;3030;12;22230;0;0;0;0
12.01.2021 08:00;8;7980;8;7980;8;8000;8;8000;5;5050;4;5160;0;0;0;0
12.01.2021 09:00;3;2990;4;3990;3;2990;4;4000;0;0;2;2010;0;0;0;0
12.01.2021 10:00;4;3990;4;4000;4;4045;4;3990;4;4060;0;0;0;0;0;0
12.01.2021 11:00;5;4990;4;4000;5;4990;4;3990;10;10380;4;4330;0;0;0;0
12.01.2021 12:00;5;4990;5;5059;5;5000;5;4980;15;15160;2;3620;0;0;0;0
12.01.2021 13:00;3;3000;4;3990;3;3000;5;4980;8;8162;10;16300;0;0;0;0
12.01.2021 14:00;7;6980;6;5980;7;7054;5;5000;8;8100;10;18010;0;0;0;0
12.01.2021 15:00;2;2000;3;2990;2;1990;3;3000;8;9100;10;15640;0;0;0;0
12.01.2021 16:00;4;4000;5;5000;5;4990;5;4990;19;20180;2;3870;0;0;0;0
12.01.2021 17:00;5;5000;4;3990;4;4000;4;3990;6;6060;5;6080;0;0;0;0
12.01.2021 18:00;4;4000;4;3990;4;3990;4;3990;1;1010;1;1010;0;0;0;0
12.01.2021 19:00;4;4000;4;4000;4;4000;4;4000;1;1010;2;3030;0;0;0;0
12.01.2021 20:00;4;4000;4;4000;4;4000;4;4000;4;4050;1;1010;0;0;0;0
12.01.2021 21:00;2;2000;2;2000;2;2000;2;1990;0;0;0;0;0;0;0;0
12.01.2021 22:00;2;1990;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
12.01.2021 23:00;2;2000;2;2000;2;2000;2;1990;0;0;0;0;0;0;0;0
13.01.2021 00:00;0;0;1;1000;0;0;1;990;0;0;0;0;0;0;0;0
13.01.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.01.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.01.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.01.2021 04:00;1;1000;0;0;1;990;0;0;0;0;0;0;0;0;0;0
13.01.2021 05:00;3;2990;3;3000;3;2990;3;2990;0;0;0;0;0;0;0;0
13.01.2021 06:00;5;4980;4;4000;4;4000;4;3990;0;0;0;0;0;0;0;0
13.01.2021 07:00;5;5053;5;5000;5;4990;5;5000;3;3040;11;14100;0;0;0;0
13.01.2021 08:00;7;6980;7;7000;7;7000;7;6980;3;3030;5;5050;0;0;0;0
13.01.2021 09:00;4;3990;4;4000;4;3990;4;4000;1;1010;1;1830;0;0;0;0
13.01.2021 10:00;5;5000;5;4990;5;4990;5;4990;4;4060;0;0;0;0;0;0
13.01.2021 11:00;4;4000;4;4000;4;3980;4;4000;18;19650;6;12060;0;0;0;0
