01.06.2020 00:00;Bel_D21;Vwz_D21;Bel_D41;Vwz_D41;Bel_T3_4;Vwz_T3_4;Bel_T7_8;Vwz_T7_8
16.08.2021 23:00;19;133800;68;408600;6;39000;9;12000;35;186000;3;0;17;18000;8129;1147800;1;1200;0;0;0;0;1;600;1;600;0;0;0;0;1;600;15;101400;0;0;60;627600;7;41400;0;0;0;0;0;0;0;0;32;202200;2;1200
17.08.2021 00:00;8;25200;43;208800;3;1200;4;19800;43;225600;3;9600;6;6000;7565;1024800;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;5;12000;0;0;35;360600;6;48600;0;0;0;0;0;0;0;0;35;224400;3;5400
17.08.2021 01:00;4;3000;18;165000;1;1800;3;6600;26;187200;1;0;4;3000;8273;1183800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9000;0;0;20;161400;4;25800;0;0;0;0;0;0;0;0;24;132600;0;0
17.08.2021 02:00;2;1800;11;99000;5;8400;3;1200;9;64800;1;600;2;1200;8193;1161600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;7800;0;0;10;60000;1;4200;0;0;0;0;0;0;0;0;16;65400;2;4200
17.08.2021 03:00;2;2400;10;45600;1;0;0;0;17;62400;1;600;2;3600;7969;1152000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;61200;1;23400;0;0;0;0;0;0;0;0;22;81600;0;0
17.08.2021 04:00;3;30000;18;148200;5;600;2;10800;31;281400;0;0;3;3000;8202;1185600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;12600;0;0;16;98400;0;0;0;0;0;0;0;0;0;0;35;205200;0;0
17.08.2021 05:00;11;50400;56;467400;4;1800;9;52200;165;602400;8;53400;12;10800;8656;1266600;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;8;31800;0;0;47;385200;0;0;0;0;0;0;0;0;0;0;89;868200;9;14400
17.08.2021 06:00;21;186600;128;625200;3;1200;21;220200;261;573000;19;81000;34;23400;8451;1190400;0;0;0;0;1;600;0;0;0;0;0;0;1;600;0;0;15;106200;0;0;83;734400;15;90000;0;0;0;0;0;0;0;0;168;877200;21;64800
17.08.2021 07:00;46;769800;179;424800;16;19200;48;504000;385;637200;15;5400;38;58200;7987;1248600;4;3000;0;0;0;0;0;0;5;3000;0;0;2;1200;0;0;33;427800;0;0;111;615600;29;43800;0;0;0;0;0;0;0;0;243;1053600;9;13200
17.08.2021 08:00;60;790800;247;411000;17;17400;57;707400;410;654600;16;33000;52;90000;8004;1185000;3;8400;0;0;2;1200;0;0;4;2400;0;0;1;600;0;0;52;469800;0;0;148;787200;39;72600;0;0;0;0;0;0;0;0;255;1107000;13;19800
17.08.2021 09:00;72;919200;304;930600;22;108600;61;686400;356;846600;7;20400;78;93600;7755;1143600;1;600;1;600;2;1200;0;0;3;1800;0;0;2;1200;0;0;54;402000;0;0;142;1500600;47;73200;0;0;0;0;0;0;0;0;188;1385400;5;24600
17.08.2021 10:00;75;912000;308;1381200;20;262800;56;511800;356;999000;6;16200;72;88200;8131;1228800;2;3600;1;600;4;3000;2;1800;8;4800;2;1200;3;1800;1;600;57;471600;0;0;109;1939800;45;156600;0;0;0;0;0;0;0;0;149;1722600;6;9600
17.08.2021 11:00;67;721200;353;1472400;28;394200;50;335400;371;1022400;14;102600;66;109200;7968;1162800;2;1200;0;0;11;16200;0;0;5;3000;0;0;4;2400;0;0;52;738600;0;0;120;2076600;42;196800;0;0;0;0;0;0;0;0;183;1629000;7;16200
17.08.2021 12:00;130;1056600;367;1496400;20;121800;43;453000;331;948600;17;24000;94;131400;7803;1105800;3;1800;0;0;4;3000;2;1800;20;15600;1;600;1;600;3;1800;70;776400;0;0;138;2110200;35;100800;0;0;0;0;0;0;0;0;180;1503600;16;28800
17.08.2021 13:00;97;961200;323;1356600;21;307200;59;682200;352;971400;10;51000;85;123600;7491;1098600;4;2400;0;0;5;4800;2;3600;11;7200;1;600;4;2400;4;2400;84;725400;0;0;126;1925400;38;175800;0;0;0;0;0;0;0;0;178;1458000;13;36000
17.08.2021 14:00;101;971400;392;1588200;13;105000;45;432600;379;964200;10;27600;91;139800;6991;957000;4;4200;1;1200;1;600;0;0;7;5400;2;1200;2;1200;2;1800;75;582600;0;0;124;2242200;41;123600;0;0;0;0;0;0;0;0;166;1635000;10;30000
17.08.2021 15:00;130;1596000;416;1255800;19;164400;49;437400;375;874800;9;77400;119;167400;7160;1025400;4;3600;0;0;10;10200;1;600;7;5400;2;1200;12;13200;1;600;95;1237200;0;0;124;1928400;34;120600;0;0;0;0;0;0;0;0;205;1485600;12;21600
17.08.2021 16:00;124;1524600;466;1204800;33;76800;47;464400;405;679800;12;49800;118;194400;6900;970800;6;5400;1;1200;27;48000;1;600;12;7200;1;600;29;24600;1;600;86;1119600;0;0;97;1911600;38;135000;0;0;0;0;0;0;0;0;236;1302600;13;19800
17.08.2021 17:00;112;1584600;479;913800;24;103800;57;763800;377;774600;14;5400;94;190200;6999;1065000;8;7200;0;0;5;3000;0;0;19;13200;0;0;9;6000;1;600;79;922200;0;0;100;1720800;33;70200;0;0;0;0;0;0;0;0;224;1352400;6;7800
17.08.2021 18:00;118;1428600;390;804600;28;103200;57;814200;307;555600;16;6000;102;161400;7131;1020600;10;7800;1;600;11;25800;0;0;16;10800;1;600;33;50400;0;0;86;951600;0;0;104;1507200;22;68400;0;0;0;0;0;0;0;0;217;957000;7;12600
17.08.2021 19:00;107;1320600;274;556200;31;70800;40;720600;260;405000;15;1800;88;108600;7901;1138800;3;2400;0;0;4;2400;0;0;2;1200;0;0;12;9000;0;0;84;851400;0;0;95;1090800;30;85200;0;0;0;0;0;0;0;0;159;936000;2;3000
17.08.2021 20:00;59;670800;219;879000;17;60600;24;226200;169;499200;24;2400;54;57000;7895;1110000;2;1800;0;0;1;600;1;600;3;1800;0;0;1;600;2;1200;57;573600;0;0;102;1492200;15;60000;0;0;0;0;0;0;0;0;111;1173000;3;9600
17.08.2021 21:00;56;415200;197;558600;17;49200;26;327600;119;445200;4;600;46;47400;7503;1045200;2;1200;1;1200;2;1200;0;0;3;2400;2;2400;1;600;0;0;39;908400;0;0;95;1214400;12;45600;0;0;0;0;0;0;0;0;90;675600;6;5400
17.08.2021 22:00;31;167400;130;504000;8;48000;19;69600;106;514200;4;1800;29;30000;7849;1078200;0;0;1;600;1;600;1;600;3;1800;0;0;1;600;0;0;29;186000;0;0;96;946800;10;37800;0;0;0;0;0;0;0;0;76;700800;5;6600
17.08.2021 23:00;18;73200;85;384000;4;1200;7;111600;55;298200;3;600;15;12600;8075;1152600;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;16;104400;0;0;64;655800;3;9600;0;0;0;0;0;0;0;0;41;321600;0;0
18.08.2021 00:00;6;27600;47;318000;4;27600;3;4200;31;195000;0;0;5;3000;8388;1200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;21000;0;0;41;479400;8;108600;0;0;0;0;0;0;0;0;28;173400;0;0
18.08.2021 01:00;7;60600;26;132600;1;0;2;0;17;76200;1;0;7;8400;8346;1152000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;26400;0;0;24;223800;3;5400;0;0;0;0;0;0;0;0;17;94200;0;0
18.08.2021 02:00;1;600;13;69600;1;0;2;19800;10;106800;1;0;1;600;8237;1198200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2400;0;0;13;81000;2;3000;0;0;0;0;0;0;0;0;10;57600;0;0
18.08.2021 03:00;3;7800;18;96000;4;1200;1;0;20;117600;1;1200;3;4800;8489;1203000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;19;138600;1;21000;0;0;0;0;0;0;0;0;24;180000;0;0
18.08.2021 04:00;1;21600;21;153000;6;1200;2;20400;30;189000;0;0;1;600;8656;1284600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4800;0;0;22;119400;0;0;0;0;0;0;0;0;0;0;29;186600;0;0
18.08.2021 05:00;8;21600;62;305400;11;26400;7;21600;165;744000;8;39000;10;6600;9004;1339800;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;5;9000;0;0;47;386400;9;40200;0;0;0;0;0;0;0;0;106;919200;10;38400
18.08.2021 06:00;21;331800;120;535800;10;3600;25;279000;294;612000;22;25800;29;24600;8625;1297200;1;600;0;0;0;0;0;0;3;1800;0;0;0;0;0;0;14;91200;0;0;93;633000;17;99600;0;0;0;0;0;0;0;0;177;1056600;20;30600
18.08.2021 07:00;40;791400;198;449400;24;19200;38;421800;404;536400;11;6000;38;60000;8205;1221000;0;0;0;0;2;3000;0;0;0;0;0;0;4;3000;0;0;29;509400;0;0;132;672000;35;51000;0;0;0;0;0;0;0;0;222;1080600;11;15600
18.08.2021 08:00;63;1075200;290;624600;65;75000;60;709800;400;675600;42;24000;63;115200;8022;1191000;3;1800;0;0;1;600;0;0;4;2400;0;0;2;1200;0;0;52;490200;0;0;190;990600;72;142800;0;0;0;0;0;0;0;0;216;1358400;29;65400
18.08.2021 09:00;61;763800;339;1042800;22;106800;118;672000;386;757800;9;25200;55;82800;8030;1318800;3;2400;0;0;0;0;0;0;5;3600;1;600;2;1200;1;600;51;387000;0;0;163;1323000;90;220800;0;0;0;0;0;0;0;0;204;1419600;7;10200
18.08.2021 10:00;64;918000;324;1377000;14;139800;36;424800;362;989400;4;31200;58;97200;8261;1251600;10;10200;0;0;1;600;0;0;6;3600;0;0;4;2400;2;1800;59;390600;0;0;94;1951800;61;175800;0;0;0;0;0;0;0;0;171;1555200;7;10800
18.08.2021 11:00;91;985800;347;1501800;16;123600;54;463200;328;1003200;13;46200;89;149400;7899;1189800;4;2400;0;0;7;5400;0;0;9;6000;0;0;6;4200;0;0;67;828600;0;0;122;1962000;43;94200;0;0;0;0;0;0;0;0;173;1416600;9;19800
18.08.2021 12:00;105;1108800;332;1549800;17;220200;49;332400;367;1047000;10;46200;104;142200;7836;1184400;1;600;0;0;3;1800;0;0;12;9000;2;1200;8;4800;1;600;71;1132200;0;0;136;1965600;55;166800;0;0;0;0;0;0;0;0;154;1615800;8;16200
18.08.2021 13:00;97;1087800;371;1548000;20;175200;48;348600;368;1027800;9;90600;90;190200;7614;1182600;5;5400;0;0;3;1800;0;0;8;7200;0;0;5;3000;2;1800;73;624600;0;0;128;2104800;56;171000;0;0;0;0;0;0;0;0;177;1603800;8;13200
18.08.2021 14:00;104;1045800;359;1545000;25;237000;56;540000;343;991200;15;30600;94;164400;7263;1119000;5;3000;0;0;7;6000;0;0;2;1200;2;1200;10;7800;0;0;81;602400;0;0;114;2080800;26;168000;0;0;0;0;0;0;0;0;165;1435200;7;13200
18.08.2021 15:00;140;1522800;426;1267200;20;163800;79;834600;393;961200;10;44400;132;241800;6967;1166400;6;6000;2;1200;15;15000;1;600;13;9600;5;3600;20;16200;3;2400;89;1108200;0;0;109;1977000;32;91200;0;0;0;0;0;0;0;0;192;1459800;7;19200
18.08.2021 16:00;125;1497000;454;888000;32;100200;59;724200;370;715800;13;27600;115;150600;6672;1023000;8;5400;3;2400;14;20400;0;0;19;13200;1;600;25;21600;0;0;85;1014600;0;0;102;1629000;31;105000;0;0;0;0;0;0;0;0;230;1192800;11;15600
18.08.2021 17:00;117;1692600;426;936000;29;45600;54;673200;393;678600;13;5400;112;227400;7553;1128600;6;4800;2;1800;5;3600;1;600;18;13800;1;600;11;7200;0;0;84;1062600;0;0;95;1665000;34;77400;0;0;0;0;0;0;0;0;267;1273200;12;26400
18.08.2021 18:00;125;1527000;373;823800;38;61200;65;901800;343;487800;12;3000;104;252000;7168;1050000;3;1800;0;0;12;9000;0;0;11;6600;0;0;13;9600;0;0;83;1068000;0;0;101;1381200;23;79800;0;0;0;0;0;0;0;0;234;1008000;5;7200
18.08.2021 19:00;89;1427400;295;654000;30;93000;37;511800;262;351000;6;2400;91;109200;7270;1027800;3;1800;0;0;3;1800;0;0;17;10800;0;0;10;6000;0;0;61;1026000;0;0;79;1157400;26;72600;0;0;0;0;0;0;0;0;195;763800;5;4800
18.08.2021 20:00;64;603600;221;893400;16;134400;35;421800;183;598200;5;3000;54;77400;7349;1029600;7;4200;0;0;1;600;0;0;8;6000;0;0;1;600;0;0;50;363600;0;0;108;1278000;13;28800;0;0;0;0;0;0;0;0;121;837600;4;4200
18.08.2021 21:00;58;788400;202;609000;15;66000;23;283200;162;420600;6;27000;51;58200;8158;1177800;4;3000;0;0;10;13200;0;0;7;4800;2;1200;5;3600;0;0;45;327600;0;0;136;897600;11;25800;0;0;0;0;0;0;0;0;116;618000;4;4200
18.08.2021 22:00;30;147000;156;756000;10;81600;10;69000;101;528000;4;8400;26;22200;8178;1170000;0;0;0;0;0;0;0;0;1;600;0;0;0;0;1;600;17;79800;0;0;100;865800;8;16200;0;0;0;0;0;0;0;0;81;556800;1;2400
18.08.2021 23:00;27;69000;137;626400;8;1800;9;60600;51;333000;1;0;26;19200;8158;1147200;0;0;0;0;1;600;0;0;0;0;1;600;1;600;0;0;21;100200;0;0;89;526800;5;8400;0;0;0;0;0;0;0;0;51;244800;0;0
19.08.2021 00:00;13;43800;42;301200;0;0;4;17400;38;287400;2;0;10;26400;8185;1139400;1;600;0;0;0;0;0;0;1;600;0;0;0;0;0;0;9;39600;0;0;39;262800;5;47400;0;0;0;0;0;0;0;0;40;160200;0;0
19.08.2021 01:00;2;27600;28;187200;1;0;1;25200;25;120600;0;0;3;3000;8375;1197000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6600;0;0;28;204000;5;202200;0;0;0;0;0;0;0;0;26;115200;0;0
19.08.2021 02:00;5;25200;10;48000;3;21000;3;35400;11;43200;1;0;4;4200;8005;1128000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;21000;0;0;12;55200;2;423000;0;0;0;0;0;0;0;0;12;37200;0;0
19.08.2021 03:00;3;3000;12;66600;2;15000;1;600;15;131400;0;0;2;3600;8354;1148400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4200;0;0;17;50400;1;3600;0;0;0;0;0;0;0;0;20;108000;0;0
19.08.2021 04:00;4;27000;22;135600;1;0;2;600;39;235200;0;0;2;3000;8472;1225200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4800;0;0;25;105600;2;1200;0;0;0;0;0;0;0;0;40;257400;0;0
19.08.2021 05:00;9;70800;58;273000;2;600;10;40200;167;573000;12;30600;12;9600;8332;1203600;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;6;48600;0;0;47;438000;5;24000;0;0;0;0;0;0;0;0;88;835200;9;23400
19.08.2021 06:00;27;383400;142;613200;9;73200;18;186600;278;478800;16;68400;34;27000;8652;1287600;1;600;0;0;1;600;0;0;2;1800;0;0;3;1800;0;0;22;123000;0;0;91;853200;18;88800;0;0;0;0;0;0;0;0;154;904800;15;40800
19.08.2021 07:00;45;816000;173;361800;12;16200;35;350400;407;457200;16;19800;49;54600;8340;1197000;4;3600;0;0;2;1200;2;1800;8;6000;1;600;0;0;2;1800;39;289200;0;0;120;660000;34;63000;0;0;0;0;0;0;0;0;227;1094400;13;17400
19.08.2021 08:00;48;1023600;273;532200;20;69000;57;639000;435;670800;61;58800;44;72000;8211;1218600;0;0;0;0;0;0;1;600;3;3000;0;0;2;1200;1;600;47;501600;0;0;144;980400;24;97800;0;0;0;0;0;0;0;0;241;1324200;45;529200
19.08.2021 09:00;55;693000;299;978000;0;243600;61;374400;366;930000;1;2400;56;151200;8113;1209600;0;0;0;0;8;6000;1;600;0;0;0;0;10;8400;1;600;40;342600;0;0;144;1584600;11;62400;0;0;0;0;0;0;0;0;185;1428600;4;202800
19.08.2021 10:00;62;663000;346;1402800;2;1200;32;252000;364;996000;1;2400;56;119400;7774;1069800;1;600;0;0;4;3600;0;0;4;2400;1;600;6;4200;1;600;46;387600;0;0;105;2007000;15;118800;0;0;0;0;0;0;0;0;177;1508400;0;0
19.08.2021 11:00;75;715800;354;1476000;0;0;35;336000;354;989400;4;0;60;96600;7811;1106400;3;3000;0;0;7;4200;1;600;5;3600;0;0;9;5400;1;600;57;396000;0;0;109;2101800;6;10200;0;0;0;0;0;0;0;0;164;1551000;5;5400
19.08.2021 12:00;82;723000;371;1498800;1;22800;34;235800;397;1037400;6;1200;73;117600;7970;1149000;8;6000;1;600;5;7200;1;600;8;5400;0;0;9;6000;1;600;70;346800;0;0;114;2220600;18;88200;0;0;0;0;0;0;0;0;174;1726200;0;0
19.08.2021 13:00;78;975600;335;1509000;13;691200;42;529200;348;879600;6;3000;69;148800;7531;1082400;0;0;0;0;6;10200;0;0;3;2400;0;0;13;7800;0;0;59;498600;0;0;112;2071200;18;723600;0;0;0;0;0;0;0;0;179;1564800;7;7800
19.08.2021 14:00;121;896400;402;1605000;18;235800;42;393600;413;1103400;10;22200;94;145200;7000;975000;3;2400;0;0;9;7800;0;0;7;4800;2;1200;6;3600;0;0;83;634200;0;0;124;2330400;24;140400;0;0;0;0;0;0;0;0;170;1788000;8;13800
19.08.2021 15:00;127;1730400;497;1420800;32;192600;62;749400;410;1053000;14;7200;115;220200;7239;1090800;6;4800;0;0;4;3000;3;3000;13;7800;0;0;13;7800;1;600;81;1290600;0;0;89;2307600;55;136800;0;0;0;0;0;0;0;0;188;1620600;9;5400
19.08.2021 16:00;119;1511400;413;778800;31;154200;68;763800;390;706800;11;13200;109;163800;6880;1008000;8;5400;1;600;13;16800;2;4200;11;7200;0;0;12;7200;1;600;65;1035000;0;0;101;1504200;27;91200;0;0;0;0;0;0;0;0;239;1239600;6;12000
19.08.2021 17:00;109;1127400;463;955800;40;114000;64;805200;396;711600;6;2400;97;169200;7298;1070400;7;6600;1;600;3;2400;1;600;24;16800;3;2400;11;6600;1;600;72;987000;0;0;110;1685400;40;118800;0;0;0;0;0;0;0;0;250;1312800;6;24600
19.08.2021 18:00;124;1539600;413;793800;14;22800;48;721200;316;453000;13;51600;101;185400;7126;1037400;9;5400;0;0;23;38400;0;0;13;7800;0;0;19;15600;1;600;83;1038600;0;0;95;1500600;18;44400;0;0;0;0;0;0;0;0;210;909600;12;18000
19.08.2021 19:00;106;961200;278;597000;28;105000;46;975600;284;453600;8;16200;88;211800;7113;1032600;6;4800;0;0;2;1200;0;0;14;9000;0;0;10;9000;1;600;71;831600;0;0;105;1087800;28;88200;0;0;0;0;0;0;0;0;207;838800;6;7800
19.08.2021 20:00;55;724800;231;946200;13;52200;33;379200;202;706800;10;6000;50;78600;7650;1068600;2;1200;0;0;11;17400;1;600;2;1200;1;600;7;6000;1;600;42;271800;0;0;112;1387800;16;42000;0;0;0;0;0;0;0;0;128;988800;4;4200
19.08.2021 21:00;45;802800;190;603000;9;21000;21;177000;143;496200;5;39000;46;57600;6906;958200;7;4200;0;0;0;0;1;600;11;9000;2;1800;4;3000;1;600;43;256800;0;0;131;750600;9;20400;0;0;0;0;0;0;0;0;110;639000;4;6000
19.08.2021 22:00;29;200400;174;761400;10;53400;10;11400;95;451800;5;25800;28;24000;6811;901800;1;600;0;0;2;1800;0;0;2;1200;1;600;0;0;0;0;27;118200;0;0;138;876600;13;61800;0;0;0;0;0;0;0;0;79;490200;1;1800
19.08.2021 23:00;13;123600;95;520800;4;20400;10;41400;70;555600;4;51000;15;22200;6786;890400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;39600;0;0;67;490200;3;12600;0;0;0;0;0;0;0;0;69;367200;4;7800
20.08.2021 00:00;12;63600;51;372600;7;72000;5;18600;31;229800;1;17400;8;4200;7151;942000;0;0;4;9000;0;0;0;0;0;0;2;1800;0;0;0;0;6;19800;0;0;54;274800;10;99600;0;0;0;0;0;0;0;0;46;163800;2;3600
20.08.2021 01:00;9;13800;30;243600;4;61800;2;600;24;160800;0;0;7;6000;6802;886200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;24000;0;0;30;183600;8;57600;0;0;0;0;0;0;0;0;27;98400;0;0
20.08.2021 02:00;1;600;22;153600;1;600;2;43800;16;122400;0;0;2;600;7493;1050000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;135000;0;0;0;0;0;0;0;0;0;0;15;70200;0;0
20.08.2021 03:00;4;28200;14;90600;4;600;1;0;19;203400;0;0;2;3600;7035;933000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;9000;0;0;12;67800;0;0;0;0;0;0;0;0;0;0;27;192600;0;0
20.08.2021 04:00;2;17400;25;149400;4;0;3;28800;31;305400;0;0;2;1800;8140;1126800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6000;0;0;26;109800;0;0;0;0;0;0;0;0;0;0;29;243000;0;0
20.08.2021 05:00;10;30600;52;337800;9;1800;3;15600;165;740400;8;58800;13;9000;7731;1057800;0;0;0;0;1;1200;0;0;0;0;0;0;1;600;0;0;11;34800;0;0;45;320400;2;6000;0;0;0;0;0;0;0;0;98;924000;8;13800
20.08.2021 06:00;25;453600;123;509400;13;48600;25;240000;246;513000;19;52800;37;37800;7806;1137600;0;0;0;0;2;1800;0;0;0;0;0;0;2;1200;0;0;26;139800;0;0;83;622800;14;68400;0;0;0;0;0;0;0;0;155;814200;16;27600
20.08.2021 07:00;107;562200;180;562200;14;36000;37;367200;351;528000;12;23400;34;36000;7967;1192200;1;1800;0;0;0;0;0;0;0;0;0;0;3;1800;1;1800;35;417600;0;0;122;751200;33;93000;0;0;0;0;0;0;0;0;220;942600;9;14400
20.08.2021 08:00;51;865800;253;446400;17;7800;49;565800;361;621000;16;7800;53;63600;7440;1096800;1;600;0;0;2;1200;0;0;2;1200;1;600;3;1800;0;0;43;318000;0;0;148;711000;23;47400;0;0;0;0;0;0;0;0;233;1116000;16;21600
20.08.2021 09:00;53;771000;285;1039800;11;18000;66;839400;334;780000;15;8400;51;85200;7584;1100400;3;3000;0;0;7;5400;0;0;5;3600;0;0;9;7200;0;0;50;337200;0;0;136;1489200;39;170400;0;0;0;0;0;0;0;0;181;1311000;42;1155600
20.08.2021 10:00;83;763800;329;1384800;25;175800;45;465000;386;1097400;10;29400;75;109800;7202;1031400;9;16200;2;1200;6;4800;3;2400;12;9600;2;1200;9;6600;0;0;96;505200;0;0;118;2181000;37;1093800;0;0;0;0;0;0;0;0;152;2107200;49;227400
20.08.2021 11:00;101;886800;380;1479600;20;147600;57;324000;393;1078800;10;1800;90;154200;6460;914400;5;3600;0;0;5;4800;0;0;11;7800;0;0;5;3000;1;600;74;696600;0;0;138;2260800;24;1300800;0;0;0;0;0;0;0;0;155;2346000;42;1551600
20.08.2021 12:00;140;1395600;391;1265400;35;241800;48;415200;365;894600;12;41400;117;196800;5919;871200;12;13200;0;0;6;4200;0;0;14;9600;0;0;8;6000;0;0;93;1061400;0;0;129;1933200;38;132600;0;0;0;0;0;0;0;0;128;2223000;24;177000
20.08.2021 13:00;104;1371600;365;864000;43;109200;56;513000;368;724800;14;35400;91;234000;4890;730800;5;4200;0;0;5;3600;0;0;12;8400;1;600;10;6000;2;1800;69;1098000;0;0;142;1501800;47;159000;0;0;0;0;0;0;0;0;189;1676400;9;16200
20.08.2021 14:00;92;1570200;421;780600;29;54000;59;663600;392;580200;15;5400;88;115200;3852;609000;11;9000;0;0;5;4200;0;0;16;10800;0;0;10;6000;0;0;75;837600;0;0;109;1488600;25;57600;0;0;0;0;0;0;0;0;251;1213800;7;10200
20.08.2021 15:00;113;1481400;404;633000;19;88800;74;673800;364;727200;10;32400;101;181800;2076;334800;11;16200;0;0;10;7800;0;0;18;15600;0;0;20;13200;0;0;72;955800;0;0;104;1371600;24;60000;0;0;0;0;0;0;0;0;240;1278000;7;9600
20.08.2021 16:00;110;1434600;386;748200;11;37800;67;924000;351;594000;14;7200;96;141600;2749;463800;4;2400;1;600;10;6600;0;0;17;12600;3;1800;12;9600;0;0;79;993000;0;0;88;1461000;16;35400;0;0;0;0;0;0;0;0;240;1153800;9;18000
20.08.2021 17:00;113;1674600;416;806400;27;48600;57;676800;350;574200;9;4800;112;265200;2938;447600;6;4200;0;0;8;6000;2;1200;12;7200;0;0;11;7200;2;1200;78;1189800;0;0;109;1518600;27;66600;0;0;0;0;0;0;0;0;231;1160400;7;10800
20.08.2021 18:00;104;1530600;341;694200;24;84600;70;1019400;334;637800;10;4200;100;171000;2718;390600;6;5400;1;600;6;4800;0;0;12;7800;2;1200;12;7800;0;0;76;1172400;0;0;83;1326000;21;51000;0;0;0;0;0;0;0;0;219;1013400;7;9000
20.08.2021 19:00;140;1556400;341;835800;31;79200;45;626400;331;620400;6;1800;136;171000;3464;488400;5;3000;0;0;4;2400;0;0;13;7800;0;0;6;3600;0;0;99;1564200;0;0;101;1395000;36;80400;0;0;0;0;0;0;0;0;207;1008600;4;5400
20.08.2021 20:00;69;619200;250;945000;14;83400;31;333600;209;583800;4;2400;54;90600;4210;570000;6;6600;1;600;2;1200;1;600;8;5400;1;600;5;3000;0;0;54;303600;0;0;135;1303800;13;36000;0;0;0;0;0;0;0;0;137;878400;2;3000
20.08.2021 21:00;51;601800;227;686400;15;47400;29;267000;164;615000;6;600;49;55200;5040;656400;3;1800;0;0;2;1800;0;0;3;3000;0;0;5;3600;0;0;53;282600;0;0;138;1000800;18;37800;0;0;0;0;0;0;0;0;142;765600;1;1800
20.08.2021 22:00;50;237600;190;874200;19;10800;10;54600;131;504600;5;20400;46;44400;5716;738600;1;2400;1;600;4;3600;0;0;5;3600;0;0;7;8400;0;0;44;203400;0;0;138;1001400;15;25800;0;0;0;0;0;0;0;0;112;642600;1;2400
20.08.2021 23:00;38;201600;139;802800;9;44400;27;58200;80;403800;1;3600;30;37200;6096;802200;1;600;0;0;3;3000;0;0;2;1200;0;0;3;2400;1;600;37;143400;0;0;117;685800;10;21600;0;0;0;0;0;0;0;0;78;392400;1;1800
21.08.2021 00:00;21;71400;105;620400;9;43800;12;60600;57;337200;4;0;14;11400;6675;898800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;70200;0;0;80;577200;11;45000;0;0;0;0;0;0;0;0;60;264600;0;0
21.08.2021 01:00;15;64800;62;248400;3;36000;9;63000;46;189600;2;0;15;12600;6720;866400;0;0;0;0;1;600;0;0;0;0;0;0;2;1800;0;0;14;49200;0;0;56;278400;3;6600;0;0;0;0;0;0;0;0;43;217800;0;0
21.08.2021 02:00;9;3000;49;318000;4;16200;1;13800;35;317400;0;0;6;3000;6712;855000;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;5;13200;0;0;53;264000;6;52200;0;0;0;0;0;0;0;0;43;162600;0;0
21.08.2021 03:00;11;47400;28;195600;1;0;4;27000;23;193800;1;22200;9;9600;7532;1020600;0;0;0;0;4;7800;0;0;1;600;1;600;0;0;0;0;7;28800;0;0;33;210000;2;14400;0;0;0;0;0;0;0;0;27;145200;1;1800
21.08.2021 04:00;2;1200;22;135600;3;16200;2;19200;26;139200;0;0;3;1800;7530;1021800;1;1800;0;0;0;0;0;0;2;1800;0;0;0;0;0;0;2;9000;0;0;27;129600;3;2400;0;0;0;0;0;0;0;0;30;150600;0;0
21.08.2021 05:00;7;31200;30;121200;2;0;5;32400;63;317400;2;2400;6;6600;7738;1070400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;29400;0;0;27;138600;3;4800;0;0;0;0;0;0;0;0;64;404400;1;1200
21.08.2021 06:00;9;42600;54;315000;6;28200;2;1200;63;376800;0;0;7;4800;7795;1053600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;28200;0;0;48;279000;2;4800;0;0;0;0;0;0;0;0;52;357000;0;0
