01.06.2020 00:00;Bel_ABMP02;Vwz_ABMP02;Bel_ABMP04;Vwz_ABMP04;Bel_HAMP01;Vwz_HAMP01;Bel_HAMP03;Vwz_HAMP03;Bel_T1;Vwz_T1;Bel_T2;Vwz_T2
30.04.2021 19:00;5;4990;4;3990;5;4990;4;4000;0;0;0;0
30.04.2021 20:00;3;3000;4;4000;3;2990;4;4000;0;0;0;0
30.04.2021 21:00;2;2000;2;2000;2;1990;2;1990;0;0;0;0
30.04.2021 22:00;2;2000;2;2000;2;2000;3;3000;0;0;0;0
30.04.2021 23:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
01.05.2021 00:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
01.05.2021 01:00;0;0;1;1000;0;0;1;1000;0;0;0;0
01.05.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
01.05.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0
01.05.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0
01.05.2021 05:00;1;1000;1;1000;1;1000;1;1000;0;0;0;0
01.05.2021 06:00;3;3000;2;2000;3;3000;3;3000;0;0;0;0
01.05.2021 07:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
01.05.2021 08:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
01.05.2021 09:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
01.05.2021 10:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
01.05.2021 11:00;2;2000;2;2000;2;1990;2;2000;0;0;0;0
01.05.2021 12:00;3;3000;3;3000;3;3000;3;3000;0;0;0;0
01.05.2021 13:00;4;4000;4;3990;4;3990;4;4000;0;0;0;0
01.05.2021 14:00;4;3980;4;4000;4;4000;4;4000;0;0;0;0
01.05.2021 15:00;4;3990;4;4000;4;3990;4;4000;0;0;0;0
01.05.2021 16:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
01.05.2021 17:00;4;3990;4;4000;4;4000;4;4000;0;0;0;0
01.05.2021 18:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
01.05.2021 19:00;2;2000;2;2000;2;2000;3;2990;0;0;0;0
01.05.2021 20:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
01.05.2021 21:00;2;1990;2;2000;2;2000;2;2000;0;0;0;0
01.05.2021 22:00;2;2000;2;1990;2;2000;2;2000;0;0;0;0
01.05.2021 23:00;2;2000;2;2000;2;1990;2;1990;0;0;0;0
02.05.2021 00:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
02.05.2021 01:00;0;0;1;1000;0;0;1;1000;0;0;0;0
02.05.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
02.05.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0
02.05.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0
02.05.2021 05:00;1;1000;1;1000;1;1000;1;1000;0;0;0;0
02.05.2021 06:00;3;3000;2;2000;3;3000;2;1990;0;0;0;0
02.05.2021 07:00;2;2000;2;1990;2;2000;2;1990;0;0;0;0
02.05.2021 08:00;2;1990;2;2000;2;2000;2;1990;0;0;0;0
02.05.2021 09:00;2;2000;2;2000;2;2000;2;1990;0;0;0;0
02.05.2021 10:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
02.05.2021 11:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
02.05.2021 12:00;3;3000;3;3000;3;3000;3;3000;0;0;0;0
02.05.2021 13:00;4;3990;4;4000;4;3980;4;3990;0;0;0;0
02.05.2021 14:00;4;4000;4;4000;4;3990;4;4000;0;0;0;0
02.05.2021 15:00;4;4000;4;4000;4;3990;5;5000;0;0;0;0
02.05.2021 16:00;4;3990;4;4000;4;4000;4;4000;0;0;0;0
02.05.2021 17:00;3;2990;3;3000;3;3000;3;3000;0;0;0;0
02.05.2021 18:00;3;3000;2;1990;3;3000;2;2000;0;0;0;0
02.05.2021 19:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
02.05.2021 20:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
02.05.2021 21:00;2;2000;2;2000;2;2000;2;1990;0;0;0;0
02.05.2021 22:00;2;2000;2;2000;2;1990;2;2000;0;0;0;0
02.05.2021 23:00;2;2000;2;2000;2;2000;2;1990;0;0;0;0
03.05.2021 00:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
03.05.2021 01:00;0;0;1;1000;0;0;1;1000;0;0;0;0
03.05.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
03.05.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0
03.05.2021 04:00;1;1000;0;0;1;1000;0;0;0;0;0;0
03.05.2021 05:00;3;3000;3;3000;3;3000;3;3000;0;0;0;0
03.05.2021 06:00;4;3990;4;3990;4;4000;4;3980;0;0;0;0
03.05.2021 07:00;6;5980;5;5000;6;6000;5;4990;0;0;0;0
03.05.2021 08:00;8;7980;8;7990;8;7970;8;8000;0;0;0;0
03.05.2021 09:00;3;3000;4;4000;3;2990;4;3990;0;0;0;0
03.05.2021 10:00;4;3990;4;4000;4;4000;4;4000;0;0;0;0
03.05.2021 11:00;5;5000;4;4000;5;5000;4;4000;0;0;0;0
03.05.2021 12:00;5;5000;5;5000;5;5000;5;4990;0;0;0;0
03.05.2021 13:00;8;8000;8;8000;8;7990;8;7990;0;0;0;0
03.05.2021 14:00;5;4990;6;5990;5;4990;6;6000;0;0;0;0
03.05.2021 15:00;4;3990;4;3980;4;4000;4;4013;0;0;0;0
03.05.2021 16:00;4;3980;4;4000;4;4008;4;3990;0;0;0;0
03.05.2021 17:00;4;4000;4;4000;4;3980;4;4000;0;0;0;0
03.05.2021 18:00;4;3990;4;4000;4;4000;4;4000;0;0;0;0
03.05.2021 19:00;4;4000;4;4000;4;4000;4;3990;0;0;0;0
03.05.2021 20:00;4;4000;4;4000;4;4000;4;3990;0;0;0;0
03.05.2021 21:00;2;1980;2;2000;2;2000;2;2000;0;0;0;0
03.05.2021 22:00;2;1990;2;2000;2;2000;2;2000;0;0;0;0
03.05.2021 23:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
04.05.2021 00:00;2;2000;2;2000;2;1990;2;2000;0;0;0;0
04.05.2021 01:00;0;0;1;1000;0;0;1;1000;0;0;0;0
04.05.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
04.05.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0
04.05.2021 04:00;1;1000;0;0;1;990;0;0;0;0;0;0
04.05.2021 05:00;3;3000;3;2980;3;2990;3;3000;0;0;0;0
04.05.2021 06:00;4;3990;4;3990;4;4000;4;4000;0;0;0;0
04.05.2021 07:00;6;5990;5;5000;6;6000;5;5000;0;0;0;0
04.05.2021 08:00;6;5990;7;6980;6;6000;7;7000;0;0;0;0
04.05.2021 09:00;4;4000;4;4000;4;3990;5;5000;0;0;0;0
04.05.2021 10:00;4;3990;4;3990;4;4000;4;4000;0;0;0;0
04.05.2021 11:00;4;4000;4;4000;4;3990;4;4000;0;0;0;0
04.05.2021 12:00;6;5990;5;5000;6;6000;5;5000;0;0;0;0
04.05.2021 13:00;7;6990;7;7013;7;6980;8;8000;0;0;0;0
04.05.2021 14:00;6;6000;7;6990;6;5985;6;5980;0;0;0;0
04.05.2021 15:00;4;3990;4;4000;4;3990;5;5000;0;0;0;0
04.05.2021 16:00;3;2990;4;4000;4;3990;4;3990;0;0;0;0
04.05.2021 17:00;4;4000;4;4000;3;2990;4;4000;0;0;0;0
04.05.2021 18:00;5;5000;4;4000;5;4990;4;4000;0;0;0;0
04.05.2021 19:00;5;4990;4;3980;5;5000;4;4000;0;0;0;0
04.05.2021 20:00;3;2990;4;4000;3;3000;4;4000;0;0;0;0
04.05.2021 21:00;2;2000;2;2023;2;2000;2;1990;0;0;0;0
04.05.2021 22:00;2;1990;2;2000;2;2000;2;1990;0;0;0;0
04.05.2021 23:00;2;1990;2;1990;2;2000;2;2000;0;0;0;0
05.05.2021 00:00;2;1990;2;2000;2;2000;2;2000;0;0;0;0
05.05.2021 01:00;0;0;1;1000;0;0;1;1000;0;0;0;0
05.05.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
05.05.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0
05.05.2021 04:00;1;1000;0;0;1;1000;0;0;0;0;0;0
05.05.2021 05:00;3;3000;3;3000;3;3000;3;3000;0;0;0;0
05.05.2021 06:00;3;2990;4;4000;3;3000;4;4000;0;0;0;0
05.05.2021 07:00;8;7990;6;6000;8;8000;6;6000;0;0;0;0
05.05.2021 08:00;8;8000;8;7990;8;8000;8;7990;0;0;0;0
05.05.2021 09:00;5;5000;4;3980;5;5000;4;4000;0;0;0;0
05.05.2021 10:00;4;4000;5;5000;4;3990;5;4990;0;0;0;0
05.05.2021 11:00;5;4990;5;5000;5;5000;5;5000;0;0;0;0
05.05.2021 12:00;5;5000;5;5000;5;4990;5;5000;0;0;0;0
05.05.2021 13:00;7;6990;8;8000;8;7990;8;8000;0;0;0;0
05.05.2021 14:00;6;6000;6;6000;5;5000;6;6000;0;0;0;0
05.05.2021 15:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
05.05.2021 16:00;4;3990;4;4000;4;4000;4;4000;0;0;0;0
05.05.2021 17:00;4;4000;4;4000;4;3990;4;4273;0;0;0;0
05.05.2021 18:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
05.05.2021 19:00;5;5000;4;4000;5;4990;4;4000;0;0;0;0
05.05.2021 20:00;3;2980;4;3990;3;3000;4;4000;0;0;0;0
05.05.2021 21:00;2;2000;2;2000;2;1990;2;2000;0;0;0;0
05.05.2021 22:00;2;1980;2;1990;2;2000;2;2000;0;0;0;0
05.05.2021 23:00;2;2000;2;2000;2;1990;2;2000;0;0;0;0
06.05.2021 00:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
06.05.2021 01:00;0;0;1;1000;0;0;1;1000;0;0;0;0
06.05.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
06.05.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0
06.05.2021 04:00;1;1000;0;0;1;1000;0;0;0;0;0;0
06.05.2021 05:00;3;3000;3;3000;3;2990;3;2990;0;0;0;0
06.05.2021 06:00;4;3990;4;4000;4;4000;4;4000;0;0;0;0
06.05.2021 07:00;7;7000;6;5990;7;6970;6;5990;0;0;0;0
06.05.2021 08:00;8;7990;8;8000;8;7990;8;8000;0;0;0;0
06.05.2021 09:00;4;4000;3;3000;4;4000;4;4000;0;0;0;0
06.05.2021 10:00;3;3000;5;5000;4;3980;4;4000;0;0;0;0
06.05.2021 11:00;4;3990;4;4000;4;3040;4;4000;0;0;0;0
06.05.2021 12:00;6;6000;5;5000;5;5950;5;5000;0;0;0;0
06.05.2021 13:00;8;8000;8;7970;8;7980;8;7990;0;0;0;0
06.05.2021 14:00;6;5980;7;6970;6;6000;7;6980;0;0;0;0
06.05.2021 15:00;4;4000;4;3990;4;3990;5;5000;0;0;0;0
06.05.2021 16:00;4;4000;4;4000;4;3990;4;3990;0;0;0;0
06.05.2021 17:00;4;4000;4;3990;4;4000;4;4000;0;0;0;0
06.05.2021 18:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
06.05.2021 19:00;4;4000;4;4000;5;5000;4;4000;0;0;0;0
06.05.2021 20:00;4;4000;4;4000;3;3000;4;4000;0;0;0;0
06.05.2021 21:00;2;2000;2;1990;2;2000;2;1990;0;0;0;0
06.05.2021 22:00;2;2000;2;1990;2;2000;3;3000;0;0;0;0
06.05.2021 23:00;2;1990;2;2000;2;2000;2;2000;0;0;0;0
07.05.2021 00:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
07.05.2021 01:00;0;0;1;1000;0;0;1;990;0;0;0;0
07.05.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
07.05.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0
07.05.2021 04:00;1;990;0;0;1;1000;0;0;0;0;0;0
07.05.2021 05:00;3;3000;3;3000;3;3000;3;3000;0;0;0;0
07.05.2021 06:00;2;2000;3;3000;3;2980;3;2990;0;0;0;0
07.05.2021 07:00;8;7990;6;6000;7;6990;7;6990;0;0;0;0
07.05.2021 08:00;8;7990;8;8000;8;7980;8;7990;0;0;0;0
07.05.2021 09:00;4;4000;4;4000;4;4000;4;3990;0;0;0;0
07.05.2021 10:00;4;4000;4;4000;4;3990;4;3990;0;0;0;0
07.05.2021 11:00;3;3000;4;4000;3;3000;4;4000;0;0;0;0
07.05.2021 12:00;7;6990;6;6000;7;7000;6;6000;0;0;0;0
07.05.2021 13:00;8;8000;8;7990;8;7960;8;7990;0;0;0;0
07.05.2021 14:00;5;5000;6;6000;5;4980;6;6000;0;0;0;0
07.05.2021 15:00;4;4000;4;4000;4;4000;4;3990;0;0;0;0
07.05.2021 16:00;4;4000;4;4000;4;3990;5;4990;0;0;0;0
07.05.2021 17:00;4;4000;4;4000;4;4000;4;3990;0;0;0;0
07.05.2021 18:00;4;3990;4;4000;4;4000;5;5000;0;0;0;0
07.05.2021 19:00;5;5000;4;4000;5;5000;4;4000;0;0;0;0
07.05.2021 20:00;3;3000;4;3990;3;3000;4;4000;0;0;0;0
07.05.2021 21:00;2;2000;2;1990;2;2000;2;2000;0;0;0;0
07.05.2021 22:00;2;1990;2;2000;2;2000;2;2000;0;0;0;0
07.05.2021 23:00;2;2000;2;1990;2;2000;2;2000;0;0;0;0
08.05.2021 00:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
08.05.2021 01:00;0;0;1;1000;0;0;1;990;0;0;0;0
08.05.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0
08.05.2021 04:00;1;1000;0;0;1;990;0;0;0;0;0;0
08.05.2021 05:00;3;2990;3;3000;3;3000;3;3000;0;0;0;0
08.05.2021 06:00;4;4000;4;4000;4;3990;4;3990;0;0;0;0
08.05.2021 07:00;4;3980;4;4000;4;4000;4;3990;0;0;0;0
08.05.2021 08:00;5;4990;4;4000;5;5000;4;4000;0;0;0;0
08.05.2021 09:00;4;3990;4;4000;4;4000;4;3990;0;0;0;0
08.05.2021 10:00;4;4000;4;4000;4;4000;4;3990;0;0;0;0
08.05.2021 11:00;4;4000;4;4000;4;4000;4;3990;0;0;0;0
08.05.2021 12:00;4;4000;4;4000;4;3980;4;4000;0;0;0;0
08.05.2021 13:00;4;3990;4;4000;4;3990;4;4000;0;0;0;0
08.05.2021 14:00;4;3990;4;3980;4;4000;4;3990;0;0;0;0
08.05.2021 15:00;4;3980;4;4000;4;4000;4;4000;0;0;0;0
08.05.2021 16:00;4;4000;4;4000;4;4000;4;3980;0;0;0;0
08.05.2021 17:00;4;3980;5;4990;4;4000;5;5000;0;0;0;0
08.05.2021 18:00;4;4000;4;4000;4;3990;4;4000;0;0;0;0
08.05.2021 19:00;2;2000;2;1990;2;2000;2;2000;0;0;0;0
08.05.2021 20:00;2;2000;2;2000;2;1990;2;2000;0;0;0;0
08.05.2021 21:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
08.05.2021 22:00;2;2000;2;2000;2;2000;2;1990;0;0;0;0
08.05.2021 23:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
09.05.2021 00:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
09.05.2021 01:00;0;0;1;1000;0;0;1;1000;0;0;0;0
09.05.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
09.05.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0
09.05.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0
09.05.2021 05:00;1;990;1;1000;1;1000;1;1000;0;0;0;0
09.05.2021 06:00;3;2990;2;2000;3;3000;2;2000;0;0;0;0
09.05.2021 07:00;2;1990;2;2000;2;2000;2;1990;0;0;0;0
09.05.2021 08:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
09.05.2021 09:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
09.05.2021 10:00;1;1000;1;1000;1;1000;1;990;0;0;0;0
09.05.2021 11:00;0;0;0;0;0;0;0;0;0;0;0;0
09.05.2021 12:00;0;0;0;0;0;0;0;0;0;0;0;0
09.05.2021 13:00;0;0;0;0;0;0;0;0;0;0;0;0
09.05.2021 14:00;0;0;0;0;0;0;0;0;0;0;0;0
09.05.2021 15:00;0;0;0;0;0;0;0;0;0;0;0;0
09.05.2021 16:00;0;0;0;0;0;0;0;0;0;0;0;0
09.05.2021 17:00;0;0;0;0;0;0;0;0;0;0;0;0
09.05.2021 18:00;0;0;0;0;0;0;0;0;0;0;0;0
09.05.2021 19:00;0;0;0;0;0;0;0;0;0;0;0;0
09.05.2021 20:00;0;0;0;0;0;0;0;0;0;0;0;0
09.05.2021 21:00;0;0;0;0;0;0;0;0;0;0;0;0
09.05.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0
09.05.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 06:00;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 07:00;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 08:00;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 09:00;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 10:00;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 11:00;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 12:00;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 13:00;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 14:00;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 15:00;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 16:00;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 17:00;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 18:00;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 19:00;0;0;0;0;0;0;0;0;0;0;0;0
10.05.2021 20:00;2;2000;2;2000;2;1990;2;1980;0;0;0;0
10.05.2021 21:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
10.05.2021 22:00;2;1980;2;2000;2;2000;2;2000;0;0;0;0
10.05.2021 23:00;2;2000;2;2000;2;1990;2;2000;0;0;0;0
11.05.2021 00:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
11.05.2021 01:00;0;0;1;1000;0;0;1;1000;0;0;0;0
11.05.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
11.05.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0
11.05.2021 04:00;1;1000;0;0;1;1000;0;0;0;0;0;0
11.05.2021 05:00;3;3000;3;3000;3;3000;3;3000;0;0;0;0
11.05.2021 06:00;4;4000;4;4000;4;3990;4;3990;0;0;0;0
11.05.2021 07:00;7;6990;6;6000;7;7000;6;5990;0;0;0;0
11.05.2021 08:00;7;6990;8;8000;8;7990;8;8013;0;0;0;0
11.05.2021 09:00;4;4000;4;4000;3;2990;4;4000;0;0;0;0
11.05.2021 10:00;4;3980;4;4000;4;4000;4;4000;0;0;0;0
11.05.2021 11:00;4;3980;4;4000;4;4000;4;3990;0;0;0;0
11.05.2021 12:00;6;6000;5;4990;6;5990;5;5000;0;0;0;0
11.05.2021 13:00;8;7990;8;7970;8;8000;8;8000;0;0;0;0
11.05.2021 14:00;5;5000;6;6000;5;5000;6;5970;0;0;0;0
11.05.2021 15:00;4;4273;4;4000;4;3980;4;3990;0;0;0;0
11.05.2021 16:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
11.05.2021 17:00;4;3980;4;3990;4;4000;4;4000;0;0;0;0
11.05.2021 18:00;4;3980;3;3000;4;3990;3;3000;0;0;0;0
11.05.2021 19:00;5;5000;5;5000;5;5000;5;5000;0;0;0;0
11.05.2021 20:00;1;1000;3;3000;1;1000;3;3000;0;0;0;0
11.05.2021 21:00;4;4000;3;3000;4;3990;3;3000;0;0;0;0
11.05.2021 22:00;2;2000;2;2000;2;2000;2;1990;0;0;0;0
11.05.2021 23:00;2;2000;2;2000;2;1990;2;1990;0;0;0;0
12.05.2021 00:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
12.05.2021 01:00;0;0;1;1000;0;0;1;1000;0;0;0;0
12.05.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
12.05.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0
12.05.2021 04:00;1;1000;0;0;1;1000;0;0;0;0;0;0
12.05.2021 05:00;3;3000;3;3000;3;2990;3;3000;0;0;0;0
12.05.2021 06:00;4;4000;4;4000;4;3990;4;3990;0;0;0;0
12.05.2021 07:00;6;5990;5;4990;7;7000;5;5000;0;0;0;0
12.05.2021 08:00;7;7000;8;8000;6;6000;8;7990;0;0;0;0
12.05.2021 09:00;4;4000;5;5000;4;3990;5;5000;0;0;0;0
12.05.2021 10:00;5;4990;4;4000;5;5000;4;4000;0;0;0;0
12.05.2021 11:00;3;2990;4;3990;3;3000;4;3980;0;0;0;0
12.05.2021 12:00;6;6000;5;5000;6;6000;5;4990;0;0;0;0
12.05.2021 13:00;7;7000;7;6990;7;6990;7;7000;0;0;0;0
12.05.2021 14:00;5;5000;6;6041;5;5000;6;5970;0;0;0;0
12.05.2021 15:00;4;3990;4;4018;4;4000;4;3990;0;0;0;0
12.05.2021 16:00;4;3990;4;4000;4;4000;4;4000;0;0;0;0
12.05.2021 17:00;4;3990;4;4000;4;4000;4;4000;0;0;0;0
12.05.2021 18:00;4;3980;4;4000;4;3990;4;4000;0;0;0;0
12.05.2021 19:00;5;4990;4;4000;5;4980;4;4000;0;0;0;0
12.05.2021 20:00;3;2990;4;4000;3;3000;4;4000;0;0;0;0
12.05.2021 21:00;2;2000;2;2000;2;2000;2;1990;0;0;0;0
12.05.2021 22:00;2;2000;2;2000;2;1990;2;2000;0;0;0;0
12.05.2021 23:00;2;2000;2;2000;2;1990;2;2000;0;0;0;0
13.05.2021 00:00;3;2990;3;2990;3;3000;3;3000;0;0;0;0
13.05.2021 01:00;0;0;1;1000;0;0;1;1000;0;0;0;0
13.05.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
13.05.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0
13.05.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0
13.05.2021 05:00;1;1000;1;990;1;1000;1;1000;0;0;0;0
13.05.2021 06:00;3;2990;2;1990;3;3000;2;2000;0;0;0;0
13.05.2021 07:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
13.05.2021 08:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
13.05.2021 09:00;2;1990;2;1990;2;2000;2;2000;0;0;0;0
13.05.2021 10:00;2;1990;2;2000;2;2000;2;2000;0;0;0;0
13.05.2021 11:00;2;2000;2;1998;2;2000;2;2000;0;0;0;0
13.05.2021 12:00;3;2990;3;2990;3;3000;3;3000;0;0;0;0
13.05.2021 13:00;4;4000;4;4000;4;4000;4;3990;0;0;0;0
13.05.2021 14:00;4;4000;4;4000;4;4000;5;4990;0;0;0;0
13.05.2021 15:00;4;4000;4;4000;4;3990;4;3990;0;0;0;0
13.05.2021 16:00;4;4000;4;4000;4;3980;4;4000;0;0;0;0
13.05.2021 17:00;4;4000;4;3990;4;4000;4;4000;0;0;0;0
13.05.2021 18:00;3;3000;3;3000;3;3000;4;3980;0;0;0;0
13.05.2021 19:00;2;1990;2;2000;2;2000;3;2990;0;0;0;0
13.05.2021 20:00;2;1990;2;2000;2;2000;2;2000;0;0;0;0
13.05.2021 21:00;2;2000;2;2000;2;2000;2;1990;0;0;0;0
13.05.2021 22:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
13.05.2021 23:00;2;2000;2;2000;2;2000;2;1990;0;0;0;0
14.05.2021 00:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
14.05.2021 01:00;0;0;1;1000;0;0;1;1000;0;0;0;0
14.05.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
14.05.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0
14.05.2021 04:00;1;1000;0;0;1;1000;0;0;0;0;0;0
14.05.2021 05:00;3;3015;3;3000;3;3000;3;3000;0;0;0;0
14.05.2021 06:00;4;4000;4;3990;4;4000;4;3990;0;0;0;0
14.05.2021 07:00;7;6970;6;6000;7;7000;6;5990;0;0;0;0
14.05.2021 08:00;8;8000;8;8000;8;8000;8;7980;0;0;0;0
14.05.2021 09:00;4;3990;4;4000;4;4000;4;3980;0;0;0;0
14.05.2021 10:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
14.05.2021 11:00;4;3980;4;4000;4;4000;4;3990;0;0;0;0
14.05.2021 12:00;4;4000;5;4990;4;4000;5;4980;0;0;0;0
14.05.2021 13:00;7;7000;6;5990;7;7000;6;6000;0;0;0;0
14.05.2021 14:00;5;4980;6;6000;5;4990;6;6000;0;0;0;0
14.05.2021 15:00;4;3990;4;3990;4;3990;4;3990;0;0;0;0
14.05.2021 16:00;4;4000;4;4000;4;4000;4;3990;0;0;0;0
14.05.2021 17:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
14.05.2021 18:00;4;3990;4;4000;4;4000;4;3990;0;0;0;0
14.05.2021 19:00;4;3980;4;4000;5;5000;4;4000;0;0;0;0
14.05.2021 20:00;4;3980;4;4000;3;3000;4;3990;0;0;0;0
14.05.2021 21:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
14.05.2021 22:00;2;2000;2;2000;2;1990;2;1990;0;0;0;0
14.05.2021 23:00;2;1990;2;2000;2;2000;2;2000;0;0;0;0
15.05.2021 00:00;2;1990;2;1990;2;2000;2;2000;0;0;0;0
15.05.2021 01:00;0;0;1;1000;0;0;1;1000;0;0;0;0
15.05.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
15.05.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0
15.05.2021 04:00;1;1000;0;0;1;1000;0;0;0;0;0;0
15.05.2021 05:00;3;2990;3;3000;3;3000;3;3000;0;0;0;0
15.05.2021 06:00;4;4000;4;4000;4;4000;4;4024;0;0;0;0
15.05.2021 07:00;4;3980;4;4000;4;3980;4;4000;0;0;0;0
15.05.2021 08:00;5;5000;4;4000;5;5000;4;4000;0;0;0;0
15.05.2021 09:00;4;3990;4;4000;4;4000;4;3990;0;0;0;0
15.05.2021 10:00;4;4000;4;4000;4;3990;4;4000;0;0;0;0
15.05.2021 11:00;4;4000;4;3980;4;4000;4;4000;0;0;0;0
15.05.2021 12:00;4;4000;4;3990;4;4000;4;4000;0;0;0;0
15.05.2021 13:00;4;4000;4;4000;4;3990;4;3990;0;0;0;0
15.05.2021 14:00;4;3990;4;3990;4;4000;4;4000;0;0;0;0
15.05.2021 15:00;4;3990;4;4000;4;3990;4;4000;0;0;0;0
15.05.2021 16:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
15.05.2021 17:00;4;3990;5;5000;4;3990;5;5000;0;0;0;0
15.05.2021 18:00;4;4000;4;4000;4;3990;4;3980;0;0;0;0
15.05.2021 19:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
15.05.2021 20:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
15.05.2021 21:00;2;2000;2;2000;2;2000;2;1990;0;0;0;0
